ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001393905-20-000095	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-20-000095	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-20-000095	transMaintainMasterSecHolder	350.0	0.0	0.0	0.0	0.0	0.0		
0001393905-20-000095	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001393905-20-000095	directRegistrationSystem							78	
0001393905-20-000095	dividendAndInterest							0	0.0
0001393905-20-000095	currentAgent							0	0.0
0001393905-20-000095	dividendReinvDirectPurchasePlan							0	
0001393905-20-000095	priorAgent							0	0.0
0000839196-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839196-20-000001	securityHolderAccounts	22.47	0.0	0.0	0.0	77.53	0.0		
0000839196-20-000001	transMaintainMasterSecHolder	48.0	2.0	0.0	0.0	40319.0	0.0		
0000839196-20-000001	priorAgent							0	0.0
0000839196-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839196-20-000001	dividendReinvDirectPurchasePlan							1	
0000839196-20-000001	dividendAndInterest							56043	4102414978.41
0000839196-20-000001	directRegistrationSystem							7	
0000839196-20-000001	currentAgent							0	0.0
0001090027-20-000002	transMaintainMasterSecHolder	0.0	0.0	297458.0	0.0	0.0	0.0		
0001090027-20-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001090027-20-000002	priorAgent							0	0.0
0001090027-20-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-20-000002	currentAgent							0	0.0
0001090027-20-000002	dividendAndInterest							0	0.0
0001090027-20-000002	directRegistrationSystem							0	
0001090027-20-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001090027-20-000002	dividendReinvDirectPurchasePlan							63	
0001683168-20-001043	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001683168-20-001043	transMaintainMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
0001683168-20-001043	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001683168-20-001043	priorAgent							0	0.0
0001683168-20-001043	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001683168-20-001043	dividendReinvDirectPurchasePlan							0	
0001683168-20-001043	dividendAndInterest							0	0.0
0001683168-20-001043	directRegistrationSystem							2	
0001683168-20-001043	currentAgent							0	0.0
0000024179-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000024179-20-000001	priorAgent							0	0.0
0000024179-20-000001	securityHolderAccounts	99.0	1.0	0.0	0.0	0.0	0.0		
0000024179-20-000001	transMaintainMasterSecHolder	3337.0	15.0	0.0	0.0	0.0	0.0		
0000024179-20-000001	dividendReinvDirectPurchasePlan							23	
0000024179-20-000001	currentAgent							0	0.0
0000024179-20-000001	directRegistrationSystem							721	
0000024179-20-000001	dividendAndInterest							159	4194764680.84
0000024179-20-000001	transNotMaintMasterSecHolder	52.0	0.0	0.0	0.0	0.0	0.0		
0001146032-20-000001	currentAgent							0	0.0
0001146032-20-000001	directRegistrationSystem							2	
0001146032-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146032-20-000001	transMaintainMasterSecHolder	27.0	2.0	6.0	0.0	419.0	84.0		
0001146032-20-000001	securityHolderAccounts	67.0	0.0	27.0	0.0	4.0	2.0		
0001146032-20-000001	priorAgent							0	0.0
0001146032-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146032-20-000001	dividendReinvDirectPurchasePlan							8	
0001146032-20-000001	dividendAndInterest							538	494263077.53
0001146230-20-000004	currentAgent							0	0.0
0001146230-20-000004	transMaintainMasterSecHolder	7349.0	642.0	0.0	97.0	0.0	1553.0		
0001146230-20-000004	securityHolderAccounts	98.24000000000001	0.02	0.0	0.1	0.0	1.6400000000000001		
0001146230-20-000004	priorAgent							3	277544.88
0001146230-20-000004	transNotMaintMasterSecHolder	713.0	0.0	0.0	0.0	0.0	0.0		
0001146230-20-000004	dividendReinvDirectPurchasePlan							1267	
0001146230-20-000004	dividendAndInterest							4453	556786402728.04
0001146230-20-000004	directRegistrationSystem							2658	
0001146230-20-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001202048-20-000011	transMaintainMasterSecHolder	0.0	0.0	132.0	0.0	0.0	0.0		
0001202048-20-000011	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001202048-20-000011	priorAgent							0	0.0
0001202048-20-000011	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001202048-20-000011	transNotMaintMasterSecHolder	0.0	0.0	1765.0	0.0	0.0	0.0		
0001202048-20-000011	dividendAndInterest							132	5210619697.0
0001202048-20-000011	directRegistrationSystem							0	
0001202048-20-000011	currentAgent							0	0.0
0001202048-20-000011	dividendReinvDirectPurchasePlan							0	
0001085284-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001085284-20-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001085284-20-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001085284-20-000001	priorAgent							0	0.0
0001085284-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001085284-20-000001	dividendReinvDirectPurchasePlan							0	
0001085284-20-000001	dividendAndInterest							571828	125802.0
0001085284-20-000001	currentAgent							0	0.0
0001085284-20-000001	directRegistrationSystem							0	
0001140361-20-007526	currentAgent								
0001140361-20-007526	directRegistrationSystem								
0001140361-20-007526	dividendAndInterest								
0001140361-20-007526	dividendReinvDirectPurchasePlan								
0001140361-20-007526	transNotMaintMasterSecHolder								
0001140361-20-007526	priorAgent								
0001140361-20-007526	securityHolderAccounts								
0001140361-20-007526	transMaintainMasterSecHolder								
0001140361-20-007526	notTransMaintMasterSecHolder								
0001413398-20-000004	currentAgent							0	0.0
0001413398-20-000004	directRegistrationSystem							0	
0001413398-20-000004	dividendAndInterest							0	0.0
0001413398-20-000004	dividendReinvDirectPurchasePlan							61	
0001413398-20-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001413398-20-000004	priorAgent							0	0.0
0001413398-20-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001413398-20-000004	transNotMaintMasterSecHolder	0.0	0.0	61.0	0.0	0.0	0.0		
0001413398-20-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001010549-20-000054	transNotMaintMasterSecHolder	0.0	2.0	0.0	5.0	0.0	0.0		
0001010549-20-000054	transMaintainMasterSecHolder	458.0	14.0	0.0	1.0	0.0	2.0		
0001010549-20-000054	securityHolderAccounts	95.0	3.0	0.0	1.0	0.0	1.0		
0001010549-20-000054	priorAgent							0	0.0
0001010549-20-000054	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001010549-20-000054	directRegistrationSystem							31	
0001010549-20-000054	dividendAndInterest							250	46220917.0
0001010549-20-000054	dividendReinvDirectPurchasePlan							1	
0001010549-20-000054	currentAgent							0	0.0
0001434234-20-000001	dividendAndInterest							0	0.0
0001434234-20-000001	currentAgent							0	0.0
0001434234-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-20-000001	priorAgent							0	0.0
0001434234-20-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001434234-20-000001	transMaintainMasterSecHolder	304.0	0.0	0.0	0.0	0.0	0.0		
0001434234-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-20-000001	dividendReinvDirectPurchasePlan							0	
0001434234-20-000001	directRegistrationSystem							0	
0001022437-20-000001	securityHolderAccounts								
0001022437-20-000001	priorAgent								
0001022437-20-000001	notTransMaintMasterSecHolder								
0001022437-20-000001	dividendReinvDirectPurchasePlan								
0001022437-20-000001	transNotMaintMasterSecHolder								
0001022437-20-000001	directRegistrationSystem								
0001022437-20-000001	currentAgent								
0001022437-20-000001	transMaintainMasterSecHolder								
0001022437-20-000001	dividendAndInterest								
0000848027-20-000002	currentAgent							0	0.0
0000848027-20-000002	directRegistrationSystem							0	
0000848027-20-000002	dividendAndInterest							0	0.0
0000848027-20-000002	dividendReinvDirectPurchasePlan							0	
0000848027-20-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-20-000002	priorAgent							0	0.0
0000848027-20-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-20-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-20-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000164	currentAgent							0	0.0
0001721868-20-000164	directRegistrationSystem							37	
0001721868-20-000164	dividendAndInterest							9	7519436.62
0001721868-20-000164	dividendReinvDirectPurchasePlan							0	
0001721868-20-000164	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000164	priorAgent							0	0.0
0001721868-20-000164	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000164	transMaintainMasterSecHolder	2994.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000164	transNotMaintMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000163	currentAgent							0	0.0
0001721868-20-000163	directRegistrationSystem							50	
0001721868-20-000163	dividendAndInterest							5	2854735.4
0001721868-20-000163	dividendReinvDirectPurchasePlan							0	
0001721868-20-000163	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000163	priorAgent							0	0.0
0001721868-20-000163	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000163	transMaintainMasterSecHolder	229.0	0.0	0.0	0.0	0.0	0.0		
0001721868-20-000163	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-20-000001	currentAgent							0	0.0
0000839097-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-20-000001	transMaintainMasterSecHolder	0.0	12162.0	0.0	0.0	0.0	0.0		
0000839097-20-000001	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0000839097-20-000001	priorAgent							0	0.0
0000839097-20-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-20-000001	dividendReinvDirectPurchasePlan							0	
0000839097-20-000001	dividendAndInterest							56538	78651796608.8
0000839097-20-000001	directRegistrationSystem							0	
0001736356-20-000001	currentAgent							0	0.0
0001736356-20-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-20-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
