ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000914717-19-000002	11	30-NOV-2018	13	0
0000914717-19-000002	4	30-APR-2018	20	0
0000914717-19-000002	3	31-MAR-2018	21	2
0000914717-19-000002	2	28-FEB-2018	18	0
0000914717-19-000002	1	31-JAN-2018	18	0
0000838135-19-000003	1		0	0
0000354912-19-000002	1	13-MAR-2018	18470	13671
0000354912-19-000002	2	12-JUN-2018	16412	11326
0000354912-19-000002	3	11-SEP-2018	18051	12446
0000354912-19-000002	4	10-DEC-2018	19201	13613
0000019617-19-000057	1	31-DEC-2018	0	0
0001144204-19-016611	1	08-JUN-2018	151	92
0001144204-19-016611	2	01-NOV-2018	137	86
0000275143-19-000001	1	16-JAN-2018	2030	583
0000275143-19-000001	2	22-JAN-2018	152	26
0000275143-19-000001	3	23-JAN-2018	15	6
0000275143-19-000001	4	15-FEB-2018	4998	1303
0000275143-19-000001	5	22-FEB-2018	21	3
0000275143-19-000001	6	23-FEB-2018	147	38
0000275143-19-000001	7	12-MAR-2018	1	0
0000275143-19-000001	8	15-MAR-2018	4213	1338
0000275143-19-000001	9	22-MAR-2018	179	55
0000275143-19-000001	10	23-MAR-2018	38	9
0000275143-19-000001	11	16-APR-2018	1970	523
0000275143-19-000001	12	23-APR-2018	20	7
0000275143-19-000001	13	15-MAY-2018	5093	1572
0000275143-19-000001	14	22-MAY-2018	307	83
0000275143-19-000001	15	23-MAY-2018	87	30
0000275143-19-000001	16	15-JUN-2018	3473	996
0000275143-19-000001	17	22-JUN-2018	18	3
0000275143-19-000001	18	25-JUN-2018	24	10
0000275143-19-000001	19	16-JUL-2018	5454	1462
0000275143-19-000001	20	23-JUL-2018	340	107
0000275143-19-000001	21	15-AUG-2018	4079	926
0000275143-19-000001	22	22-AUG-2018	49	17
0000275143-19-000001	23	23-AUG-2018	35	8
0000275143-19-000001	24	17-SEP-2018	5180	990
0000275143-19-000001	25	24-SEP-2018	252	65
0000275143-19-000001	26	15-OCT-2018	2317	446
0000275143-19-000001	27	22-OCT-2018	148	40
0000275143-19-000001	28	23-OCT-2018	583	85
0000275143-19-000001	29	15-NOV-2018	4994	1066
0000275143-19-000001	30	23-NOV-2018	97	34
0000275143-19-000001	31	17-DEC-2018	3404	498
0000275143-19-000001	32	24-DEC-2018	177	34
0000798947-19-000003	1	10-OCT-2018	5	0
0000798947-19-000003	2	11-OCT-2018	17	11
0000798947-19-000003	20	20-DEC-2018	2	1
0000798947-19-000003	19	19-DEC-2018	2	0
0000798947-19-000003	18	17-DEC-2018	3	2
0000798947-19-000003	17	13-DEC-2018	5	2
0000798947-19-000003	16	19-NOV-2018	2	0
0000798947-19-000003	15	16-NOV-2018	2	0
0000798947-19-000003	14	15-NOV-2018	4	1
0000798947-19-000003	13	05-NOV-2018	1	1
0000798947-19-000003	12	31-OCT-2018	10	6
0000798947-19-000003	11	30-OCT-2018	2	2
0000798947-19-000003	10	29-OCT-2018	11	8
0000798947-19-000003	3	15-OCT-2018	3	2
0000798947-19-000003	4	16-OCT-2018	6	6
0000798947-19-000003	5	17-OCT-2018	7	3
0000798947-19-000003	6	18-OCT-2018	12	8
0000798947-19-000003	7	19-OCT-2018	10	5
0000798947-19-000003	8	25-OCT-2018	2	1
0000798947-19-000003	9	26-OCT-2018	4	3
0000733598-19-000002	8	10-AUG-2018	15	2
0000733598-19-000002	7	10-JUL-2018	55	4
0000733598-19-000002	12	10-DEC-2018	48	8
0000733598-19-000002	11	12-NOV-2018	125	12
0000733598-19-000002	5	10-MAY-2018	8	5
0000733598-19-000002	6	11-JUN-2018	65	11
0000733598-19-000002	3	12-MAR-2018	48	13
0000733598-19-000002	2	12-FEB-2018	74	7
0000733598-19-000002	1	10-JAN-2018	33	7
0000733598-19-000002	10	10-OCT-2018	70	11
0000733598-19-000002	9	10-SEP-2018	79	12
0000733598-19-000002	4	10-APR-2018	170	2
0001410578-19-000160	73	06-NOV-2018	2636	384
0001410578-19-000160	74	09-NOV-2018	5	0
0001410578-19-000160	75	12-NOV-2018	130	109
0001410578-19-000160	76	16-NOV-2018	3321	468
0001410578-19-000160	77	18-NOV-2018	3	3
0001410578-19-000160	78	20-NOV-2018	125	103
0001410578-19-000160	79	21-NOV-2018	880	714
0001410578-19-000160	80	01-DEC-2018	2437	1584
0001410578-19-000160	81	01-DEC-2018	401	325
0001410578-19-000160	82	07-DEC-2018	36	36
0001410578-19-000160	83	18-DEC-2018	199	167
0001410578-19-000160	84	18-DEC-2018	827	827
0001410578-19-000160	85	21-DEC-2018	794	682
0001410578-19-000160	18	01-APR-2018	2101	1844
0001410578-19-000160	19	01-APR-2018	986	127
0001410578-19-000160	20	01-APR-2018	5	5
0001410578-19-000160	21	01-APR-2018	480	437
0001410578-19-000160	7	23-FEB-2018	250	196
0001410578-19-000160	8	27-FEB-2018	11726	10277
0001410578-19-000160	9	01-MAR-2018	304	60
0001410578-19-000160	10	01-MAR-2018	244	207
0001410578-19-000160	11	01-MAR-2018	5	3
0001410578-19-000160	12	01-MAR-2018	73	30
0001410578-19-000160	13	07-MAR-2018	816	525
0001410578-19-000160	14	13-MAR-2018	716	709
0001410578-19-000160	15	22-MAR-2018	79	78
0001410578-19-000160	16	26-MAR-2018	3197	2296
0001410578-19-000160	17	01-APR-2018	151	11
0001410578-19-000160	22	01-APR-2018	1069	1066
0001410578-19-000160	23	01-APR-2018	160	38
0001410578-19-000160	24	01-APR-2018	415	71
0001410578-19-000160	25	01-APR-2018	2013	744
0001410578-19-000160	26	19-APR-2018	2342	2111
0001410578-19-000160	27	01-MAY-2018	7280	5614
0001410578-19-000160	28	01-MAY-2018	345	243
0001410578-19-000160	29	01-MAY-2018	548	291
0001410578-19-000160	30	01-MAY-2018	5334	4880
0001410578-19-000160	31	01-MAY-2018	3065	1017
0001410578-19-000160	32	01-MAY-2018	2131	1508
0001410578-19-000160	33	02-MAY-2018	3427	2295
0001410578-19-000160	34	03-MAY-2018	1911	187
0001410578-19-000160	35	08-MAY-2018	714	207
0001410578-19-000160	36	29-MAY-2018	409	196
0001410578-19-000160	37	01-JUL-2018	5021	1836
0001410578-19-000160	38	01-JUL-2018	2165	1874
0001410578-19-000160	39	10-JUL-2018	272	223
0001410578-19-000160	40	01-AUG-2018	1947	1548
0001410578-19-000160	41	01-AUG-2018	1454	1215
0001410578-19-000160	42	01-AUG-2018	4422	607
0001410578-19-000160	43	01-AUG-2018	738	738
0001410578-19-000160	44	03-AUG-2018	2155	1729
0001410578-19-000160	45	11-AUG-2018	858	458
0001410578-19-000160	46	14-AUG-2018	19	5
0001410578-19-000160	47	28-AUG-2018	331	220
0001410578-19-000160	48	30-AUG-2018	212	84
0001410578-19-000160	49	31-AUG-2018	2933	2176
0001410578-19-000160	50	01-SEP-2018	57	50
0001410578-19-000160	51	01-SEP-2018	1679	770
0001410578-19-000160	52	01-SEP-2018	13	5
0001410578-19-000160	53	01-SEP-2018	117	37
0001410578-19-000160	54	01-SEP-2018	412	83
0001410578-19-000160	55	01-SEP-2018	2322	487
0001410578-19-000160	56	01-SEP-2018	2208	1395
0001410578-19-000160	57	10-SEP-2018	1	1
0001410578-19-000160	58	17-SEP-2018	1010	326
0001410578-19-000160	59	28-SEP-2018	9	8
0001410578-19-000160	60	01-OCT-2018	2241	157
0001410578-19-000160	61	01-OCT-2018	1971	1755
0001410578-19-000160	62	01-OCT-2018	238	220
0001410578-19-000160	63	01-OCT-2018	1036	1019
0001410578-19-000160	64	01-OCT-2018	21	14
0001410578-19-000160	65	01-OCT-2018	533	533
0001410578-19-000160	66	05-OCT-2018	2898	2208
0001410578-19-000160	67	23-OCT-2018	667	579
0001410578-19-000160	68	30-OCT-2018	652	572
0001410578-19-000160	69	01-NOV-2018	193	172
0001410578-19-000160	70	01-NOV-2018	197	125
0001410578-19-000160	71	01-NOV-2018	214	166
0001410578-19-000160	72	02-NOV-2018	3333	462
0001410578-19-000160	1	04-JAN-2018	2401	222
0001410578-19-000160	2	04-JAN-2018	2855	1998
0001410578-19-000160	3	04-JAN-2018	2246	1976
0001410578-19-000160	4	01-FEB-2018	11	3
0001410578-19-000160	5	01-FEB-2018	305	236
0001410578-19-000160	6	01-FEB-2018	11	5
0001413398-19-000002	5	13-NOV-2018	0	0
0001413398-19-000002	4	12-SEP-2018	0	0
0001413398-19-000002	3	11-JUL-2018	0	0
0001413398-19-000002	2	11-MAY-2018	0	0
0001413398-19-000002	1	13-MAR-2018	0	0
0001413398-19-000002	6	12-DEC-2018	0	0
0000746972-19-000001	1	01-JUL-2017	48	16
0000746972-19-000001	2	02-JAN-2018	21	5
0000950123-19-002899	2	21-JAN-2019	24	10
0000950123-19-002899	1	18-DEC-2018	37	13
0000950123-19-002899	3	07-MAR-2019	14	7
0000839287-19-000001	13	21-MAY-2018	2	1
0000839287-19-000001	14	29-MAY-2018	5	4
0000839287-19-000001	15	30-MAY-2018	2	2
0000839287-19-000001	16	20-JUN-2018	1	0
0000839287-19-000001	17	01-JUL-2018	2	2
0000839287-19-000001	18	02-JUL-2018	5	5
0000839287-19-000001	19	26-JUL-2018	3	3
0000839287-19-000001	20	07-AUG-2018	3	2
0000839287-19-000001	21	09-AUG-2018	5	4
0000839287-19-000001	22	19-SEP-2018	1	0
0000839287-19-000001	23	25-SEP-2018	4	3
0000839287-19-000001	24	26-SEP-2018	3	3
0000839287-19-000001	25	27-SEP-2018	2	2
0000839287-19-000001	26	28-SEP-2018	2	2
0000839287-19-000001	27	01-OCT-2018	2	1
0000839287-19-000001	28	05-OCT-2018	1	1
0000839287-19-000001	29	26-OCT-2018	1	1
0000839287-19-000001	12	10-MAY-2018	3	3
0000839287-19-000001	11	05-MAR-2018	1	0
0000839287-19-000001	10	10-JAN-2018	1	0
0000839287-19-000001	9	07-MAY-2018	3	3
0000839287-19-000001	8	02-MAY-2018	3	2
0000839287-19-000001	7	30-APR-2018	2	1
0000839287-19-000001	6	18-APR-2018	3	1
0000839287-19-000001	5	16-APR-2018	1	1
0000839287-19-000001	4	11-APR-2018	2	2
0000839287-19-000001	3	06-APR-2018	2	1
0000839287-19-000001	1	09-JAN-2018	2	2
0000839287-19-000001	2	09-MAR-2018	6	6
0001118414-19-000001	1		0	0
0001447135-19-000001	1		0	0
0001398344-19-005715	1	31-DEC-2018	0	0
0001535872-19-000001	1	13-DEC-2018	120	69
0001654954-19-003512	2	05-APR-2018	18	3
0001654954-19-003512	5	03-DEC-2018	2	2
0001654954-19-003512	4	02-OCT-2018	10	2
0001654954-19-003512	3	08-AUG-2018	57	31
0001654954-19-003512	1	01-MAR-2018	7	7
0000854922-19-000002	1	30-JUL-2018	619	429
0000854922-19-000002	3	28-JUL-2018	4	3
0000854922-19-000002	2	17-JAN-2018	70	44
0000854922-19-000002	4	16-JUL-2018	31	9
0000838966-19-000001	4	31-DEC-2018	1	1
0000838966-19-000001	2	30-APR-2018	2	1
0000838966-19-000001	1	01-FEB-2018	7	3
0000838966-19-000001	3	30-SEP-2018	4	4
0000735286-19-000002	1	31-DEC-2018	26285	23807
0000735286-19-000002	2	31-DEC-2018	19785	9165
0000950123-19-002894	2	02-JUN-2017	64082	32080
0000950123-19-002894	1	01-JUN-2017	12117	1250
0000950123-19-002894	3	02-DEC-2017	66683	34857
0000854890-19-000002	1	08-NOV-2018	0	0
0000870156-19-000012	1	26-DEC-2018	1	1
0000950123-19-002881	1		0	0
0001493152-19-004047	1	31-DEC-2018	0	0
0001144204-19-016362	1	31-DEC-2018	0	0
0001073944-19-000003	5	11-DEC-2018	365	79
0001073944-19-000003	4	29-OCT-2018	341	165
0001073944-19-000003	3	11-JUN-2018	329	121
0001073944-19-000003	2	15-MAY-2018	220	115
0001073944-19-000003	1	13-FEB-2018	261	140
0001493152-19-004032	1	23-JUL-2018	0	0
0001398344-19-005684	1	18-JUN-2018	201	74
0001398344-19-005684	2	19-DEC-2018	257	126
0001020337-19-000002	2	15-FEB-2018	376	96
0001020337-19-000002	1	16-JAN-2018	57	12
0001020337-19-000002	9	17-SEP-2018	352	90
0001020337-19-000002	12	17-DEC-2018	307	41
0001020337-19-000002	11	15-NOV-2018	338	73
0001020337-19-000002	10	15-OCT-2018	301	36
0001020337-19-000002	8	15-AUG-2018	324	126
0001020337-19-000002	3	15-MAR-2018	413	124
0001020337-19-000002	4	16-APR-2018	56	18
0001020337-19-000002	5	15-MAY-2018	356	122
0001020337-19-000002	6	15-JUN-2018	390	104
0001020337-19-000002	7	16-JUL-2018	292	85
0000950123-19-002870	1	31-DEC-2018	1001	817
0000769188-19-000002	1	16-FEB-2018	6800	4532
0000769188-19-000002	2	05-JUN-2018	4487	1473
0000769188-19-000002	3	05-JUL-2018	205	100
0000769188-19-000002	8	05-DEC-2018	1056	265
0000769188-19-000002	7	05-NOV-2018	1556	537
0000769188-19-000002	4	06-AUG-2018	1700	756
0000769188-19-000002	5	05-SEP-2018	1275	424
0000769188-19-000002	6	05-OCT-2018	337	149
0000810417-19-000001	1	14-MAR-2018	3234	1538
0000810417-19-000001	2	11-SEP-2018	2688	1451
0000950123-19-002867	1		0	0
0000950123-19-002865	1	01-JAN-2018	1490	519
0000950123-19-002865	2	01-JUL-2018	1473	507
0000818238-19-000001	3	03-SEP-2018	8	2
0000818238-19-000001	2	28-MAY-2018	1	0
0000818238-19-000001	1	01-MAR-2018	15	10
0000818238-19-000001	4	04-DEC-2018	2	1
0001448300-19-000006	4	12-OCT-2018	5100	2488
0001448300-19-000006	3	24-JUL-2018	11763	6446
0001448300-19-000006	1	04-FEB-2018	5476	3028
0001448300-19-000006	2	18-APR-2018	1245	703
0001771882-19-000002	1	21-MAR-2019	0	0
0001506388-19-000003	1		0	0
0000817712-19-000010	1	24-DEC-2018	0	0
0001388002-19-000002	2	31-OCT-2018	0	0
0001388002-19-000002	1	27-APR-2018	0	0
0000854729-19-000002	2	02-NOV-2018	1	0
0000854729-19-000002	1	04-MAY-2018	1	0
0001734055-19-000001	1	27-MAR-2019	0	0
0000795029-19-000005	3	07-SEP-2018	479	333
0000795029-19-000005	4	05-DEC-2018	433	303
0000795029-19-000005	2	01-JUN-2018	504	379
0000795029-19-000005	1	05-MAR-2018	542	455
0001545615-19-000001	1	14-FEB-2018	218	133
0000857128-19-000002	4	14-SEP-2018	2	1
0000857128-19-000002	3	23-JUL-2018	6	3
0000857128-19-000002	2	14-MAY-2018	4	3
0000857128-19-000002	5	18-OCT-2018	2	1
0001545615-19-000001	2	10-SEP-2018	127	87
0000771845-19-000005	2	06-AUG-2018	1	0
0000771845-19-000005	1	06-MAR-2018	1	0
0000857128-19-000002	6	16-NOV-2018	2	1
0000857128-19-000002	1	08-MAR-2018	3	3
0001144204-19-016002	1		0	0
0000066756-19-000039	1		0	0
0000838041-19-000001	1	11-DEC-2018	4	0
0000896852-19-000012	1	26-MAR-2019	0	0
0000794265-19-000002	8	23-AUG-2018	318	211
0000794265-19-000002	7	23-JUL-2018	169	128
0000794265-19-000002	6	25-JUN-2018	335	228
0000794265-19-000002	9	24-SEP-2018	252	121
0000794265-19-000002	10	23-OCT-2018	124	58
0000794265-19-000002	11	23-NOV-2018	332	192
0000794265-19-000002	12	24-DEC-2018	504	325
0000794265-19-000002	5	23-MAY-2018	555	375
0000794265-19-000002	1	23-JAN-2018	87	68
0000794265-19-000002	2	23-FEB-2018	438	263
0000794265-19-000002	3	23-MAR-2018	281	168
0000794265-19-000002	4	23-APR-2018	119	75
0000950123-19-002836	1		0	0
0001410578-19-000150	1	31-DEC-2018	0	0
0001511164-19-000039	3	25-SEP-2018	122	72
0001511164-19-000039	2	06-SEP-2018	632	451
0001511164-19-000039	1	16-MAR-2018	183	135
0001174540-19-000005	1	31-DEC-2018	0	0
0000878029-19-000002	1	01-JAN-1999	0	0
0001144204-19-015878	1	01-JAN-2018	0	0
0000869442-19-000004	24	10-DEC-2018	94	18
0000869442-19-000004	23	03-DEC-2018	81	28
0000869442-19-000004	22	12-NOV-2018	30	14
0000869442-19-000004	21	01-NOV-2018	40	24
0000869442-19-000004	20	10-OCT-2018	87	17
0000869442-19-000004	19	01-OCT-2018	48	31
0000869442-19-000004	18	10-SEP-2018	16	2
0000869442-19-000004	17	04-SEP-2018	146	77
0000869442-19-000004	16	10-AUG-2018	13	1
0000869442-19-000004	15	01-AUG-2018	120	64
0000869442-19-000004	14	10-JUL-2018	48	3
0000869442-19-000004	13	02-JUL-2018	111	63
0000869442-19-000004	12	11-JUN-2018	31	3
0000869442-19-000004	11	01-JUN-2018	142	44
0000869442-19-000004	10	10-MAY-2018	23	7
0000869442-19-000004	9	01-MAY-2018	45	14
0000869442-19-000004	8	10-APR-2018	45	16
0000869442-19-000004	7	02-APR-2018	114	25
0000869442-19-000004	6	19-MAR-2018	23	7
0000869442-19-000004	5	01-MAR-2018	35	19
0000869442-19-000004	4	12-FEB-2018	28	8
0000869442-19-000004	3	01-FEB-2018	35	21
0000869442-19-000004	1	02-JAN-2018	118	68
0000869442-19-000004	2	10-JAN-2018	67	25
0000839266-19-000001	1		0	0
0001736356-19-000002	1	30-NOV-2018	0	0
0000950123-19-002807	1		0	0
0001568437-19-000003	1		0	0
0000839196-19-000001	9	20-SEP-2018	19	19
0000839196-19-000001	12	20-DEC-2018	0	0
0000839196-19-000001	3	20-MAR-2018	0	0
0000839196-19-000001	2	20-FEB-2018	0	0
0000839196-19-000001	10	22-OCT-2018	1	1
0000839196-19-000001	7	20-JUL-2018	12	12
0000839196-19-000001	11	20-NOV-2018	1	1
0000839196-19-000001	1	22-JAN-2018	1	1
0000839196-19-000001	4	20-APR-2018	1	1
0000839196-19-000001	8	20-AUG-2018	0	0
0000839196-19-000001	6	20-JUN-2018	10	10
0000839196-19-000001	5	21-MAY-2018	0	0
0000868275-19-000001	17	18-MAY-2018	1	0
0000868275-19-000001	18	21-MAY-2018	1	1
0000868275-19-000001	19	31-MAY-2018	6	2
0000868275-19-000001	21	11-JUN-2018	1	1
0000868275-19-000001	22	12-JUN-2018	6	1
0000868275-19-000001	23	13-JUN-2018	3	2
0000868275-19-000001	24	15-JUN-2018	1	0
0000868275-19-000001	25	09-JUL-2018	1	0
0000868275-19-000001	26	11-JUL-2018	1	1
0000868275-19-000001	27	18-JUL-2018	2	0
0000868275-19-000001	28	25-JUL-2018	16	9
0000868275-19-000001	29	01-AUG-2018	3	3
0000868275-19-000001	30	09-AUG-2018	1	0
0000868275-19-000001	31	23-AUG-2018	2	0
0000868275-19-000001	32	24-AUG-2018	10	5
0000868275-19-000001	33	28-AUG-2018	1	0
0000868275-19-000001	34	31-AUG-2018	1	0
0000868275-19-000001	35	07-SEP-2018	5	3
0000868275-19-000001	36	11-SEP-2018	2	2
0000868275-19-000001	37	12-SEP-2018	1	1
0000868275-19-000001	38	17-SEP-2018	5	3
0000868275-19-000001	39	26-SEP-2018	5	4
0000868275-19-000001	40	03-OCT-2018	1	0
0000868275-19-000001	41	19-OCT-2018	1	0
0000868275-19-000001	42	28-DEC-2018	42	26
0000868275-19-000001	16	14-MAY-2018	5	3
0000868275-19-000001	15	02-MAY-2018	3	1
0000868275-19-000001	14	27-APR-2018	2	2
0000868275-19-000001	13	19-APR-2018	12	4
0000868275-19-000001	12	12-APR-2018	2	1
0000868275-19-000001	11	03-APR-2018	1	0
0000868275-19-000001	10	21-MAR-2018	1	1
0000868275-19-000001	9	15-MAR-2018	1	1
0000868275-19-000001	8	09-MAR-2018	6	4
0000868275-19-000001	7	28-FEB-2018	3	1
0000868275-19-000001	6	21-FEB-2018	1	0
0000868275-19-000001	5	14-FEB-2018	7	3
0000868275-19-000001	4	06-FEB-2018	3	1
0000868275-19-000001	3	01-FEB-2018	4	1
0000868275-19-000001	2	22-JAN-2018	8	3
0000868275-19-000001	1	10-JAN-2018	2	0
0000868275-19-000001	20	05-JUN-2018	1	1
0001049169-19-000004	1	12-JUN-2018	290	123
0001049169-19-000004	2	17-DEC-2018	278	109
0000920493-19-000002	2	18-DEC-2018	1	0
0000920493-19-000002	1	19-JUN-2018	2	0
0000950123-19-002802	84	18-SEP-2018	7	7
0000950123-19-002802	85	11-OCT-2018	3	3
0000950123-19-002802	86	12-OCT-2018	2	2
0000950123-19-002802	87	15-OCT-2018	4	4
0000950123-19-002802	88	16-OCT-2018	9	9
0000950123-19-002802	89	19-OCT-2018	3	3
0000950123-19-002802	90	22-OCT-2018	5	5
0000950123-19-002802	91	24-OCT-2018	4	4
0000950123-19-002802	92	25-OCT-2018	10	10
0000950123-19-002802	93	01-NOV-2018	2	2
0000950123-19-002802	94	08-NOV-2018	8	8
0000950123-19-002802	95	09-NOV-2018	1	1
0000950123-19-002802	96	21-NOV-2018	4	4
0000950123-19-002802	97	23-NOV-2018	2	2
0000950123-19-002802	98	27-NOV-2018	5	5
0000950123-19-002802	99	28-NOV-2018	1	1
0000950123-19-002802	100	30-NOV-2018	3	3
0000950123-19-002802	101	13-DEC-2018	3	3
0000950123-19-002802	102	19-DEC-2018	7	7
0000950123-19-002802	103	28-DEC-2018	5	4
0000950123-19-002802	7	06-FEB-2018	2	2
0000950123-19-002802	8	08-FEB-2018	1	1
0000950123-19-002802	9	13-FEB-2018	11	11
0000950123-19-002802	10	15-FEB-2018	18	18
