ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001145893-13-000004	asServiceCompanyTransferAgent	9	First Citizen's Bank & Trust Co.	085-00257	    
0001419454-13-000011	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0001283467-13-000005	asServiceCompany	1	Securities Transfer Corporation	084-01567	2591 Dallas Parkway Suite 102 Dallas  75034
0001283467-13-000005	serviceCompany	1	BNY Trust Company of Canada/ Bank of New York	085-05006	Suite 1101 - 4 King Street West  Toronto  M5H 1B6
0001283467-13-000005	serviceCompany	2	Continental Stock Transfer and Trust Company	084-00034	17 Battery Place  New York  10004
0001283467-13-000005	serviceCompany	3	Registrar and Transfer Company	084-00436	10 Commerce Drive  Cranford  07016
0001139576-13-000002	serviceCompany	1	DST Systems, Inc.	084-00448	PO Box 219169  Kansas City  64121
0001283467-13-000004	asServiceCompanyTransferAgent	1	Securities Transfer Corporation	084-01567	    
0001283467-13-000004	serviceCompanyTransferAgent	1	Registrar and Transfer Company	084-00436	    
0000027048-13-000004	asServiceCompany	1	Thrivent Financial Investor Services Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-13-000004	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-13-000004	asServiceCompany	3	DWS Investments Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-13-000004	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-13-000004	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-13-000004	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-13-000004	asServiceCompany	7	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000027048-13-000004	asServiceCompany	8	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-13-000004	asServiceCompany	9	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-13-000004	asServiceCompany	10	American National Stock Transfer, LLC	084-06479	405 Park Ave  New York  10022
0000027048-13-000004	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-13-000004	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-13-000004	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-13-000004	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad  500032
0001062993-13-004696	serviceCompany	1	Canadian Stock Transfer Company Inc.	084-06416	320 Bay Street 3rd Floor Toronto  M5H 4A6
0001018490-13-000015	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-4011  New York  10005-2836
0000788603-13-000006	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000788603-13-000006	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000788603-13-000006	asServiceCompany	3	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000788603-13-000006	asServiceCompany	4	Goldman Sachs & Company	084-01100	71 S. Wacker Drive  Chicago  60606
0000788603-13-000006	asServiceCompany	5	Wallace R. Weitz	084-01858	1125 S. 103rd Street  Omaha  68124
0000788603-13-000006	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000788603-13-000006	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony  Quincy  02169
0001352156-13-000010	asServiceCompany	1	Reich & Tang Services, Inc.	084-02007	600 Fifth Avenue  New York  10020
0001352156-13-000010	serviceCompany	1	Boston Financial Data Services	084-00896	2000 Crown Colony Drive  Quincy  02169
0001352156-13-000010	serviceCompany	2	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0000849542-13-000007	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-13-000007	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-13-000007	asServiceCompany	3	Manning & Napier Advisors, LLC.	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-13-000007	asServiceCompany	4	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio  78288
0000849542-13-000007	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000849542-13-000007	asServiceCompany	6	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan  00936
0000849542-13-000007	asServiceCompany	7	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield  01301
0000849542-13-000007	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000849542-13-000007	asServiceCompany	9	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale  11556-0144
0000849542-13-000007	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-13-000007	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000849542-13-000007	serviceCompany	3	BNY Mellon International Operations (India) Private Limited	084-06496	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune  411013
0001419454-13-000008	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0001133702-13-000006	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0000862124-13-000007	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-13-000007	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington BLVD  Jersey City  07310
0000862124-13-000007	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001146230-13-000022	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-13-000022	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-13-000022	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-13-000022	asServiceCompany	4	Computershare Investor Services, LLC	084-05849	2 North LaSalle Street  Chicago  60602
0001146230-13-000022	asServiceCompany	5	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-13-000022	asServiceCompany	6	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-13-000022	asServiceCompany	7	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-13-000022	asServiceCompany	8	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-13-000022	serviceCompany	1	The Colbent Corporation	084-05927	161 Bay State Drive  Braintree  02184
0001146230-13-000022	serviceCompany	2	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001452780-13-000002	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City  64105
0001277690-13-000012	serviceCompany	1	Canadian Stock Transfer Company, Inc.	084-06416	320 Bay Street  Toronto  M5H 4A6
0001018490-13-000013	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-4011  New York  10005-2836
0001451316-13-000005	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0001511164-13-000367	asServiceCompany	1	Equity Financial Trust Company	084-01990	200 University Avenue Suite 400 Toronto  M5H 4H1
0001062993-13-003512	asServiceCompanyTransferAgent	1	Quicksilver Stock Transfer	084-06261	    
0001062993-13-003512	asServiceCompanyTransferAgent	2	Olde Monmouth Stock Transfer Co, Inc.	084-01986	    
0001062993-13-003512	asServiceCompanyTransferAgent	3	Pacific Stock Transfer Company	084-01145	    
0001062993-13-003512	serviceCompanyTransferAgent	1	Jersey Transfer + Trust Co	084-01024	    
0001062993-13-003512	serviceCompanyTransferAgent	2	Nevada Agency and Transfer Company	084-00076	    
0000950123-13-004800	serviceCompany	1	Xerox HR Solutions (formerly ACS HR Solutions, LLC)	084-06035	245 Park Avenue Floor 23 New York  10167
0000950123-13-004800	serviceCompany	2	National Financial Services LLC	084-05888	499 Washington Blvd.  Jersey City  07310
0000950123-13-004800	serviceCompany	3	Hewitt Associates LLC	084-01996	100 Half Day Road  Lincolnshire  60069
0000950123-13-004800	serviceCompany	4	LPL Financial LLC	084-05637	9785 Towne Centre Drive  San Diego  92121
0000950123-13-004800	serviceCompany	5	The Vanguard Group, Inc.	084-00772	100 Vanguard Blvd.  Malvern  19355
0000950123-13-004800	serviceCompany	6	BNY Mellon Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000950123-13-004800	serviceCompany	7	Valic Retirement Services Co.	084-06057	2929 Allen Parkway L4-01  Houston  77019
0000950123-13-004800	serviceCompany	8	Edward D Jones & Co LP	084-01496	12555 Manchester Rd  St. Louis  63131
0000950123-13-004800	serviceCompany	9	Fidelity Investments Institutional Operations Co Inc	084-01839	82 Devonshire St  Boston  02109
0000950123-13-004800	serviceCompany	10	Marshall & Ilsley Trust Co National Association	085-11354	111 East Kilbourn Ave  Milwaukee  53202
0000950123-13-004800	serviceCompany	11	UMB Bank NA	085-10225	928 Grand Blvd  Kansas City  64106
0000950123-13-004800	serviceCompany	12	Wachovia Bank National Association	085-10173	1525 West WT Harris Blvd  Charlotte  28288
0000950123-13-004800	serviceCompany	13	Wilmington Trust Co	085-05557	1100 North Market Street  Wilmington  19890
0000944496-13-000007	asServiceCompany	1	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000944496-13-000007	asServiceCompany	2	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-13-000019	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-13-000019	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-13-000019	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-13-000019	asServiceCompany	4	Computershare Investor Services, LLC	084-05849	2 North LaSalle Street  Chicago  60602
0001146230-13-000019	asServiceCompany	5	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-13-000019	asServiceCompany	6	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-13-000019	serviceCompany	1	The Colbent Corporation	084-05927	161 Bay State Drive  Braintree  02184
0001146230-13-000019	serviceCompany	2	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001277690-13-000010	serviceCompany	1	Canadian Stock Transfer Company, Inc.	084-06416	320 Bay Street  Toronto  M5H 4A6
0000883757-13-000004	asServiceCompany	1	Broadridge Corporate Issuer Solutions, Inc.	084-01007	1717 Arch Street Suite 1300 Philadelphia  19103
0000883757-13-000004	serviceCompany	1	TMX Equity Transfer Services Inc.	084-06502	200 University Avenue Suite 300 Toronto  M5H 4H1
