ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001104659-23-038421	75	14-DEC-2022	35	25
0001104659-23-038421	76	14-DEC-2022	5835	1554
0001104659-23-038421	77	16-DEC-2022	6541	6506
0001104659-23-038421	78	20-DEC-2022	118	115
0001104659-23-038421	10	01-MAR-2022	212	64
0001104659-23-038421	11	01-MAR-2022	2562	1792
0001104659-23-038421	12	14-MAR-2022	5	5
0001104659-23-038421	13	28-MAR-2022	442	136
0001104659-23-038421	14	04-APR-2022	1856	1856
0001104659-23-038421	15	04-APR-2022	539	277
0001104659-23-038421	16	04-APR-2022	70	35
0001104659-23-038421	17	04-APR-2022	428	43
0001104659-23-038421	18	08-APR-2022	58	58
0001104659-23-038421	19	08-APR-2022	84	65
0001104659-23-038421	20	11-APR-2022	1278	108
0001104659-23-038421	21	18-APR-2022	44	44
0001104659-23-038421	22	19-APR-2022	55	55
0001104659-23-038421	23	27-APR-2022	520	404
0001104659-23-038421	24	02-MAY-2022	748	583
0001104659-23-038421	25	09-MAY-2022	766	468
0001104659-23-038421	26	09-MAY-2022	1805	1132
0001104659-23-038421	27	24-MAY-2022	2	2
0001104659-23-038421	28	01-JUN-2022	142	128
0001104659-23-038421	29	02-JUL-2022	425	53
0001104659-23-038421	30	05-JUL-2022	17427	875
0001104659-23-038421	31	05-JUL-2022	15	0
0001104659-23-038421	32	05-JUL-2022	535	67
0001104659-23-038421	33	05-JUL-2022	787	83
0001104659-23-038421	34	05-JUL-2022	434	66
0001104659-23-038421	35	11-JUL-2022	7522	5901
0001104659-23-038421	36	15-JUL-2022	21	21
0001104659-23-038421	37	20-JUL-2022	357	187
0001104659-23-038421	38	22-JUL-2022	44	44
0001104659-23-038421	39	28-JUL-2022	268	135
0001104659-23-038421	40	01-AUG-2022	1965	1965
0001104659-23-038421	41	01-AUG-2022	4129	3641
0001104659-23-038421	42	09-AUG-2022	21	21
0001104659-23-038421	43	15-AUG-2022	3315	1207
0001104659-23-038421	44	24-AUG-2022	18	13
0001104659-23-038421	45	04-SEP-2022	1095	714
0001104659-23-038421	46	05-SEP-2022	1689	118
0001104659-23-038421	47	05-SEP-2022	345	136
0001104659-23-038421	48	05-SEP-2022	1074	795
0001104659-23-038421	49	05-SEP-2022	1532	396
0001104659-23-038421	50	08-SEP-2022	2027	2027
0001104659-23-038421	51	09-SEP-2022	2857	2811
0001104659-23-038421	52	09-SEP-2022	907	907
0001104659-23-038421	53	15-SEP-2022	83	74
0001104659-23-038421	1	04-JAN-2022	1089	111
0001104659-23-038421	2	13-JAN-2022	75	34
0001104659-23-038421	3	19-JAN-2022	5	5
0001104659-23-038421	4	28-JAN-2022	471	128
0001104659-23-038421	5	01-FEB-2022	4431	2622
0001104659-23-038421	6	03-FEB-2022	1	1
0001104659-23-038421	7	07-FEB-2022	3689	3455
0001104659-23-038421	8	09-FEB-2022	8715	3393
0001104659-23-038421	9	21-FEB-2022	6746	1287
0000019617-23-000263	1	30-DEC-2022	0	0
0001062993-23-008034	2	23-JUN-2022	0	0
0001062993-23-008034	3	22-DEC-2022	0	0
0001062993-23-008034	1	04-FEB-2022	0	0
0001812230-23-000003	1		0	0
0000913181-23-000001	2	07-DEC-2022	807	493
0000913181-23-000001	1	06-JUN-2022	779	488
0001812230-23-000002	1		0	0
0001846640-23-000001	1	29-DEC-2022	0	0
0001145697-23-000001	1	01-APR-2022	2	0
0001145697-23-000001	4	03-JAN-2023	1	0
0001145697-23-000001	3	03-OCT-2022	3	0
0001145697-23-000001	2	01-JUL-2022	8	0
0000838155-23-000001	1	21-JAN-2022	0	0
0000838155-23-000001	2	27-JUL-2022	0	0
0001853914-23-000001	1	30-DEC-2022	0	0
0000275143-23-000004	29	22-AUG-2022	162	33
0000275143-23-000004	30	23-AUG-2022	19	1
0000275143-23-000004	31	12-SEP-2022	9	2
0000275143-23-000004	32	15-SEP-2022	3306	638
0000275143-23-000004	33	22-SEP-2022	121	26
0000275143-23-000004	34	23-SEP-2022	20	0
0000275143-23-000004	35	10-OCT-2022	21	1
0000275143-23-000004	36	17-OCT-2022	502	135
0000275143-23-000004	37	24-OCT-2022	80	16
0000275143-23-000004	38	10-NOV-2022	2	0
0000275143-23-000004	39	15-NOV-2022	2561	507
0000275143-23-000004	40	22-NOV-2022	95	9
0000275143-23-000004	41	23-NOV-2022	26	4
0000275143-23-000004	42	12-DEC-2022	32	1
0000275143-23-000004	43	15-DEC-2022	1703	298
0000275143-23-000004	44	22-DEC-2022	95	11
0000275143-23-000004	45	23-DEC-2022	10	3
0000275143-23-000004	7	23-FEB-2022	3	0
0000275143-23-000004	8	10-MAR-2022	32	5
0000275143-23-000004	9	15-MAR-2022	2241	674
0000275143-23-000004	10	22-MAR-2022	156	22
0000275143-23-000004	11	23-MAR-2022	20	3
0000275143-23-000004	12	11-APR-2022	17	3
0000275143-23-000004	13	18-APR-2022	2404	686
0000275143-23-000004	14	22-APR-2022	63	19
0000275143-23-000004	15	25-APR-2022	17	3
0000275143-23-000004	16	10-MAY-2022	5	0
0000275143-23-000004	17	16-MAY-2022	2522	679
0000275143-23-000004	18	23-MAY-2022	107	17
0000275143-23-000004	19	10-JUN-2022	24	3
0000275143-23-000004	20	15-JUN-2022	2608	620
0000275143-23-000004	21	22-JUN-2022	102	14
0000275143-23-000004	22	23-JUN-2022	31	13
0000275143-23-000004	23	11-JUL-2022	17	1
0000275143-23-000004	24	15-JUL-2022	1853	498
0000275143-23-000004	25	22-JUL-2022	69	16
0000275143-23-000004	1	10-JAN-2022	21	2
0000275143-23-000004	2	18-JAN-2022	1894	601
0000275143-23-000004	3	24-JAN-2022	84	21
0000275143-23-000004	4	10-FEB-2022	5	1
0000275143-23-000004	5	15-FEB-2022	1468	453
0000275143-23-000004	28	15-AUG-2022	1617	421
0000275143-23-000004	6	22-FEB-2022	77	19
0000275143-23-000004	26	25-JUL-2022	23	2
0000275143-23-000004	27	10-AUG-2022	32	7
0001492746-23-000004	1	31-DEC-2022	3	0
0001432532-23-000002	1	22-MAR-2022	209	7
0001432532-23-000002	2	30-JUN-2022	159	15
0001432531-23-000002	1	31-DEC-2022	0	0
0000027048-23-000005	11	23-AUG-2022	1	0
0000027048-23-000005	16	23-DEC-2022	2	0
0000027048-23-000005	9	22-JUL-2022	730	225
0000027048-23-000005	8	23-JUN-2022	2	0
0000027048-23-000005	7	22-JUN-2022	472	98
0000027048-23-000005	6	23-MAY-2022	634	162
0000027048-23-000005	5	22-APR-2022	626	149
0000027048-23-000005	4	23-MAR-2022	4	1
0000027048-23-000005	3	22-MAR-2022	1269	358
0000027048-23-000005	2	22-FEB-2022	383	123
0000027048-23-000005	1	24-JAN-2022	298	62
0000027048-23-000005	12	22-SEP-2022	1178	254
0000027048-23-000005	15	22-DEC-2022	1203	207
0000027048-23-000005	14	22-NOV-2022	450	115
0000027048-23-000005	13	24-OCT-2022	607	148
0000027048-23-000005	10	22-AUG-2022	961	235
0000080255-23-002772	11	01-NOV-2022	0	0
0000080255-23-002772	10	01-OCT-2022	68518	47931
0000080255-23-002772	9	01-SEP-2022	180	90
0000080255-23-002772	8	01-AUG-2022	206	83
0000080255-23-002772	7	01-JUL-2022	6677	2862
0000080255-23-002772	6	01-JUN-2022	97	46
0000080255-23-002772	5	01-MAY-2022	124	61
0000080255-23-002772	4	01-APR-2022	7202	3466
0000080255-23-002772	3	01-MAR-2022	239	124
0000080255-23-002772	2	01-FEB-2022	107	43
0000080255-23-002772	1	01-JAN-2022	4520	1996
0000080255-23-002772	12	01-DEC-2022	0	0
0001388002-23-000003	2	28-OCT-2022	2	1
0001388002-23-000003	1	27-APR-2022	3	1
0000840464-23-000001	1	01-MAR-2022	2	0
0000840464-23-000001	2	13-SEP-2022	7	1
0000838966-23-000001	1	01-MAR-2022	3	1
0000838966-23-000001	3	01-AUG-2022	1	1
0000838966-23-000001	2	01-JUL-2022	1	1
0000854729-23-000001	2	28-OCT-2022	0	0
0000854729-23-000001	1	28-APR-2022	0	0
0001897612-23-000783	1	31-DEC-2022	0	0
0001854394-23-000001	1	31-DEC-2022	0	0
0000737074-23-000001	1	30-DEC-2022	0	0
0001550840-23-000003	1	31-DEC-2022	0	0
0001949682-23-000003	1		0	0
0001683168-23-001844	1	23-DEC-2022	823	554
0001798677-23-000001	1	30-DEC-2022	1	0
0001901691-23-000003	1	30-DEC-2022	0	0
0001452780-23-000003	1	24-JAN-2022	0	0
0001413398-23-000003	11	10-NOV-2022	0	0
0001413398-23-000003	12	12-DEC-2022	0	0
0001413398-23-000003	10	10-OCT-2022	0	0
0001413398-23-000003	9	12-SEP-2022	0	0
0001413398-23-000003	8	10-AUG-2022	0	0
0001413398-23-000003	7	11-JUL-2022	0	0
0001413398-23-000003	6	10-JUN-2022	0	0
0001413398-23-000003	5	10-MAY-2022	0	0
0001413398-23-000003	4	11-APR-2022	0	0
0001413398-23-000003	3	10-MAR-2022	0	0
0001413398-23-000003	2	10-FEB-2022	0	0
0001413398-23-000003	1	10-JAN-2022	0	0
0000940394-23-000504	1	30-DEC-2022	0	0
0001073944-23-000002	5	01-DEC-2022	16	0
0001073944-23-000002	4	17-NOV-2022	15	11
0001073944-23-000002	1	17-FEB-2022	1559	1077
0001073944-23-000002	2	01-JUN-2022	17	1
0001073944-23-000002	3	30-AUG-2022	1623	1131
0000878605-23-000003	1	02-JUN-2022	1	0
0000878605-23-000003	2	01-DEC-2022	1	0
0001808525-23-000001	1	28-MAR-2023	0	0
0000896852-23-000007	3	01-MAR-2022	1351	493
0000896852-23-000007	2	01-FEB-2022	632	176
0000896852-23-000007	4	01-APR-2022	945	377
0000896852-23-000007	5	03-MAY-2022	1543	369
0000896852-23-000007	6	01-JUN-2022	2748	715
0000896852-23-000007	7	01-JUL-2022	945	303
0000896852-23-000007	8	02-AUG-2022	1758	354
0000896852-23-000007	9	01-SEP-2022	1876	466
0000896852-23-000007	1	04-JAN-2022	1570	571
0000896852-23-000007	12	01-DEC-2022	2052	430
0000896852-23-000007	11	01-NOV-2022	379	104
0000896852-23-000007	10	03-OCT-2022	1268	366
0001418054-23-000001	1	18-APR-2022	1	0
0001771881-23-000002	39	14-JUL-2022	1	1
0001771881-23-000002	40	20-JUL-2022	1	1
0001771881-23-000002	41	25-JUL-2022	1	1
0001771881-23-000002	42	28-JUL-2022	2	2
0001771881-23-000002	43	09-AUG-2022	1	1
0001771881-23-000002	44	11-AUG-2022	1	1
0001771881-23-000002	45	16-AUG-2022	1	1
0001771881-23-000002	46	17-AUG-2022	1	1
0001771881-23-000002	47	18-AUG-2022	1	1
0001771881-23-000002	48	07-SEP-2022	1	1
0001771881-23-000002	49	13-SEP-2022	1	1
0001771881-23-000002	50	23-SEP-2022	3	3
0001771881-23-000002	51	27-SEP-2022	1	1
0001771881-23-000002	52	29-SEP-2022	1	1
0001771881-23-000002	53	03-OCT-2022	1	1
0001771881-23-000002	54	04-OCT-2022	1	1
0001771881-23-000002	55	06-OCT-2022	3	3
0001771881-23-000002	56	07-OCT-2022	1	1
0001771881-23-000002	57	11-OCT-2022	1	1
0001771881-23-000002	58	14-OCT-2022	2	2
0001771881-23-000002	59	27-OCT-2022	1	1
0001771881-23-000002	60	02-NOV-2022	1	1
0001771881-23-000002	61	07-NOV-2022	3	3
0001771881-23-000002	62	08-NOV-2022	2	2
0001771881-23-000002	63	15-NOV-2022	3	3
0001771881-23-000002	64	23-DEC-2022	2	2
0001771881-23-000002	65	27-DEC-2022	1	1
0001771881-23-000002	1	03-JAN-2022	1	1
0001771881-23-000002	2	06-JAN-2022	1	1
0001771881-23-000002	3	20-JAN-2022	2	2
0001771881-23-000002	4	21-JAN-2022	9	9
0001771881-23-000002	5	24-JAN-2022	1	1
0001771881-23-000002	6	25-JAN-2022	1	1
0001771881-23-000002	7	26-JAN-2022	6	6
0001771881-23-000002	8	27-JAN-2022	1	1
0001771881-23-000002	9	02-MAR-2022	1	1
0001771881-23-000002	10	03-MAR-2022	6	6
0001771881-23-000002	11	18-MAR-2022	1	1
0001771881-23-000002	12	21-MAR-2022	1	1
0001771881-23-000002	13	24-MAR-2022	3	3
0001771881-23-000002	14	29-MAR-2022	3	3
0001771881-23-000002	15	07-APR-2022	2	2
0001771881-23-000002	16	08-APR-2022	2	2
0001771881-23-000002	17	15-APR-2022	12	12
0001771881-23-000002	18	20-APR-2022	1	1
0001771881-23-000002	19	21-APR-2022	1	1
0001771881-23-000002	20	22-APR-2022	1	1
0001771881-23-000002	21	28-APR-2022	10	10
0001771881-23-000002	22	29-APR-2022	1	1
0001771881-23-000002	23	10-MAY-2022	1	1
0001771881-23-000002	24	11-MAY-2022	1	1
0001771881-23-000002	25	12-MAY-2022	4	4
0001771881-23-000002	26	16-MAY-2022	1	1
0001771881-23-000002	27	17-MAY-2022	1	1
0001771881-23-000002	28	18-MAY-2022	1	1
0001771881-23-000002	29	08-JUN-2022	1	1
0001771881-23-000002	30	09-JUN-2022	1	1
0001771881-23-000002	31	13-JUN-2022	1	1
0001771881-23-000002	32	14-JUN-2022	1	1
0001771881-23-000002	33	15-JUN-2022	1	1
0001771881-23-000002	34	17-JUN-2022	1	1
0001771881-23-000002	35	24-JUN-2022	1	1
0001771881-23-000002	36	06-JUL-2022	7	7
0001771881-23-000002	37	11-JUL-2022	2	2
0001771881-23-000002	38	12-JUL-2022	1	1
0001104659-23-037458	1	30-DEC-2022	0	0
0000839196-23-000001	2	16-MAR-2022	38	1
0000839196-23-000001	3	19-APR-2022	8	3
0000839196-23-000001	4	04-MAY-2022	2	1
0000839196-23-000001	5	13-JUN-2022	3	2
0000839196-23-000001	7	17-AUG-2022	1	0
0000839196-23-000001	8	20-SEP-2022	8	3
0000839196-23-000001	9	06-OCT-2022	16	8
0000839196-23-000001	10	21-NOV-2022	4	0
0000839196-23-000001	11	29-DEC-2022	1	1
0000839196-23-000001	1	18-JAN-2022	3	1
0000839196-23-000001	6	19-JUL-2022	8	0
0001493152-23-009125	1	31-DEC-2022	0	0
0000894189-23-002158	1	21-JUN-2022	266	128
0000894189-23-002158	2	28-JUN-2022	6627	4288
0001493152-23-009076	1	31-OCT-2022	25	19
0001104659-23-037094	1	27-JUN-2022	385	160
0001104659-23-037094	2	27-DEC-2022	15717	7219
0001104659-23-037079	1	01-JAN-2022	0	0
