ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001018490-23-000015	asServiceCompanyTransferAgent	2	Deutsche Bank Trust Company Americas	085-05212	    
0001018490-23-000015	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0001458682-23-000002	asServiceCompanyTransferAgent	2	The Ohio Valley Bank Company	085-00512	    
0001458682-23-000002	asServiceCompanyTransferAgent	1	First Guaranty Bank	085-00139	    
0001458682-23-000002	asServiceCompanyTransferAgent	3	Phoenix Transfer Inc.	084-05465	    
0001030030-23-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, Inc.	084-01007	    
0001458682-23-000001	asServiceCompanyTransferAgent	2	The Ohio Valley Bank Company	085-00512	    
0001458682-23-000001	asServiceCompanyTransferAgent	1	First Guaranty Bank	085-00139	    
0001387131-23-004238	serviceCompanyTransferAgent	1	TSX Trust Company	084-06506	    
0001387131-23-004238	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0001387131-23-004238	asServiceCompanyTransferAgent	2	TSX Trust Company (Canada)	084-06506	    
0001062993-23-008107	serviceCompanyTransferAgent	1	Equity Stock Transfer LLC	084-06453	    
0001062993-23-008107	asServiceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001062993-23-008105	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001062993-23-008105	asServiceCompany	2	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001062993-23-008105	serviceCompany	1	Equity Stock Transfer LLC	084-06453	237 W 37th St Suite 602  New York NY 11018
0001809901-23-000004	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001062993-23-008107	asServiceCompanyTransferAgent	2	Computershare Investor Services Inc.	084-06111	    
0001520138-23-000158	serviceCompanyTransferAgent	1	West Coast Stock Transfer Inc.	084-06347	    
0001971768-23-000001	asServiceCompanyTransferAgent	1	U.S. Bank National Association	085-11347	    
0001971768-23-000001	asServiceCompanyTransferAgent	3	Bank of America, N.A.	085-10189	    
0001971768-23-000001	asServiceCompanyTransferAgent	2	U.S. Bank Trust National Association	085-11299	    
0001971768-23-000001	asServiceCompanyTransferAgent	4	BOKF, National Association	085-10438	    
0001146230-23-000006	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001146230-23-000006	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001146230-23-000006	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001146230-23-000006	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001253179-23-000005	serviceCompanyTransferAgent	1	American Stock Transfer & Trust Company, LLC	084-00416	    
0001253179-23-000005	asServiceCompanyTransferAgent	1	Ultimus Asset Services, LLC	084-00142	    
0001253179-23-000005	asServiceCompanyTransferAgent	2	Fenimore Asset Management Trust	084-05483	    
0001146230-23-000005	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001253179-23-000004	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0001557183-23-000001	serviceCompanyTransferAgent	1	The Vanguard Group, Inc.	084-00772	    
0001062993-23-008085	serviceCompanyTransferAgent	1	American Stock Transfer & Trust Company LLC	084-00416	    
0001062993-23-008085	asServiceCompanyTransferAgent	1	TSX Trust Company	084-06506	    
0001062993-23-008085	serviceCompanyTransferAgent	2	Computershare Investor Services	084-06111	    
0000950123-23-003038	serviceCompanyTransferAgent	1	EQ Shareowner Services	085-10133	    
0000950123-23-003036	serviceCompanyTransferAgent	1	Columbia Management Investment Services Corp	084-05685	    
0001020337-23-000004	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0001676177-23-000004	asServiceCompanyTransferAgent	1	Globex Transfer, LLC	084-06307	    
0001676177-23-000004	asServiceCompanyTransferAgent	3	Computer Share	084-05925	    
0001676177-23-000004	asServiceCompanyTransferAgent	2	Odyssey Trust Co	084-06568	    
0001424912-23-000002	asServiceCompanyTransferAgent	1	MUFG Investor Service (US), LLC	084-05475	    
0000839287-23-000002	asServiceCompanyTransferAgent	1	The Vanguard Group, Inc	084-00772	    
0000839287-23-000002	serviceCompanyTransferAgent	2	SS&C GIDS, Inc.	084-00448	    
0000839287-23-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0001104659-23-038852	serviceCompanyTransferAgent	1	Worldwide Stock Transfer LLC	084-06153	    
0000950123-23-003031	serviceCompanyTransferAgent	1	Columbia Management Investment Services Corp.	084-05685	    
0000950123-23-003028	asServiceCompanyTransferAgent	1	Tri-Continental Corporation	084-00458	    
0000950123-23-003028	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00896	    
0001213900-23-024267	asServiceCompanyTransferAgent	1	MADISON STOCK TRANSFER INC /TA	084-05639	    
0001213900-23-024267	asServiceCompanyTransferAgent	2	TSX TRUST Co	084-06502	    
0000071138-23-000002	asServiceCompanyTransferAgent	2	SEDONA EQUITY REGISTRAR & TRANSFER INC	084-06562	    
0000071138-23-000002	serviceCompanyTransferAgent	1	ODYSSEY TRUST CO	084-06568	    
0000071138-23-000002	serviceCompanyTransferAgent	2	TSX TRUST CO	084-06506	    
0000071138-23-000002	asServiceCompanyTransferAgent	1	ODYSSEY TRUST CO	084-06568	    
0001104659-23-038421	asServiceCompanyTransferAgent	23	Putnam Investor Services Inc.	084-06331	    
0001104659-23-038421	asServiceCompanyTransferAgent	5	Bank of New York/Mellon	085-05006	    
0001104659-23-038421	asServiceCompanyTransferAgent	30	Vanguard Group Inc.	084-00772	    
0001104659-23-038421	asServiceCompanyTransferAgent	25	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001104659-23-038421	asServiceCompanyTransferAgent	22	Prudential Mutual Fund Services LLC	084-05681	    
0001104659-23-038421	asServiceCompanyTransferAgent	7	DST Asset Manager Solutions Inc./TA	084-00896	    
0001104659-23-038421	asServiceCompanyTransferAgent	4	Bank of New York Mellon Trust Co. NA	085-11396	    
0001104659-23-038421	asServiceCompanyTransferAgent	27	T. Rowe Price Services, Inc.	084-01079	    
0001104659-23-038421	asServiceCompanyTransferAgent	8	Citibank NA/TA	085-10232	    
0001104659-23-038421	asServiceCompanyTransferAgent	28	ULTIMUS FUND SOLUTIONS LLC /TA	084-05829	    
0001104659-23-038421	asServiceCompanyTransferAgent	13	FIS Investor Services, LLC	084-06522	    
0001104659-23-038421	asServiceCompanyTransferAgent	3	Atlantic Shareholder Services	084-06277	    
0001104659-23-038421	asServiceCompanyTransferAgent	2	American Funds Service Company	084-00316	    
0001104659-23-038421	asServiceCompanyTransferAgent	6	BNY Mellon Investment Servicing	084-01761	    
0001104659-23-038421	asServiceCompanyTransferAgent	17	John Hancock Signature Services Inc/TA	084-01885	    
0001104659-23-038421	asServiceCompanyTransferAgent	12	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001104659-23-038421	asServiceCompanyTransferAgent	21	Northern Trust Co.	085-05127	    
0001104659-23-038421	asServiceCompanyTransferAgent	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	    
0001104659-23-038421	asServiceCompanyTransferAgent	16	Invesco Investment Services Inc	084-05432	    
0001104659-23-038421	asServiceCompanyTransferAgent	11	DST Systems, Inc.	084-00448	    
0001104659-23-038421	asServiceCompanyTransferAgent	9	Columbia Management Investor Services Corp	084-05685	    
0001104659-23-038421	asServiceCompanyTransferAgent	18	JPMorgan Chase Bank NA	085-11399	    
0001104659-23-038421	asServiceCompanyTransferAgent	15	Harbor Services Group Inc.	084-05901	    
0001104659-23-038421	asServiceCompanyTransferAgent	29	US Bancorp Fund Services, LLC	085-11357	    
0001104659-23-038421	asServiceCompanyTransferAgent	24	Russel Fund Services Co.	084-06276	    
0001104659-23-038421	asServiceCompanyTransferAgent	14	Franklin Templeton Investor Services LLC	084-01036	    
0001104659-23-038421	asServiceCompanyTransferAgent	26	State Street Bank & Trust Company	085-05003	    
0001104659-23-038421	asServiceCompanyTransferAgent	20	Northeast Retirement Services LLC	084-06495	    
0001104659-23-038421	asServiceCompanyTransferAgent	19	MFS Service Center, Inc.	084-01316	    
0001104659-23-038421	asServiceCompanyTransferAgent	10	Diamond Hill	084-06385	    
0000019617-23-000263	serviceCompanyTransferAgent	1	US Bancorp	085-11357	    
0000019617-23-000263	serviceCompanyTransferAgent	2	Equiniti Trust Co	084-06578	    
0001062993-23-008034	serviceCompanyTransferAgent	8	Link Market Services, UK	084-00000	    
0001062993-23-008034	serviceCompanyTransferAgent	4	Computershare Hong Kong Investor Services Limited, Hong Kong Registrars Limited	084-00000	    
0001062993-23-008034	serviceCompanyTransferAgent	5	American Stock Transfer & Trust Company, LLC	084-00416	    
0001062993-23-008034	serviceCompanyTransferAgent	3	Rizal Commercial Banking Corporation (RCBC) Stock	084-00000	    
0001062993-23-008034	serviceCompanyTransferAgent	7	Continental Stock Transfer & Trust Co.	084-00034	    
0001062993-23-008034	asServiceCompanyTransferAgent	1	American Stock Transfer & Trust Company LLC	084-00416	    
0001062993-23-008034	serviceCompanyTransferAgent	6	TMX Investor Solutions Inc.	084-06416	    
0001062993-23-008034	serviceCompanyTransferAgent	2	Tricor Investor Services Limited	084-00000	    
0001062993-23-008034	serviceCompanyTransferAgent	1	Link Market Services	084-00000	    
0001604325-23-000002	serviceCompanyTransferAgent	1	Manufacturers & Traders Trust Co.	085-05057	    
0001458661-23-000002	serviceCompanyTransferAgent	1	Manufacturers & Traders Trust Co.	085-05057	    
0000838155-23-000001	asServiceCompanyTransferAgent	1	Wilmington Trust Co.	085-05557	    
0000838155-23-000001	asServiceCompanyTransferAgent	2	Wilmington Trust, National Association	085-11422	    
0000275143-23-000004	asServiceCompanyTransferAgent	10	State Street Bank and Trust Company	085-05003	    
0000275143-23-000004	serviceCompanyTransferAgent	1	SS&C GIDS, Inc. (formerly DST Systems, Inc.)	084-00448	    
0000275143-23-000004	asServiceCompanyTransferAgent	9	Russell Investments Fund Services, LLC	084-06276	    
0000275143-23-000004	asServiceCompanyTransferAgent	4	Principal Shareholder Services, Inc.	084-05657	    
0000275143-23-000004	asServiceCompanyTransferAgent	5	MFS Service Center, Inc.	084-01316	    
0000275143-23-000004	asServiceCompanyTransferAgent	6	Transamerica Fund Services, Inc.	084-06130	    
0000275143-23-000004	asServiceCompanyTransferAgent	7	John Hancock Signature Services, Inc.	084-01885	    
0000275143-23-000004	asServiceCompanyTransferAgent	8	Hartford Administrative Services Company	084-00353	    
0000275143-23-000004	asServiceCompanyTransferAgent	3	Columbia Management Investment Services Corp.	084-05685	    
0000275143-23-000004	asServiceCompanyTransferAgent	2	NYLIM Service Company LLC	084-05844	    
0000275143-23-000004	asServiceCompanyTransferAgent	1	Goldman, Sachs & Co. LLC	084-01100	    
0000275143-23-000004	asServiceCompanyTransferAgent	11	SS&C GIDS, Inc (formerly DST Systems, Inc.)	084-00448	    
0000275143-23-000004	serviceCompanyTransferAgent	2	DST Worldwide Services India Private Limited	084-06342	    
0001432532-23-000002	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001432531-23-000002	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0000027048-23-000005	serviceCompanyTransferAgent	2	DST Worldwide Services India Private Limited	084-06342	    
0000027048-23-000005	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services, Inc.	084-01547	    
0000027048-23-000005	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-23-000005	asServiceCompanyTransferAgent	4	Transamerica Fund Services, Inc.	084-06130	    
0000027048-23-000005	asServiceCompanyTransferAgent	6	Goldman, Sachs & Co. LLC	084-01100	    
0000027048-23-000005	asServiceCompanyTransferAgent	5	American Century Services, LLC.	084-01406	    
0000027048-23-000005	asServiceCompanyTransferAgent	7	Fidelity Investments Institutional Operations Co. LLC	084-01839	    
0000027048-23-000005	asServiceCompanyTransferAgent	3	DWS Service Company	084-01713	    
0000027048-23-000005	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000840464-23-000001	serviceCompanyTransferAgent	1	Computershare Trust Company, NA/TA	085-11340	    
0000840464-23-000001	serviceCompanyTransferAgent	2	Computershare Inc	084-05925	    
0000854729-23-000001	asServiceCompanyTransferAgent	1	UMB Bank & Trust, National Association	085-11314	    
0001145959-23-000004	serviceCompanyTransferAgent	1	UMB Bank NA	085-10225	    
0000737074-23-000001	serviceCompanyTransferAgent	1	FIS Investor Services LLC	084-06522	    
0001550840-23-000004	asServiceCompany	1	SS&C (USA) Inc.	084-06471	4 Times Square 6th Floor New York NY 10036
0001550840-23-000003	asServiceCompanyTransferAgent	1	SS&C (USA) Inc.	084-06471	    
0001683168-23-001844	serviceCompanyTransferAgent	1	West Coast Stock Transfer, Inc.	084-06347	    
0001961577-23-000003	serviceCompanyTransferAgent	1	U.S. Bank Trust Company, National Association	085-11425	    
0001961577-23-000002	serviceCompanyTransferAgent	1	U.S. Bank Trust Company, National Association	085-11425	    
0001452780-23-000003	asServiceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0001452780-23-000003	asServiceCompanyTransferAgent	2	DST Asset Manager Solutions	084-00896	    
0001073944-23-000002	asServiceCompanyTransferAgent	1	Lee Financial Keeping Inc/HI/TA	084-05507	    
0001808525-23-000001	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc.	084-05432	    
0000896852-23-000007	serviceCompanyTransferAgent	2	SS&C GIDS, Inc.	084-00448	    
0000896852-23-000007	serviceCompanyTransferAgent	3	Invesco (India) Private Ltd.	084-06707	    
0000896852-23-000007	serviceCompanyTransferAgent	1	Invesco Canada LTD. (Formerly Invesco Trimark LTD.)	084-06210	    
0001418054-23-000001	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc	084-00896	    
0000795029-23-000004	serviceCompany	1	Broadridge Corporate Issuer Solutions, LLC	084-01007	51 Mercedes Way  Edgewood NY 11717
0000795029-23-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, LLC	084-01007	    
0000894189-23-002158	asServiceCompanyTransferAgent	1	JP Morgan Chase Bank, National Association	085-11399	    
0001493152-23-009076	asServiceCompanyTransferAgent	1	Olympia Trust	084-05915	    
0001493152-23-009076	asServiceCompanyTransferAgent	2	Odyssey Trust	084-06568	    
0001493152-23-009076	asServiceCompanyTransferAgent	4	Computershare	084-06112	    
0001493152-23-009076	asServiceCompanyTransferAgent	3	TSX Trust	084-06502	    
0001493152-23-009076	asServiceCompanyTransferAgent	5	Secure Trust Transfer	084-06805	    
0000817712-23-000005	serviceCompanyTransferAgent	1	SS&C GIDS, Inc./TA	084-00448	    
0001776449-23-000002	serviceCompanyTransferAgent	1	Manhattan Transfer Registrar	084-01868	    
0001474589-23-000001	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC / TA	084-05829	    
0001630490-23-000001	asServiceCompanyTransferAgent	4	The Northern Trust Company	085-05127	    
0001630490-23-000001	asServiceCompanyTransferAgent	1	Boston Trust & Investment Management Inc	085-00174	    
0001630490-23-000001	asServiceCompanyTransferAgent	2	Victory Capital Transfer Agency, Inc	084-01197	    
0001630490-23-000001	asServiceCompanyTransferAgent	3	Franklin Templeton Investor Services LLC/TA	084-01036	    
0000854922-23-000003	asServiceCompanyTransferAgent	2	BNY Mellon Trust of Delaware	085-00868	    
0000854922-23-000003	serviceCompanyTransferAgent	2	Computershare Inc/TA	084-05925	    
0000854922-23-000003	asServiceCompanyTransferAgent	1	Bank of New York Mellon Trust Co. NA	085-11396	    
0000854922-23-000003	serviceCompanyTransferAgent	3	BNY Mellon International Operations (India) Private Ltd	084-06496	    
0000854922-23-000003	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000854922-23-000003	asServiceCompanyTransferAgent	3	BNY Mellon Trust Co. of Illinois	085-05527	    
0000353291-23-000002	serviceCompanyTransferAgent	1	Franklin Templeton International Services (India) Private Limited	084-06303	    
0000353291-23-000002	serviceCompanyTransferAgent	2	Franklin Templeton Investments Poland sp. z o.o	084-06302	    
0000353291-23-000002	serviceCompanyTransferAgent	3	FIS Investor Services LLC/TA	084-06522	    
0000896852-23-000005	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc.	084-05432	    
0001145695-23-000002	serviceCompanyTransferAgent	1	Computershare, Inc.	084-05925	    
0001145695-23-000001	serviceCompanyTransferAgent	1	Computershare, Inc.	084-05925	    
0000025728-23-000002	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000794265-23-000003	serviceCompanyTransferAgent	1	SS&C Global Investor & Distribution Solutions, Inc. (fka DST Asset Manager Solutions, Inc)	084-00448	    
0000920493-23-000003	serviceCompanyTransferAgent	1	UMB Fund Services, Inc.	084-05792	    
0000734700-23-000003	serviceCompanyTransferAgent	2	DST Asset Manager Solutions, Inc./TA	084-00896	    
0000734700-23-000003	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0000842657-23-000007	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000857128-23-000001	serviceCompanyTransferAgent	1	ClearTrust LLC	084-06351	    
0001022437-23-000001	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000950123-23-002975	serviceCompanyTransferAgent	10	Goldman Sachs & Co LLC	084-01100	    
0000950123-23-002975	serviceCompanyTransferAgent	9	Nationwide Fund Management LLC (FKA Nationwide Financial Services Inc)	084-00825	    
0000950123-23-002975	serviceCompanyTransferAgent	1	National Financial Services LLC	084-05888	    
0000950123-23-002975	serviceCompanyTransferAgent	4	Valic Retirement Services Co	084-06057	    
0000950123-23-002975	serviceCompanyTransferAgent	8	Wells Fargo Bank NA	085-10133	    
0000950123-23-002975	serviceCompanyTransferAgent	2	Alight Solutions LLC	084-01996	    
0000950123-23-002975	serviceCompanyTransferAgent	5	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0000950123-23-002975	serviceCompanyTransferAgent	3	Vanguard Group Inc	084-00772	    
0000950123-23-002975	serviceCompanyTransferAgent	7	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000950123-23-002975	serviceCompanyTransferAgent	6	Edward D Jones & Co LP	084-01496	    
0000950123-23-002973	serviceCompany	3	The Vanguard Group, Inc.	084-00772	100 Vanguard Blvd.  Malvern PA 19355
0000950123-23-002973	serviceCompany	7	Fidelity Investments Institutional Operations Co Inc.	084-01839	245 Summer Street  Boston MA 02210
0000950123-23-002973	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington Blvd. 5th FL Jersey City NJ 07310
0000950123-23-002973	serviceCompany	10	Wells Fargo Bank NA	085-10133	600 South 4th Street 7th Floor Minneapolis MN 55415-1526
0000950123-23-002973	serviceCompany	8	Nationwide Fund Management LLC (formerly Nationwide Financial Services Inc)	084-00825	10 West Nationwide Blvd 5-02-210T Columbus OH 43215
0000950123-23-002973	serviceCompany	2	Alight Solutions LLC (formerly Hewitt Associates LLC)	084-01996	4 Overlook Point  Lincolnshire IL 60069
0000950123-23-002973	serviceCompany	4	BNY Mellon Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0000950123-23-002973	serviceCompany	6	Edward D Jones & Co LP	084-01496	12555 Manchester Rd  St. Louis MO 63131
0000950123-23-002973	serviceCompany	5	Valic Retirement Services Co.	084-06057	2929 Allen Parkway L4-01  Houston TX 77109
0000950123-23-002973	serviceCompany	9	Goldman Sachs & Co LLC	084-01100	71 S Wacker Drive Ste 500 Chicago IL 60606
0001285911-23-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001104659-23-034994	serviceCompanyTransferAgent	1	SS&C GIDS, Inc.	084-00448	    
0000862124-23-000002	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington Blvd  Jersey City NJ 07310
0000862124-23-000002	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560071
0000005076-23-000003	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0001179131-23-000002	serviceCompanyTransferAgent	1	BNY Mellon	085-05006	    
0000897101-23-000116	asServiceCompanyTransferAgent	1	Equiniti Trust Company	084-06578	    
0000897101-23-000116	serviceCompanyTransferAgent	1	Equiniti Trust Company	084-06598	    
0000897101-23-000115	asServiceCompanyTransferAgent	2	Apache Corp /TA	084-00549	    
0000897101-23-000115	asServiceCompanyTransferAgent	1	Allete Inc/TA	084-00959	    
0000897101-23-000115	serviceCompanyTransferAgent	1	Equiniti India Pvt. Ltd	084-06598	    
0000897101-23-000115	asServiceCompanyTransferAgent	3	Consumers Energy Co /TA	084-00160	    
0000897101-23-000115	asServiceCompanyTransferAgent	4	JPMorgan Chase Bank, N.A/TA	085-11399	    
0000897101-23-000110	asServiceCompanyTransferAgent	3	Consumers Energy Co /TA	084-00160	    
0000897101-23-000110	asServiceCompanyTransferAgent	2	Apache Corp /TA	084-00549	    
0000897101-23-000110	serviceCompanyTransferAgent	1	Equiniti India Pvt. Ltd	084-06598	    
0000897101-23-000110	asServiceCompanyTransferAgent	4	JP Morgan Chase Bank, N.A.	085-11399	    
0000897101-23-000110	asServiceCompanyTransferAgent	1	Allete Inc/TA	084-00959	    
0000950123-23-002945	serviceCompanyTransferAgent	2	DST AMS, Inc.	084-00896	    
0000950123-23-002945	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001104659-23-032788	serviceCompanyTransferAgent	3	Bank of New York	085-05006	    
0001104659-23-032788	serviceCompanyTransferAgent	4	Zions Bancorporation	085-10987	    
0001104659-23-032788	serviceCompanyTransferAgent	2	US Bank Trust	085-11324	    
0001104659-23-032788	serviceCompanyTransferAgent	1	Huntington National Bank	085-10275	    
0001419454-23-000001	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company LLC	084-01839	    
0001133702-23-000001	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company LLC	084-01839	    
0000862124-23-000001	serviceCompanyTransferAgent	1	National Financial Services LLC\TA	084-05888	    
0000862124-23-000001	serviceCompanyTransferAgent	2	Fidelity Business Services India Private Limited	084-06287	    
0001718015-23-000005	serviceCompany	1	Odyssey Transfer US INC.	084-06874	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0001718015-23-000005	asServiceCompany	1	Odyssey Transfer US INC.	084-06874	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0000914717-23-000001	serviceCompanyTransferAgent	1	Ultimus Fund Solutions LLC /TA	084-05829	    
0000024179-23-000001	asServiceCompanyTransferAgent	1	TMX Equity	084-06502	    
0000769188-23-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions. Inc,	084-00896	    
0000896852-23-000003	serviceCompany	3	SS&C GIDS, Inc.	084-00448	1055 Broadway Street  KANSAS CITY MO 64105
0000896852-23-000003	serviceCompany	2	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0000896852-23-000003	serviceCompany	1	Invesco (India) Private Ltd.	084-06707	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0001951594-23-000003	asServiceCompanyTransferAgent	1	Odyssey Trust	084-06568	    
0001951594-23-000003	serviceCompanyTransferAgent	1	Odyssey Trust	084-06568	    
0001493152-23-006765	asServiceCompanyTransferAgent	1	INTEGRAL TRANSFER AGENCY USA INC	084-06451	    
0001199835-23-000122	serviceCompanyTransferAgent	1	Nevada Agency & Transfer Company	084-00076	    
0001018490-23-000008	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001018490-23-000008	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0000849542-23-000002	serviceCompany	1	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-23-000002	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-23-000002	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286
0000849542-23-000002	asServiceCompany	3	Virtus Fund Services, LLC	084-06485	101 Munson Street Ste 104 Greenfield MA 01301
0000849542-23-000002	asServiceCompany	5	BNY Mellon Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-23-000002	asServiceCompany	4	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
