ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001030030-19-000004	currentAgent							0	0.0
0001030030-19-000004	directRegistrationSystem							32	
0001030030-19-000004	dividendAndInterest							28	58406006.17
0001030030-19-000004	dividendReinvDirectPurchasePlan							32	
0001030030-19-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001030030-19-000004	priorAgent							0	0.0
0001030030-19-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001030030-19-000004	transMaintainMasterSecHolder	0.0	0.0	32.0	0.0	0.0	0.0		
0001030030-19-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001747870-19-000003	currentAgent								
0001747870-19-000003	directRegistrationSystem							0	
0001747870-19-000003	dividendAndInterest							0	0.0
0001747870-19-000003	dividendReinvDirectPurchasePlan							0	
0001747870-19-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001747870-19-000003	priorAgent								
0001747870-19-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001747870-19-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001747870-19-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146028-19-000003	transMaintainMasterSecHolder	0.0	5.0	0.0	0.0	0.0	0.0		
0001146028-19-000003	transNotMaintMasterSecHolder	0.0	22.0	0.0	0.0	0.0	0.0		
0001146028-19-000003	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0001146028-19-000003	priorAgent							0	0.0
0001146028-19-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146028-19-000003	dividendReinvDirectPurchasePlan							0	
0001146028-19-000003	dividendAndInterest							19	1038319756.0
0001146028-19-000003	directRegistrationSystem							0	
0001146028-19-000003	currentAgent							0	0.0
0001727770-19-000003	transNotMaintMasterSecHolder								
0001727770-19-000003	transMaintainMasterSecHolder	1.0							
0001727770-19-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001727770-19-000003	priorAgent								
0001727770-19-000003	currentAgent								
0001727770-19-000003	dividendReinvDirectPurchasePlan							0	
0001727770-19-000003	dividendAndInterest							1	6297630.57
0001727770-19-000003	directRegistrationSystem							1	
0001727770-19-000003	notTransMaintMasterSecHolder								
0000724935-19-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-19-000002	dividendReinvDirectPurchasePlan							0	
0000724935-19-000002	dividendAndInterest							0	0.0
0000724935-19-000002	directRegistrationSystem							0	
0000724935-19-000002	priorAgent							0	0.0
0000724935-19-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-19-000002	transMaintainMasterSecHolder	39.0	0.0	0.0	0.0	0.0	0.0		
0000724935-19-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-19-000002	currentAgent							0	0.0
0001557249-19-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000002	dividendReinvDirectPurchasePlan							0	
0001557249-19-000002	currentAgent							0	0.0
0001557249-19-000002	directRegistrationSystem							0	
0001557249-19-000002	dividendAndInterest							0	0.0
0001557249-19-000003	priorAgent							0	0.0
0001557249-19-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000003	dividendReinvDirectPurchasePlan							0	
0001557249-19-000003	dividendAndInterest							0	0.0
0001557249-19-000003	directRegistrationSystem							0	
0001557249-19-000003	currentAgent							0	0.0
0001557249-19-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557249-19-000002	priorAgent							0	0.0
0001557249-19-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
