ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000838141-07-000005	asServiceCompanyTransferAgent	1	Hancock Bank of Louisiana	085-00741	    
0000867218-07-000005	asServiceCompanyTransferAgent	1	ICMA Vantagepoint Transfer Agents, LLC	084-05796	    
0000867218-07-000005	asServiceCompanyTransferAgent	2	Evergreen Service Company	084-01571	    
0001371431-07-000003	asServiceCompanyTransferAgent	1	Marshall & Ilsley Trust Company, N. A.	085-11354	    
0001371431-07-000003	asServiceCompanyTransferAgent	2	Banknorth, N. A.	085-11375	    
0001371431-07-000003	serviceCompanyTransferAgent	1	The Bank of New York	085-05006	    
0000728889-07-000332	serviceCompanyTransferAgent	1	Bank of Nova Scotia Trust Company of New York	085-05258	    
0001273515-07-000077	serviceCompanyTransferAgent	1	Mutual Shareholder Services, L.L.C.	084-05821	    
0001169232-07-001652	serviceCompanyTransferAgent	1	Boston Financial	084-00896	    
0000817712-07-000010	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000817712-07-000009	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001169232-07-001634	serviceCompany	1	Boston Financial Data Services Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0001202048-07-000010	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0001327421-07-000001	asServiceCompanyTransferAgent	1	Chase Bank USA, National Association	085-11365	    
0001327421-07-000001	asServiceCompanyTransferAgent	2	JP Morgan Trust Company	085-11351	    
0000839296-07-000003	serviceCompanyTransferAgent	1	JP Morgan Chase Bank, National Association	085-11399	    
0001327421-07-000001	serviceCompanyTransferAgent	1	Mellon Investor Services	084-00579	    
0001327421-07-000001	serviceCompanyTransferAgent	2	Bank of New York	085-05006	    
0001273515-07-000074	serviceCompany	1	Mutual Shareholder Services, L.L.C.	084-05821	8000 Town Center Drive, Suite 400  Broadview Hights  44147
0000842100-07-000012	serviceCompanyTransferAgent	1	PFPC Global Fund Services	084-01761	    
0001064418-07-000005	asServiceCompany	1	American Stock Transfer and Trust Co.	084-00416	6201 15th Avenue  Brooklyn  11219
0001319791-07-000014	asServiceCompany	1	BOSTON FINANCIAL DATA SERVICES INC.	084-00896	2 HERITAGE DRIVE NORTH QUINCY NORTH QUINCY  02171
0001146277-07-000018	asServiceCompany	1	Bank of New York	085-10232	One Wall Street  New York  10286
0001146230-07-000008	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001288777-07-000008	asServiceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001288763-07-000006	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001018490-07-000006	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2858
0001297564-07-000003	asServiceCompany	1	ENDEVCO INC	084-06084	2425 FOUNTAINVIEW SUITE 215  HOUSTON  77057
0000735383-07-000004	asServiceCompany	1	Hartford Investor Services Company, LLC	084-05882	200 Hopmeadow Street  Simsbury  06089
0000944496-07-000005	asServiceCompany	1	Mellon Bank, N.A.	085-10089	One Mellon Bank Center 500 Grant Street Pittsburgh  15258
0001035449-07-000316	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0001176005-07-000005	asServiceCompany	1	PFPC, Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000024179-07-000002	asServiceCompany	1	Pacific Stock Transfer Company	084-01145	500 E. Warm Springs Road Suite 240 Las Vegas  89119
0001258897-07-000053	asServiceCompany	1	Seligman Capital Fund, Inc.	084-00509	100 Park Avenue  New York  10017
0001104659-07-024728	asServiceCompany	1	State Street Bank and Trust Company	085-05003	2 Heritage Drive  N. Quincy  02171
0000275143-07-000009	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-07-000004	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0001090027-07-000003	asServiceCompany	1	Van Kampen Investors Services Inc.	084-01621	2800 POST OAK BLVD  HOUSTON  77056
0001146230-07-000008	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0000275143-07-000009	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000944496-07-000005	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street 27th Floor New York  10005
0001064418-07-000005	asServiceCompany	2	Fidelity Investments Institutional Operations Co.	084-01839	300 Puritan Way  Marlborough  01752
0000027048-07-000004	asServiceCompany	2	First National Bank (formerly First National Bank of Omaha)	085-10721	1620 Dodge St MS1071 Omaha  68197
0001090027-07-000003	asServiceCompany	2	Franklin Templeton Investor Services LLC	084-01036	3344 QUALITY DR  RANCHO CORDOVA  95670
0001319791-07-000014	asServiceCompany	2	PIONEER INVESTMENT AND MANAGEMENT SHAREHOLDER SERVICES INC.	084-01359	60 STATE STREET  BOSTON  02109
0001258897-07-000053	asServiceCompany	2	Seligman Cash Management Fund, Inc.	084-00953	100 Park Avenue  New York  10017
0001146277-07-000018	asServiceCompany	2	UMB Bank, NA	085-10225	928 Grand Blvd  Kansas City  64106
0001090027-07-000003	asServiceCompany	3	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC	084-01839	300 PURITAN WAY  MARLBOROUGH  01752
0001064418-07-000005	asServiceCompany	3	Frank Russell Trust Co.	084-01626	909 A Street  Tacoma  98402
0000944496-07-000005	asServiceCompany	3	JPMorgan Chase Bank, N.A.	085-11399	4 New York Plaza 13th Floor New York  10004
0000275143-07-000009	asServiceCompany	3	NYLIM Service Company LLC	084-05844	169 LACKAWANNA AVENUE  Parsippany  07054
0001146277-07-000018	asServiceCompany	3	National City Bank	085-10092	Locator 5352  Cleveland  44193
0001258897-07-000053	asServiceCompany	3	Seligman Common Stock Fund, Inc.	084-00503	100 Park Avenue  New York  10017
0000027048-07-000004	asServiceCompany	3	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0001146230-07-000008	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0000275143-07-000009	asServiceCompany	4	Charles Schwab & Co., Inc.	084-01256	120 KEARNY STREET MS:SF120KNY-12-345 San Francisco  94104
0001146277-07-000018	asServiceCompany	4	Computershare	085-05925	250 Royall Street  Canton  02021
0001146230-07-000008	asServiceCompany	4	Computershare Investor Services, LLC	084-05849	2 North LaSalle Street  Chicago  60602
0000027048-07-000004	asServiceCompany	4	DWS Scudder Investments Service Company (formerly Scudder Investments Service Company)	084-01713	222 South Riverside Plaza  Chicago  60606
