ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001273515-07-000077	transNotMaintMasterSecHolder								
0001273515-07-000077	transMaintainMasterSecHolder								
0001273515-07-000077	priorAgent								
0001273515-07-000077	securityHolderAccounts	13.0	0.0	87.0	0.0	0.0	0.0		
0000728889-07-000331	currentAgent							0	0.0
0000728889-07-000331	directRegistrationSystem							0	
0000728889-07-000331	dividendAndInterest							0	8208622778.0
0000728889-07-000331	dividendReinvDirectPurchasePlan							323	
0000728889-07-000331	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000728889-07-000331	priorAgent							0	0.0
0000728889-07-000331	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000728889-07-000331	transMaintainMasterSecHolder	0.0	0.0	323.0	0.0	0.0	0.0		
0000728889-07-000331	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001169232-07-001652	currentAgent							0	0.0
0001169232-07-001652	directRegistrationSystem							0	
0001169232-07-001652	dividendAndInterest							545	4707765029.0
0001169232-07-001652	dividendReinvDirectPurchasePlan							478	
0001169232-07-001652	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001169232-07-001652	priorAgent							0	0.0
0001169232-07-001652	securityHolderAccounts	0.0	0.0	86.0	0.0	0.0	14.0		
0001169232-07-001652	transMaintainMasterSecHolder	0.0	0.0	478.0	0.0	0.0	67.0		
0001169232-07-001652	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823576-07-000009	currentAgent							0	0.0
0000823576-07-000009	directRegistrationSystem							0	
0000823576-07-000009	dividendAndInterest							6	17722802.0
0000823576-07-000009	dividendReinvDirectPurchasePlan							6	
0000823576-07-000009	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823576-07-000009	priorAgent							0	0.0
0000823576-07-000009	securityHolderAccounts	0.0	0.0	67.0	0.0	0.0	33.0		
0000823576-07-000009	transMaintainMasterSecHolder	0.0	0.0	4.0	0.0	0.0	2.0		
0000823576-07-000009	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001218371-07-000004	transNotMaintMasterSecHolder								
0001218371-07-000004	currentAgent								
0001218371-07-000004	directRegistrationSystem								
0001218371-07-000004	dividendAndInterest								
0001218371-07-000004	dividendReinvDirectPurchasePlan								
0001218371-07-000004	notTransMaintMasterSecHolder								
0001218371-07-000004	priorAgent								
0001218371-07-000004	transMaintainMasterSecHolder								
0001218371-07-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000842168-07-000002	transMaintainMasterSecHolder								
0000842168-07-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0000842168-07-000002	priorAgent								
0000842168-07-000002	notTransMaintMasterSecHolder								
0000842168-07-000002	dividendReinvDirectPurchasePlan								
0000842168-07-000002	dividendAndInterest								
0000842168-07-000002	directRegistrationSystem								
0000842168-07-000002	currentAgent								
0000842168-07-000002	transNotMaintMasterSecHolder								
0000820479-07-000008	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000820479-07-000008	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000820479-07-000008	priorAgent							0	0.0
0000820479-07-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000820479-07-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000820479-07-000008	dividendAndInterest							0	0.0
0000820479-07-000008	directRegistrationSystem							0	
0000820479-07-000008	currentAgent							0	0.0
0000820479-07-000008	dividendReinvDirectPurchasePlan							0	
0000735046-07-000007	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000735046-07-000007	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000735046-07-000007	priorAgent							0	0.0
0000735046-07-000007	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735046-07-000007	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735046-07-000007	dividendAndInterest							1	33238175.0
0000735046-07-000007	directRegistrationSystem							0	
0000735046-07-000007	currentAgent							0	0.0
0000735046-07-000007	dividendReinvDirectPurchasePlan							1	
0000734846-07-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734846-07-000003	transMaintainMasterSecHolder	25.0	0.0	0.0	0.0	0.0	0.0		
0000734846-07-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000734846-07-000003	priorAgent							0	0.0
0000734846-07-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734846-07-000003	dividendReinvDirectPurchasePlan							25	
0000734846-07-000003	dividendAndInterest							25	535060964.0
0000734846-07-000003	currentAgent							0	0.0
0000734846-07-000003	directRegistrationSystem							0	
0001094768-07-000008	currentAgent							0	0.0
0001094768-07-000008	directRegistrationSystem							1	
0001094768-07-000008	dividendAndInterest							1	30561304.0
0001094768-07-000008	dividendReinvDirectPurchasePlan							1	
0001094768-07-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001094768-07-000008	priorAgent							0	0.0
0001094768-07-000008	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001094768-07-000008	transMaintainMasterSecHolder	0.0	0.0	1.0	0.0	0.0	0.0		
0001094768-07-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000817712-07-000010	currentAgent							0	0.0
0000817712-07-000010	directRegistrationSystem							0	
0000817712-07-000010	dividendAndInterest							0	0.0
0000817712-07-000010	dividendReinvDirectPurchasePlan							0	
0000817712-07-000010	transNotMaintMasterSecHolder	0.0	0.0	73.0	0.0	0.0	0.0		
0000817712-07-000010	priorAgent							0	0.0
0000817712-07-000010	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000817712-07-000010	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000817712-07-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000088525-07-000238	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	9.0		
0000088525-07-000238	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0000088525-07-000238	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000088525-07-000238	priorAgent							0	0.0
0000088525-07-000238	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000088525-07-000238	dividendReinvDirectPurchasePlan							0	
0000088525-07-000238	dividendAndInterest							0	0.0
0000088525-07-000238	directRegistrationSystem							0	
0000088525-07-000238	currentAgent							1	100.0
0000794979-07-000008	priorAgent								
0000794979-07-000008	notTransMaintMasterSecHolder								
0000794979-07-000008	dividendReinvDirectPurchasePlan								
0000794979-07-000008	dividendAndInterest								
0000794979-07-000008	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000794979-07-000008	currentAgent								
0000794979-07-000008	transNotMaintMasterSecHolder								
0000794979-07-000008	transMaintainMasterSecHolder								
0000794979-07-000008	directRegistrationSystem								
0000817712-07-000009	directRegistrationSystem							0	
0000817712-07-000009	dividendAndInterest							0	0.0
0000817712-07-000009	dividendReinvDirectPurchasePlan							0	
0000817712-07-000009	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000817712-07-000009	priorAgent							0	0.0
0000817712-07-000009	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000817712-07-000009	currentAgent							0	0.0
0000817712-07-000009	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000817712-07-000009	transNotMaintMasterSecHolder	0.0	0.0	73.0	0.0	0.0	0.0		
0000878357-07-000004	currentAgent							0	0.0
0000878357-07-000004	directRegistrationSystem							0	
0000878357-07-000004	dividendAndInterest							846	8782452951.0
0000878357-07-000004	dividendReinvDirectPurchasePlan							846	
0000878357-07-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000878357-07-000004	priorAgent							0	0.0
0000878357-07-000004	securityHolderAccounts	1.0	0.0	91.0	0.0	0.0	8.0		
0000878357-07-000004	transMaintainMasterSecHolder	12.0	0.0	426.0	0.0	0.0	408.0		
0000878357-07-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839266-07-000004	priorAgent								
0000839266-07-000004	transMaintainMasterSecHolder								
0000839266-07-000004	securityHolderAccounts	90.0	0.0	0.0	0.0	10.0	0.0		
0000839266-07-000004	transNotMaintMasterSecHolder								
0000839266-07-000004	notTransMaintMasterSecHolder								
0000839266-07-000004	dividendReinvDirectPurchasePlan								
0000839266-07-000004	dividendAndInterest								
0000839266-07-000004	directRegistrationSystem								
0000839266-07-000004	currentAgent								
0001085284-07-000005	dividendAndInterest								
0001085284-07-000005	dividendReinvDirectPurchasePlan								
0001085284-07-000005	notTransMaintMasterSecHolder								
0001085284-07-000005	priorAgent								
0001085284-07-000005	currentAgent								
0001085284-07-000005	transMaintainMasterSecHolder								
0001085284-07-000005	transNotMaintMasterSecHolder								
0001085284-07-000005	directRegistrationSystem								
0001085284-07-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000934562-07-000003	notTransMaintMasterSecHolder								
0000934562-07-000003	dividendReinvDirectPurchasePlan								
0000934562-07-000003	dividendAndInterest								
0000934562-07-000003	directRegistrationSystem								
0000934562-07-000003	currentAgent								
0000934562-07-000003	transNotMaintMasterSecHolder								
0000934562-07-000003	transMaintainMasterSecHolder								
0000934562-07-000003	priorAgent								
0000934562-07-000003	securityHolderAccounts	89.0	0.0	0.0	11.0	0.0	0.0		
0001202048-07-000010	currentAgent							0	0.0
0001202048-07-000010	directRegistrationSystem							0	
0001202048-07-000010	dividendAndInterest							0	0.0
0001202048-07-000010	dividendReinvDirectPurchasePlan							0	
0001202048-07-000010	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001202048-07-000010	priorAgent							0	0.0
0001202048-07-000010	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001202048-07-000010	transMaintainMasterSecHolder	0.0	0.0	3358.0	0.0	0.0	0.0		
0001202048-07-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839296-07-000003	notTransMaintMasterSecHolder								
0001142017-07-000003	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001142017-07-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001142017-07-000003	priorAgent							0	0.0
0001142017-07-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001142017-07-000003	dividendReinvDirectPurchasePlan							0	
0001142017-07-000003	dividendAndInterest							0	0.0
0001142017-07-000003	directRegistrationSystem							0	
0001142017-07-000003	currentAgent							0	0.0
0001327421-07-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001327421-07-000001	transMaintainMasterSecHolder	27.0	0.0	0.0	0.0	0.0	14.0		
0001327421-07-000001	securityHolderAccounts	1.0	0.0	0.0	0.0	0.0	99.0		
0001327421-07-000001	priorAgent							0	0.0
0001327421-07-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001327421-07-000001	dividendReinvDirectPurchasePlan							0	
0001327421-07-000001	dividendAndInterest							291797	130375374895.0
0001327421-07-000001	directRegistrationSystem							0	
0001327421-07-000001	currentAgent							0	0.0
0000839296-07-000003	currentAgent								
0000839296-07-000003	directRegistrationSystem								
0000839296-07-000003	dividendAndInterest								
0000839296-07-000003	dividendReinvDirectPurchasePlan								
0001142017-07-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839296-07-000003	priorAgent								
0000839296-07-000003	securityHolderAccounts								
0000839296-07-000003	transMaintainMasterSecHolder								
0000839296-07-000003	transNotMaintMasterSecHolder								
0001088910-07-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842100-07-000012	currentAgent							0	0.0
0001088910-07-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001088910-07-000003	priorAgent							0	0.0
0001088910-07-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001088910-07-000003	dividendReinvDirectPurchasePlan							0	
0001088910-07-000003	dividendAndInterest							5	1555686.0
0001088910-07-000003	directRegistrationSystem							0	
0001088910-07-000003	currentAgent							0	0.0
0000842100-07-000012	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842100-07-000012	transMaintainMasterSecHolder	0.0	0.0	25.0	0.0	0.0	0.0		
0000842100-07-000012	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000842100-07-000012	priorAgent							0	0.0
0000842100-07-000012	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842100-07-000012	dividendReinvDirectPurchasePlan							25	
0000842100-07-000012	dividendAndInterest							25	22590249.0
0000842100-07-000012	directRegistrationSystem							0	
0001088910-07-000003	transMaintainMasterSecHolder	0.0	0.0	5.0	0.0	0.0	0.0		
0001139576-07-000004	currentAgent							0	0.0
0001139576-07-000004	directRegistrationSystem							0	
0001139576-07-000004	dividendAndInterest							10	9463224.0
0001139576-07-000004	dividendReinvDirectPurchasePlan							1	
0001139576-07-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	3495.0	0.0	0.0		
0001139576-07-000004	priorAgent							0	0.0
0001139576-07-000004	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001139576-07-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	44.0	0.0	0.0		
0001139576-07-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	27.0	0.0	0.0		
0001258897-07-000129	priorAgent							0	0.0
0001258897-07-000129	securityHolderAccounts	11.0	0.0	89.0	0.0	0.0	0.0		
0001258897-07-000129	transMaintainMasterSecHolder	7.0	0.0	208.0	0.0	0.0	0.0		
0001258897-07-000129	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001401567-07-000002	currentAgent								
0001401567-07-000002	directRegistrationSystem								
0001401567-07-000002	dividendAndInterest								
0001401567-07-000002	dividendReinvDirectPurchasePlan								
0001401567-07-000002	notTransMaintMasterSecHolder								
0001401567-07-000002	priorAgent								
0001401567-07-000002	securityHolderAccounts								
0001401567-07-000002	transMaintainMasterSecHolder								
0001401567-07-000002	transNotMaintMasterSecHolder								
0000753043-07-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000753043-07-000008	priorAgent							4	90000.0
0000753043-07-000008	securityHolderAccounts	99.0	1.0	0.0	0.0	0.0	0.0		
0000753043-07-000008	transMaintainMasterSecHolder	607.0	17.0	0.0	1.0	0.0	0.0		
0000753043-07-000008	transNotMaintMasterSecHolder	138.0	0.0	0.0	0.0	0.0	0.0		
0001022116-07-000003	currentAgent							0	0.0
0001022116-07-000003	directRegistrationSystem							0	
0001022116-07-000003	dividendAndInterest							3054	3825048097.0
0001022116-07-000003	dividendReinvDirectPurchasePlan							0	
0001022116-07-000003	notTransMaintMasterSecHolder	0.0	2803.0	0.0	0.0	0.0	0.0		
0001022116-07-000003	priorAgent							0	0.0
0001022116-07-000003	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0001022116-07-000003	transMaintainMasterSecHolder	0.0	462.0	0.0	0.0	0.0	0.0		
0001022116-07-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-07-029565	currentAgent							0	0.0
0001144204-07-029565	directRegistrationSystem							0	
0001144204-07-029565	dividendAndInterest							12	29822887.0
0001144204-07-029565	dividendReinvDirectPurchasePlan							13	
0001144204-07-029565	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-07-029565	priorAgent							0	0.0
0001144204-07-029565	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001144204-07-029565	transMaintainMasterSecHolder	0.0	0.0	13.0	0.0	0.0	0.0		
0001144204-07-029565	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000795371-07-000004	currentAgent								
0000795371-07-000004	directRegistrationSystem								
0000795371-07-000004	dividendAndInterest								
0000795371-07-000004	dividendReinvDirectPurchasePlan								
0000795371-07-000004	notTransMaintMasterSecHolder								
0000795371-07-000004	priorAgent								
0000795371-07-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000795371-07-000004	transMaintainMasterSecHolder								
0000795371-07-000004	transNotMaintMasterSecHolder								
0001401565-07-000001	currentAgent							0	0.0
0001401565-07-000001	directRegistrationSystem							0	
0001401565-07-000001	dividendAndInterest							14351	1426819758.0
0001401565-07-000001	dividendReinvDirectPurchasePlan							0	
0001401565-07-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	29.0	0.0		
0001401565-07-000001	priorAgent							0	0.0
0001401565-07-000001	securityHolderAccounts	0.0	1.0	0.0	0.0	99.0	0.0		
0001401565-07-000001	transMaintainMasterSecHolder	0.0	138.0	0.0	0.0	16646.0	0.0		
0001401565-07-000001	transNotMaintMasterSecHolder	0.0	7.0	0.0	0.0	8.0	0.0		
0000752336-07-000005	currentAgent							0	0.0
0000752336-07-000005	directRegistrationSystem							0	
0000752336-07-000005	dividendAndInterest							11	531316800.0
0000752336-07-000005	dividendReinvDirectPurchasePlan							13	
0000752336-07-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000752336-07-000005	priorAgent							0	0.0
0000752336-07-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000752336-07-000005	transMaintainMasterSecHolder	0.0	0.0	13.0	0.0	0.0	0.0		
0000752336-07-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001172844-07-000004	currentAgent							0	0.0
0001172844-07-000004	directRegistrationSystem							0	
0001172844-07-000004	dividendAndInterest							5	0.0
0001172844-07-000004	dividendReinvDirectPurchasePlan							0	
0001172844-07-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001172844-07-000004	priorAgent							0	0.0
0001172844-07-000004	securityHolderAccounts	78.0	6.0	5.0	3.0	0.0	8.0		
0001172844-07-000004	transMaintainMasterSecHolder	78.0	6.0	5.0	3.0	0.0	8.0		
0001172844-07-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001258897-07-000129	currentAgent							0	0.0
0001258897-07-000129	directRegistrationSystem							0	
0001258897-07-000129	dividendAndInterest							142	126149016.0
0001258897-07-000129	dividendReinvDirectPurchasePlan							215	
0001258897-07-000129	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000944496-07-000006	dividendReinvDirectPurchasePlan							322	
0000944496-07-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000944496-07-000006	priorAgent							1	30000.0
0000944496-07-000006	securityHolderAccounts	99.0	0.0	0.0	0.0	0.0	1.0		
0000944496-07-000006	transMaintainMasterSecHolder	1825.0	0.0	0.0	20.0	0.0	30.0		
0000944496-07-000006	transNotMaintMasterSecHolder	58.0	0.0	0.0	0.0	0.0	0.0		
0001064418-07-000007	currentAgent								
0001064418-07-000007	directRegistrationSystem								
0001064418-07-000007	dividendAndInterest								
0001064418-07-000007	dividendReinvDirectPurchasePlan								
0001064418-07-000007	notTransMaintMasterSecHolder								
0001064418-07-000007	priorAgent								
0001064418-07-000007	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001064418-07-000007	transMaintainMasterSecHolder								
0001064418-07-000007	transNotMaintMasterSecHolder								
0001020337-07-000007	currentAgent								
0001020337-07-000007	directRegistrationSystem								
0001020337-07-000007	dividendAndInterest								
0001020337-07-000007	dividendReinvDirectPurchasePlan								
0001020337-07-000007	notTransMaintMasterSecHolder								
0001020337-07-000007	priorAgent								
0001020337-07-000007	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001020337-07-000007	transMaintainMasterSecHolder								
0001020337-07-000007	transNotMaintMasterSecHolder								
0001146028-07-000003	currentAgent								
0001146028-07-000003	directRegistrationSystem								
0001146028-07-000003	dividendAndInterest								
0001146028-07-000003	dividendReinvDirectPurchasePlan								
0001146028-07-000003	notTransMaintMasterSecHolder								
0001146028-07-000003	priorAgent								
0001146028-07-000003	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0001146028-07-000003	transMaintainMasterSecHolder								
0001146028-07-000003	transNotMaintMasterSecHolder								
0001144204-07-029548	currentAgent							0	0.0
0001144204-07-029548	directRegistrationSystem							99	
0001144204-07-029548	dividendAndInterest							1086	26026246414.14
0001144204-07-029548	dividendReinvDirectPurchasePlan							329	
0001144204-07-029548	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-07-029548	priorAgent							0	0.0
0001144204-07-029548	securityHolderAccounts	98.0	1.0	0.0	1.0	0.0	0.0		
0001144204-07-029548	transMaintainMasterSecHolder	5452.0	45.0	0.0	23.0	0.0	0.0		
0001144204-07-029548	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001297564-07-000005	currentAgent							0	0.0
0001297564-07-000005	directRegistrationSystem							0	
0001297564-07-000005	dividendAndInterest							0	0.0
0001297564-07-000005	dividendReinvDirectPurchasePlan							0	
0001297564-07-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001297564-07-000005	priorAgent							0	0.0
0001297564-07-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001297564-07-000005	transMaintainMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001297564-07-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145893-07-000003	currentAgent							2	10550.0
0001145893-07-000003	directRegistrationSystem							0	
0001145893-07-000003	dividendAndInterest							302970	84789935537.0
0001145893-07-000003	dividendReinvDirectPurchasePlan							0	
0001145893-07-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145893-07-000003	priorAgent							8	145250.0
0001145893-07-000003	securityHolderAccounts	0.0	33.0	0.0	0.0	67.0	0.0		
0001145893-07-000003	transMaintainMasterSecHolder	1.0	55971.0	0.0	0.0	265807.0	0.0		
