ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001826710-21-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001826710-21-000002	transMaintainMasterSecHolder								
0001826710-21-000002	currentAgent								
0001826710-21-000002	priorAgent								
0001826710-21-000002	dividendAndInterest								
0001826710-21-000002	directRegistrationSystem								
0001826710-21-000002	dividendReinvDirectPurchasePlan								
0001826710-21-000002	notTransMaintMasterSecHolder								
0001826710-21-000002	transNotMaintMasterSecHolder								
0001810222-21-000002	securityHolderAccounts	79.0	20.0	0.0	0.0	0.0	1.0		
0001810222-21-000002	priorAgent							0	0.0
0001810222-21-000002	dividendAndInterest							0	0.0
0001810222-21-000002	directRegistrationSystem							120	
0001810222-21-000002	currentAgent							0	0.0
0001810222-21-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001810222-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001810222-21-000002	transMaintainMasterSecHolder	95.0	24.0	0.0	0.0	0.0	1.0		
0001810222-21-000002	dividendReinvDirectPurchasePlan							0	
0000882734-21-000003	currentAgent							0	0.0
0000882734-21-000003	priorAgent							0	0.0
0000882734-21-000003	dividendAndInterest							0	0.0
0000882734-21-000003	directRegistrationSystem							0	
0000882734-21-000003	dividendReinvDirectPurchasePlan							0	
0000882734-21-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-21-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-21-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-21-000003	transMaintainMasterSecHolder	147.0	0.0	0.0	0.0	0.0	0.0		
0001145888-21-000002	currentAgent							0	0.0
0001145888-21-000002	priorAgent							0	0.0
0001145888-21-000002	dividendAndInterest							1	2349.29
0001145888-21-000002	directRegistrationSystem							0	
0001145888-21-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001145888-21-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145888-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145888-21-000002	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001145888-21-000002	dividendReinvDirectPurchasePlan							0	
0001428661-21-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-21-000002	currentAgent							0	0.0
0001428661-21-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-21-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-21-000002	dividendReinvDirectPurchasePlan							0	
0001428661-21-000002	directRegistrationSystem							0	
0001428661-21-000002	dividendAndInterest							0	0.0
0001428661-21-000002	priorAgent								
0001794142-21-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001794142-21-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794142-21-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794142-21-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794142-21-000006	currentAgent							0	0.0
0001794142-21-000006	directRegistrationSystem							0	
0001794142-21-000006	dividendAndInterest							0	0.0
0001794142-21-000006	priorAgent							0	0.0
0001794142-21-000006	dividendReinvDirectPurchasePlan							0	
0000024179-21-000003	securityHolderAccounts	99.0	1.0	0.0	0.0	0.0	0.0		
0000024179-21-000003	transMaintainMasterSecHolder	3946.0	15.0	0.0	0.0	0.0	0.0		
0000024179-21-000003	transNotMaintMasterSecHolder	58.0	0.0	0.0	0.0	0.0	0.0		
0000024179-21-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000024179-21-000003	dividendReinvDirectPurchasePlan							24	
0000024179-21-000003	directRegistrationSystem							876	
0000024179-21-000003	dividendAndInterest							147	3247622071.49
0000024179-21-000003	priorAgent							0	0.0
0000024179-21-000003	currentAgent							0	0.0
0001812230-21-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001812230-21-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001812230-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001812230-21-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001812230-21-000002	currentAgent							0	0.0
0001812230-21-000002	directRegistrationSystem							0	
0001812230-21-000002	dividendAndInterest							0	0.0
0001812230-21-000002	priorAgent							0	0.0
0001812230-21-000002	dividendReinvDirectPurchasePlan							0	
0001830271-21-000001	priorAgent								
0001830271-21-000001	dividendAndInterest							0	0.0
0001830271-21-000001	directRegistrationSystem							0	
0001830271-21-000001	dividendReinvDirectPurchasePlan							0	
0001830271-21-000001	currentAgent							0	0.0
0001830271-21-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001830271-21-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001830271-21-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
