ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001140361-24-026985	transNotMaintMasterSecHolder	7.0	0.0	0.0	0.0	0.0	0.0		
0001140361-24-026985	transMaintainMasterSecHolder	1061.0	1.0	0.0	0.0	0.0	0.0		
0001140361-24-026985	securityHolderAccounts	99.99	0.01	0.0	0.0	0.0	0.0		
0001140361-24-026985	priorAgent							0	0.0
0001140361-24-026985	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001140361-24-026985	directRegistrationSystem							492	
0001140361-24-026985	dividendReinvDirectPurchasePlan							178	
0001140361-24-026985	currentAgent							0	0.0
0001140361-24-026985	dividendAndInterest							307	40611623624.07
0001424912-24-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001424912-24-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001424912-24-000008	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001424912-24-000008	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001424912-24-000008	currentAgent							0	0.0
0001424912-24-000008	priorAgent							0	0.0
0001424912-24-000008	dividendAndInterest							0	0.0
0001424912-24-000008	dividendReinvDirectPurchasePlan							0	
0001424912-24-000008	directRegistrationSystem							0	
0001376474-24-000234	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001376474-24-000234	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001376474-24-000234	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001376474-24-000234	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001376474-24-000234	currentAgent							0	0.0
0001376474-24-000234	dividendReinvDirectPurchasePlan							0	
0001376474-24-000234	directRegistrationSystem							0	
0001376474-24-000234	dividendAndInterest							0	0.0
0001376474-24-000234	priorAgent							0	0.0
0001104659-24-056936	dividendAndInterest							0	0.0
0001104659-24-056936	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
