ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000810704-10-000007	asServiceCompany	2	Van Kampen Investor Service	084-01621	Harborside Financial Center Plaza Two  Jersey City  07311-3977
0000810704-10-000007	asServiceCompany	3	Aim Fund Services, Inc.	084-05432	11 Greenway Plaza Suite 100 Houston  77046
0000810704-10-000007	asServiceCompany	4	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston  02109
0000862124-10-000007	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-10-000007	serviceCompany	1	National Financial Services, LLC	084-05888	200 Liberty Street  New York  10281
0000862124-10-000007	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001451217-10-000007	serviceCompany	1	UMB Funds Services, Inc.	084-05792	803 West Michigan Street Ste A Milwaukee  53233
0000950123-10-052447	serviceCompany	1	Columbia Management Investment Services Corp.	084-05685	One Financial Center  Boston  02111
0000950123-10-052226	asServiceCompany	1	Tri-Continental Corporation	084-00458	600 Sable Oak Drive  South Portland  04106
0000950123-10-052226	serviceCompany	1	Boston Data Services, Inc.	084-00896	2000 Crown Colony Drive  North Quincy  02169
0001486544-10-000003	asServiceCompany	1	Gemini Fund Services, LLC	084-06083	4020 SOUTH 147TH STREET Suite 2 Omaha  68137
0000810417-10-000009	asServiceCompany	1	Federated Shareholder Services Company	084-01496	5800 Corporate Drive  Pittsburgh  15237
0001145893-10-000006	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-10-000006	asServiceCompanyTransferAgent	2	State Street Bank and Trust Company	085-05003	    
0001145893-10-000006	asServiceCompanyTransferAgent	3	National City Bank of Indiana	085-10094	    
0001145893-10-000006	asServiceCompanyTransferAgent	4	Law Debenture Trust Company of New York	084-06087	    
0001145893-10-000006	asServiceCompanyTransferAgent	5	Wachovia Bank National Association	085-10173	    
0001145893-10-000006	asServiceCompanyTransferAgent	6	(Wachovia) Delaware Trust Company National Association	085-11339	    
0001145893-10-000006	asServiceCompanyTransferAgent	7	Wachovia Bank of Delaware National Association	085-11373	    
0001145893-10-000006	asServiceCompanyTransferAgent	8	SunTrust Bank	085-05123	    
0001145893-10-000006	asServiceCompanyTransferAgent	9	Bank of Oklahoma National Association	085-10438	    
0001145893-10-000006	asServiceCompanyTransferAgent	10	Commerce Bank National Association	085-10700	    
0001145893-10-000006	serviceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0000849542-10-000003	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-10-000003	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-10-000003	asServiceCompany	3	Manning & Napier Advisors, Inc.	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-10-000003	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-10-000003	serviceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0000849542-10-000003	serviceCompany	3	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001018490-10-000017	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2836
0001133702-10-000008	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0001419454-10-000007	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  01752
0001035449-10-000288	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0000828403-10-000005	asServiceCompany	1	Morgan Stanley Trust	085-15003	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City  07311-3977
0000828403-10-000005	asServiceCompany	2	Morgan Stanley Services Co Inc.	084-06270	Harborside Financial Center Plaza II, 2nd Floor Jersey City  07311
0000828403-10-000005	serviceCompany	1	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000828403-10-000005	serviceCompany	2	Morgan Stanley Trust	085-15003	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City  07311-3977
0000828403-10-000005	serviceCompany	3	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000828403-10-000005	serviceCompany	4	Planmember Services Corp.	084-05822	1160 Eugenia Place  Carpinteria  93013
0001413398-10-000005	serviceCompany	1	Van Kampen Investor Services Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0001413398-10-000005	serviceCompany	2	Morgan Stanley Trust	085-15003	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City  07311-3977
0001413398-10-000005	serviceCompany	3	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0001277690-10-000005	serviceCompany	1	Mellon Investor Services LLC	084-05579	Newport Office Centre VII 480 Washington Boulevard Jersey City  07310
0001144204-10-019712	asServiceCompany	1	Pioneer Investment Management Shareholder Services Inc.	084-01359	60 State Street 16th Floor Boston  07109
0001144204-10-019712	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street  New York  10005
0000869442-10-000009	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0001018490-10-000015	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2836
0001352392-10-000092	serviceCompanyTransferAgent	1	Island Stock Transfer	084-06085	    
0001352392-10-000091	serviceCompanyTransferAgent	1	Island Stock Transfer	084-06085	    
0000810417-10-000007	asServiceCompany	1	Federated Shareholder Services Company	084-01496	5800 Corporate Drive  Pittsburgh  15237
0001007444-10-000004	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000849542-10-000002	asServiceCompanyTransferAgent	1	Seligman Data Corp.	084-01895	    
0000849542-10-000002	asServiceCompanyTransferAgent	2	Prudential Mutual Fund Services, LLC	084-05681	    
0000849542-10-000002	asServiceCompanyTransferAgent	3	Banco Santander Puerto Rico	085-00818	    
0000849542-10-000002	asServiceCompanyTransferAgent	4	Manning & Napier Advisors, Inc.	084-01344	    
0000849542-10-000002	serviceCompanyTransferAgent	1	Eaton Vance Management	084-06041	    
0000849542-10-000002	serviceCompanyTransferAgent	2	Computershare Trust Company, N.A.	085-11340	    
0000849542-10-000002	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001140361-10-015605	serviceCompany	1	AST Equity Plan Solutions	084-00416	59 Maiden Lane 6th Floor New York  10038
0000944496-10-000009	asServiceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0000944496-10-000009	asServiceCompanyTransferAgent	2	CIBC Mellon Trust Company	084-06096	    
0001352156-10-000005	asServiceCompanyTransferAgent	1	Reich & Tang Services, Inc.	084-02007	    
0001288763-10-000004	asServiceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001288763-10-000004	asServiceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-10-000004	asServiceCompanyTransferAgent	3	Computershare Trust Company of Canada	084-06112	    
0001288763-10-000004	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001288763-10-000004	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-10-000004	serviceCompanyTransferAgent	3	Computershare Trust Company of Canada	084-06112	    
0001145959-10-000005	asServiceCompanyTransferAgent	1	UMB Bank & Trust, National Association	085-11314	    
0001145959-10-000005	serviceCompanyTransferAgent	1	American National Bank	085-11263	    
