ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001774510-21-000006	currentAgent							0	0.0
0001774510-21-000006	priorAgent							0	0.0
0001774510-21-000006	dividendAndInterest							0	0.0
0001774510-21-000006	directRegistrationSystem							0	
0001774510-21-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000006	dividendReinvDirectPurchasePlan							0	
0001774510-21-000002	priorAgent							0	0.0
0001774510-21-000002	currentAgent							0	0.0
0001774510-21-000002	dividendAndInterest							0	0.0
0001774510-21-000002	directRegistrationSystem							0	
0001774510-21-000002	dividendReinvDirectPurchasePlan							0	
0001774510-21-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001774510-21-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001213900-21-045843	securityHolderAccounts	99.0	1.0	0.0	0.0	0.0	0.0		
0001213900-21-045843	transMaintainMasterSecHolder	162.0	1.0	0.0	0.0	0.0	0.0		
0001213900-21-045843	transNotMaintMasterSecHolder	25.0	0.0	0.0	0.0	0.0	0.0		
0001213900-21-045843	notTransMaintMasterSecHolder	142.0	0.0	0.0	0.0	0.0	0.0		
0001213900-21-045843	currentAgent							162	0.0
0001213900-21-045843	directRegistrationSystem							98	
0001213900-21-045843	dividendAndInterest							1	360000.0
0001213900-21-045843	priorAgent							0	0.0
0001213900-21-045843	dividendReinvDirectPurchasePlan							0	
0001323210-21-000012	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000013	priorAgent							0	0.0
0001323210-21-000013	dividendAndInterest							0	0.0
0001323210-21-000013	directRegistrationSystem							0	
0001323210-21-000013	dividendReinvDirectPurchasePlan							0	
0001323210-21-000013	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000013	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000013	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000013	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000013	currentAgent							0	0.0
0001323210-21-000012	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000012	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000012	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000012	dividendReinvDirectPurchasePlan							0	
0001323210-21-000012	directRegistrationSystem							0	
0001323210-21-000012	dividendAndInterest							0	0.0
0001323210-21-000012	priorAgent							0	0.0
0001323210-21-000012	currentAgent							0	0.0
0001323210-21-000011	currentAgent							0	0.0
0001323210-21-000011	priorAgent							0	0.0
0001323210-21-000011	dividendAndInterest							0	0.0
0001323210-21-000011	directRegistrationSystem							0	
0001323210-21-000011	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000011	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000011	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000011	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000011	dividendReinvDirectPurchasePlan							0	
0001323210-21-000010	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000010	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000010	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001323210-21-000010	dividendReinvDirectPurchasePlan							0	
0001323210-21-000010	directRegistrationSystem							0	
0001323210-21-000010	dividendAndInterest							0	0.0
0001323210-21-000010	priorAgent							0	0.0
0001323210-21-000010	currentAgent							0	0.0
