ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001319791-07-000021	asServiceCompany	1	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive North Quincy North Quincy  02171
0001145893-07-000004	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-07-000004	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0001145893-07-000004	asServiceCompanyTransferAgent	3	National City Bank of Indiana	085-10094	    
0001145893-07-000004	asServiceCompanyTransferAgent	4	Law Debenture Trust Company of New York	084-06087	    
0001145893-07-000004	asServiceCompanyTransferAgent	5	Wachovia Bank National Association	085-10173	    
0001145893-07-000004	asServiceCompanyTransferAgent	6	Commerce Bank National Association	085-10700	    
0001145893-07-000004	asServiceCompanyTransferAgent	7	Bank of Oklahoma National Association	085-10438	    
0001145893-07-000004	serviceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-07-000004	serviceCompanyTransferAgent	2	Wachovia Bank National Association	085-10173	    
0001145893-07-000004	serviceCompanyTransferAgent	3	SunTrust Bank	085-05123	    
0001145893-07-000004	serviceCompanyTransferAgent	4	LaSalle Bank National Association	085-10189	    
0001170078-07-000013	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0001039876-07-000026	asServiceCompany	1	Van Kampen Investor Services Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0001039876-07-000026	serviceCompany	1	Van Kampen Investor Services Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0001170078-07-000012	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0001146230-07-000019	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-07-000019	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-07-000019	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-07-000019	asServiceCompany	4	Computershare Investor Services, LLC	084-05849	2 North LaSalle Street  Chicago  60602
0001146230-07-000019	asServiceCompany	5	PFPC Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-07-000019	serviceCompany	1	The Colbent Corporation	084-05927	161 Bay State Drive  Braintree  02184
0000944496-07-000011	asServiceCompany	1	Mellon Bank, N.A.	085-10089	One Mellon Bank Center 500 Grant Street Pittsburgh  15258
0000944496-07-000011	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street 27th Floor New York  10005
0000944496-07-000011	asServiceCompany	3	JPMorgan Chase Bank, N.A.	085-11399	4 New York Plaza 13th Floor New York  10004
0000944496-07-000011	asServiceCompany	4	LaSalle Bank N.A.	085-10189	135 S. LaSalle Street  Chicago  60603
0000944496-07-000011	asServiceCompany	5	CIBC Mellon Trust Company	084-06096	320 Bay Street  Toronto  M5H 4A6
0000944496-07-000011	asServiceCompany	6	The Bank of New York	085-05006	101 Barclay Street  New York  10286
0001285911-07-000014	serviceCompany	1	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0001277690-08-000008	serviceCompany	1	Mellon Investor Services LLC	084-05579	Newport Office Centre VII 480 Washington Boulevard Jersey City  07310
0000817712-07-000016	serviceCompany	1	DST Systems, Inc.	084-00448	301 W. 11th Street  Kansas City  64105
0000944496-07-000007	asServiceCompany	1	Mellon Bank, N.A.	085-10089	One Mellon Bank Center 500 Grant Street Pittsburgh  15258
0000944496-07-000007	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street 27th Floor New York  10005
0000944496-07-000007	asServiceCompany	3	JPMorgan Chase Bank, N.A.	085-11399	4 New York Plaza 13th Floor New York  10004
0000944496-07-000007	asServiceCompany	4	LaSalle Bank N.A.	085-10189	135 S. LaSalle Street  Chicago  60603
0000944496-07-000007	asServiceCompany	5	CIBC Mellon Trust Company	084-06096	320 Bay Street  Toronto  M5H 4A6
0000909567-07-001098	asServiceCompany	1	AIM Investment Services, Inc.	084-05432	11 Greenway Plaza Ste 100 Houston  77046
0000772037-07-000010	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	Two Heritage Dr  North Quincy  02190
0000950137-07-012415	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0001285911-07-000011	serviceCompany	1	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0000849542-07-000004	asServiceCompany	1	Seligman Data Corp.	084-01895	100 Park Avenue  New York  10017
0000849542-07-000004	asServiceCompany	2	Prudential Mutual Fund Services, LLC.	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-07-000004	asServiceCompany	3	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-07-000004	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-07-000004	serviceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001029027-07-000009	asServiceCompanyTransferAgent	1	Pioneer Investment Management Shareholder Services, Inc.	084-01359	    
0000027048-07-000013	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-07-000013	asServiceCompany	2	First National Bank (formerly First National Bank of Omaha)	085-10721	1620 Dodge St MS1071 Omaha  68197
0000027048-07-000013	asServiceCompany	3	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-07-000013	asServiceCompany	4	DWS Scudder Investments Service Company (formerly Scudder Investments Service Company)	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-07-000013	asServiceCompany	5	Van Kampen Investor Services, Inc.	084-01621	Harborside Financial Center Plaza 2, 3rd Floor Jersey City  07311
0000027048-07-000013	asServiceCompany	6	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-07-000013	asServiceCompany	7	Dreyfus Transfer Inc.	085-11312	200 Park Ave  New York  10166
0000027048-07-000013	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000027048-07-000013	asServiceCompany	9	AEGON/Transamerica Investor Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-07-000013	asServiceCompany	10	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-07-000013	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	One American Express Plaza  Providence  02903
0000027048-07-000013	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  N Quincy  02171
0000027048-07-000013	serviceCompany	3	National Financial Data Services, Inc.	084-01078	330 West 9th Street  Kansas City  64105
0001170078-07-000011	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000828403-07-000032	asServiceCompany	1	Morgan Stanley Trust	084-05710	34 Exchange Place - Harborside Financial Plaza II Jersey City  07311-3977
0000828403-07-000032	serviceCompany	1	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000828403-07-000032	serviceCompany	2	Morgan Stanley Trust	084-05710	Harborside Financial Center Plaza II Jersey City  07311-3977
0000828403-07-000032	serviceCompany	3	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000828403-07-000032	serviceCompany	4	Planmember Services Corp.	084-05822	1160 Eugenia Place  Carpinteria  93013
0000828403-07-000032	serviceCompany	5	Computershare Shareholder Services Inc	084-05925	250 Royall Street  Canton  02021
0000862124-07-000008	asServiceCompany	1	Fidelity Service Company, Inc	084-05679	200 Seaport Boulevard  Boston  02210
0000862124-07-000008	asServiceCompany	2	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-07-000008	serviceCompany	1	Fidelity Service Company, Inc.	084-05679	200 Seaport Boulevard  Boston  02210
0000862124-07-000008	serviceCompany	2	National Financial Services, LLC	084-05888	200 Liberty Street  New York  10281
0000842653-07-000009	asServiceCompany	1	Activa Asset Management LLC	084-05823	2905 Lucerne SE Suite 200 Grand Rapids  49546
0000842653-07-000009	asServiceCompany	2	JP Morgan Investor Services	085-11374	73 Tremont Street  Boston  02108
0000842653-07-000009	asServiceCompany	3	Manning & Napier Advisors, Inc.	084-01344	290 Woodcliff Drive  Fairport  14450
0000842653-07-000009	asServiceCompany	4	Gartmore Investor Services, Inc.	084-00825	1200 River Road Suite 1000 Conshohocken  19428
0000842657-07-000008	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0001018490-07-000012	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2858
0001170078-07-000010	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000027048-07-000011	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-07-000011	asServiceCompany	2	First National Bank (formerly First National Bank of Omaha)	085-10721	1620 Dodge St MS1071 Omaha  68197
0000027048-07-000011	asServiceCompany	3	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-07-000011	asServiceCompany	4	DWS Scudder Investments Service Company (formerly Scudder Investments Service Company)	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-07-000011	asServiceCompany	5	Van Kampen Investor Services, Inc.	084-01621	Harborside Financial Center Plaza 2, 3rd Floor Jersey City  07311
0000027048-07-000011	asServiceCompany	6	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-07-000011	asServiceCompany	7	Dreyfus Transfer Inc.	085-11312	200 Park Ave  New York  10166
0000027048-07-000011	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000027048-07-000011	asServiceCompany	9	AEGON/Transamerica Investor Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-07-000011	asServiceCompany	10	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-07-000011	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	One American Express Plaza  Providence  02903
0000027048-07-000011	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  N Quincy  02171
0000027048-07-000011	serviceCompany	3	National Financial Data Services, Inc.	084-01078	330 West 9th Street  Kansas City  64105
0001073944-07-000015	asServiceCompany	1	SEI Investment Management Company	084-01318	1 Freedom Valley Drive  Oaks  19456
0001146230-07-000018	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-07-000018	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-07-000018	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-07-000018	asServiceCompany	4	Computershare Investor Services, LLC	084-05849	2 North LaSalle Street  Chicago  60602
0001146230-07-000018	asServiceCompany	5	PFPC Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-07-000018	serviceCompany	1	The Colbent Corporation	084-05927	161 Bay State Drive  Braintree  02184
0000794265-07-000011	serviceCompany	1	DST Systems Inc	084-00448	333 W 11th St  Kansas City  64105
0000909012-07-000997	serviceCompany	1	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0000909012-07-000997	serviceCompany	2	Boston Financial Data Services	084-00896	2 Heritage Drive  North Quincy  02171
0001170078-07-000009	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000027048-07-000009	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-07-000009	asServiceCompany	2	First National Bank (formerly First National Bank of Omaha)	085-10721	1620 Dodge St MS1071 Omaha  68197
0000027048-07-000009	asServiceCompany	3	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-07-000009	asServiceCompany	4	DWS Scudder Investments Service Company (formerly Scudder Investments Service Company)	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-07-000009	asServiceCompany	5	Van Kampen Investor Services, Inc.	084-01621	Harborside Financial Center Plaza 2, 3rd Floor Jersey City  07311
0000027048-07-000009	asServiceCompany	6	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-07-000009	asServiceCompany	7	Dreyfus Transfer Inc.	085-11312	200 Park Ave  New York  10166
0000027048-07-000009	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000027048-07-000009	asServiceCompany	9	AEGON/Transamerica Investor Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-07-000009	asServiceCompany	10	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-07-000009	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	One American Express Plaza  Providence  02903
0000027048-07-000009	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  N Quincy  02171
0000027048-07-000009	serviceCompany	3	National Financial Data Services, Inc.	084-01078	330 West 9th Street  Kansas City  64105
0001133702-07-000011	asServiceCompany	1	Fidelity Service Company, Inc.	084-05679	200 Seaport Boulevard  Boston  02210
0001133702-07-000011	asServiceCompany	2	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0001027886-07-000008	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0001027886-07-000008	asServiceCompany	2	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0001027886-07-000008	serviceCompany	1	National Financial Services LLC	084-05888	200 Liberty St  New York  10281
0001027886-07-000008	serviceCompany	2	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlboro  01752
