ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000838966-25-000004	securityHolderAccounts	0.0	2.0	0.0	0.0	98.0	0.0		
0000838966-25-000004	transMaintainMasterSecHolder	0.0	78.0	0.0	0.0	33507.0	0.0		
0000838966-25-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	34.0	0.0		
0000838966-25-000004	directRegistrationSystem							0	
0000838966-25-000004	priorAgent							0	0.0
0001808525-25-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001808525-25-000003	directRegistrationSystem							0	
0001808525-25-000003	priorAgent							0	0.0
0001808525-25-000003	currentAgent							0	0.0
0001808525-25-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001808525-25-000003	dividendReinvDirectPurchasePlan							0	
0001808525-25-000003	transNotMaintMasterSecHolder	0.0	0.0	662.0	0.0	0.0	0.0		
0001808525-25-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001808525-25-000003	dividendAndInterest							0	0.0
0001410382-25-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-25-000002	priorAgent							0	0.0
0001410382-25-000002	currentAgent							0	0.0
0001410382-25-000002	dividendAndInterest							19	37899039.0
0001410382-25-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-25-000002	transNotMaintMasterSecHolder	0.0	0.0	37.0	0.0	0.0	1.0		
0001410382-25-000002	securityHolderAccounts	0.0	0.0	86.0	0.0	0.0	14.0		
0001410382-25-000002	directRegistrationSystem							0	
0001410382-25-000002	dividendReinvDirectPurchasePlan							0	
0001410382-25-000001	securityHolderAccounts	0.0	0.0	81.0	0.0	0.0	19.0		
0001410382-25-000001	currentAgent							0	0.0
0001410382-25-000001	transNotMaintMasterSecHolder	0.0	0.0	37.0	0.0	0.0	1.0		
0001410382-25-000001	dividendReinvDirectPurchasePlan							0	
0001410382-25-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-25-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410382-25-000001	directRegistrationSystem							0	
0001410382-25-000001	priorAgent							0	0.0
0001410382-25-000001	dividendAndInterest							19	37899039.0
0001998958-25-000008	priorAgent								
0001998958-25-000008	directRegistrationSystem								
0001998958-25-000008	notTransMaintMasterSecHolder								
0001998958-25-000008	transMaintainMasterSecHolder								
0001998958-25-000008	currentAgent								
0001998958-25-000008	dividendAndInterest								
0001998958-25-000008	dividendReinvDirectPurchasePlan								
0001998958-25-000008	securityHolderAccounts								
0001998958-25-000008	transNotMaintMasterSecHolder								
0000838966-25-000003	securityHolderAccounts	0.0	2.0	0.0	0.0	98.0	0.0		
0000838966-25-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	112.0	0.0		
0000838966-25-000003	dividendReinvDirectPurchasePlan							0	
0000838966-25-000003	dividendAndInterest							34793	3330328428.71
0000838966-25-000003	priorAgent							0	0.0
0000838966-25-000003	transMaintainMasterSecHolder	0.0	54.0	0.0	0.0	34195.0	0.0		
0000838966-25-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	28.0	0.0		
0000838966-25-000003	directRegistrationSystem							0	
0000838966-25-000003	currentAgent							0	0.0
0000735286-25-000014	transMaintainMasterSecHolder	0.0	0.0	413.0	0.0	0.0	0.0		
0000735286-25-000014	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735286-25-000014	directRegistrationSystem							0	
0000735286-25-000014	priorAgent							0	0.0
0000735286-25-000014	dividendAndInterest							413	234430622223.1
0000735286-25-000014	currentAgent							0	0.0
0000735286-25-000014	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000735286-25-000014	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735286-25-000014	dividendReinvDirectPurchasePlan							413	
0001985383-25-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001985383-25-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001985383-25-000003	dividendReinvDirectPurchasePlan							1	
0001985383-25-000003	dividendAndInterest							0	0.0
0001985383-25-000003	priorAgent							0	0.0
0001985383-25-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	4.0		
0001985383-25-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001985383-25-000003	directRegistrationSystem							0	
0001985383-25-000003	currentAgent							0	0.0
0001998958-25-000007	transMaintainMasterSecHolder	69.0	0.0	0.0	2.0	0.0	0.0		
0001998958-25-000007	notTransMaintMasterSecHolder	42.0	0.0	0.0	0.0	0.0	0.0		
0001998958-25-000007	directRegistrationSystem							28	
0001998958-25-000007	priorAgent							2	2782.26
0001998958-25-000007	currentAgent							0	0.0
0001998958-25-000007	transNotMaintMasterSecHolder	5.0	0.0	0.0	0.0	0.0	0.0		
0001998958-25-000007	dividendReinvDirectPurchasePlan							0	
0001998958-25-000007	dividendAndInterest							13	1204133775.43
0001998958-25-000007	securityHolderAccounts	99.99	0.0	0.0	0.01	0.0	0.0		
0001401565-25-000002	transMaintainMasterSecHolder	0.0	537.0	0.0	0.0	38891.0	0.0		
0001401565-25-000002	notTransMaintMasterSecHolder	0.0	3.0	0.0	0.0	929.0	0.0		
0001401565-25-000002	directRegistrationSystem							0	
0001401565-25-000002	priorAgent							0	0.0
0001401565-25-000002	currentAgent							0	0.0
0001401565-25-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001401565-25-000002	dividendReinvDirectPurchasePlan							0	
0001401565-25-000002	dividendAndInterest							41668	10552761180.63
0001401565-25-000002	securityHolderAccounts	0.0	7.95	0.0	0.0	92.05	0.0		
0000733598-25-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-25-000001	dividendReinvDirectPurchasePlan							274	
0000733598-25-000001	dividendAndInterest							266	6754879520.0
0000733598-25-000001	currentAgent							0	0.0
0000733598-25-000001	priorAgent							0	0.0
0000733598-25-000001	transMaintainMasterSecHolder	4.0	0.0	232.0	0.0	0.0	38.0		
0000733598-25-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-25-000001	directRegistrationSystem							274	
0000733598-25-000001	securityHolderAccounts	3.11	0.0	95.48	0.0	0.0	1.41		
0002028071-25-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0002028071-25-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0002028071-25-000001	dividendReinvDirectPurchasePlan							0	
0002028071-25-000001	dividendAndInterest							0	0.0
0002028071-25-000001	priorAgent							0	0.0
0002028071-25-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0002028071-25-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0002028071-25-000001	directRegistrationSystem							0	
0002028071-25-000001	currentAgent							0	0.0
0000950123-25-003243	priorAgent							0	0.0
0000950123-25-003243	dividendAndInterest							30	401838971.14
0000950123-25-003243	dividendReinvDirectPurchasePlan							0	
0000950123-25-003243	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-25-003243	securityHolderAccounts	1.7	0.0	48.8	0.0	0.0	49.5		
0000950123-25-003243	currentAgent							0	0.0
0000950123-25-003243	directRegistrationSystem							0	
0000950123-25-003243	notTransMaintMasterSecHolder	3.0	0.0	0.0	0.0	0.0	0.0		
0000950123-25-003243	transMaintainMasterSecHolder	0.0	0.0	585.0	0.0	0.0	30.0		
0001104659-25-029643	priorAgent							0	0.0
0001104659-25-029643	directRegistrationSystem							447	
0001104659-25-029643	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001104659-25-029643	transMaintainMasterSecHolder	1420.0	3.0	0.0	0.0	0.0	0.0		
0001104659-25-029643	securityHolderAccounts	99.99	0.01	0.0	0.0	0.0	0.0		
0001104659-25-029643	dividendAndInterest							17	53828926.58
0001104659-25-029643	dividendReinvDirectPurchasePlan							0	
0001104659-25-029643	transNotMaintMasterSecHolder	6.0	0.0	0.0	0.0	0.0	0.0		
0001104659-25-029643	currentAgent							0	0.0
0001919404-25-000002	securityHolderAccounts								
0001999371-25-003399	priorAgent							0	0.0
0001919404-25-000002	dividendReinvDirectPurchasePlan								
0001919404-25-000002	dividendAndInterest								
0001919404-25-000002	currentAgent								
0001145892-25-000002	transMaintainMasterSecHolder								
0001145892-25-000002	notTransMaintMasterSecHolder								
0001145892-25-000002	directRegistrationSystem								
0001145892-25-000002	priorAgent								
0001146230-25-000003	transMaintainMasterSecHolder	5796.0	68328.0	0.0	54.0	24560.0	4906.0		
0001146230-25-000003	notTransMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001146230-25-000003	directRegistrationSystem							2603	
0001146230-25-000003	priorAgent							2	293358.0
0000019617-25-000312	securityHolderAccounts	0.66	0.0	0.0	58.41	0.0	40.93		
0000019617-25-000312	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000019617-25-000312	dividendReinvDirectPurchasePlan							39	
0000019617-25-000312	dividendAndInterest							413	62060808929.0
0000019617-25-000312	currentAgent							0	0.0
0001526156-25-000002	transMaintainMasterSecHolder	2590.0	0.0	0.0	0.0	0.0	0.0		
0001526156-25-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-25-000002	directRegistrationSystem							1	
0001526156-25-000002	priorAgent							0	0.0
0001999371-25-003399	securityHolderAccounts	1.0	0.0	99.0	0.0	0.0	0.0		
0001999371-25-003399	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001999371-25-003399	dividendReinvDirectPurchasePlan							12	
0001999371-25-003399	dividendAndInterest							10	76191352.93
0001999371-25-003399	currentAgent							0	0.0
0001919404-25-000002	transMaintainMasterSecHolder								
0001919404-25-000002	notTransMaintMasterSecHolder								
0001919404-25-000002	directRegistrationSystem								
0001919404-25-000002	priorAgent								
0001145892-25-000002	securityHolderAccounts								
0001145892-25-000002	transNotMaintMasterSecHolder								
0001145892-25-000002	dividendReinvDirectPurchasePlan								
0001145892-25-000002	dividendAndInterest								
0001145892-25-000002	currentAgent								
0001146230-25-000003	securityHolderAccounts	97.74	0.47	0.0	0.09	0.15	1.55		
0001146230-25-000003	transNotMaintMasterSecHolder	801.0	0.0	0.0	0.0	0.0	0.0		
0001146230-25-000003	dividendReinvDirectPurchasePlan							1125	
0001146230-25-000003	dividendAndInterest							87509	889125747402.54
0001146230-25-000003	currentAgent							0	0.0
0000019617-25-000312	transMaintainMasterSecHolder	88.0	0.0	0.0	3548.0	0.0	2364.0		
0000019617-25-000312	notTransMaintMasterSecHolder	0.0	0.0	410.0	0.0	0.0	0.0		
0000019617-25-000312	directRegistrationSystem							0	
0000019617-25-000312	priorAgent							0	0.0
0001526156-25-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001526156-25-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-25-000002	dividendReinvDirectPurchasePlan							1	
0001526156-25-000002	dividendAndInterest							1	8341437.24
0001526156-25-000002	currentAgent							0	0.0
0001999371-25-003399	transMaintainMasterSecHolder	1.0	0.0	11.0	0.0	0.0	0.0		
0001999371-25-003399	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001999371-25-003399	directRegistrationSystem							12	
0001919404-25-000002	transNotMaintMasterSecHolder								
0001903596-25-000135	currentAgent							0	0.0
0001903596-25-000135	directRegistrationSystem							135	
0001903596-25-000135	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000135	transMaintainMasterSecHolder	3245.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000135	priorAgent							0	0.0
0001903596-25-000135	dividendAndInterest							30	98610845.51
0001903596-25-000135	dividendReinvDirectPurchasePlan							1	
0001903596-25-000135	transNotMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000135	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000134	currentAgent							0	0.0
0001903596-25-000134	dividendAndInterest							4	17365777.7
0001903596-25-000134	dividendReinvDirectPurchasePlan							3	
0001903596-25-000134	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000134	transMaintainMasterSecHolder	23.0	0.0	0.0	8.0	0.0	7.0		
0001903596-25-000134	priorAgent							0	0.0
0001903596-25-000134	directRegistrationSystem							1	
0001903596-25-000134	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001903596-25-000134	securityHolderAccounts	60.53	0.0	0.0	21.05	0.0	18.42		
0001428661-25-000004	currentAgent							0	0.0
0001428661-25-000004	dividendAndInterest							0	0.0
0001428661-25-000004	dividendReinvDirectPurchasePlan							0	
0001428661-25-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-25-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001428661-25-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001428661-25-000004	directRegistrationSystem							0	
0001428661-25-000004	priorAgent							0	0.0
0001428661-25-000004	transMaintainMasterSecHolder	5.0	0.0	0.0	0.0	0.0	0.0		
0001145697-25-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145697-25-000001	securityHolderAccounts	86.7	0.0	0.0	0.0	13.3	0.0		
0001145697-25-000001	dividendReinvDirectPurchasePlan							1	
0001145697-25-000001	dividendAndInterest							2016	237261920.06
0001145697-25-000001	currentAgent							0	0.0
0001145697-25-000001	priorAgent							0	0.0
0001145697-25-000001	directRegistrationSystem							1	
0001145697-25-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145697-25-000001	transMaintainMasterSecHolder	4.0	1.0	0.0	0.0	1930.0	0.0		
0001062993-25-006508	directRegistrationSystem							11	
0001062993-25-006508	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001062993-25-006508	transMaintainMasterSecHolder	438.0	223.0	0.0	29.0	0.0	0.0		
0001062993-25-006508	priorAgent							0	0.0
0001062993-25-006508	transNotMaintMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001062993-25-006508	currentAgent							0	0.0
0001062993-25-006508	dividendAndInterest							176	405638934.76
0001062993-25-006508	dividendReinvDirectPurchasePlan							31	
0001062993-25-006508	securityHolderAccounts	87.3	10.08	0.0	2.62	0.0	0.0		
0000838981-25-000001	currentAgent							0	0.0
0000838981-25-000001	dividendAndInterest							223	10129704357.31
0000838981-25-000001	dividendReinvDirectPurchasePlan							223	
0000838981-25-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838981-25-000001	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000838981-25-000001	priorAgent							0	0.0
