ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000794265-25-000003	3	25-MAR-2024	695	310
0000794265-25-000003	4	23-APR-2024	227	145
0000794265-25-000003	5	23-MAY-2024	1010	478
0000794265-25-000003	6	24-JUN-2024	751	474
0000794265-25-000003	8	23-AUG-2024	886	522
0000794265-25-000003	9	23-SEP-2024	1007	410
0000794265-25-000003	10	23-OCT-2024	796	322
0000794265-25-000003	11	25-NOV-2024	1513	718
0000794265-25-000003	12	23-DEC-2024	759	438
0000794265-25-000003	1	23-JAN-2024	306	212
0000794265-25-000003	7	23-JUL-2024	861	387
0001816689-25-000001	1	31-DEC-2024	0	0
0000769188-25-000001	4	05-APR-2024	449	165
0000769188-25-000001	6	05-JUN-2024	258	87
0000769188-25-000001	8	05-AUG-2024	359	142
0000769188-25-000001	10	17-OCT-2024	616	199
0000769188-25-000001	12	05-DEC-2024	491	108
0000769188-25-000001	2	05-FEB-2024	195	75
0000769188-25-000001	1	05-JAN-2024	662	281
0000769188-25-000001	3	05-MAR-2024	597	201
0000769188-25-000001	5	06-MAY-2024	95	20
0000769188-25-000001	7	05-JUL-2024	274	87
0000769188-25-000001	9	08-SEP-2024	682	194
0000769188-25-000001	11	05-NOV-2024	147	22
0000854922-25-000002	1	07-MAR-2024	9	3
0000854922-25-000002	5	16-DEC-2024	35	20
0000854922-25-000002	2	27-JUN-2024	55	34
0000854922-25-000002	4	27-SEP-2024	13	5
0000854922-25-000002	3	04-SEP-2024	13	6
0001810222-25-000001	1	27-FEB-2025	0	0
0001966121-25-000001	1	31-DEC-2024	0	0
0001771186-25-000001	1	31-DEC-2024	0	0
0001064892-25-000002	20	29-JUL-2024	11	2
0001064892-25-000002	22	05-AUG-2024	6	0
0001064892-25-000002	24	13-AUG-2024	1	0
0001064892-25-000002	26	06-SEP-2024	1	0
0001064892-25-000002	1	23-MAY-2024	37	18
0001064892-25-000002	3	27-MAY-2024	12	7
0001064892-25-000002	5	30-MAY-2024	15	10
0001064892-25-000002	7	03-JUN-2024	19	12
0001064892-25-000002	9	06-JUN-2024	6	2
0001064892-25-000002	11	10-JUN-2024	12	2
0001064892-25-000002	13	20-JUN-2024	5	1
0001064892-25-000002	15	26-JUN-2024	2	1
0001064892-25-000002	17	03-JUL-2024	7	4
0001064892-25-000002	19	25-JUL-2024	2	0
0001064892-25-000002	21	02-AUG-2024	15	1
0001064892-25-000002	23	12-AUG-2024	1	0
0001064892-25-000002	25	04-SEP-2024	10	1
0001064892-25-000002	27	10-SEP-2024	1	0
0001064892-25-000002	2	24-MAY-2024	21	13
0001064892-25-000002	4	28-MAY-2024	37	25
0001064892-25-000002	6	31-MAY-2024	16	8
0001064892-25-000002	8	05-JUN-2024	4	1
0001064892-25-000002	10	07-JUN-2024	2	0
0001064892-25-000002	12	17-JUN-2024	6	1
0001064892-25-000002	14	24-JUN-2024	4	1
0001064892-25-000002	16	01-JUL-2024	6	1
0001064892-25-000002	18	11-JUL-2024	7	0
0001419200-25-000001	2	18-NOV-2024	114	56
0001419200-25-000001	1	14-MAY-2024	69	39
0000849542-25-000001	3	29-OCT-2024	699	273
0000849542-25-000001	2	07-FEB-2024	23807	12590
0000849542-25-000001	4	07-NOV-2024	10667	5812
0000849542-25-000001	1	07-FEB-2024	2911	1097
0001559963-25-000002	1	31-DEC-2024	0	0
0001576747-25-000003	1	25-FEB-2025	0	0
0001372934-25-000001	1	25-MAR-2024	1	666666666
0001004756-25-000003	1	31-DEC-2024	0	0
0000838135-25-000002	1	01-JAN-2024	0	0
0001465533-25-000002	1		0	0
0001776580-25-000003	1	31-DEC-2024	66	14
0000088454-25-000003	1	30-DEC-2024	1	1
0001905526-25-000003	1	20-FEB-2025	0	0
0001562770-25-000002	1	01-JAN-2024	0	0
0001451217-25-000002	1		0	0
0001493152-25-007052	4	29-JUL-2024	1	1
0001493152-25-007052	2	29-FEB-2024	1	1
0001493152-25-007052	3	15-MAY-2024	1	0
0001493152-25-007052	1	23-FEB-2024	1	1
0001920641-25-000002	1	10-FEB-2025	0	0
0001727770-25-000001	1	13-DEC-2024	1	1
0001931822-25-000001	1	07-FEB-2025	0	0
0001398344-25-002133	1	31-DEC-2024	33	9
0001736356-25-000001	1	30-DEC-2024	0	0
0001999371-25-001176	1	23-AUG-2024	1	3
0001999371-25-001176	2	09-DEC-2024	1	3
0001922563-25-000001	1	31-DEC-2024	0	0
0001023613-25-000002	1	14-FEB-2024	3	0
0001023613-25-000002	2	14-JUL-2024	7	1
0000838141-25-000003	1	01-MAY-2024	0	0
0000838141-25-000003	2	01-NOV-2024	0	0
0000949738-25-000002	17	23-DEC-2024	1	1
0000949738-25-000002	6	05-MAR-2024	2	0
0000949738-25-000002	4	29-JAN-2024	3	2
0000949738-25-000002	2	09-JAN-2024	25	13
0000949738-25-000002	1	08-JAN-2024	13	4
0000949738-25-000002	3	10-JAN-2024	1	1
0000949738-25-000002	5	27-FEB-2024	1	0
0000949738-25-000002	7	28-MAR-2024	1	1
0000949738-25-000002	9	09-MAY-2024	1	0
0000949738-25-000002	11	17-JUL-2024	3	0
0000949738-25-000002	13	06-NOV-2024	1	0
0000949738-25-000002	15	04-DEC-2024	2	1
0000949738-25-000002	16	17-DEC-2024	1	1
0000949738-25-000002	14	26-NOV-2024	1	0
0000949738-25-000002	12	06-AUG-2024	12	2
0000949738-25-000002	10	21-MAY-2024	1	1
0000949738-25-000002	8	04-APR-2024	3	0
0001603694-25-000003	1	31-MAY-2024	20	20
0001938417-25-000002	1	31-DEC-2024	0	0
0001146028-25-000002	1	28-JAN-2025	0	0
0001146028-25-000001	1	28-JAN-2025	0	0
0001794142-25-000001	1	31-DEC-2024	0	0
0001424537-25-000001	1	30-DEC-2024	0	0
0001995706-25-000001	1	31-DEC-2024	0	0
0001208431-25-000001	1	31-DEC-2024	0	0
0001789750-25-000002	1	31-DEC-2024	0	0
0002023761-25-000003	1	31-DEC-2024	0	0
0001104659-25-003321	1	31-DEC-2024	0	0
0001782622-25-000001	1	13-JAN-2025	0	0
0000878605-25-000003	1	25-JAN-2024	1	0
0000878605-25-000003	2	03-JUN-2024	2	0
0002000978-25-000001	1	30-DEC-2024	0	0
0002005535-25-000001	1	03-JUN-2024	1	1
