ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000734700-24-000006	currentAgent							0	0.0
0000734700-24-000006	directRegistrationSystem							0	
0000734700-24-000006	dividendAndInterest							626	25026224581.1
0000734700-24-000006	dividendReinvDirectPurchasePlan							675	
0000734700-24-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734700-24-000006	priorAgent							0	0.0
0000734700-24-000006	securityHolderAccounts	9.0	0.0	91.0	0.0	0.0	0.0		
0000734700-24-000006	transMaintainMasterSecHolder	8.0	0.0	668.0	0.0	0.0	0.0		
0000734700-24-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001492746-24-000008	currentAgent							0	0.0
0001492746-24-000008	directRegistrationSystem							0	
0001492746-24-000008	dividendAndInterest							138	486264180.77
0001492746-24-000008	dividendReinvDirectPurchasePlan							22	
0001492746-24-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001492746-24-000008	priorAgent							0	0.0
0001492746-24-000008	securityHolderAccounts	0.01	0.0	0.0	63.4	0.0	36.59		
0001492746-24-000008	transMaintainMasterSecHolder	4.0	0.0	0.0	1432.0	0.0	810.0		
0001492746-24-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001492746-24-000007	dividendReinvDirectPurchasePlan							30	
0001492746-24-000007	dividendAndInterest							173	436275295.15
0001492746-24-000007	directRegistrationSystem							0	
0001492746-24-000007	currentAgent							0	0.0
0001492746-24-000007	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001492746-24-000007	priorAgent							0	0.0
0001492746-24-000007	securityHolderAccounts	0.21	0.0	0.0	63.36	0.0	36.43		
0001492746-24-000007	transMaintainMasterSecHolder	7.0	0.0	0.0	1856.0	0.0	1049.0		
0001492746-24-000007	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794937-24-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794937-24-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794937-24-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001794937-24-000006	priorAgent							0	0.0
0001794937-24-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001794937-24-000006	dividendReinvDirectPurchasePlan							0	
0001794937-24-000006	dividendAndInterest							0	0.0
0001794937-24-000006	currentAgent							0	0.0
0001794937-24-000006	directRegistrationSystem							0	
0001018490-24-000025	transMaintainMasterSecHolder	1.0	21367.0	0.0	0.0	625.0	0.0		
0001018490-24-000025	securityHolderAccounts	1.97	92.1	0.0	0.0	5.93	0.0		
0001018490-24-000025	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-24-000025	dividendReinvDirectPurchasePlan							0	
0001018490-24-000025	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001018490-24-000025	directRegistrationSystem							0	
0001018490-24-000025	dividendAndInterest							0	0.0
0001018490-24-000025	priorAgent							0	0.0
0001018490-24-000025	currentAgent							0	0.0
0001866046-24-000003	transMaintainMasterSecHolder	64.0	1.0	0.0	0.0	0.0	0.0		
0001866046-24-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000003	priorAgent							0	0.0
0001866046-24-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000003	dividendAndInterest							0	0.0
0001866046-24-000003	directRegistrationSystem							0	
0001866046-24-000003	currentAgent							0	0.0
0001866046-24-000003	dividendReinvDirectPurchasePlan							0	
0000838135-24-000006	notTransMaintMasterSecHolder	0.0	104.0	0.0	2.0	1738.0	0.0		
0000838135-24-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838135-24-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838135-24-000006	securityHolderAccounts	0.0	11.32	0.0	0.1	88.58	0.0		
0000838135-24-000006	priorAgent							0	0.0
0000838135-24-000006	dividendReinvDirectPurchasePlan							0	
0000838135-24-000006	dividendAndInterest							1844	1082905960.46
0000838135-24-000006	directRegistrationSystem							0	
0000838135-24-000006	currentAgent							0	0.0
0000838135-24-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838135-24-000005	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838135-24-000005	securityHolderAccounts	0.0	8.31	0.0	0.1	91.59	0.0		
0000838135-24-000005	priorAgent							0	0.0
0000838135-24-000005	currentAgent							0	0.0
0000838135-24-000005	dividendReinvDirectPurchasePlan							0	
0000838135-24-000005	dividendAndInterest							1951	896431830.04
0000838135-24-000005	directRegistrationSystem							0	
0000838135-24-000005	notTransMaintMasterSecHolder	0.0	88.0	0.0	2.0	1861.0	0.0		
0001557183-24-000004	directRegistrationSystem							0	
0001557183-24-000004	currentAgent							0	0.0
0001557183-24-000004	dividendAndInterest							0	0.0
0001557183-24-000004	dividendReinvDirectPurchasePlan							0	
0001557183-24-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	69.0		
0001557183-24-000004	priorAgent							0	0.0
0001557183-24-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001557183-24-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001557183-24-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001630490-24-000003	transMaintainMasterSecHolder	0.0	0.0	528.0	0.0	0.0	0.0		
0001630490-24-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001630490-24-000003	priorAgent							0	0.0
0001630490-24-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001630490-24-000003	currentAgent							0	0.0
0001630490-24-000003	dividendReinvDirectPurchasePlan							528	
0001630490-24-000003	dividendAndInterest							298	938657703.29
0001630490-24-000003	directRegistrationSystem							0	
0001630490-24-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-24-006947	currentAgent							0	0.0
0000950123-24-006947	directRegistrationSystem							0	
0000950123-24-006947	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-24-006947	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	5.0		
0000950123-24-006947	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0000950123-24-006947	priorAgent							0	0.0
0000950123-24-006947	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-24-006947	dividendReinvDirectPurchasePlan							1	
0000950123-24-006947	dividendAndInterest							0	0.0
0001963417-24-000002	currentAgent							0	0.0
0001963417-24-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001963417-24-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001963417-24-000002	priorAgent							0	0.0
0001963417-24-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001963417-24-000002	dividendAndInterest							0	0.0
0001963417-24-000002	directRegistrationSystem							0	
0001963417-24-000002	dividendReinvDirectPurchasePlan							0	
0001963417-24-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
