ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000838981-18-000004	dividendReinvDirectPurchasePlan							152	
0000838981-18-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001398344-18-007433	directRegistrationSystem							32	
0001398344-18-007433	dividendAndInterest							32	87571320.26
0001398344-18-007433	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-18-007433	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-18-007433	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001398344-18-007433	priorAgent							0	0.0
0001398344-18-007433	currentAgent							0	0.0
0001398344-18-007433	dividendReinvDirectPurchasePlan							32	
0001398344-18-007433	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838141-18-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838141-18-000005	transMaintainMasterSecHolder	13.0	2.0	39.0	0.0	5752.0	0.0		
0000838141-18-000005	securityHolderAccounts	0.0	0.0	89.0	0.0	11.0	0.0		
0000838141-18-000005	priorAgent							0	0.0
0000838141-18-000005	dividendReinvDirectPurchasePlan							39	
0000838141-18-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838141-18-000005	dividendAndInterest							5855	628169143.95
0000838141-18-000005	directRegistrationSystem							0	
0000838141-18-000005	currentAgent							0	0.0
0001144204-18-024388	currentAgent							0	0.0
0001144204-18-024388	directRegistrationSystem							11	
0001144204-18-024388	dividendAndInterest							11	69816714.47
0001144204-18-024388	dividendReinvDirectPurchasePlan							11	
0001144204-18-024388	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-18-024388	transMaintainMasterSecHolder	0.0	0.0	11.0	0.0	0.0	0.0		
0001144204-18-024388	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001144204-18-024388	priorAgent							0	0.0
0001144204-18-024388	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000897101-18-000403	currentAgent							0	0.0
0000897101-18-000403	directRegistrationSystem							0	
0000897101-18-000403	dividendAndInterest							0	0.0
0000897101-18-000403	dividendReinvDirectPurchasePlan							0	
0000897101-18-000403	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000897101-18-000403	priorAgent							0	0.0
0000897101-18-000403	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000897101-18-000403	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000897101-18-000403	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003785	currentAgent							0	0.0
0000950123-18-003785	directRegistrationSystem							0	
0000950123-18-003785	dividendAndInterest							0	0.0
0000950123-18-003785	dividendReinvDirectPurchasePlan							0	
0000950123-18-003785	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-18-003785	priorAgent							0	0.0
0000950123-18-003785	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0000950123-18-003785	transMaintainMasterSecHolder	0.0	0.0	0.0	17.0	0.0	0.0		
0000950123-18-003785	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001686742-18-000003	currentAgent							0	0.0
0001686742-18-000003	directRegistrationSystem							0	
0001686742-18-000003	dividendAndInterest							0	0.0
0001686742-18-000003	dividendReinvDirectPurchasePlan							0	
0001686742-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001686742-18-000003	priorAgent							0	0.0
0001686742-18-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001686742-18-000003	transMaintainMasterSecHolder	0.0	22.0	0.0	0.0	0.0	0.0		
0001686742-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-18-005443	currentAgent							0	0.0
0001398344-18-005443	directRegistrationSystem							44	
0001398344-18-005443	dividendAndInterest							30	21991312.33
0001398344-18-005443	dividendReinvDirectPurchasePlan							44	
0001398344-18-005443	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-18-005443	priorAgent							0	0.0
0001398344-18-005443	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001398344-18-005443	transMaintainMasterSecHolder	0.0	0.0	4717.0	0.0	0.0	0.0		
0001398344-18-005443	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-18-000004	currentAgent							0	0.0
0001736356-18-000004	directRegistrationSystem							0	
0001736356-18-000004	dividendAndInterest							376	28614222.32
0001736356-18-000004	dividendReinvDirectPurchasePlan							0	
0001736356-18-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-18-000004	priorAgent							0	0.0
0001736356-18-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001736356-18-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-18-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	3386.0	0.0		
0001736356-18-000003	currentAgent							0	0.0
0001736356-18-000003	directRegistrationSystem							0	
0001736356-18-000003	dividendAndInterest							376	2861422.3200000003
0001736356-18-000003	dividendReinvDirectPurchasePlan							0	
0001736356-18-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-18-000003	priorAgent							0	0.0
0001736356-18-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001736356-18-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001736356-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	3386.0	0.0		
0001511164-18-000212	currentAgent							0	0.0
0001511164-18-000212	directRegistrationSystem							1054	
0001511164-18-000212	dividendAndInterest							0	0.0
0001511164-18-000212	dividendReinvDirectPurchasePlan							0	
0001511164-18-000212	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000212	priorAgent							0	0.0
0001511164-18-000212	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000212	transMaintainMasterSecHolder	1084.0	0.0	0.0	0.0	0.0	0.0		
0001511164-18-000212	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001573302-18-000003	currentAgent							0	0.0
0001573302-18-000003	directRegistrationSystem							136	
0001573302-18-000003	dividendAndInterest							350	1221857815.0
0001573302-18-000003	dividendReinvDirectPurchasePlan							92	
0001573302-18-000003	transNotMaintMasterSecHolder	18.0	0.0	0.0	0.0	0.0	0.0		
0001573302-18-000003	priorAgent							0	0.0
0001573302-18-000003	securityHolderAccounts	95.0	0.0	0.0	2.0	0.0	3.0		
0001573302-18-000003	transMaintainMasterSecHolder	1061.0	50.0	0.0	54.0	0.0	96.0		
0001573302-18-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145888-18-000002	directRegistrationSystem							0	
0001145888-18-000002	dividendAndInterest							1	4467.76
0001145888-18-000002	dividendReinvDirectPurchasePlan							0	
0001145888-18-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145888-18-000002	priorAgent							0	0.0
0001145888-18-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001145888-18-000002	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001145888-18-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001568437-18-000004	currentAgent							0	0.0
0001568437-18-000004	directRegistrationSystem							0	
0001568437-18-000004	dividendAndInterest							1	971056.0
0001568437-18-000004	dividendReinvDirectPurchasePlan							1	
0001568437-18-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001568437-18-000004	priorAgent							0	0.0
0001568437-18-000004	securityHolderAccounts	86.0	14.0	0.0	0.0	0.0	0.0		
0001568437-18-000004	transMaintainMasterSecHolder	2580.0	22.0	0.0	0.0	0.0	0.0		
0001568437-18-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145888-18-000002	currentAgent							0	0.0
