ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001227021-15-000009	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001227021-15-000009	securityHolderAccounts	21.0	0.0	0.0	49.0	0.0	30.0		
0001227021-15-000009	transMaintainMasterSecHolder	7.0	0.0	0.0	20.0	0.0	17.0		
0001227021-15-000009	priorAgent							0	0.0
0001227021-15-000009	notTransMaintMasterSecHolder	25.0	0.0	0.0	23.0	0.0	851.0		
0001227021-15-000009	dividendReinvDirectPurchasePlan							409	
0001227021-15-000009	dividendAndInterest							16187	19243474112.77
0001227021-15-000009	directRegistrationSystem							47	
0001227021-15-000009	currentAgent							0	0.0
0001060257-15-000008	transMaintainMasterSecHolder	22.0	35.0	0.0	0.0	0.0	0.0		
0001060257-15-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001060257-15-000008	securityHolderAccounts	34.0	55.0	0.0	0.0	0.0	11.0		
0001060257-15-000008	priorAgent							0	0.0
0001060257-15-000008	currentAgent							0	0.0
0001060257-15-000008	dividendReinvDirectPurchasePlan							4	
0001060257-15-000008	dividendAndInterest							633	1295740556.0
0001060257-15-000008	directRegistrationSystem							0	
0001060257-15-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022115-15-000013	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001022115-15-000013	transMaintainMasterSecHolder								
0001022115-15-000013	transNotMaintMasterSecHolder								
0001022115-15-000013	priorAgent								
0001022115-15-000013	notTransMaintMasterSecHolder								
0001022115-15-000013	dividendReinvDirectPurchasePlan								
0001022115-15-000013	dividendAndInterest								
0001022115-15-000013	directRegistrationSystem								
0001022115-15-000013	currentAgent								
0000353291-15-000004	transMaintainMasterSecHolder	3.0	0.0	546.0	0.0	0.0	0.0		
0000353291-15-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-15-000004	securityHolderAccounts	0.02	0.0	99.98	0.0	0.0	0.0		
0000353291-15-000004	priorAgent							0	0.0
0000353291-15-000004	currentAgent							0	0.0
0000353291-15-000004	dividendReinvDirectPurchasePlan							0	
0000353291-15-000004	dividendAndInterest							527	25482208099.75
0000353291-15-000004	directRegistrationSystem							0	
0000353291-15-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001576137-15-000006	notTransMaintMasterSecHolder								
0001576137-15-000006	priorAgent								
0001576137-15-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001576137-15-000006	transMaintainMasterSecHolder								
0001576137-15-000006	transNotMaintMasterSecHolder								
0001576137-15-000006	dividendAndInterest								
0001576137-15-000006	directRegistrationSystem								
0001576137-15-000006	currentAgent								
0001576137-15-000006	dividendReinvDirectPurchasePlan								
0000899635-15-000003	dividendReinvDirectPurchasePlan							14	
0000899635-15-000003	dividendAndInterest							14	51253111.19
0000899635-15-000003	directRegistrationSystem							14	
0000899635-15-000003	currentAgent							0	0.0
0000899635-15-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-15-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-15-000003	transMaintainMasterSecHolder	0.0	0.0	14.0	0.0	0.0	0.0		
0000899635-15-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000899635-15-000003	priorAgent							0	0.0
0000940394-15-000661	transMaintainMasterSecHolder								
0000940394-15-000661	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000940394-15-000661	priorAgent								
0000940394-15-000661	notTransMaintMasterSecHolder								
0000940394-15-000661	transNotMaintMasterSecHolder								
0000940394-15-000661	currentAgent								
0000940394-15-000661	directRegistrationSystem								
0000940394-15-000661	dividendAndInterest								
0000940394-15-000661	dividendReinvDirectPurchasePlan								
0001431194-15-000003	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000003	dividendReinvDirectPurchasePlan							0	
0001431194-15-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000003	directRegistrationSystem							0	
0001431194-15-000003	currentAgent							0	0.0
0001431194-15-000003	priorAgent							0	0.0
0001431194-15-000003	dividendAndInterest							0	0.0
0001636674-15-000004	transNotMaintMasterSecHolder								
0001636674-15-000004	transMaintainMasterSecHolder								
0001636674-15-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001636674-15-000004	priorAgent								
0001636674-15-000004	notTransMaintMasterSecHolder								
0001636674-15-000004	dividendReinvDirectPurchasePlan								
0001636674-15-000004	dividendAndInterest								
0001636674-15-000004	currentAgent								
0001636674-15-000004	directRegistrationSystem								
0001144204-15-023083	currentAgent							0	0.0
0001144204-15-023083	directRegistrationSystem							0	
0001144204-15-023083	dividendAndInterest							16	371535615.54
0001144204-15-023083	dividendReinvDirectPurchasePlan							16	
0001144204-15-023083	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-15-023083	priorAgent							0	0.0
0001144204-15-023083	securityHolderAccounts	99.96000000000001	0.0	0.0	0.04	0.0	0.0		
0001144204-15-023083	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	14.0		
0001144204-15-023083	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001083545-15-000002	notTransMaintMasterSecHolder								
0001083545-15-000002	priorAgent								
0001083545-15-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001083545-15-000002	transMaintainMasterSecHolder								
0001083545-15-000002	transNotMaintMasterSecHolder								
0001083545-15-000002	dividendAndInterest								
0001083545-15-000002	directRegistrationSystem								
0001083545-15-000002	currentAgent								
0001083545-15-000002	dividendReinvDirectPurchasePlan								
0001573302-15-000002	dividendReinvDirectPurchasePlan							62	
0001573302-15-000002	dividendAndInterest							198	1007475008.0
0001573302-15-000002	directRegistrationSystem							44	
0001573302-15-000002	currentAgent							0	0.0
0001573302-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001573302-15-000002	transNotMaintMasterSecHolder	15.0	0.0	0.0	0.0	0.0	0.0		
0001573302-15-000002	transMaintainMasterSecHolder	803.0	46.0	0.0	64.0	0.0	51.0		
0001573302-15-000002	securityHolderAccounts	96.0	1.0	0.0	2.0	0.0	1.0		
0001573302-15-000002	priorAgent							0	0.0
0001636674-15-000003	transMaintainMasterSecHolder								
0001636674-15-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001636674-15-000003	priorAgent								
0001636674-15-000003	notTransMaintMasterSecHolder								
0001636674-15-000003	transNotMaintMasterSecHolder								
0001636674-15-000003	directRegistrationSystem								
0001636674-15-000003	dividendAndInterest								
0001636674-15-000003	dividendReinvDirectPurchasePlan								
0001636674-15-000003	currentAgent								
0001001920-15-000004	transMaintainMasterSecHolder	5.0	0.0	0.0	0.0	0.0	0.0		
0001001920-15-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001001920-15-000004	priorAgent							0	0.0
0001001920-15-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001001920-15-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001001920-15-000004	dividendAndInterest							0	0.0
0001001920-15-000004	directRegistrationSystem							0	
0001001920-15-000004	currentAgent							0	0.0
0001001920-15-000004	dividendReinvDirectPurchasePlan							0	
0000024179-15-000002	transNotMaintMasterSecHolder	44.0	0.0	0.0	0.0	0.0	0.0		
0000024179-15-000002	transMaintainMasterSecHolder	1878.0	1.0	0.0	0.0	0.0	74.0		
0000024179-15-000002	securityHolderAccounts	99.0	0.0	0.0	0.0	0.0	1.0		
0000024179-15-000002	priorAgent							0	0.0
0000024179-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000024179-15-000002	dividendReinvDirectPurchasePlan							18	
0000024179-15-000002	dividendAndInterest							257	2710701686.0
0000024179-15-000002	currentAgent							0	0.0
0000024179-15-000002	directRegistrationSystem							277	
0001214659-15-002848	transMaintainMasterSecHolder								
0001214659-15-002848	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001214659-15-002848	priorAgent								
0001214659-15-002848	notTransMaintMasterSecHolder								
0001214659-15-002848	transNotMaintMasterSecHolder								
0001214659-15-002848	dividendAndInterest								
0001214659-15-002848	directRegistrationSystem								
0001214659-15-002848	currentAgent								
0001214659-15-002848	dividendReinvDirectPurchasePlan								
0000883757-15-000002	transNotMaintMasterSecHolder								
0000883757-15-000002	transMaintainMasterSecHolder								
0000883757-15-000002	securityHolderAccounts								
0000883757-15-000002	priorAgent								
0000883757-15-000002	notTransMaintMasterSecHolder								
0000883757-15-000002	dividendReinvDirectPurchasePlan								
0000883757-15-000002	dividendAndInterest								
0000883757-15-000002	currentAgent								
0000883757-15-000002	directRegistrationSystem								
0001493152-15-001202	currentAgent							0	0.0
0001493152-15-001202	directRegistrationSystem							106	
0001493152-15-001202	dividendAndInterest							1	738713.78
0001493152-15-001202	dividendReinvDirectPurchasePlan							0	
0001493152-15-001202	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001493152-15-001202	priorAgent							0	0.0
0001493152-15-001202	securityHolderAccounts	99.0	1.0	0.0	0.0	0.0	0.0		
0001493152-15-001202	transMaintainMasterSecHolder	198.0	3.0	0.0	0.0	0.0	0.0		
0001493152-15-001202	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000840464-15-000003	transMaintainMasterSecHolder	34.0	7683.0	0.0	0.0	62.0	0.0		
0000840464-15-000003	securityHolderAccounts	6.0	93.0	0.0	0.0	1.0	0.0		
0000840464-15-000003	priorAgent							0	0.0
0000840464-15-000003	notTransMaintMasterSecHolder	6.0	125.0	0.0	0.0	1.0	0.0		
0000840464-15-000003	transNotMaintMasterSecHolder	4.0	0.0	0.0	0.0	0.0	0.0		
0000840464-15-000003	dividendAndInterest							5820	24700743159.23
0000840464-15-000003	directRegistrationSystem							2	
0000840464-15-000003	currentAgent							0	0.0
0000840464-15-000003	dividendReinvDirectPurchasePlan							0	
0000950123-15-004200	dividendAndInterest							137435	189532575013.61
0000950123-15-004200	dividendReinvDirectPurchasePlan							635	
0000950123-15-004200	notTransMaintMasterSecHolder	167.0	0.0	0.0	1.0	0.0	0.0		
0000950123-15-004200	priorAgent							6	207099.0
0000950123-15-004200	securityHolderAccounts	96.0	1.0	0.0	1.0	1.0	1.0		
0000950123-15-004200	transMaintainMasterSecHolder	2864.0	74782.0	0.0	118.0	76778.0	1008.0		
0000019617-15-000286	dividendAndInterest							67	2267345335.0
0000019617-15-000286	currentAgent							0	0.0
