ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000896852-15-000006	asServiceCompany	1	Invesco Investment Services, Inc	084-05432	11 Greenway Plaza Ste 1000  Houston  77046
0000353291-15-000004	serviceCompanyTransferAgent	1	Franklin Templeton International Services (India) Private Limited	084-06303	    
0000353291-15-000004	serviceCompanyTransferAgent	2	Franklin Templeton Investments Poland sp. z o.o	084-06302	    
0000353291-15-000004	serviceCompanyTransferAgent	3	Franklin Templeton Investment Services, GmbH	084-06340	    
0000862124-15-000011	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington BLVD  Jersey City  07310
0000862124-15-000011	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001559963-15-000002	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000849542-15-000010	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-15-000010	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-15-000010	asServiceCompany	3	Manning & Napier Advisors, LLC	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-15-000010	asServiceCompany	4	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio  78288
0000849542-15-000010	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000849542-15-000010	asServiceCompany	6	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan  00936
0000849542-15-000010	asServiceCompany	7	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield  01301
0000849542-15-000010	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000849542-15-000010	asServiceCompany	9	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale  11556-0144
0000849542-15-000010	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000849542-15-000010	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune  411013
0001253179-15-000006	asServiceCompany	1	American National Stock Transfer, LLC	084-06479	405 Park Avenue Concourse Level New York  10022
0001253179-15-000006	serviceCompany	1	Rydex Fund Services, LLC	084-05475	805 King Farm Blvd. Suite 600 Rockville  20850
0000027048-15-000004	asServiceCompany	1	Thrivent Financial Investor Services Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-15-000004	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-15-000004	asServiceCompany	3	DeAWM Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-15-000004	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-15-000004	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-15-000004	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-15-000004	asServiceCompany	7	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-15-000004	asServiceCompany	8	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-15-000004	asServiceCompany	9	American National Stock Transfer, LLC	084-06479	405 Park Ave  New York  10022
0000027048-15-000004	asServiceCompany	10	Pioneer Investment Management Shareholder Services, Inc	084-01359	60 State Street  Boston  02109
0000027048-15-000004	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-15-000004	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-15-000004	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-15-000004	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-15-000004	serviceCompany	5	DST Worldwide Services India Private Limited	084-06342	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune  411006
0001133796-15-000050	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street  New York  10005
0001133796-15-000050	asServiceCompany	2	CST Trust Company	084-06506	3rd Floor 320 Bay Street Toronto  M5H 4A6
0001133796-15-000050	serviceCompany	1	CST Trust Company	084-06506	3rd Floor 320 Bay Street Toronto  M5H 4A6
0000735383-15-000004	serviceCompany	1	Boston Financial Data Services, Inc.	084-00869	2000 Crown Colony Drive  Quincy  02169
0001285911-15-000022	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01701	4400 Computer Drive  Westborough  01581
0000740583-15-000187	asServiceCompany	1	Rydex Fund Services, LLC	084-05475	805 King Farm Blvd Suite 600  Rockville  20805
0001452780-15-000005	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000940394-15-000661	asServiceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001018490-15-000012	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0001018490-15-000010	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0001020337-15-000004	serviceCompany	1	Boston Financial Data Services	084-01078	330 W 9th St  Kansas City  64105
0000842657-15-000012	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0000842657-15-000010	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0001146230-15-000017	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-15-000017	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-15-000017	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-15-000017	asServiceCompany	4	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000017	asServiceCompany	5	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-15-000017	asServiceCompany	6	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-15-000017	asServiceCompany	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-15-000017	asServiceCompany	8	Citi Fund Services Ohio, Inc.	085-11408	3435 Stelzer Road  Columbus  43219
0001146230-15-000017	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0000737074-15-000004	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Dr.  Westborough  01581
0001077223-15-000008	serviceCompany	1	J. P. Morgan	085-11399	One Beacon Street, 20th Floor  Boston  02108
0001077223-15-000007	serviceCompany	1	J. P. Morgan	085-11399	One Beacon Street, 20th Floor  Boston  02108
0001144204-15-023083	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001144204-15-023083	serviceCompanyTransferAgent	2	Gemini Fund Services LLC	084-06083	    
0001573302-15-000005	asServiceCompany	1	Equity Financial Trust Company	084-01990	200 University Avenue Suite 400 Toronto  M5H 4H1
0001035449-15-000003	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0001573302-15-000002	asServiceCompanyTransferAgent	1	Equity Financial Trust Company	084-01990	    
0000024179-15-000002	asServiceCompanyTransferAgent	1	Pacific Stock Transfer & Trust Company	084-01145	    
0000024179-15-000002	asServiceCompanyTransferAgent	2	Deutsche Bank Trust Company (DBTCA)	085-05212	    
0000024179-15-000002	asServiceCompanyTransferAgent	3	Deutsche Bank National Trust Company (DBNTC)	085-11220	    
0001144204-15-021274	serviceCompany	1	DST Systems, Inc.	084-00448	430 W. 7th Street  Kansas City  64105
0001144204-15-021274	serviceCompany	2	GEMINI FUND SERVICES LLC	084-06083	17605 Wright Street  OMAHA  68130
0000883757-15-000002	asServiceCompanyTransferAgent	1	Registrar and Transfer Company	084-00436	    
0000883757-15-000002	serviceCompanyTransferAgent	1	TMX Equity Transfer Services Inc.	084-06502	    
0001474589-15-000004	serviceCompany	1	SunGuard Investor Services LLC	084-06522	680 East Swedesford Road  Wayne  19087
0001288777-15-000004	asServiceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th floor Toronto  M5J 2Y1
0001288777-15-000004	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-15-000004	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288777-15-000004	serviceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto  M5J 2Y1
0001288777-15-000004	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-15-000004	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288763-15-000004	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th Floor Toronto  M5J 2Y1
0001288763-15-000004	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-15-000004	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288763-15-000004	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th floor Toronto  M5J 2Y1
0001288763-15-000004	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-15-000004	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0000840464-15-000003	serviceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000840464-15-000003	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000840464-15-000003	serviceCompanyTransferAgent	3	Computershare Inc	084-05925	    
0001452780-15-000004	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000839097-15-000002	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0001018490-15-000008	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0000019617-15-000286	asServiceCompanyTransferAgent	1	Vantagepoints Transfer Agents, LLC	084-05796	    
0000950123-15-004200	asServiceCompanyTransferAgent	1	Wells Fargo Bank Northwest, N.A.	085-10988	    
0000839097-15-000002	asServiceCompanyTransferAgent	2	Deutsche Bank AG	085-05478	    
0000019617-15-000286	asServiceCompanyTransferAgent	2	Nationwide Fund Services	084-00825	    
0000950123-15-004200	asServiceCompanyTransferAgent	2	Wells Fargo Delaware Trust Company, N.A.	085-11339	    
0000950123-15-004200	asServiceCompanyTransferAgent	3	JP Morgan AG	085-11419	    
0000019617-15-000286	serviceCompanyTransferAgent	1	Boston Financial Data Services	084-00896	    
0000839097-15-000002	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0000950123-15-004200	serviceCompanyTransferAgent	1	Wells Fargo India Solutions Private Ltd	085-11421	    
0000839097-15-000002	serviceCompanyTransferAgent	2	American Stock Transfer & Trust Company, LLC	084-00416	    
0000019617-15-000286	serviceCompanyTransferAgent	2	Wells Fargo Bank, NA	085-10133	    
0000019617-15-000286	serviceCompanyTransferAgent	3	Bank of New York	085-11396	    
0000019617-15-000286	serviceCompanyTransferAgent	4	U.S. Bancorp	085-11357	    
