ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001558234-14-000005	serviceCompany	1	Shareholder Services Inc.	084-00907	6803 South Tucson Way  Centennial  
0001144204-14-034942	serviceCompany	1	FIRST AMERICAN STOCK TRANSFER INC	084-05795	4747 N.7th Street, Suite 170  Phoenix  85014
0001451316-14-000004	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000950123-14-006528	serviceCompany	1	DST Systems, Inc.	084-00448	210 W. 10th Street  Kansas City  64105
0001007444-14-000011	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000842657-14-000019	serviceCompany	1	DST Systems	084-00448	333 West 11th Street  Kansas City  64105
0001557183-14-000010	serviceCompany	1	The Vanguard Group, Inc.	084-00772	100 Vanguard Boulevard v26 Malvern  19355-2900
0000735286-14-000009	asServiceCompany	1	UPromise Investments RecordKeeping Services, LLC	084-06488	95 Wells Avenue Suite 160 Newton  02459
0000027048-14-000003	asServiceCompany	1	Thrivent Financial Investor Services Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-14-000003	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-14-000003	asServiceCompany	3	DWS Investments Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-14-000003	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-14-000003	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-14-000003	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-14-000003	asServiceCompany	7	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000027048-14-000003	asServiceCompany	8	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-14-000003	asServiceCompany	9	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-14-000003	asServiceCompany	10	American National Stock Transfer, LLC	084-06479	405 Park Ave  New York  10022
0000027048-14-000003	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-14-000003	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-14-000003	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-14-000003	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad  500032
0000027048-14-000003	serviceCompany	5	DST Worldwide Services India Private Limited	084-06342	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune  411006
0001285911-14-000002	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01701	4400 Computer Drive  Westborough  01581
0000896852-14-000011	asServiceCompany	1	Invesco Investment Services, Inc	084-05432	11 Greenway Plaza Ste 1000  Houston  77046
0001283467-14-000002	asServiceCompany	1	Securities Transfer Corporation	084-01567	2591 Dallas Parkway Suite 102 Dallas  75034
0001283467-14-000002	serviceCompany	1	BNY Trust Company of Canada/ Bank of New York	085-05006	Suite 1101-4 King St West  Toronto  M5H 1B6
0001283467-14-000002	serviceCompany	2	Continental Stock Transfer and Trust Company	084-00034	17 Battery Place  New York  10004
0001283467-14-000002	serviceCompany	3	Registrar and Transfer Company	084-00436	10 Commerce Drive  Cranford  07016
0001458682-14-000002	asServiceCompany	1	Guardian Registrar & Transfer, Inc.	084-06184	7951 SW 6th Street, Ste 216  Plantation  33324
0001458682-14-000002	serviceCompany	1	Illinois Stock Transfer	084-00115	209 W Jackson Blvd Ste 903  Chicago  60606
0001455353-14-000004	serviceCompany	1	DIRECT TRANSFER LLC	084-06338	500 PERIMETER PARK DRIVE STE D MORRISVILLE  27560
0001455353-14-000002	serviceCompanyTransferAgent	1	Direct Transfer LLC	084-06338	    
0000950123-14-004324	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0000735383-14-000006	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000817712-14-000004	serviceCompany	1	DST Systems, Inc.	084-00448	301 W. 11th Street  Kansas City  64105
0001137439-14-000148	serviceCompany	1	BNY Mellon Investments Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001419454-14-000008	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0001133702-14-000006	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0000862124-14-000011	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-14-000011	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington BLVD  Jersey City  07310
0000862124-14-000011	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001144204-14-023250	asServiceCompany	1	Pioneer Investment Management Shareholder Services Inc.	084-01359	60 State Street 16th Floor Boston  07109
0001144204-14-023250	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street  New York  10005
0001362479-14-000002	serviceCompanyTransferAgent	1	VStock Transfer, LLC.	084-06380	    
0000788603-14-000004	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000788603-14-000004	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000788603-14-000004	asServiceCompany	3	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000788603-14-000004	asServiceCompany	4	Goldman Sachs & Company	084-01100	71 S. Wacker Drive  Chicago  60606
0000788603-14-000004	asServiceCompany	5	Weitz Investment Management, Inc.	084-01858	1125 S. 103rd Street  Omaha  68124
0000788603-14-000004	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000788603-14-000004	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony  Quincy  02169
0000950123-14-003815	asServiceCompanyTransferAgent	1	Wells Fargo Bank Northwest, N.A.	085-10988	    
0000950123-14-003815	asServiceCompanyTransferAgent	2	Wells Fargo Delaware Trust Company, N.A.	085-11339	    
0000950123-14-003815	asServiceCompanyTransferAgent	3	JP Morgan AG	085-11419	    
0000950123-14-003815	serviceCompanyTransferAgent	1	Wells Fargo India Solutions Private Ltd	085-11421	    
0001562770-14-000006	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc	084-01761	4400 Computer Drive  Westborough  01581
0000915794-14-000005	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000005732-14-000008	serviceCompany	1	First American Stock Transfer Inc	084-05795	4747 N 7th St, Ste 170  Phoenix  85014
0001062993-14-002038	asServiceCompany	1	CST Trust Company	084-06506	320 Bay Street 3rd Floor Toronto  M5H 4A6
0001064418-14-000002	asServiceCompanyTransferAgent	1	American Stock Transfer and Trust	084-00416	    
0001064418-14-000002	asServiceCompanyTransferAgent	2	Fidelity Investments Institutional Operations Co.	084-01839	    
0001064418-14-000002	asServiceCompanyTransferAgent	3	Frank Russell Trust Co.	084-01626	    
0001064418-14-000002	asServiceCompanyTransferAgent	4	First American Funds	085-11357	    
0001354488-14-001711	serviceCompanyTransferAgent	1	Direct Transfer, LLC	084-06338	    
0000735383-14-000005	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0001018490-14-000020	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-4011  New York  10005-2836
0001144204-14-020440	serviceCompany	1	DST Systems, Inc.	084-00448	430 W. 7th Street  Kansas City  64105
0001144204-14-020440	serviceCompany	2	GEMINI FUND SERVICES LLC	084-06083	4020 S 147TH STREET SUITE 2  OMAHA  68134
0000721748-14-000333	serviceCompany	1	Continental Stock Transfer	084-00034	17 Battery Place 8th Floor New York  10004
0001604325-14-000003	serviceCompanyTransferAgent	1	Wilmington Trust Company	085-05557	    
0000740583-14-000158	asServiceCompanyTransferAgent	1	Rydex Fund Services, LLC	084-05475	    
0001419454-14-000006	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	245 Summer Street  Boston  02210
0001354488-14-001582	asServiceCompanyTransferAgent	1	West Coast Stock Transfer Inc	084-06347	    
0001354488-14-001582	asServiceCompanyTransferAgent	2	Web Stock Transfer Agency Inc	084-06451	    
0001354488-14-001582	asServiceCompanyTransferAgent	3	Mountain Share Transfer	084-05790	    
0001354488-14-001582	asServiceCompanyTransferAgent	4	Globex Transfer LLC	084-06307	    
0001060257-14-000003	serviceCompanyTransferAgent	1	BANK OF NEW YORK MELLON	084-01761	    
