ACCESSION_NUMBER	ENTITY_TYPE	ENTITY_ID	ENTITYNAME	SUCCESSORREGISTERED	ADDRESS
0001114874-18-000003	tawRegistrant	1	DSI PROPERTIES INC                                      /TA		6700 E. Pacific Coast Hwy., #150  Long Beach CA 90803
