ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000839287-24-000004	121	06-SEP-2023	3	3
0000839287-24-000004	122	07-SEP-2023	4	4
0000839287-24-000004	123	08-SEP-2023	3	2
0000839287-24-000004	15	13-FEB-2023	4	4
0000839287-24-000004	23	01-MAR-2023	2	2
0000839287-24-000004	27	22-MAR-2023	1	1
0000839287-24-000004	28	23-MAR-2023	1	1
0000839287-24-000004	29	24-MAR-2023	3	3
0000839287-24-000004	66	18-MAY-2023	9	4
0000839287-24-000004	70	26-MAY-2023	6	4
0000839287-24-000004	71	31-MAY-2023	14	12
0000839287-24-000004	72	01-JUN-2023	7	6
0000839287-24-000004	74	05-JUN-2023	9	8
0000839287-24-000004	78	12-JUN-2023	3	3
0001214659-24-005528	1	03-MAY-2023	356	157
0001214659-24-005528	2	30-AUG-2023	50	25
0000839287-24-000004	65	17-MAY-2023	13	9
0000839287-24-000004	67	22-MAY-2023	9	7
0001676177-24-000001	1	28-MAR-2024	0	0
0000839287-24-000004	7	27-JAN-2023	1	1
0000839287-24-000004	8	30-JAN-2023	3	3
0000839287-24-000004	9	02-FEB-2023	1	1
0000839287-24-000004	16	16-FEB-2023	14	10
0000839287-24-000004	19	22-FEB-2023	2	2
0000839287-24-000004	20	23-FEB-2023	2	0
0000839287-24-000004	21	24-FEB-2023	1	0
0000839287-24-000004	22	27-FEB-2023	1	1
0000839287-24-000004	48	21-APR-2023	7	6
0000839287-24-000004	51	26-APR-2023	2	2
0000839287-24-000004	52	27-APR-2023	13	10
0000839287-24-000004	53	28-APR-2023	2	1
0000839287-24-000004	54	29-APR-2023	1	1
0000839287-24-000004	62	12-MAY-2023	3	3
0000839287-24-000004	63	15-MAY-2023	7	5
0000839287-24-000004	85	23-JUN-2023	2	2
0000839287-24-000004	86	26-JUN-2023	2	1
0000839287-24-000004	87	27-JUN-2023	3	2
0000839287-24-000004	104	03-AUG-2023	1	1
0000839287-24-000004	124	11-SEP-2023	2	2
0000839287-24-000004	142	12-OCT-2023	1	1
0000839287-24-000004	144	19-OCT-2023	1	1
0000839287-24-000004	164	27-NOV-2023	5	1
0000839287-24-000004	165	28-NOV-2023	3	2
0000839287-24-000004	166	29-NOV-2023	2	2
0000911282-24-000002	1	23-FEB-2023	575	98
0000911282-24-000002	2	20-SEP-2023	548	51
0001654954-24-003887	1	01-MAY-2023	18	10
0000818238-24-000004	3	07-AUG-2023	1	1
0000818238-24-000004	1	01-FEB-2023	9	9
0000818238-24-000004	2	10-MAY-2023	5	5
0000818238-24-000004	4	20-NOV-2023	4	3
0001545030-24-000001	1	31-DEC-2023	0	0
0000734751-24-000001	1	25-APR-2023	4031	1985
0001548123-24-000027	1	31-JUL-2023	3	3
0000839097-24-000002	1		0	0
0000848027-24-000002	1		0	0
0001018490-24-000010	7	22-MAR-2023	1	0
0001018490-24-000010	6	20-MAR-2023	2	2
0001018490-24-000010	8	24-APR-2023	2	1
0001018490-24-000010	9	23-MAY-2023	4	7
0001018490-24-000010	11	08-AUG-2023	2	1
0001018490-24-000010	12	13-SEP-2023	2	1
0001018490-24-000010	1	04-JAN-2023	5	1
0001018490-24-000010	2	05-JAN-2023	7	2
0001018490-24-000010	3	06-JAN-2023	2	2
0001018490-24-000010	14	09-NOV-2023	3	3
0001018490-24-000010	15	10-NOV-2023	5	1
0001018490-24-000010	4	03-FEB-2023	4	3
0001018490-24-000010	5	15-MAR-2023	2	1
0001018490-24-000010	13	11-OCT-2023	5	4
0001018490-24-000010	10	10-JUL-2023	5	4
0001018490-24-000010	16	08-DEC-2023	1	1
0000737074-24-000001	1	29-DEC-2023	0	0
0001905526-24-000001	1		0	0
0000896852-24-000003	1	28-MAR-2024	0	0
0001822070-24-000001	1	31-JAN-2024	0	0
0001903596-24-000163	1	27-DEC-2023	2469	236
0001550840-24-000008	1	31-DEC-2023	0	0
0001557183-24-000003	1	31-JUL-2023	6051	5773
0001557183-24-000003	2	18-DEC-2023	2783	2647
0000838135-24-000002	1	01-JAN-2023	0	0
0001999371-24-004105	3	26-OCT-2023	22603	11623
0001999371-24-004105	2	06-JUN-2023	35554	18468
0001999371-24-004105	1	24-APR-2023	21610	10917
0001999371-24-004105	4	06-DEC-2023	29295	14270
0001903596-24-000160	1	31-DEC-2023	0	0
0001630490-24-000001	2	22-DEC-2023	8479	3566
0001630490-24-000001	3	31-MAR-2023	4066	2754
0001630490-24-000001	4	15-AUG-2023	2669	1724
0001630490-24-000001	5	30-MAR-2023	235	57
0001630490-24-000001	6	08-NOV-2023	217	16
0001630490-24-000001	7	28-NOV-2023	3564	2307
0001630490-24-000001	1	29-MAR-2023	8526	3446
0000872657-24-000005	1	31-DEC-2023	0	0
0000878605-24-000001	1	30-NOV-2023	1	0
0001062993-24-007298	1	04-FEB-2022	0	0
0001062993-24-007298	2	23-JUN-2022	0	0
0001062993-24-007298	3	22-DEC-2022	0	0
0001213900-24-026934	1	15-MAR-2017	0	0
0001846640-24-000003	1	29-DEC-2023	0	0
0001388002-24-000003	2	27-OCT-2023	0	0
0001388002-24-000003	1	19-APR-2023	1	0
0001999371-24-004069	1	01-JAN-2023	0	0
0001062993-24-007251	1	03-JAN-2023	15115	9299
0001062993-24-007251	2	27-DEC-2023	14613	2172
0001809901-24-000004	1	31-DEC-2023	0	0
0001920641-24-000004	1	31-DEC-2022	0	0
0001049169-24-000003	2	09-OCT-2023	124	48
0001049169-24-000003	1	28-MAR-2023	119	48
0001920641-24-000003	1	31-DEC-2023	0	0
0000019617-24-000254	1	15-MAR-2024	0	0
0001999371-24-004036	1	31-DEC-2023	0	0
0001776449-24-000003	1	28-DEC-2023	0	0
0000950123-24-003006	1	31-DEC-2023	1217	357
0001812230-24-000002	1		0	0
0001771186-24-000002	1		0	0
0000353291-24-000002	1	31-DEC-2023	0	0
0000899635-24-000002	1	29-AUG-2023	1	1
0001145697-24-000002	1		0	0
0001493152-24-011441	1	31-DEC-2023	0	0
0000872657-24-000003	1	01-JAN-2023	9913	6440
0000872657-24-000003	3	01-JUL-2023	13149	7346
0000872657-24-000003	2	01-APR-2023	19689	14355
0000872657-24-000003	4	01-OCT-2023	15666	9001
0001145697-24-000001	4	03-JAN-2024	31	0
0001145697-24-000001	3	02-OCT-2023	29	0
0001145697-24-000001	2	03-JUL-2023	27	0
0001145697-24-000001	1	03-APR-2023	3	0
0000735286-24-000008	2	16-JAN-2024	23592	14732
0000735286-24-000008	1	16-JAN-2024	48510	42892
0001062993-24-007175	1	18-APR-2023	249	84
0001062993-24-007175	2	19-OCT-2023	119	24
0001104659-24-039414	35	05-JUL-2022	3009	2360
0001104659-24-039414	36	12-JUL-2023	1	1
0001104659-24-039414	53	08-SEP-2023	11	4
0001104659-24-039414	54	08-SEP-2023	3	3
0001104659-24-039414	55	12-SEP-2023	77	77
0001104659-24-039414	72	09-OCT-2023	1252	84
0001104659-24-039414	73	12-OCT-2023	7862	1909
0001104659-24-039414	74	13-OCT-2023	1	1
0001104659-24-039414	75	13-OCT-2023	6316	5534
0001104659-24-039414	76	16-OCT-2023	377	315
0001104659-24-039414	92	12-DEC-2023	417	417
0001104659-24-039414	93	18-DEC-2023	293	140
0001104659-24-039414	94	18-DEC-2023	1852	1638
0001104659-24-039414	95	26-DEC-2023	28	0
0001104659-24-039414	7	15-MAR-2023	2915	2897
0001104659-24-039414	8	16-MAR-2023	1812	1244
0001104659-24-039414	9	16-MAR-2023	768	767
0001104659-24-039414	27	10-MAY-2023	103	27
0001104659-24-039414	28	22-MAY-2023	1	1
0001104659-24-039414	48	02-SEP-2023	2278	2278
0001104659-24-039414	49	02-SEP-2023	73	73
0001104659-24-039414	50	02-SEP-2023	514	232
0001104659-24-039414	68	04-OCT-2023	452	284
0001104659-24-039414	81	31-OCT-2023	1440	1418
0001104659-24-039414	82	01-NOV-2023	129	111
0001104659-24-039414	83	01-NOV-2023	13332	13292
0001104659-24-039414	88	15-NOV-2023	38	38
0001104659-24-039414	89	17-NOV-2023	377	226
0001104659-24-039414	90	30-NOV-2023	290	290
0001104659-24-039414	91	01-DEC-2023	5306	5286
0001104659-24-039414	12	21-MAR-2023	6	6
0001104659-24-039414	20	12-APR-2023	430	158
0001104659-24-039414	21	12-APR-2023	430	293
0001104659-24-039414	22	18-APR-2023	312	307
0001104659-24-039414	23	25-APR-2023	5541	5541
0001104659-24-039414	24	01-MAY-2023	1559	1544
0001104659-24-039414	25	01-MAY-2023	5316	4964
0001104659-24-039414	26	10-MAY-2023	2237	2149
0001104659-24-039414	29	03-JUN-2023	2147	2143
0001104659-24-039414	30	03-JUN-2023	472	318
0001104659-24-039414	31	08-JUN-2023	585	79
0001104659-24-039414	41	28-JUL-2023	1734	507
0001104659-24-039414	42	01-AUG-2023	2055	1844
0001104659-24-039414	43	08-AUG-2023	10581	10369
0001104659-24-039414	44	15-AUG-2023	2169	1184
0001104659-24-039414	45	30-AUG-2023	143	26
0001104659-24-039414	46	02-SEP-2023	2855	2853
0001104659-24-039414	47	02-SEP-2023	5924	4868
0001104659-24-039414	51	02-SEP-2023	73	73
0001104659-24-039414	52	06-SEP-2023	117	116
0001104659-24-039414	61	28-SEP-2023	1790	1069
0001104659-24-039414	62	30-SEP-2023	5289	5289
0001104659-24-039414	63	01-OCT-2023	230	34
0001104659-24-039414	64	01-OCT-2023	3148	2256
0001104659-24-039414	65	01-OCT-2023	667	477
0001104659-24-039414	66	01-OCT-2023	1666	1277
0001104659-24-039414	67	01-OCT-2023	367	367
0001104659-24-039414	69	04-OCT-2023	9750	6385
0001104659-24-039414	70	05-OCT-2023	76	76
0001104659-24-039414	71	06-OCT-2023	5375	5368
0001104659-24-039414	84	02-NOV-2023	20	20
0001104659-24-039414	85	03-NOV-2023	262	262
0001104659-24-039414	86	07-NOV-2023	168	117
0001104659-24-039414	87	07-NOV-2023	14	13
0001104659-24-039414	32	14-JUN-2023	7190	1716
0001104659-24-039414	38	19-JUL-2023	29	19
0001104659-24-039414	39	21-JUL-2023	1112	80
0001104659-24-039414	40	27-JUL-2023	1142	912
0001104659-24-039414	77	17-OCT-2023	1531	1519
0001104659-24-039414	78	24-OCT-2023	27	14
0001104659-24-039414	79	26-OCT-2023	2801	2801
0001104659-24-039414	80	30-OCT-2023	615	69
0001104659-24-039414	13	21-MAR-2023	117	117
0001104659-24-039414	14	22-MAR-2023	1	1
0001104659-24-039414	15	30-MAR-2023	1	1
0001104659-24-039414	16	01-APR-2023	2947	2944
0001104659-24-039414	33	28-JUN-2023	33	33
0001104659-24-039414	34	01-JUL-2023	235	150
0001104659-24-039414	17	05-APR-2023	1309	99
0001104659-24-039414	18	05-APR-2023	1	1
0001104659-24-039414	19	07-APR-2023	42	12
0001104659-24-039414	37	18-JUL-2023	3	2
0001104659-24-039414	56	13-SEP-2023	3593	3586
0001104659-24-039414	57	15-SEP-2023	944	21
0001104659-24-039414	58	21-SEP-2023	484	484
0001104659-24-039414	59	21-SEP-2023	325	105
0001104659-24-039414	60	21-SEP-2023	303	302
0001104659-24-039414	1	20-JAN-2023	21	9
0001104659-24-039414	2	01-MAR-2023	2225	1847
0001104659-24-039414	3	01-MAR-2023	8204	8196
0001104659-24-039414	4	01-MAR-2023	7430	3757
0001104659-24-039414	5	01-MAR-2023	6584	3623
0001104659-24-039414	6	01-MAR-2023	5	5
0001104659-24-039414	10	20-MAR-2023	1268	75
0001104659-24-039414	11	20-MAR-2023	1749	1748
0001971768-24-000002	4	30-APR-2023	14	8
0001783498-24-000001	1	31-DEC-2023	0	0
0001971768-24-000002	6	30-JUN-2023	20	16
0001971768-24-000002	7	31-JUL-2023	30	20
0001971768-24-000002	8	31-AUG-2023	20	12
0001971768-24-000002	9	30-SEP-2023	27	20
0001971768-24-000002	10	31-OCT-2023	20	8
0001971768-24-000002	1	31-JAN-2023	68	34
0001971768-24-000002	2	28-FEB-2023	61	43
0001971768-24-000002	3	31-MAR-2023	28	15
0001971768-24-000002	11	30-NOV-2023	31	20
0001971768-24-000002	12	31-DEC-2023	31	28
0000868275-24-000005	1	13-JAN-2023	1	1
0000868275-24-000005	2	24-JAN-2023	7	6
0000868275-24-000005	3	25-JAN-2023	1	1
0000868275-24-000005	4	31-JAN-2023	6	3
0000868275-24-000005	5	01-FEB-2023	2	1
0000868275-24-000005	6	02-FEB-2023	8	8
0000868275-24-000005	7	14-MAR-2023	1	0
0000868275-24-000005	8	13-APR-2023	11	9
0000868275-24-000005	9	20-APR-2023	23	19
0000868275-24-000005	10	24-AUG-2023	1	0
0000868275-24-000005	11	30-AUG-2023	2	2
0000868275-24-000005	12	14-SEP-2023	3	2
0000868275-24-000005	13	15-SEP-2023	2	1
0000868275-24-000005	14	18-SEP-2023	6	4
0000868275-24-000005	15	19-SEP-2023	20	17
0000868275-24-000005	16	22-SEP-2023	22	20
0000868275-24-000005	17	27-SEP-2023	4	0
0000868275-24-000005	18	10-OCT-2023	1	1
0000868275-24-000005	19	18-OCT-2023	3	1
0000868275-24-000005	20	25-OCT-2023	1	1
0000868275-24-000005	21	31-OCT-2023	3	2
0000868275-24-000005	22	02-NOV-2023	3	2
0000868275-24-000005	23	03-NOV-2023	16	14
0000868275-24-000005	24	07-NOV-2023	3	3
0000868275-24-000005	25	08-NOV-2023	1	1
0000868275-24-000005	26	09-NOV-2023	4	4
0000868275-24-000005	27	22-NOV-2023	7	6
0000868275-24-000005	28	24-NOV-2023	2	2
0000868275-24-000005	29	29-NOV-2023	3	1
0000868275-24-000005	30	04-DEC-2023	1	1
0000868275-24-000005	31	05-DEC-2023	4	3
0001667174-24-000002	1	31-DEC-2023	0	0
0000735190-24-000001	1	26-MAR-2024	0	0
0001971768-24-000002	5	31-MAY-2023	14	9
0001090027-24-000004	1	31-DEC-2023	0	0
0001202048-24-000004	4	08-DEC-2023	13577	10769
0001202048-24-000004	3	14-SEP-2023	16351	15726
0001202048-24-000004	2	09-JUN-2023	15100	10749
0001202048-24-000004	1	10-MAR-2023	15104	11120
0000882734-24-000005	1	06-JUL-2023	1	1
0001146032-24-000002	9	01-SEP-2023	16	1
0001146032-24-000002	12	01-DEC-2023	15	2
0001146032-24-000002	11	01-NOV-2023	84	9
0001146032-24-000002	10	02-OCT-2023	9	2
0001146032-24-000002	8	01-AUG-2023	88	14
0001146032-24-000002	7	05-JUL-2023	26	4
0001146032-24-000002	6	01-JUN-2023	33	8
0001146032-24-000002	5	01-MAY-2023	72	10
0001146032-24-000002	4	10-APR-2023	44	8
0001146032-24-000002	3	01-MAR-2023	4	1
0001146032-24-000002	2	01-FEB-2023	99	14
0001146032-24-000002	1	03-JAN-2023	17	4
0000854922-24-000003	3	30-AUG-2023	128	68
0000854922-24-000003	4	01-SEP-2023	11	3
0000854922-24-000003	1	15-FEB-2023	31	5
0000854922-24-000003	2	21-FEB-2023	9	1
0000854922-24-000003	5	27-NOV-2023	25	6
0000071138-24-000004	4	18-SEP-2023	7	6
0000071138-24-000004	3	14-SEP-2023	1	0
0000071138-24-000004	1	09-FEB-2023	24	20
0000071138-24-000004	5	19-SEP-2023	6	5
0000071138-24-000004	6	07-NOV-2023	1	1
0000071138-24-000004	7	16-NOV-2023	9	6
0000071138-24-000004	2	10-MAY-2023	5	2
0000838981-24-000001	1	22-MAY-2023	247	198
0001853933-24-000002	1		0	0
0001020337-24-000001	12	15-DEC-2023	234	11
0001020337-24-000001	4	17-APR-2023	165	34
0001020337-24-000001	7	17-JUL-2023	183	54
0001020337-24-000001	3	15-MAR-2023	476	147
0001020337-24-000001	1	17-JAN-2023	57	23
0001020337-24-000001	2	15-FEB-2023	253	92
0001020337-24-000001	11	15-NOV-2023	318	54
0001020337-24-000001	5	15-MAY-2023	212	57
0001020337-24-000001	6	15-JUN-2023	485	127
0001020337-24-000001	8	15-AUG-2023	272	77
0001020337-24-000001	9	15-SEP-2023	383	94
0001020337-24-000001	10	16-OCT-2023	86	9
0001253179-24-000005	1	10-JUL-2023	1365	684
0001253179-24-000003	1	10-JUL-2023	1032	445
0000855870-24-000001	1		0	0
0001854394-24-000001	1	31-DEC-2023	0	0
0000922838-24-000002	1	31-DEC-2023	0	0
0001458682-24-000001	1	28-MAR-2023	260	58
0001458682-24-000001	2	16-OCT-2023	129	51
0000275143-24-000001	1	01-JAN-2023	0	0
0001104659-24-038776	1	14-AUG-2023	1589	558
0000810704-24-000002	1		0	0
0001104659-24-038408	1	01-JAN-2024	0	0
0001413398-24-000004	1	29-DEC-2023	0	0
0000940394-24-000334	1	29-DEC-2023	0	0
0000734700-24-000002	1	17-JAN-2023	29	2
0000734700-24-000002	2	15-FEB-2023	58	22
0000734700-24-000002	3	15-MAR-2023	126	42
0000734700-24-000002	4	17-APR-2023	99	24
0000734700-24-000002	5	15-MAY-2023	37	19
0000734700-24-000002	6	15-JUN-2023	61	29
0000734700-24-000002	7	17-JUL-2023	69	6
0000734700-24-000002	8	15-AUG-2023	45	29
0000734700-24-000002	12	15-DEC-2023	97	24
0000734700-24-000002	11	15-NOV-2023	62	11
0000734700-24-000002	9	15-SEP-2023	43	16
0000734700-24-000002	10	16-OCT-2023	19	4
0000838041-24-000002	1	13-DEC-2023	6	0
0000857128-24-000001	1	31-MAR-2023	2	1
0000857128-24-000001	2	30-JUN-2023	3	1
0000857128-24-000001	3	30-SEP-2023	11	6
0000857128-24-000001	4	31-DEC-2023	3	3
0001140361-24-014956	1	31-DEC-2023	0	0
0001452780-24-000001	1	01-JAN-2023	0	0
0001771881-24-000001	1	24-APR-2023	469	191
0001771881-24-000001	2	11-SEP-2023	254	109
0000733598-24-000002	10	10-OCT-2023	28	4
0000733598-24-000002	11	10-NOV-2023	28	4
0000733598-24-000002	12	11-DEC-2023	47	3
0000733598-24-000002	2	10-FEB-2023	36	6
0000733598-24-000002	8	10-AUG-2023	9	1
0000733598-24-000002	9	11-SEP-2023	116	17
0000733598-24-000002	1	10-JAN-2023	19	2
0000733598-24-000002	3	10-MAR-2023	33	7
0000733598-24-000002	4	10-APR-2023	32	2
0000733598-24-000002	7	10-JUL-2023	25	1
0000733598-24-000002	6	12-JUN-2023	27	5
0000733598-24-000002	5	10-MAY-2023	26	3
0000920888-24-000002	1	31-DEC-2023	0	0
0001460584-24-000001	1	25-MAR-2024	0	0
0000839196-24-000002	2	22-MAY-2023	22	0
0000839196-24-000002	3	20-JUN-2023	38	0
