ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001853914-24-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001853914-24-000003	currentAgent							0	0.0
0001853914-24-000003	priorAgent							0	0.0
0001853914-24-000003	dividendAndInterest							0	0.0
0001853914-24-000003	directRegistrationSystem							0	
0001853914-24-000003	dividendReinvDirectPurchasePlan							0	
0001853914-24-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001853914-24-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001853914-24-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	169.0		
0001866046-24-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000002	dividendAndInterest							0	0.0
0001866046-24-000002	priorAgent							0	0.0
0001866046-24-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000002	currentAgent							0	0.0
0001866046-24-000002	directRegistrationSystem							0	
0001866046-24-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001866046-24-000002	dividendReinvDirectPurchasePlan							0	
0001520138-24-000145	dividendReinvDirectPurchasePlan							0	
0001520138-24-000145	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000145	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000145	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000145	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000145	currentAgent							0	0.0
0001520138-24-000145	priorAgent							0	0.0
0001520138-24-000145	directRegistrationSystem							0	
0001520138-24-000145	dividendAndInterest							0	0.0
0001520138-24-000143	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000143	dividendReinvDirectPurchasePlan							0	
0001520138-24-000143	directRegistrationSystem							0	
0001520138-24-000143	currentAgent							0	0.0
0001520138-24-000143	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000143	transMaintainMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001520138-24-000143	priorAgent							0	0.0
0001520138-24-000143	dividendAndInterest							0	0.0
0001520138-24-000143	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001434234-24-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-24-000001	transMaintainMasterSecHolder	283.0	0.0	0.0	0.0	0.0	0.0		
0001434234-24-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
