ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001451316-15-000006	transNotMaintMasterSecHolder	0.0	0.0	1.0	0.0	0.0	0.0		
0001451316-15-000006	currentAgent							0	0.0
0001401565-15-000004	dividendAndInterest							36548	4667198500.31
0001401565-15-000004	dividendReinvDirectPurchasePlan							0	
0001401565-15-000004	notTransMaintMasterSecHolder	0.0	7.0	0.0	0.0	945.0	0.0		
0001401565-15-000004	priorAgent							0	0.0
0001401565-15-000004	currentAgent							0	0.0
0001401565-15-000004	transMaintainMasterSecHolder	0.0	160.0	0.0	1.0	35890.0	33.0		
0001401565-15-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	3.0	1.0		
0001401565-15-000004	directRegistrationSystem							0	
0001401565-15-000004	securityHolderAccounts	0.0	12.4	0.0	0.1	87.3	0.2		
0001133796-15-000094	transNotMaintMasterSecHolder	11.0	0.0	0.0	0.0	0.0	0.0		
0001133796-15-000094	transMaintainMasterSecHolder	1669.0	25.0	0.0	11.0	0.0	262.0		
0001133796-15-000094	priorAgent							0	0.0
0001133796-15-000094	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001133796-15-000094	dividendReinvDirectPurchasePlan							185	
0001133796-15-000094	dividendAndInterest							0	0.0
0001133796-15-000094	directRegistrationSystem							46	
0001133796-15-000094	currentAgent							0	0.0
0001133796-15-000094	securityHolderAccounts	98.0	0.0	0.0	1.0	0.0	1.0		
0001162044-15-000668	currentAgent							0	0.0
0001162044-15-000668	directRegistrationSystem							0	
0001162044-15-000668	dividendAndInterest							134	244935009.0
0001162044-15-000668	dividendReinvDirectPurchasePlan							158	
0001162044-15-000668	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001162044-15-000668	priorAgent							0	0.0
0001162044-15-000668	securityHolderAccounts	0.0	0.0	99.0	1.0	0.0	0.0		
0001162044-15-000668	transMaintainMasterSecHolder	0.0	0.0	155.0	3.0	0.0	0.0		
0001162044-15-000668	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
