ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000872657-24-000010	serviceCompany	2	SS&C GIDS, Inc.	084-00448	1055 Broadway 7th FL Kansas City MO 64015
0000872657-24-000010	serviceCompany	1	Ascensus College Savings Recordkeeping Services LLC	084-06488	95 Wells Ave Suite 160 Newton MA 02459
0000872657-24-000008	serviceCompany	1	SS&C GIDS, Inc	084-00448	1055 Broadway, 7th FL  Kansas City MO 64105
0000734700-24-000006	serviceCompanyTransferAgent	1	SS&C GIDS	084-00448	    
0000734700-24-000006	serviceCompanyTransferAgent	2	DST Asset Manager Solutions, Inc/TA	084-00896	    
0000896852-24-000011	serviceCompany	2	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0000896852-24-000011	serviceCompany	3	SS&C GIDS, Inc.	084-00448	1055 Broadway Street  KANSAS CITY MO 64105
0000896852-24-000011	serviceCompany	1	Invesco (India) Private Ltd.	084-06707	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0000734700-24-000005	serviceCompany	1	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0000734700-24-000005	serviceCompany	2	SS&C GIDS, Inc	084-00448	1055 Broadway St  Kansas Ctiy MO 64105
0000896852-24-000009	asServiceCompany	1	INVESCO INVESTMENT SERVICES, INC.	084-05432	11 GREENWAY PLAZA STE 1000  HOUSTON TX 77046
0001794937-24-000006	serviceCompanyTransferAgent	1	ClearTrust LLC	084-06351	    
0001794937-24-000005	serviceCompany	1	ClearTrust LLC	084-06351	16540 Pointe Village Drive Suite 210 Lutz FL 33558
0000849542-24-000002	asServiceCompany	4	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-24-000002	serviceCompany	1	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
