ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000027048-08-000010	72	13-NOV-2007	3	0
0000027048-08-000010	73	14-NOV-2007	3	0
0000027048-08-000010	74	15-NOV-2007	347	32
0000027048-08-000010	75	19-NOV-2007	142	46
0000027048-08-000010	76	23-NOV-2007	1385	315
0000027048-08-000010	1	10-JAN-2007	449	109
0000027048-08-000010	2	16-JAN-2007	188	51
0000027048-08-000010	3	17-JAN-2007	73	27
0000027048-08-000010	4	22-JAN-2007	396	164
0000027048-08-000010	83	24-DEC-2007	935	165
0000027048-08-000010	84	26-DEC-2007	1	0
0000027048-08-000010	85	27-DEC-2007	1	0
0000027048-08-000010	77	26-NOV-2007	10	0
0000027048-08-000010	78	27-NOV-2007	9	0
0000027048-08-000010	79	10-DEC-2007	325	77
0000027048-08-000010	80	17-DEC-2007	220	36
0000027048-08-000010	81	18-DEC-2007	1	0
0000027048-08-000010	82	19-DEC-2007	1	0
0000027048-08-000010	20	10-APR-2007	231	85
0000027048-08-000010	21	11-APR-2007	3	0
0000027048-08-000010	22	12-APR-2007	3	0
0000027048-08-000010	23	16-APR-2007	103	31
0000027048-08-000010	24	17-APR-2007	8	0
0000027048-08-000010	25	23-APR-2007	247	67
0000027048-08-000010	26	10-MAY-2007	335	114
0000027048-08-000010	27	11-MAY-2007	1	0
0000027048-08-000010	28	15-MAY-2007	307	64
0000027048-08-000010	29	17-MAY-2007	140	34
0000027048-08-000010	30	22-MAY-2007	386	121
0000027048-08-000010	31	23-MAY-2007	1	0
0000027048-08-000010	32	24-MAY-2007	1	0
0000027048-08-000010	33	11-JUN-2007	1213	325
0000027048-08-000010	34	12-JUN-2007	2	0
0000027048-08-000010	35	13-JUN-2007	2	0
0000027048-08-000010	36	15-JUN-2007	334	54
0000027048-08-000010	37	18-JUN-2007	174	30
0000027048-08-000010	38	19-JUN-2007	3	0
0000027048-08-000010	39	22-JUN-2007	2168	481
0000027048-08-000010	40	25-JUN-2007	1	0
0000027048-08-000010	41	26-JUN-2007	1	0
0000027048-08-000010	42	10-JUL-2007	371	107
0000027048-08-000010	43	11-JUL-2007	2	0
0000027048-08-000010	44	12-JUL-2007	1	0
0000027048-08-000010	45	16-JUL-2007	261	61
0000027048-08-000010	46	17-JUL-2007	44	15
0000027048-08-000010	47	23-JUL-2007	498	145
0000027048-08-000010	48	24-JUL-2007	1	0
0000027048-08-000010	49	25-JUL-2007	1	0
0000027048-08-000010	50	10-AUG-2007	345	131
0000027048-08-000010	51	13-AUG-2007	1	0
0000027048-08-000010	52	14-AUG-2007	1	0
0000027048-08-000010	53	15-AUG-2007	662	77
0000950152-08-002779	1	31-DEC-2007	0	0
0000950152-08-002777	1	31-DEC-2006	0	0
0001079974-08-000399	1	31-MAR-2008	0	0
0001145893-08-000005	1	31-JAN-2007	791	272
0001145893-08-000005	2	28-FEB-2007	604	217
0001145893-08-000005	3	31-MAR-2007	512	225
0001145893-08-000005	4	30-APR-2007	332	188
0001145893-08-000005	5	31-MAY-2007	833	401
0001145893-08-000005	12	31-DEC-2007	810	333
0001145893-08-000005	7	31-JUL-2007	210	117
0001145893-08-000005	8	31-AUG-2007	318	175
0001145893-08-000005	9	30-SEP-2007	239	125
0001145893-08-000005	10	31-OCT-2007	4737	1886
0001145893-08-000005	11	30-NOV-2007	714	324
0001145893-08-000005	6	30-JUN-2007	2078	1234
0001362479-08-000004	1	28-DEC-2007	0	0
0000950137-08-005250	1	26-MAR-2008	0	0
0000838849-08-000003	1	31-DEC-2007	0	0
0000838849-08-000002	1	30-JAN-2006	1	1
0001128355-08-000003	1	31-MAR-2008	0	0
0000774710-08-000004	1	28-DEC-2007	8	7
0000838462-08-000006	1	25-JUL-2006	1	3
0000774710-08-000001	1	28-DEC-2007	8	7
0001169232-08-001589	1	31-DEC-2007	0	0
0000735180-08-000004	1	02-APR-2008	0	0
0001146032-08-000005	5	29-JUN-2007	26	13
0001146032-08-000005	11	26-DEC-2007	114	58
0001146032-08-000005	1	09-FEB-2007	122	70
0001146032-08-000005	2	28-MAR-2007	8	2
0001146032-08-000005	3	09-APR-2007	1	0
0001146032-08-000005	4	23-MAY-2007	118	67
0001146032-08-000005	6	23-JUL-2007	89	48
0001146032-08-000005	7	31-AUG-2007	30	10
0001146032-08-000005	8	20-SEP-2007	36	20
0001146032-08-000005	9	31-OCT-2007	6	4
0001146032-08-000005	10	30-NOV-2007	28	13
0001431480-08-000002	1	28-SEP-2007	1	0
0001431480-08-000002	2	05-OCT-2007	1	0
0000771845-08-000006	1	31-MAY-2007	15	3
0000771845-08-000006	4	31-DEC-2007	1	1
0000771845-08-000006	3	30-NOV-2007	6	3
0000771845-08-000006	2	31-OCT-2007	7	7
0001073944-08-000003	3	16-AUG-2007	295	169
0001073944-08-000003	1	31-JAN-2007	363	210
0001073944-08-000003	2	04-MAY-2007	307	162
0001073944-08-000003	4	01-DEC-2007	240	114
0000899635-08-000010	1	18-APR-2007	3	1
0000899635-08-000010	2	28-FEB-2007	2	2
0000899635-08-000010	3	26-FEB-2007	1	1
0000899635-08-000010	5	14-MAY-2007	1	0
0000899635-08-000010	4	23-APR-2007	1	1
0000839287-08-000001	5	12-JUL-2007	3	2
0001146028-08-000002	1	31-DEC-2007	0	0
0001002105-08-000113	1	31-MAR-2008	0	0
0000950144-08-002503	1	31-DEC-2007	0	0
0000938152-08-000006	1	05-JAN-2007	31	10
0000938152-08-000006	2	13-APR-2007	5	1
0000938152-08-000006	3	03-JUL-2007	15	4
0000938152-08-000006	4	05-SEP-2007	20	4
0000938152-08-000006	5	04-DEC-2007	15	8
0000839287-08-000001	4	27-FEB-2007	1	0
0000839287-08-000001	3	26-FEB-2007	6	0
0000839287-08-000001	2	18-JAN-2007	2	0
0000839287-08-000001	1	17-JAN-2007	3	2
0000891010-08-000008	1	31-DEC-2007	0	0
0000854729-08-000003	5	01-SEP-2007	32	2
0000854729-08-000003	4	21-MAY-2007	766	496
0000854729-08-000003	3	30-APR-2007	928	514
0000854729-08-000003	1	01-MAR-2007	16	0
0000854729-08-000003	2	08-MAR-2007	6332	3464
