ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001096955-08-000005	transNotMaintMasterSecHolder	0.0	0.0	467.0	0.0	0.0	0.0		
0001096955-08-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001096955-08-000005	priorAgent							0	0.0
0001096955-08-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001096955-08-000005	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001096955-08-000005	dividendAndInterest							467	201212029.0
0001096955-08-000005	directRegistrationSystem							0	
0001096955-08-000005	currentAgent							0	0.0
0001096955-08-000005	dividendReinvDirectPurchasePlan							374	
0001202046-08-000011	dividendReinvDirectPurchasePlan								
0001202046-08-000011	transNotMaintMasterSecHolder								
0001202046-08-000011	transMaintainMasterSecHolder								
0001202046-08-000011	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001202046-08-000011	priorAgent								
0001202046-08-000011	notTransMaintMasterSecHolder								
0001202046-08-000011	dividendAndInterest								
0001202046-08-000011	directRegistrationSystem								
0001202046-08-000011	currentAgent								
0001169743-08-000009	directRegistrationSystem							0	
0001169743-08-000009	dividendAndInterest							0	0.0
0001169743-08-000009	dividendReinvDirectPurchasePlan							0	
0001169743-08-000009	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001169743-08-000009	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001169743-08-000009	priorAgent							0	0.0
0001169743-08-000009	securityHolderAccounts	14.0	0.0	0.0	86.0	0.0	0.0		
0001169743-08-000009	currentAgent							0	0.0
0001169743-08-000009	transMaintainMasterSecHolder	4.0	0.0	0.0	184.0	0.0	0.0		
0001327398-08-000003	currentAgent							0	0.0
0001327398-08-000003	directRegistrationSystem							40	
0001327398-08-000003	dividendAndInterest							116	1185197514.0
0001327398-08-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	18.0	0.0	0.0		
0001327398-08-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001327398-08-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	22.0		
0001327398-08-000003	securityHolderAccounts	0.0	0.0	0.0	4.0	0.0	96.0		
0001327398-08-000003	priorAgent							0	0.0
0001327398-08-000003	dividendReinvDirectPurchasePlan							40	
0000710386-08-000011	currentAgent							0	0.0
0000710386-08-000011	directRegistrationSystem							0	
0000710386-08-000011	dividendAndInterest							0	0.0
0000710386-08-000011	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000710386-08-000011	priorAgent							0	0.0
0000710386-08-000011	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000710386-08-000011	transMaintainMasterSecHolder	29.0	0.0	0.0	0.0	0.0	0.0		
0000710386-08-000011	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000710386-08-000011	dividendReinvDirectPurchasePlan							0	
0000922838-08-000002	transMaintainMasterSecHolder								
0000922838-08-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000922838-08-000002	priorAgent								
0000922838-08-000002	notTransMaintMasterSecHolder								
0000922838-08-000002	transNotMaintMasterSecHolder								
0000922838-08-000002	dividendAndInterest								
0000922838-08-000002	directRegistrationSystem								
0000922838-08-000002	currentAgent								
0000922838-08-000002	dividendReinvDirectPurchasePlan								
0000890480-08-000003	dividendReinvDirectPurchasePlan								
0000890480-08-000003	dividendAndInterest								
0000890480-08-000003	directRegistrationSystem								
0000890480-08-000003	currentAgent								
0000890480-08-000003	notTransMaintMasterSecHolder								
0000890480-08-000003	transNotMaintMasterSecHolder								
0000890480-08-000003	transMaintainMasterSecHolder								
0000890480-08-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000890480-08-000003	priorAgent								
0000940394-08-000774	currentAgent								
0000940394-08-000774	directRegistrationSystem								
0000940394-08-000774	dividendAndInterest								
0000940394-08-000774	transNotMaintMasterSecHolder								
0000940394-08-000774	transMaintainMasterSecHolder								
0000940394-08-000774	notTransMaintMasterSecHolder								
0000940394-08-000774	priorAgent								
0000940394-08-000774	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000940394-08-000774	dividendReinvDirectPurchasePlan								
0001323210-08-000010	currentAgent								
0001323210-08-000010	directRegistrationSystem								
0001323210-08-000010	dividendAndInterest								
0001323210-08-000010	notTransMaintMasterSecHolder								
0001323210-08-000010	priorAgent								
0001323210-08-000010	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001323210-08-000010	transMaintainMasterSecHolder								
0001323210-08-000010	transNotMaintMasterSecHolder								
0001323210-08-000010	dividendReinvDirectPurchasePlan								
0001054377-08-000004	transMaintainMasterSecHolder								
0001054377-08-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001054377-08-000004	priorAgent								
0001054377-08-000004	notTransMaintMasterSecHolder								
0001054377-08-000004	transNotMaintMasterSecHolder								
0001054377-08-000004	directRegistrationSystem								
0001054377-08-000004	dividendAndInterest								
0001054377-08-000004	dividendReinvDirectPurchasePlan								
0001054377-08-000004	currentAgent								
0001041134-08-000010	transNotMaintMasterSecHolder								
0001041134-08-000010	currentAgent								
0001041134-08-000010	directRegistrationSystem								
0001041134-08-000010	dividendAndInterest								
0001041134-08-000010	dividendReinvDirectPurchasePlan								
0001041134-08-000010	notTransMaintMasterSecHolder								
0001041134-08-000010	priorAgent								
0001041134-08-000010	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001041134-08-000010	transMaintainMasterSecHolder								
0000049824-08-000001	transMaintainMasterSecHolder	246.0	1.0	0.0	0.0	0.0	0.0		
0000049824-08-000001	securityHolderAccounts	99.99000000000001	0.01	0.0	0.0	0.0	0.0		
0000049824-08-000001	priorAgent							0	0.0
0000049824-08-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000049824-08-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000049824-08-000001	dividendAndInterest							89	447273955.46
0000049824-08-000001	directRegistrationSystem							0	
0000049824-08-000001	currentAgent							0	0.0
0000049824-08-000001	dividendReinvDirectPurchasePlan							18	
0001397852-08-000004	transNotMaintMasterSecHolder								
0001397852-08-000004	transMaintainMasterSecHolder								
0001397852-08-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001397852-08-000004	priorAgent								
0001397852-08-000004	notTransMaintMasterSecHolder								
0001397852-08-000004	dividendReinvDirectPurchasePlan								
0001397852-08-000004	dividendAndInterest								
0001397852-08-000004	currentAgent								
0001397852-08-000004	directRegistrationSystem								
0000839287-08-000003	priorAgent							0	0.0
0000839287-08-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839287-08-000003	dividendReinvDirectPurchasePlan							181	
0000839287-08-000003	dividendAndInterest							761	7372257434.0
0000839287-08-000003	securityHolderAccounts	0.0	0.0	49.0	1.0	0.0	50.0		
0000839287-08-000003	currentAgent							0	0.0
0000839287-08-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839287-08-000003	transMaintainMasterSecHolder	0.0	0.0	378.0	5.0	0.0	378.0		
0000839287-08-000003	directRegistrationSystem							0	
0000839287-08-000002	priorAgent							0	0.0
0000839287-08-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839287-08-000002	dividendReinvDirectPurchasePlan							149	
0000839287-08-000002	dividendAndInterest							697	4624544029.0
0000839287-08-000002	directRegistrationSystem							0	
0000839287-08-000002	currentAgent							0	0.0
0000839287-08-000002	securityHolderAccounts	0.0	0.0	45.0	1.0	0.0	54.0		
0000839287-08-000002	transMaintainMasterSecHolder	0.0	0.0	272.0	5.0	0.0	416.0		
