ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001288777-24-000006	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0001288763-24-000007	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288763-24-000007	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-24-000007	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0001288763-24-000007	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001288763-24-000007	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288763-24-000007	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0000896852-24-000015	asServiceCompany	1	INVESCO INVESTMENT SERVICES, INC.	084-05432	11 GREENWAY PLAZA STE 1000  HOUSTON TX 77046
0001808525-24-000008	asServiceCompany	1	Invesco Investment Services, Inc.	084-05432	11 Greenway Plaza Suite 1000 Houston TX 77046
0001288777-24-000005	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0001288777-24-000005	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0001288777-24-000005	asServiceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001288777-24-000005	serviceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001288777-24-000005	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288777-24-000005	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288763-24-000006	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0001288763-24-000006	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001288763-24-000006	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288763-24-000006	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-24-000006	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton MA 02021
0001288763-24-000006	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0000769993-24-000463	serviceCompany	2	SS&C GIDS, Inc	084-00448	1055 Broadway St  Kansas Ctiy MO 64105
0000769993-24-000463	serviceCompany	1	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0000896852-24-000013	serviceCompany	3	SS&C GIDS, Inc.	084-00448	1055 Broadway Street  KANSAS CITY MO 64105
0000896852-24-000013	serviceCompany	2	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0000896852-24-000013	serviceCompany	1	Invesco (India) Private Ltd.	084-06707	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0001718015-24-000006	asServiceCompany	1	Odyssey Transfer & Trust Company	084-06899	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0001718015-24-000006	serviceCompany	1	Odyssey Transfer & Trust Company	084-06899	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0001718015-24-000005	asServiceCompanyTransferAgent	1	Odyssey Transfer US Inc.	084-06874	    
0001718015-24-000005	serviceCompanyTransferAgent	2	Odyssey Transfer & Trust Company	084-06899	    
0001718015-24-000005	asServiceCompanyTransferAgent	2	Odyssey Transfer & Trust Company	084-06899	    
0001718015-24-000005	serviceCompanyTransferAgent	1	Odyssey Transfer US Inc.	084-06874	    
0000817712-24-000014	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway  Kansas City MO 64105
0000027048-24-000005	asServiceCompany	15	Prudential Mutual Fund Services, LLC.	084-05681	655 Broad Street Prudential Tower, 17th Floor Newark NJ 07102
0000027048-24-000005	asServiceCompany	17	T. Rowe Price Services Inc.	084-01079	4515 Painters Mill Road  Owings Mills MD 21117
0000027048-24-000005	asServiceCompany	4	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0000027048-24-000005	asServiceCompany	3	DWS Service Co.	084-01713	222 South Riverside Plaza  Chicago IL 60606
0000027048-24-000005	asServiceCompany	9	Columbia Management Investment Services Corp.	084-05685	290 Congress Street  Boston MA 02110
0000027048-24-000005	asServiceCompany	10	Principal Shareholder Services, Inc.	084-05657	801 Grand Ave  Des Moines IA 50392
0000027048-24-000005	serviceCompany	1	SS&C Fintech Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-24-000005	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-24-000005	asServiceCompany	16	T. Rowe Price Retirement Plan Services, Inc.	084-01917	4515 Painters Mills Road  Owings Mills MD 21117
0000027048-24-000005	asServiceCompany	13	Hartford Administrative Services Company	084-00353	690 Lee Road  Wayne PA 19087
0000027048-24-000005	asServiceCompany	6	Goldman Sachs & Co. LLC	084-01100	71 South Wacker Drive Suite 1200 Chicago IL 60606
0000027048-24-000005	asServiceCompany	5	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-24-000005	asServiceCompany	14	Russell Investments Fund Services, LLC	084-06276	1301 Second Avenue 18th Floor Seattle WA 98101
0000027048-24-000005	asServiceCompany	11	MFS Service Center, Inc.	084-01316	111 Huntington Ave  Boston MA 02199
0000027048-24-000005	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-24-000005	asServiceCompany	12	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston MA 02116
0000027048-24-000005	asServiceCompany	7	Fidelity Investments Institutional Operations Co., LLC	084-01839	245 Summer St  Boston MA 02210
0000027048-24-000005	asServiceCompany	8	NYLIM Service Company LLC	084-05844	30 Hudson Street  Jersey City NJ 07302
0001452780-24-000002	asServiceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001137439-24-001510	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	500 Ross Street 154-0520 Pittsburgh PA 15262
0001140361-24-047061	asServiceCompanyTransferAgent	1	Nottingham Shareholder Services LLC	084-05687	    
0001140361-24-047061	asServiceCompanyTransferAgent	2	AFLAC INC /GA/ /TA	084-00501	    
0001133702-24-000003	asServiceCompany	1	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0001424912-24-000010	asServiceCompany	1	MUFG INVESTOR SERVICES (US), LLS	084-05475	805 KING FARM BLVD SUITE 600 ROCKVILLE MD 20850
0000810704-24-000008	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc. 	084-01761	    
0000810704-24-000008	asServiceCompanyTransferAgent	1	PIONEER Investment Management Shareholder Services Inc.	084-01359	    
0000810704-24-000008	asServiceCompanyTransferAgent	6	SS&C GIDS, Inc.	084-00448	    
0000810704-24-000008	asServiceCompanyTransferAgent	5	Fidelity Investments Institutional Operations Company LLC	084-01839	    
0000810704-24-000008	asServiceCompanyTransferAgent	4	Franklin Templeton Investor Services, Inc.	084-01036	    
0000810704-24-000008	asServiceCompanyTransferAgent	3	Invesco Investment Services Inc. 	084-05432	    
0000810704-24-000008	asServiceCompanyTransferAgent	2	American Century Investment Servicing (US) Inc.	084-01406	    
0000810704-24-000007	asServiceCompany	2	American Century Services, LLC 	084-01406	4500 Main Street  Kansas City MO 64111
0000810704-24-000007	asServiceCompany	4	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0000810704-24-000007	asServiceCompany	6	SS&C GIDS, Inc.	084-00448	1055 Broadway 7th Floor Kansas City MO 64105
0000810704-24-000007	asServiceCompany	3	Invesco Investment Services Inc	084-05432	Greenway Plaza Ste. 100  Houston TX 77046
0000810704-24-000007	asServiceCompany	5	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0000810704-24-000007	asServiceCompany	1	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston MA 02109
0000842657-24-000021	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001018490-24-000027	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001018490-24-000027	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0000735286-24-000018	serviceCompany	2	JP Morgan Chase Bank NA	085-11399	4 NEW YORK PLAZA  NEW YORK TX 10004
0000735286-24-000018	serviceCompany	1	Bank of New York Mellon /TA	085-05006	101 BARCLAY ST  NEW YORK NY 10286
0000735286-24-000018	serviceCompany	3	State Street Bank & Trust Co /TA	085-05003	1776 HERITAGE DRIVE JOHN ADAMS BUILDING NORTH QUINCY MA 02171
0000894189-24-006334	asServiceCompanyTransferAgent	2	Nationwide Fund Management, LLC	084-00825	    
0000894189-24-006334	asServiceCompanyTransferAgent	1	JP Morgan Chase Bank, National Association	085-11399	    
0001559963-24-000004	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	118 Flanders Rd  Westborough MA 01581
0001559963-24-000004	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwich Street  New York NY 10286-0001
0000849542-24-000003	serviceCompany	1	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-24-000003	asServiceCompany	4	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-24-000003	asServiceCompany	5	BNY Mellon Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-24-000003	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-24-000003	asServiceCompany	3	Virtus Fund Services, LLC	084-06485	101 Munson Street Ste 104 Greenfield MA 01301
0000849542-24-000003	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwich Street  New York NY 10286
0001999371-24-013497	asServiceCompany	1	JP Morgan Chase Bank NA	085-11399	1111 Polaris Parkway  Columbus OH 43240-2050
0001999371-24-013497	serviceCompany	1	Equiniti India Pvt Ltd.	084-06598	DLF IT Park, Block 10, 8th Floor, 1/124 Mt Poonamalle High Road, Ramapuram Chennai K7 600 089
0001999371-24-013497	serviceCompany	3	Equiniti India Pvt Ltd.	084-06598	2nd Floor Hardy Tower, TRIL Inforpark Ramanujan Intellion Park-SEZ, Taramani Chennai K7 600 113
0001999371-24-013497	asServiceCompany	3	Deutsche Bank Trust Co Americas/TA	085-05212	1 Columbus Circle  New York NY 10019-8735
0001999371-24-013497	serviceCompany	2	Equiniti India Pvt Ltd.	084-06598	Gold Hill Supreme Software Park, 7th Fl West Tower, Electronic City Phase - II Bangalore K7 560 100
0001999371-24-013497	asServiceCompany	4	TSX Trust Company (Canada)	084-06506	100 Adelaide Street West Suite 300 Toronto A6 M5H 1S3
0001999371-24-013497	asServiceCompany	2	Ultimus Fund Solutions LLC/TA	084-05829	225 Pictoria Drive Suite 450 Cincinnati OH 45246
0001285911-24-000006	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	118 Flanders Road  Westborough MA 01581
0002003426-24-000002	serviceCompany	1	Equity Stock Transfer, LLC	084-06453	237 W 37th St Suite 602 New York NY 10018
0000810704-24-000003	asServiceCompany	1	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston MA 02109
0000810704-24-000003	asServiceCompany	4	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0000810704-24-000003	asServiceCompany	6	SS&C GIDS, Inc.	084-00448	1055 Broadway 7th Floor Kansas City MO 64105
0000810704-24-000003	asServiceCompany	5	SS&C (US) Inc.	084-06471	4 Times Square 6th Floor New York NY 10036
0000810704-24-000003	asServiceCompany	3	Invesco Investment Services Inc	084-05432	Greenway Plaza Ste. 100  Houston TX 77046
0000810704-24-000003	asServiceCompany	2	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
