ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001387131-23-005904	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0001387131-23-005904	asServiceCompanyTransferAgent	2	TSX Trust Company (Canada)	084-06506	    
0001387131-23-005904	asServiceCompanyTransferAgent	3	Ultimus Fund Solutions LLC/TA	084-05829	    
0001387131-23-005872	serviceCompany	1	Ulitmus Fund Solutions LLC/TA	084-05829	225 PICTORIA DR, STE 450 Suite 450 CINCINNATI OH 45246
0001387131-23-005872	asServiceCompany	1	Deutsche Bank Trust Co Americas/TA	085-05212	60 Wall Street  New York NY 10005
0001387131-23-005872	asServiceCompany	3	Ulitmus Fund Solutions LLC/TA	084-05829	225 PICTORIA DR, STE 450 Suite 450 CINCINNATI OH 45246
0001387131-23-005872	asServiceCompany	2	TSX Trust Company (Canada)	084-06506	100 Adelaide Street West Suite 300 Toronto A6 M5H1S3
0001559963-23-000002	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0001559963-23-000002	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286-0001
0001140361-23-021010	asServiceCompany	1	TSX Trust Co	084-06506	100 Adelaide St. West Suite 301 Toronto A6 M5H 5S3
0001140361-23-021010	asServiceCompany	2	Nottingham Shareholder Services LLC	084-05687	116 South Franklin Street  Rocky Mount NC 27804
0001140361-23-021010	asServiceCompany	3	AFLAC INC /GA/ /TA	084-00501	1932 Wynnton Road  Columbus GA 31999
0001452780-23-000005	asServiceCompany	2	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0001452780-23-000005	asServiceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001809901-23-000005	serviceCompany	1	Computershare Inc	084-05925	150 Royall Street  Canton MA 02021
0000842657-23-000010	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001018490-23-000019	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001018490-23-000019	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0000831495-23-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing	084-01761	    
0000831495-23-000001	serviceCompanyTransferAgent	1	BNY mellon Investment Servicing	084-01761	    
0001020337-23-000005	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway  Kansas City MO 64105
0000810704-23-000002	asServiceCompany	5	SS&C (US) Inc.	084-06471	4 Times Square 6th Floor New York NY 10036
0000810704-23-000002	asServiceCompany	2	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000810704-23-000002	asServiceCompany	4	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0000810704-23-000002	asServiceCompany	3	Invesco Investment Services Inc	084-05432	Greenway Plaza Ste. 100  Houston TX 77046
0000810704-23-000002	asServiceCompany	1	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston MA 02109
0000842657-23-000008	serviceCompany	1	SS&C GIDS, Inc.	084-00448	1055 Broadway St  Kansas City MO 64105
0001550840-23-000005	asServiceCompany	1	SS&C (USA) Inc.	084-06471	4 Times Square 6th Floor New York NY 10036
0001018490-23-000017	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-23-000017	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0000080255-23-002773	serviceCompanyTransferAgent	1	SS&C GIDS, Inc	084-00448	    
0001458682-23-000003	asServiceCompany	1	The Ohio Valley Bank Company	085-00512	420 3rd Ave, PO Box 240  Gallipolis OH 45631
0001458682-23-000003	asServiceCompany	3	Phoenix Transfer Inc.	084-05465	2401 Kerner Blvd  San Rafael CA 94901
0001458682-23-000003	asServiceCompany	2	First Guaranty Bank	085-00139	400 E Thomas St  Hammond LA 70401
0001718015-23-000008	serviceCompanyTransferAgent	1	Odyssey Transfer US INC.	084-06874	    
0001434234-23-000001	serviceCompanyTransferAgent	1	DIRECT TRANSFER LLC	084-06338	    
0001434234-23-000001	serviceCompanyTransferAgent	2	WEST COAST STOCK TRANSFER INC	084-06347	    
0001782266-23-000004	serviceCompanyTransferAgent	1	Pacific Stock Tranfer, LLC	084-01145	    
0001718015-23-000008	asServiceCompanyTransferAgent	1	Odyssey Transfer US INC.	084-06874	    
0001434234-23-000001	serviceCompanyTransferAgent	3	DYNAMIC STOCK TRANSFER INC	084-06547	    
