ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001174540-09-000006	asServiceCompany	22	Founders Asset Management	085-11352	2930 East 3rd Ave.  Denver  80206
0001174540-09-000006	asServiceCompany	23	Frank Russell Trust Company	084-01626	909 A Street  Tacoma  98401
0001174540-09-000006	asServiceCompany	24	Franklin Templeton Investments	084-01036	One Franklin Parkway  San Mateo  94403
0001174540-09-000006	asServiceCompany	25	Goldman Sachs & Co.	084-01100	85 Broad Street, 12th Floor  New York  10004
0001174540-09-000006	asServiceCompany	26	Harbor Capital Advisors, Inc.	084-05901	111 South Wacker Dr, 34th Floor  Chicago  60606
0001174540-09-000006	asServiceCompany	27	Harris Insight Funds	085-05128	111 W. Monroe St., 21E  Chicago  60603
0001174540-09-000006	asServiceCompany	28	Hartford Investor Services Company, LLC	084-05882	200 Hopmeadow Street  Simsbury  06089
0001174540-09-000006	asServiceCompany	29	Heartland Advisors	085-05434	789 N. Water Street  Milwaukee  53202
0001174540-09-000006	asServiceCompany	30	IDS Financial Corp	084-01683	1200 Northstar West, P.O. Box 534  Minneapolis  55440
0001174540-09-000006	asServiceCompany	31	INVESCO Funds Group, Inc.	084-01909	4350 South Monaco Street  Denver  80237
0001174540-09-000006	asServiceCompany	32	Investors Bank & Trust Company	085-00720	200 Clarendon Street  Boston  02116
0001174540-09-000006	asServiceCompany	33	Ivy Funds Distributor, Inc.	084-01211	6300 Lamar Avenue  Shawnee Mission  66201
0001174540-09-000006	asServiceCompany	34	J.P. Morgan & Co, Inc.	085-05005	500 Stanton Christiana Road  Newark  19713
0001174540-09-000006	asServiceCompany	35	Janus Services LLC	084-06024	151 Detroit Street  Denver  80206
0001174540-09-000006	asServiceCompany	36	John Hancock Funds	084-01885	101 Huntington Avenue  Boston  02199
0001174540-09-000006	asServiceCompany	37	KeyTrust Company	084-00864	127 Public Square OH-01-27-1414  Cleveland  44114
0001174540-09-000006	asServiceCompany	38	Natixis Distributors, LP / Loomis Sayles	084-05731	399 Boylston Street  Boston  02116
0001174540-09-000006	asServiceCompany	39	MainStay Funds	084-05701	NYLIM Center, 169 Lackawanna Ave  Parsippany  07054
0001174540-09-000006	asServiceCompany	40	Managers Investment Group LLC	084-01982	800 Connecticut Avenue  Norwalk  06854
0001174540-09-000006	asServiceCompany	41	Manning & Napier Advisors, Inc.	084-01344	1100 Chase Square  Rochester  14604
0001174540-09-000006	asServiceCompany	42	Mellon Funds Distributor, L.P.	084-05579	One Boston Place  Boston  02108
0001174540-09-000006	asServiceCompany	43	MerrilL Lynch Funds	084-00820	800 Scudder Mill Rd  Plainsboro  08536
0001174540-09-000006	asServiceCompany	44	MFS Investment Management	084-05568	500 Boylston Street  Boston  02116
0001174540-09-000006	asServiceCompany	45	Morgan Stanley Investments LP	084-05710	One Tower Bridge  West Conshohocken  19428
0001174540-09-000006	asServiceCompany	46	Northern Trust Company	085-05127	50 S. LaSalle St  Chicago  60603
0001174540-09-000006	asServiceCompany	47	Old Mutual Investment Partners	084-05735	4643 South Ulster Street, 6th Floor  Denver  80237
0001174540-09-000006	asServiceCompany	48	OppenheimerFunds Distributor, Inc.	084-01562	Two World Financial Center, 225 Liberty  New York  10080
0001174540-09-000006	asServiceCompany	49	PFPC, Inc	085-11196	200 Public Square, 5th Floor  Cleveland  44114
0001174540-09-000006	asServiceCompany	50	Phoenix Equity Funds	084-05491	56 Prospect Street  Hartford  06115
0001174540-09-000006	asServiceCompany	51	Pioneering Funds Distributor Inc.	084-01359	60 State Street  Boston  02109
0001174540-09-000006	asServiceCompany	52	Princor Financial Services Corporation	084-00253	711 High Street  Des Moines  50392
0001174540-09-000006	asServiceCompany	53	Prudential Mutual Fund Services	084-05681	Gateway Center Three, 14th Floor  Newark  07102
0001174540-09-000006	asServiceCompany	54	Putnam Fiduciary Trust Company	085-00747	One Post Office Square  Boston  02109
0001174540-09-000006	asServiceCompany	55	Rydex Series Funds	084-05475	6116 Executive Blvd., Suite 400  Rockville  20852
0001174540-09-000006	asServiceCompany	56	Schwab Investment Management	084-05632	215 Fremont Street  San Francisco  94105
0001174540-09-000006	asServiceCompany	57	SEI Investments Distribution Company	084-05652	One Freedom Valley Drive  Oaks  19456
0001174540-09-000006	asServiceCompany	58	Seligman Advisers, Inc.	084-01895	100 Park Avenue  New York  10017
0001174540-09-000006	asServiceCompany	59	SSgA	085-05003	1 International Place - 28th Floor  Boston  02110
0001174540-09-000006	asServiceCompany	60	Van Kampen Investments, Inc.	084-01621	One Parkview Plaza  Oakbrook Terrace  60181
0001174540-09-000006	asServiceCompany	61	The Vanguard Group, Inc.	084-00772	100 Vanguard Boulevard  Malverne  19355
0001174540-09-000006	asServiceCompany	62	Waddell & Reed, Inc.	084-01062	6300 Lamar Avenue  Overland Park  66206
0001174540-09-000006	asServiceCompany	63	Wasatch Funds, Inc.	084-01222	150 Social Hall Avenue, Suite 400  Salt Lake City  84111
0001174540-09-000006	asServiceCompany	64	Wells Fargo	085-01033	525 Market Street, 12th Floor  San Francisco  94105
