ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001458661-10-000005	transMaintainMasterSecHolder	0.0	3829.0	0.0	21.0	2157.0	14285.0		
0001458661-10-000005	securityHolderAccounts	0.0	16.96	0.0	0.05	7.2	75.79		
0001458661-10-000005	priorAgent							0	0.0
0001458661-10-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001458661-10-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001458661-10-000005	dividendAndInterest							9243	14945078285.99
0001458661-10-000005	directRegistrationSystem							0	
0001458661-10-000005	currentAgent							7	958940000.0
0001458661-10-000005	dividendReinvDirectPurchasePlan							0	
0001466955-10-000017	transNotMaintMasterSecHolder								
0001466955-10-000017	transMaintainMasterSecHolder								
0001466955-10-000017	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001466955-10-000017	priorAgent								
0001466955-10-000017	notTransMaintMasterSecHolder								
0001466955-10-000017	dividendReinvDirectPurchasePlan								
0001466955-10-000017	dividendAndInterest								
0001466955-10-000017	currentAgent								
0001466955-10-000017	directRegistrationSystem								
0001144204-10-063774	notTransMaintMasterSecHolder								
0001144204-10-063774	priorAgent								
0001144204-10-063774	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001144204-10-063774	transMaintainMasterSecHolder								
0001144204-10-063774	dividendReinvDirectPurchasePlan								
0001144204-10-063774	currentAgent								
0001144204-10-063774	directRegistrationSystem								
0001144204-10-063774	dividendAndInterest								
0001144204-10-063774	transNotMaintMasterSecHolder								
0000854889-10-000002	currentAgent								
0000854889-10-000002	directRegistrationSystem								
0000854889-10-000002	dividendAndInterest								
0000854889-10-000002	dividendReinvDirectPurchasePlan								
0000854889-10-000002	transNotMaintMasterSecHolder								
0000854889-10-000002	priorAgent								
0000854889-10-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000854889-10-000002	transMaintainMasterSecHolder								
0000854889-10-000002	notTransMaintMasterSecHolder								
0000950123-10-096699	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-10-096699	currentAgent							0	0.0
0000950123-10-096699	directRegistrationSystem							0	
0000950123-10-096699	dividendAndInterest							1	3314928.0
0000950123-10-096699	dividendReinvDirectPurchasePlan							2	
0000950123-10-096699	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-10-096699	priorAgent							0	0.0
0000950123-10-096699	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	2.0		
0000950123-10-096699	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001145896-10-000004	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001145896-10-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001145896-10-000004	priorAgent							0	0.0
0001145896-10-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145896-10-000004	dividendReinvDirectPurchasePlan							0	
0001145896-10-000004	dividendAndInterest							1	160193.0
0001145896-10-000004	directRegistrationSystem							0	
0001145896-10-000004	currentAgent							0	0.0
0001145896-10-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001002105-10-000276	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001002105-10-000276	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001002105-10-000276	priorAgent							0	0.0
0001002105-10-000276	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001002105-10-000276	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001002105-10-000276	directRegistrationSystem							0	
0001002105-10-000276	currentAgent							0	0.0
0001002105-10-000276	dividendReinvDirectPurchasePlan							1	
0001002105-10-000276	dividendAndInterest							0	0.0
