ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000027048-11-000002	63	16-SEP-2010	44	0
0000027048-11-000002	64	17-SEP-2010	44	0
0000027048-11-000002	65	22-SEP-2010	2032	372
0000027048-11-000002	66	23-SEP-2010	4	0
0000027048-11-000002	67	24-SEP-2010	4	0
0000027048-11-000002	68	11-OCT-2010	136	32
0000027048-11-000002	69	12-OCT-2010	6	0
0000027048-11-000002	70	13-OCT-2010	6	0
0000027048-11-000002	71	15-OCT-2010	848	94
0000027048-11-000002	72	22-OCT-2010	1230	206
0000027048-11-000002	73	10-NOV-2010	960	90
0000027048-11-000002	74	11-NOV-2010	4	0
0000027048-11-000002	75	12-NOV-2010	4	0
0000027048-11-000002	76	15-NOV-2010	1356	156
0000027048-11-000002	77	16-NOV-2010	2	0
0000027048-11-000002	78	22-NOV-2010	1337	169
0000027048-11-000002	79	23-NOV-2010	2	0
0000027048-11-000002	80	24-NOV-2010	2	0
0000027048-11-000002	81	10-DEC-2010	1414	178
0000027048-11-000002	82	13-DEC-2010	20	0
0000027048-11-000002	83	14-DEC-2010	14	0
0000027048-11-000002	84	15-DEC-2010	694	16
0000027048-11-000002	85	16-DEC-2010	2	0
0000027048-11-000002	86	17-DEC-2010	2	0
0000027048-11-000002	87	22-DEC-2010	2922	168
0000027048-11-000002	48	22-JUL-2010	1157	205
0000027048-11-000002	49	23-JUL-2010	4	0
0000027048-11-000002	50	26-JUL-2010	4	0
0000027048-11-000002	51	10-AUG-2010	736	84
0000027048-11-000002	52	11-AUG-2010	2	0
0000027048-11-000002	53	12-AUG-2010	2	0
0000027048-11-000002	54	16-AUG-2010	1118	84
0000027048-11-000002	55	17-AUG-2010	2	0
0000027048-11-000002	56	18-AUG-2010	2	0
0000027048-11-000002	1	11-JAN-2010	308	86
0000027048-11-000002	2	12-JAN-2010	2	0
0000027048-11-000002	3	13-JAN-2010	2	0
0000027048-11-000002	4	15-JAN-2010	322	74
0000027048-11-000002	5	19-JAN-2010	4	0
0000027048-11-000002	6	20-JAN-2010	2	0
0000027048-11-000002	7	22-JAN-2010	1324	220
0000027048-11-000002	8	25-JAN-2010	4	0
0000027048-11-000002	9	26-JAN-2010	2	0
0000027048-11-000002	10	10-FEB-2010	1038	206
0000027048-11-000002	33	19-MAY-2010	14	0
0000027048-11-000002	34	24-MAY-2010	2630	464
0000027048-11-000002	35	10-JUN-2010	874	178
0000027048-11-000002	36	15-JUN-2010	1100	108
0000027048-11-000002	37	16-JUN-2010	4	0
0000027048-11-000002	38	17-JUN-2010	4	0
0000027048-11-000002	39	22-JUN-2010	2810	520
0000027048-11-000002	40	23-JUN-2010	2	0
0000027048-11-000002	41	24-JUN-2010	2	0
0001144204-11-018753	1	31-DEC-2009	0	0
0001477932-11-000413	2	09-JUN-2010	4	4
0001477932-11-000413	4	20-DEC-2010	3	0
0001477932-11-000413	1	11-MAY-2010	14	14
0001477932-11-000413	3	24-AUG-2010	14	14
0000899635-11-000002	1	04-JUN-2010	3	0
0000733598-11-000003	8	11-MAR-2010	7	0
0000733598-11-000003	33	14-DEC-2010	9	0
0000733598-11-000003	10	12-APR-2010	203	24
0000733598-11-000003	11	13-APR-2010	5	0
0000733598-11-000003	12	14-APR-2010	3	0
0000733598-11-000003	13	10-MAY-2010	349	50
0000733598-11-000003	14	11-MAY-2010	1	0
0000733598-11-000003	15	12-MAY-2010	1	0
0000733598-11-000003	16	10-JUN-2010	308	38
0000733598-11-000003	1	11-JAN-2010	190	28
0000733598-11-000003	2	12-JAN-2010	2	0
0000733598-11-000003	3	13-JAN-2010	2	0
0000733598-11-000003	4	10-FEB-2010	301	50
0000733598-11-000003	5	11-FEB-2010	1	0
0000733598-11-000003	6	12-FEB-2010	1	0
0000733598-11-000003	7	10-MAR-2010	285	26
0000733598-11-000003	17	11-JUN-2010	3	0
0000733598-11-000003	18	14-JUN-2010	3	0
0000733598-11-000003	19	12-JUL-2010	131	18
0000733598-11-000003	20	13-JUL-2010	1	0
0000733598-11-000003	21	14-JUL-2010	1	0
0000733598-11-000003	22	10-AUG-2010	328	44
0000733598-11-000003	23	10-SEP-2010	237	14
0000733598-11-000003	24	13-SEP-2010	1	0
0000733598-11-000003	25	11-OCT-2010	191	9
0000733598-11-000003	26	12-OCT-2010	6	0
0000733598-11-000003	27	13-OCT-2010	6	0
0000733598-11-000003	28	10-NOV-2010	317	29
0000733598-11-000003	29	11-NOV-2010	2	0
0000733598-11-000003	30	12-NOV-2010	2	0
0000733598-11-000003	31	10-DEC-2010	220	32
0000733598-11-000003	32	13-DEC-2010	9	0
0000733598-11-000003	9	12-MAR-2010	6	0
0000734611-11-000002	16	18-FEB-2010	1	1
0000734611-11-000002	17	20-FEB-2010	2	2
0000734611-11-000002	18	11-MAR-2010	1	0
0000734611-11-000002	19	13-MAR-2010	1	1
0000734611-11-000002	50	15-JUN-2010	4	4
0000734611-11-000002	51	29-JUN-2010	1	0
0000734611-11-000002	52	20-JUL-2010	1	1
0000734611-11-000002	53	21-JUL-2010	4	4
0000734611-11-000002	54	23-JUL-2010	1	1
0000734611-11-000002	55	26-JUL-2010	6	3
0000734611-11-000002	56	27-JUL-2010	4	1
0000734611-11-000002	57	29-JUL-2010	2	2
0000734611-11-000002	58	03-AUG-2010	15	11
0000734611-11-000002	59	04-AUG-2010	24	20
0000734611-11-000002	60	09-AUG-2010	8	7
0000734611-11-000002	61	10-AUG-2010	2	1
0000734611-11-000002	62	11-AUG-2010	3	2
0000734611-11-000002	63	12-AUG-2010	7	5
0000734611-11-000002	64	13-AUG-2010	3	3
0000734611-11-000002	65	17-AUG-2010	2	0
0000734611-11-000002	66	18-AUG-2010	2	2
0000734611-11-000002	67	23-AUG-2010	1	1
0000734611-11-000002	68	24-AUG-2010	4	3
0000734611-11-000002	69	26-AUG-2010	2	0
0000734611-11-000002	70	30-AUG-2010	3	1
0000734611-11-000002	71	09-SEP-2010	3	3
0000734611-11-000002	72	15-SEP-2010	1	1
0000734611-11-000002	73	16-SEP-2010	1	1
0000734611-11-000002	74	17-SEP-2010	1	1
0000734611-11-000002	75	18-SEP-2010	1	1
0000734611-11-000002	76	20-SEP-2010	2	2
0000734611-11-000002	77	11-OCT-2010	1	0
0000734611-11-000002	78	19-OCT-2010	2	1
0000734611-11-000002	79	22-OCT-2010	1	1
0000734611-11-000002	42	19-MAY-2010	2	2
0000734611-11-000002	43	25-MAY-2010	3	1
0000734611-11-000002	44	27-MAY-2010	1	1
0000734611-11-000002	45	02-JUN-2010	14	7
0000734611-11-000002	46	03-JUN-2010	8	6
0000734611-11-000002	1	19-JAN-2010	1	1
0000734611-11-000002	2	21-JAN-2010	1	1
0000734611-11-000002	3	25-JAN-2010	14	8
0000734611-11-000002	4	28-JAN-2010	1	1
0000734611-11-000002	5	29-JAN-2010	2	1
0000734611-11-000002	6	30-JAN-2010	6	5
0000734611-11-000002	7	01-FEB-2010	18	9
0000734611-11-000002	8	02-FEB-2010	11	8
0000734611-11-000002	9	03-FEB-2010	6	6
0000734611-11-000002	10	05-FEB-2010	13	9
0000734611-11-000002	11	06-FEB-2010	12	7
0000734611-11-000002	12	09-FEB-2010	1	1
0000734611-11-000002	13	11-FEB-2010	4	3
0000734611-11-000002	14	12-FEB-2010	2	2
0000734611-11-000002	15	16-FEB-2010	1	0
0000734611-11-000002	80	25-OCT-2010	2	2
0000734611-11-000002	81	29-OCT-2010	1	1
0000734611-11-000002	82	02-NOV-2010	2	1
0000734611-11-000002	83	03-NOV-2010	2	2
0000734611-11-000002	84	08-NOV-2010	7	6
0000734611-11-000002	85	13-NOV-2010	8	5
0000734611-11-000002	86	15-NOV-2010	1	1
0000734611-11-000002	87	26-NOV-2010	1	1
0000734611-11-000002	88	29-NOV-2010	1	1
0000734611-11-000002	89	06-DEC-2010	2	2
0000734611-11-000002	90	08-DEC-2010	1	0
0000734611-11-000002	91	20-DEC-2010	1	1
0000734611-11-000002	92	22-DEC-2010	1	1
0000734611-11-000002	93	27-DEC-2010	2	0
0000734611-11-000002	94	28-DEC-2010	1	1
0000734611-11-000002	20	15-MAR-2010	1	1
0000734611-11-000002	21	05-APR-2010	1	1
0000734611-11-000002	22	17-APR-2010	2	1
0000734611-11-000002	23	19-APR-2010	4	1
0000734611-11-000002	24	21-APR-2010	1	0
0000734611-11-000002	25	22-APR-2010	7	3
0000734611-11-000002	26	24-APR-2010	1	0
0000734611-11-000002	27	26-APR-2010	3	1
0000734611-11-000002	28	27-APR-2010	1	1
0000734611-11-000002	29	28-APR-2010	6	6
0000734611-11-000002	30	29-APR-2010	4	1
0000734611-11-000002	31	30-APR-2010	3	3
0000734611-11-000002	32	01-MAY-2010	2	2
0000734611-11-000002	33	03-MAY-2010	9	2
0000734611-11-000002	34	05-MAY-2010	2	1
0000734611-11-000002	35	07-MAY-2010	2	1
0000734611-11-000002	36	10-MAY-2010	13	12
0000734611-11-000002	37	12-MAY-2010	1	0
0000734611-11-000002	38	13-MAY-2010	3	2
0000734611-11-000002	39	14-MAY-2010	4	1
0000734611-11-000002	40	17-MAY-2010	1	1
0000734611-11-000002	41	18-MAY-2010	2	1
0000734611-11-000002	47	04-JUN-2010	6	2
0000734611-11-000002	48	08-JUN-2010	5	4
0000734611-11-000002	49	09-JUN-2010	3	2
0000950123-11-031174	1	31-DEC-2010	0	0
0000874230-11-000002	1	14-JUN-2010	4509	2149
0001452780-11-000003	1		0	0
0001145896-11-000003	1		0	0
0001035449-11-000217	1	14-JUL-2010	269	172
0001460584-11-000003	1		0	0
0001434234-11-000001	1	31-DEC-2010	0	0
0001018490-11-000010	5	05-AUG-2010	9	4
0000950123-11-030956	1	12-JUL-2010	2	2
0000005076-11-000002	1	04-JAN-2010	9320	3774
0000005076-11-000002	2	05-APR-2010	9701	3764
0000005076-11-000002	3	01-JUL-2010	9261	3669
0000005076-11-000002	4	29-SEP-2010	9356	3568
0001479495-11-000004	1		0	0
0000826074-11-000001	1	15-JUN-2010	15	0
0000826074-11-000001	2	09-FEB-2011	30	7
0000769188-11-000004	1	26-APR-2010	5739	4838
0000769188-11-000004	2	27-JUL-2010	3414	2893
0000769188-11-000004	3	28-OCT-2010	4645	3945
0000717511-11-000002	1		0	0
0001096906-11-000601	1	21-MAY-2010	381	69
0001096906-11-000601	2	30-NOV-2010	595	9
0001096906-11-000602	1	25-MAY-2010	41	5
0001096906-11-000602	2	30-NOV-2010	298	4
0001004224-11-000002	1	16-SEP-2010	13548	6764
0001316141-11-000002	1	28-JUN-2010	289	81
0001018490-11-000010	1	05-FEB-2010	16	5
0001018490-11-000010	2	08-MAR-2010	7	2
0001018490-11-000010	3	05-APR-2010	6	4
0001018490-11-000010	4	07-MAY-2010	8	2
0001380486-11-000002	1	05-DEC-2010	0	0
0001146230-11-000001	2	02-DEC-2010	104165	84377
0001146230-11-000001	1	02-JUN-2010	91325	74890
0000854922-11-000006	6	06-JUL-2010	475	152
0000854922-11-000006	7	18-MAR-2010	5	4
0000854922-11-000006	21	09-JUL-2010	2089	339
0000854922-11-000006	20	06-JUL-2010	75	19
0000854922-11-000006	19	04-JAN-2010	78	24
0000854922-11-000006	18	06-JUL-2010	15028	5600
0000854922-11-000006	17	04-JAN-2010	7947	3447
0000854922-11-000006	16	06-JUL-2010	140	23
0000854922-11-000006	15	04-JAN-2010	749	152
0000854922-11-000006	14	06-JUL-2010	45	16
0000854922-11-000006	13	06-JUL-2010	5	0
0000854922-11-000006	12	04-JAN-2010	4	0
0000854922-11-000006	11	06-JUL-2010	26	13
0000854922-11-000006	10	04-JAN-2010	371	77
0000854922-11-000006	9	06-JUL-2010	425	246
0000854922-11-000006	8	04-JAN-2010	675	279
0000854922-11-000006	5	04-JAN-2010	86	40
0000854922-11-000006	4	06-JUL-2010	21119	9397
0000854922-11-000006	3	04-JAN-2010	16181	8254
0000854922-11-000006	2	09-DEC-2010	755	267
0000854922-11-000006	1	30-MAR-2010	462	211
0000862124-11-000007	17	26-AUG-2010	243	145
0000862124-11-000007	13	25-JUN-2010	212	132
0000862124-11-000007	19	06-OCT-2010	684	440
0000862124-11-000007	20	07-OCT-2010	31136	17087
0000862124-11-000007	21	27-OCT-2010	469	299
0000862124-11-000007	22	15-NOV-2010	14365	7792
0000862124-11-000007	23	30-NOV-2010	179	103
0000862124-11-000007	24	07-DEC-2010	36659	19613
0000862124-11-000007	16	06-AUG-2010	14568	8620
0000862124-11-000007	15	27-JUL-2010	882	564
0000862124-11-000007	14	08-JUL-2010	93721	56218
0000862124-11-000007	12	07-JUN-2010	33056	19919
0000862124-11-000007	11	04-JUN-2010	236	137
0000862124-11-000007	10	07-MAY-2010	14806	8618
0000862124-11-000007	9	04-MAY-2010	588	377
0000862124-11-000007	8	14-APR-2010	557	372
0000862124-11-000007	7	08-APR-2010	30158	17874
0000862124-11-000007	6	10-MAR-2010	39492	23639
0000862124-11-000007	5	09-MAR-2010	194	121
0000862124-11-000007	4	11-FEB-2010	731	496
0000862124-11-000007	3	05-FEB-2010	19467	18551
0000862124-11-000007	2	14-JAN-2010	515	287
0000862124-11-000007	1	08-JAN-2010	54723	52702
0000862124-11-000007	18	16-SEP-2010	35022	20183
0001419454-11-000009	1		0	0
0000024179-11-000004	2	20-DEC-2010	3871	2861
0000024179-11-000004	1	30-JUN-2010	2317	1799
0001410382-11-000001	1	31-DEC-2010	4216	2483
0001077223-11-000003	1	31-DEC-2010	250	484
0000839287-11-000002	4	22-FEB-2010	1	1
0000839287-11-000002	3	18-FEB-2010	1	1
0000839287-11-000002	2	20-JAN-2010	1	1
0000839287-11-000002	1	13-JAN-2010	2	2
0001144204-11-018255	1		0	0
0001041134-11-000003	1	31-DEC-2010	0	0
0000838135-11-000002	1	24-JUN-2010	2084	1701
0001451217-11-000002	1		0	0
0000950123-11-030796	3	14-OCT-2010	5	0
0000950123-11-030796	2	12-JUL-2010	5	0
0000950123-11-030796	1	10-MAR-2010	5	0
0001431216-11-000002	1	08-FEB-2010	361	220
0001431216-11-000002	3	11-OCT-2010	207	156
0001431216-11-000002	2	21-JUN-2010	328	265
0001398344-11-000701	1	31-MAR-2010	19	12
0001398344-11-000701	2	30-JUN-2010	6	2
0001398344-11-000701	3	30-SEP-2010	9	4
0001398344-11-000701	4	31-DEC-2010	13	8
0001000952-11-000002	1	01-JUN-2010	417	163
0001000952-11-000002	2	01-NOV-2010	944	526
0000734846-11-000001	1	31-MAR-2010	209	109
0000734846-11-000001	4	31-DEC-2010	76	40
0000734846-11-000001	3	30-SEP-2010	48	23
0000734846-11-000001	2	30-JUN-2010	142	64
0000944496-11-000004	1	27-JAN-2010	33431	19524
0000944496-11-000004	2	26-MAR-2010	80224	42267
0000944496-11-000004	5	30-DEC-2010	177384	86016
0000944496-11-000004	4	22-JUL-2010	38758	24014
0000944496-11-000004	3	29-JUN-2010	95617	37648
0000868275-11-000002	17	01-DEC-2010	1	0
0000868275-11-000002	16	06-OCT-2010	1	0
0000868275-11-000002	19	21-DEC-2010	1	0
0000868275-11-000002	18	20-DEC-2010	2	0
0000868275-11-000002	15	29-SEP-2010	1	0
0000868275-11-000002	1	12-JAN-2010	1	1
0000868275-11-000002	2	21-JAN-2010	1	0
0000868275-11-000002	3	22-FEB-2010	1	0
0000868275-11-000002	4	26-FEB-2010	3	0
0000868275-11-000002	5	10-MAR-2010	1	0
0000868275-11-000002	6	23-MAR-2010	2	0
0000868275-11-000002	7	19-APR-2010	10	5
0000868275-11-000002	8	06-MAY-2010	2	2
0000868275-11-000002	9	18-MAY-2010	1	1
0000868275-11-000002	10	27-MAY-2010	1	1
0000868275-11-000002	11	21-JUL-2010	4	2
0000868275-11-000002	12	23-AUG-2010	2	2
0000868275-11-000002	13	27-AUG-2010	1	0
0000868275-11-000002	14	01-SEP-2010	1	0
0000854890-11-000002	1		0	0
0000891010-11-000001	1	05-APR-2010	1	1
0000870156-11-000016	1	25-MAR-2011	0	0
0001054377-11-000003	1	31-DEC-2010	0	0
0000878029-11-000001	1	30-NOV-1999	0	0
0000088525-11-000314	1	19-JUL-2010	339	89
0001104659-11-017607	3	24-JUN-2010	3	3
0001104659-11-017607	2	19-FEB-2010	6	4
0001104659-11-017607	1	18-FEB-2010	3	1
0001104659-11-017607	4	19-OCT-2010	1	0
0001007444-11-000009	1	31-DEC-2010	0	0
0000710386-11-000001	1	01-AUG-2010	10	0
0000734751-11-000001	7	16-SEP-2010	89	53
0000734751-11-000001	6	18-AUG-2010	133	69
0000734751-11-000001	5	19-MAY-2010	924	595
0000734751-11-000001	4	15-APR-2010	60	41
0000734751-11-000001	8	04-NOV-2010	213	134
0000734751-11-000001	9	15-NOV-2010	431	258
0000734751-11-000001	10	20-DEC-2010	38	24
0000734751-11-000001	1	28-JAN-2010	14	8
0000734751-11-000001	2	15-FEB-2010	121	73
0000734751-11-000001	3	15-MAR-2010	23	15
0001085284-11-000001	2	23-APR-2010	39	6
0001085284-11-000001	1	10-MAR-2010	36	9
0000352083-11-000002	1	28-DEC-2010	1430	14
0000854922-11-000005	6	06-JUL-2010	475	152
0000854922-11-000005	7	18-MAR-2010	5	4
0000854922-11-000005	2	09-DEC-2010	755	267
0000854922-11-000005	3	04-JAN-2010	16181	8254
0000854922-11-000005	8	04-JAN-2010	675	279
0000854922-11-000005	17	04-JAN-2010	7947	3447
0000854922-11-000005	5	04-JAN-2010	86	40
0000854922-11-000005	4	06-JUL-2010	21119	9397
0000854922-11-000005	1	30-MAR-2010	462	211
0000854922-11-000005	16	06-JUL-2010	140	23
0000854922-11-000005	15	04-JAN-2010	749	152
0000854922-11-000005	14	06-JUL-2010	45	16
0000854922-11-000005	13	06-JUL-2010	5	0
0000854922-11-000005	12	04-JAN-2010	4	0
0000854922-11-000005	11	06-JUL-2010	26	13
0000854922-11-000005	10	04-JAN-2010	371	77
0000854922-11-000005	9	06-JUL-2010	425	246
0000854922-11-000005	21	09-JUL-2010	2089	339
0000854922-11-000005	20	06-JUL-2010	75	19
0000854922-11-000005	18	06-JUL-2010	15028	5600
0000854922-11-000005	19	04-JAN-2010	78	24
0001105607-11-000002	1	12-FEB-2010	2628	1728
0001105607-11-000002	2	28-SEP-2010	5259	3495
0001133702-11-000006	12	13-DEC-2010	5158	3573
0001133702-11-000006	1	15-JAN-2010	6238	4694
0001133702-11-000006	2	10-FEB-2010	3917	2748
0001133702-11-000006	3	17-MAR-2010	6029	4405
0001133702-11-000006	4	14-APR-2010	4984	3711
0001133702-11-000006	5	19-MAY-2010	4341	3187
0001133702-11-000006	6	15-JUN-2010	20523	15123
0001133702-11-000006	7	20-JUL-2010	2517	1598
0001133702-11-000006	8	12-AUG-2010	2562	1652
0001133702-11-000006	9	14-SEP-2010	30540	23578
0001133702-11-000006	10	14-OCT-2010	19055	13042
0001133702-11-000006	11	16-NOV-2010	5563	3765
0000889231-11-000006	1	08-JAN-2010	37	12
0000889231-11-000006	2	13-JUL-2010	20	3
0001420506-11-000068	1	19-MAR-2010	21	8
0001488312-11-000002	1	01-JAN-2010	3	0
0001488312-11-000002	3	01-MAR-2010	9	0
0001488312-11-000002	4	01-APR-2010	82	68
0001488312-11-000002	5	01-MAY-2010	113	40
0001488312-11-000002	11	01-DEC-2010	8	0
0001488312-11-000002	2	01-FEB-2010	16	0
0001488312-11-000002	9	01-OCT-2010	107	75
0001488312-11-000002	8	01-SEP-2010	16	0
0001488312-11-000002	7	01-AUG-2010	11	0
0001488312-11-000002	6	01-JUL-2010	11	0
0001488312-11-000002	10	01-NOV-2010	3	0
0001283467-11-000001	5	19-JUL-2010	11	3
0001283467-11-000001	6	23-AUG-2010	5	2
0001445583-11-000001	1	18-MAR-2011	0	0
0000854922-11-000003	1	25-JUN-2009	2059	327
0000854922-11-000003	2	04-AUG-2009	10214	3688
0000854922-11-000003	3	24-AUG-2009	335	103
0000854922-11-000003	4	24-JUL-2009	5	2
0000854922-11-000003	5	06-JAN-2009	6	3
0000854922-11-000003	6	18-MAR-2009	20122	11119
0000854922-11-000003	7	16-MAR-2009	8986	4074
0000854922-11-000003	8	04-MAR-2009	173	51
0000854922-11-000003	9	22-APR-2009	970	420
0000854922-11-000003	10	10-APR-2009	462	134
0000854922-11-000003	11	08-APR-2009	1	0
0000854922-11-000003	12	16-MAR-2009	78	25
0000854922-11-000003	13	18-NOV-2009	49	21
0000854922-11-000003	14	22-APR-2009	1046	213
0000854922-11-000003	15	22-APR-2009	33	11
0000854922-11-000003	16	15-JUL-2009	3810	1153
0000854922-11-000003	17	06-JAN-2009	5889	2398
0000854922-11-000003	18	27-JAN-2009	647	277
0000854922-11-000003	19	10-MAR-2009	5	1
0000854922-11-000003	20	15-SEP-2009	353	161
0000854922-11-000003	21	18-MAY-2009	5168	2768
0001283467-11-000001	4	22-JUN-2010	130	63
0001283467-11-000001	3	18-MAY-2010	4	0
0001283467-11-000001	2	13-MAY-2010	1	0
0001283467-11-000001	1	05-JAN-2010	4	2
0000002380-11-000001	4	01-OCT-2010	335	191
0000002380-11-000001	3	22-JUL-2010	162	97
0000002380-11-000001	2	30-APR-2010	539	321
0000002380-11-000001	1	01-MAR-2010	174	103
0000854889-11-000001	1		0	0
0001455353-11-000002	1	29-DEC-2009	0	0
0001093287-11-000021	2	03-AUG-2010	2616	60
0001093287-11-000021	1	16-FEB-2010	2185	158
0001060257-11-000001	1		0	0
0001140361-11-019230	1	22-JUN-2010	2396	799
0001283467-11-000001	7	30-SEP-2010	846	256
0001352156-11-000005	10	30-NOV-2010	12	8
0001352156-11-000005	9	31-OCT-2010	34	12
0001352156-11-000005	8	30-SEP-2010	17	17
0001352156-11-000005	7	30-AUG-2010	52	34
0001352156-11-000005	6	31-JUL-2010	41	10
0001352156-11-000005	5	28-MAY-2010	54	36
0001352156-11-000005	11	31-DEC-2010	12	8
0001352156-11-000005	3	31-MAR-2010	122	102
0001352156-11-000005	2	28-FEB-2010	92	84
0001352156-11-000005	1	29-JAN-2010	29	19
0001352156-11-000005	4	28-APR-2010	123	97
0001140361-11-019213	1	17-MAR-2011	0	0
0000773568-11-000004	2	16-AUG-2010	7	0
0000773568-11-000004	1	16-FEB-2010	8	2
0000950123-11-030175	1	31-DEC-2010	0	0
0000731191-11-000002	1	15-MAR-2010	25	25
0000759458-11-000035	1	31-DEC-2010	0	0
0000735241-11-000002	7	05-MAR-2010	1	0
0000735241-11-000002	6	04-MAR-2010	1	0
0000735241-11-000002	5	09-FEB-2010	1	0
