ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001145959-11-000002	serviceCompanyTransferAgent	1	UMB Bank, National Association	085-10225	    
0001253179-11-000002	serviceCompanyTransferAgent	1	Rydex Fund Services	084-05475	    
0001218371-11-000003	serviceCompanyTransferAgent	1	American Stock Transfer Company & Trust, LLC	084-00416	    
0000724935-11-000004	serviceCompany	1	First American Stock Transfer	084-05795	706 E. BELL ROAD, STE 202  Phoenix  85022
0000724935-11-000003	serviceCompanyTransferAgent	1	First American Stock Transfer	084-05795	    
0000088525-11-000322	asServiceCompanyTransferAgent	1	Rydex Fund Services, LLC	084-06285	    
0001352392-11-000010	serviceCompanyTransferAgent	1	Continental Stock Transfer	084-00034	    
0000930413-11-002455	serviceCompanyTransferAgent	1	DSI Systems, Inc.	084-00448	    
0000810704-11-000010	asServiceCompanyTransferAgent	1	INVESCO AIM INVESTMENT SERVICES INC	084-05432	    
0000810704-11-000010	asServiceCompanyTransferAgent	2	PIONEER INVESTMENT MANAGEMENT SHAREHOLDER SERVICES INC	084-01359	    
0000810704-11-000010	asServiceCompanyTransferAgent	3	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000810704-11-000010	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000230234-11-000002	serviceCompanyTransferAgent	1	J P Morgan Trust Company	085-11351	    
0000885617-11-000002	asServiceCompanyTransferAgent	1	AIM Fund Services, Inc.	084-05432	    
0000885617-11-000002	asServiceCompanyTransferAgent	2	Alliance Global Investor Services, Inc.	084-01187	    
0000885617-11-000002	asServiceCompanyTransferAgent	3	American Century Services Corporation	084-01406	    
0000885617-11-000002	asServiceCompanyTransferAgent	4	American Funds Service Company	084-00316	    
0000885617-11-000002	asServiceCompanyTransferAgent	5	BISYS Fund Services Ohio, Inc.	084-01711	    
0000885617-11-000002	asServiceCompanyTransferAgent	6	Boston Financial Data Services, Inc.	084-00896	    
0000885617-11-000002	asServiceCompanyTransferAgent	7	JP Morgan Investor Services Company	085-11374	    
0000885617-11-000002	asServiceCompanyTransferAgent	8	Dreyfus Transfer, Inc.	085-11312	    
0000885617-11-000002	asServiceCompanyTransferAgent	9	DST Systems, Inc.	084-00448	    
0000885617-11-000002	asServiceCompanyTransferAgent	10	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0000885617-11-000002	asServiceCompanyTransferAgent	11	US Bancorp Fund Services, LLC	085-11357	    
0000885617-11-000002	asServiceCompanyTransferAgent	12	Frank Russell Investment Management Company	084-01626	    
0000885617-11-000002	asServiceCompanyTransferAgent	13	Franklin Templeton Investor Services LLC	084-01036	    
0000885617-11-000002	asServiceCompanyTransferAgent	14	Harbor Transfer, Inc.	084-01933	    
0000885617-11-000002	asServiceCompanyTransferAgent	15	Hartford Investor Services Company, LLC	084-05882	    
0000885617-11-000002	asServiceCompanyTransferAgent	16	Heartland Financial USA, Inc.	085-05434	    
0000885617-11-000002	asServiceCompanyTransferAgent	17	Investors Bank & Trust Company	085-00720	    
0000885617-11-000002	asServiceCompanyTransferAgent	18	John Hancock Signature Services, Inc.	084-01885	    
0000885617-11-000002	asServiceCompanyTransferAgent	19	DWS Scudder Investments Service Company	084-01713	    
0000885617-11-000002	asServiceCompanyTransferAgent	20	Mellon Bank, N.A.	085-10089	    
0000885617-11-000002	asServiceCompanyTransferAgent	21	MFS Service Center, Inc.	084-01316	    
0000885617-11-000002	asServiceCompanyTransferAgent	22	Morgan Stanley Trust	084-05710	    
0000885617-11-000002	asServiceCompanyTransferAgent	23	Mutual Funds Service Company	084-01441	    
0000885617-11-000002	asServiceCompanyTransferAgent	24	OppenheimerFunds, Inc.	084-01562	    
0000885617-11-000002	asServiceCompanyTransferAgent	25	PFPC Inc.	084-01761	    
0000885617-11-000002	asServiceCompanyTransferAgent	26	Putnam Fiduciary Trust Company	085-00747	    
0000885617-11-000002	asServiceCompanyTransferAgent	27	DWS Scudder Service Corporation	084-01489	    
0000885617-11-000002	asServiceCompanyTransferAgent	28	Shareholder Services, Inc.	084-00907	    
0000885617-11-000002	asServiceCompanyTransferAgent	29	State Street Bank & Trust Company	085-05003	    
0000885617-11-000002	asServiceCompanyTransferAgent	30	T. Rowe Price Services, Inc.	084-01079	    
0000885617-11-000002	asServiceCompanyTransferAgent	31	USAA Transfer Agency Company	084-01197	    
0000885617-11-000002	asServiceCompanyTransferAgent	32	Van Kampen Investor Services Inc.	084-01621	    
0000885617-11-000002	asServiceCompanyTransferAgent	33	Ameriprise Financial Inc.	084-00456	    
0000885617-11-000002	asServiceCompanyTransferAgent	34	National Financial Data Services, Inc.	084-01078	    
0000885617-11-000002	asServiceCompanyTransferAgent	35	North Carolina Shareholder Services, LLC	084-05687	    
0000885617-11-000002	asServiceCompanyTransferAgent	36	Evergreen Service Company, LLC	084-01571	    
0000885617-11-000002	asServiceCompanyTransferAgent	37	Fidelity Service Company, Inc.	084-05679	    
0000885617-11-000002	asServiceCompanyTransferAgent	38	Goldman Sachs & Co.	084-01100	    
0000885617-11-000002	asServiceCompanyTransferAgent	39	Hartford Administrative Services Company	084-00353	    
0000885617-11-000002	asServiceCompanyTransferAgent	40	UMB Fund Services Inc.	084-05792	    
0000885617-11-000002	asServiceCompanyTransferAgent	41	JPMorgan Chase Bank NA	085-11399	    
0000885617-11-000002	asServiceCompanyTransferAgent	42	Janus Services LLC	084-06024	    
0000885617-11-000002	asServiceCompanyTransferAgent	43	Financial Data Services, Inc.	084-05519	    
0000885617-11-000002	asServiceCompanyTransferAgent	44	Pioneer Investment Management Shareholder Services, Inc.	084-01359	    
0000885617-11-000002	asServiceCompanyTransferAgent	45	The Bank of New York	085-05006	    
0000885617-11-000002	asServiceCompanyTransferAgent	46	The Vanguard Group, Inc.	084-00772	    
0000885617-11-000002	asServiceCompanyTransferAgent	47	Delaware Service Company, Inc.	084-01640	    
0000885617-11-000002	asServiceCompanyTransferAgent	48	Integrated Fund Services, Inc.	084-01093	    
0000885617-11-000002	asServiceCompanyTransferAgent	49	Deutsche Bank Trust Company Americas	085-05212	    
0000885617-11-000002	asServiceCompanyTransferAgent	50	Prudential Mutual Fund Services LLC	084-05681	    
0000027048-11-000002	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services Inc.	084-01547	    
0000027048-11-000002	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-11-000002	asServiceCompanyTransferAgent	3	DWS Investments Service Company	084-01713	    
0000027048-11-000002	asServiceCompanyTransferAgent	4	State Farm Investment Management Corp	084-00839	    
0000027048-11-000002	asServiceCompanyTransferAgent	5	Delaware Service Company Inc.	084-01640	    
0000027048-11-000002	asServiceCompanyTransferAgent	6	Transamerica Fund Services Inc.	084-06130	    
0000027048-11-000002	asServiceCompanyTransferAgent	7	American Century Services LLC.	084-01406	    
0000027048-11-000002	asServiceCompanyTransferAgent	8	Hartford Administrative Services Company	084-00353	    
0000027048-11-000002	asServiceCompanyTransferAgent	9	Morgan Stanley Services Co Inc.	084-06270	    
0000027048-11-000002	asServiceCompanyTransferAgent	10	Invesco Investment Services, Inc.	084-05432	    
0000027048-11-000002	asServiceCompanyTransferAgent	11	Invesco Trimark Ltd./Invesco Trimark Ltee, DBA Invesco Enterprise Services/Service Enterp	084-06210	    
0000027048-11-000002	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0000027048-11-000002	serviceCompanyTransferAgent	2	National Financial Data Services, Inc.	084-01078	    
0000027048-11-000002	serviceCompanyTransferAgent	3	DST Worldwide Services India Private Limited	084-06342	    
0001144204-11-018753	serviceCompanyTransferAgent	1	FIRST AMERICAN STOCK TRANSFER INC /AZ/ /TA	084-05795	    
0001452780-11-000003	asServiceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001145896-11-000003	serviceCompanyTransferAgent	1	Registrar and Transfer Company	084-00436	    
0001035449-11-000217	asServiceCompanyTransferAgent	1	Oppenheimer Fund Services	084-01562	    
0000950123-11-031149	serviceCompanyTransferAgent	1	Columbia Management Investment Services Corp.	084-05685	    
0001090027-11-000007	asServiceCompany	1	Fidelity Investments Institutional Operations Co	084-01839	300 PURITAN WAY  MARLBOROUGH  01752
0001090027-11-000007	asServiceCompany	2	Federated Shareholder Services Co	084-01869	5800 CORPORATE DR  Pittsburgh  15237-5829
0001090027-11-000007	asServiceCompany	3	MFS Service Center Inc	084-01316	500 BOYLSTON STREET  Boston  02116
0001090027-11-000007	asServiceCompany	4	American Century	084-01406	4500 MAIN ST  Kansas City  64111
0001090027-11-000007	asServiceCompany	5	OppenheimerFunds, Inc	084-01562	6803 S TUCSON WAY  CENTENNIAL  80112
0001090027-11-000007	asServiceCompany	6	American Funds Service Co	084-00316	135 SOUTH STATE COLLEGE BLVD  Brea  92621-5804
0001090027-11-000007	asServiceCompany	7	Hartford Investor Services Co	084-05882	1 GRIFFIN ROAD NORTH  Windsor  06095
0001090027-11-000007	asServiceCompany	8	Pioneer Investment Management Shareholder Services	084-01359	60 STATE STREET  Boston  02109
0001090027-11-000007	asServiceCompany	9	Putnam Investor Services Inc	084-05542	431 WASHINGTON ST  Franklin  02036
0001090027-11-000007	asServiceCompany	10	Boston Financial Data Services	084-00896	2000 CROWN COLONY DRIVE  Quincy  02169
0001090027-11-000007	asServiceCompany	11	John Hancock Signature Services Inc	084-01885	380 STUART ST  Boston  02116
0001090027-11-000007	asServiceCompany	12	Russell Investments	084-06276	1301 SECOND AVENUE, 18TH FLOOR  Seattle  98101
0001090027-11-000007	asServiceCompany	13	Columbia Management Services Inc	084-01329	ONE FINANCIAL CENTER  Boston  02111
0001090027-11-000007	asServiceCompany	14	DWS Investment Service Co	084-01713	222 S. RIVERSIDE PLAZA  Chicago  60606
0001090027-11-000007	asServiceCompany	15	Eaton Vance Investment Managers	084-06041	255 STATE STREET  Boston  02109
0001090027-11-000007	asServiceCompany	16	Janus Funds	084-01505	100 FILLMORE STSTE 400  Denver  80206-4923
0001090027-11-000007	asServiceCompany	17	Sentinel Investments	084-06175	ONE NATIONAL LIFE DRIVE  MONTPELIER  05604
0001090027-11-000007	asServiceCompany	18	T. Rowe Price Funds	084-01917	4515 PAINTERS MILL ROAD  OWINGS MILLS  21117
0001090027-11-000007	asServiceCompany	19	Vanguard Funds	084-00772	100 VANGUARD BLVD  Malvern  19355
0001090027-11-000007	asServiceCompany	20	JP Morgan Asset Management	085-11399	4 NEW YORK PLAZA  New York  10004-2413
0001090027-11-000007	asServiceCompany	21	Gemini Fund Services	084-06083	4020 S 147TH STREET SUITE 2  Omaha  68134
0001090027-11-000007	asServiceCompany	22	BNY Mellon	085-00868	100 WHITE CLAY CENTER, ROUTE 273 SUITE 1  Newark  19711
0001090027-11-000007	asServiceCompany	23	Rydex Funds	084-05475	805 KING FARM BOULEVARD, SUITE 600  Rockville  20850
0001090027-11-000007	asServiceCompany	24	Invesco AIM Investment Services Inc	084-05432	11 GREENWAY PLAZA STE 100  Houston  77046
0000839097-11-000002	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
