ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001145959-11-000002	transNotMaintMasterSecHolder								
0001145959-11-000002	transMaintainMasterSecHolder								
0001145959-11-000002	currentAgent								
0001145959-11-000002	directRegistrationSystem								
0001145959-11-000002	securityHolderAccounts								
0001145959-11-000002	dividendReinvDirectPurchasePlan								
0001145959-11-000002	notTransMaintMasterSecHolder								
0001145959-11-000002	priorAgent								
0001145959-11-000002	dividendAndInterest								
0001202944-11-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001202944-11-000004	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001202944-11-000004	transNotMaintMasterSecHolder	7.0	0.0	0.0	0.0	0.0	0.0		
0001202944-11-000004	priorAgent							0	0.0
0001202944-11-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001202944-11-000004	dividendReinvDirectPurchasePlan							0	
0001202944-11-000004	dividendAndInterest							0	0.0
0001202944-11-000004	directRegistrationSystem							0	
0001202944-11-000004	currentAgent							0	0.0
0001253179-11-000002	priorAgent							0	0.0
0001253179-11-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001253179-11-000002	dividendReinvDirectPurchasePlan							292	
0001253179-11-000002	dividendAndInterest							155	144036515.72
0001253179-11-000002	securityHolderAccounts	0.0	0.0	97.0	0.0	0.0	3.0		
0001253179-11-000002	currentAgent							0	0.0
0001253179-11-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001253179-11-000002	transMaintainMasterSecHolder	0.0	0.0	291.0	0.0	0.0	1.0		
0001253179-11-000002	directRegistrationSystem							292	
0001261763-11-000002	currentAgent								
0001261763-11-000002	directRegistrationSystem								
0001261763-11-000002	dividendAndInterest								
0001261763-11-000002	notTransMaintMasterSecHolder								
0001261763-11-000002	priorAgent								
0001261763-11-000002	securityHolderAccounts	0.0	98.0	0.0	0.0	2.0	0.0		
0001261763-11-000002	dividendReinvDirectPurchasePlan								
0001261763-11-000002	transMaintainMasterSecHolder								
0001261763-11-000002	transNotMaintMasterSecHolder								
0001227021-11-000011	transMaintainMasterSecHolder	0.0	0.0	0.0	3.0	0.0	20.0		
0001227021-11-000011	securityHolderAccounts	0.0	0.0	0.0	61.0	0.0	39.0		
0001227021-11-000011	priorAgent							0	0.0
0001227021-11-000011	notTransMaintMasterSecHolder	0.0	0.0	0.0	18.0	0.0	248.0		
0001227021-11-000011	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001227021-11-000011	dividendAndInterest							453	2065552833.0
0001227021-11-000011	directRegistrationSystem							0	
0001227021-11-000011	currentAgent							0	0.0
0001227021-11-000011	dividendReinvDirectPurchasePlan							0	
0000818238-11-000005	transNotMaintMasterSecHolder	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-11-000005	transMaintainMasterSecHolder	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-11-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-11-000005	priorAgent							0	0.0
0000818238-11-000005	notTransMaintMasterSecHolder	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-11-000005	dividendReinvDirectPurchasePlan							33	
0000818238-11-000005	dividendAndInterest							9	6265975.0
0000818238-11-000005	currentAgent							0	0.0
0000818238-11-000005	directRegistrationSystem							33	
0001218371-11-000003	transMaintainMasterSecHolder								
0001218371-11-000003	priorAgent								
0001218371-11-000003	transNotMaintMasterSecHolder								
0001218371-11-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001218371-11-000003	notTransMaintMasterSecHolder								
0001218371-11-000003	dividendReinvDirectPurchasePlan								
0001218371-11-000003	dividendAndInterest								
0001218371-11-000003	directRegistrationSystem								
0001218371-11-000003	currentAgent								
0001462774-11-000005	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001462774-11-000005	transMaintainMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
