ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000027048-19-000005	serviceCompany	2	DST Worldwide Services India Private Limited- TA	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-19-000004	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-19-000004	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-19-000004	asServiceCompany	3	DWS Service Co.	084-01713	222 South Riverside Plaza  Chicago IL 60606
0000027048-19-000004	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington IL 61709
0000027048-19-000004	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0000027048-19-000004	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-19-000004	asServiceCompany	7	Goldman, Sachs & Co. LLC	084-01100	71 South Wacker Drive Suite 400 Chicago IL 60606
0000027048-19-000004	asServiceCompany	8	OFI Global Asset Management, Inc.	084-06477	6803 South Tucson Way  Centennial CO 80112
0000027048-19-000004	serviceCompany	1	DST Asset Manager Solutions Inc.	084-00896	2000 Crown Colony Dr  Quincy MA 02169
0000027048-19-000004	serviceCompany	2	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-19-000005	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City MO 64105
0001452780-19-000005	asServiceCompany	2	DST Asset Manager Solutions, Inc./TA	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0001520138-19-000402	asServiceCompany	1	New Horizon Transfer Inc.	084-06283	215-515 West Pender Street  Vancouver A1 V6B 6H5
0001520138-19-000402	asServiceCompany	2	Mountain Share Transfer, LLC	084-05790	2030 Powers Ferry Road  Atlanta GA 30339
0001520138-19-000402	asServiceCompany	3	Globex Transfer, LLC	084-06307	780 Deltona Blvd. Ste. 202  Deltona FL 32725
0000913181-19-000004	asServiceCompany	1	Gemini Fund Services	084-06083	4020 S 147th Street  Omaha NE 68137
0000810704-19-000002	asServiceCompany	1	BNY Mellon Investments Servicing (US) Inc. fka PNC Global Investment Services, Inc.	084-01761	400 Bellevue Parkway  Wilmington DE 19809
0000810704-19-000002	asServiceCompany	2	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston MA 02109
0000810704-19-000002	asServiceCompany	3	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000810704-19-000002	asServiceCompany	4	Invesco Investment Services Inc	084-05432	Greenway Plaza Ste. 100  Houston TX 77046
0000810704-19-000002	asServiceCompany	5	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001018490-19-000013	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-19-000013	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street Mail Stop NYC60-1635 New York NY 10005-2836
0001654954-19-011472	serviceCompany	1	ClearTrust, LLC	084-06351	16540 Point Village Dr. Suite 205 Lutz FL 33558
0000840464-19-000002	serviceCompanyTransferAgent	1	Computershare Trust Company, NA / TA	085-11340	    
0000840464-19-000002	serviceCompanyTransferAgent	2	Computershare Inc	084-05925	    
0000735286-19-000008	asServiceCompanyTransferAgent	1	Ascensus College Savings Recordkeeping Services, LLC	084-06488	    
0000735286-19-000007	asServiceCompanyTransferAgent	1	Ascensus College Savings Recordkeeping Services, LLC	084-06488	    
0000862124-19-000003	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington Blvd  Jersey City NJ 07310
0000862124-19-000003	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560071
0001721868-19-000438	asServiceCompany	1	Capital Transfer Agency, ULC	084-06117	390 Bay Street Suite 920 Toronto A6 M5H 2K2
0001721868-19-000438	serviceCompany	1	Capital Transfer Agency, ULC	084-06117	390 Bay Street Suite 920 Toronto A6 M5H 2K2
