ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001434234-10-000012	transMaintainMasterSecHolder	52.0	0.0	0.0	0.0	0.0	0.0		
0001434234-10-000012	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001434234-10-000012	priorAgent							0	0.0
0001434234-10-000012	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001434234-10-000012	dividendReinvDirectPurchasePlan							0	
0001434234-10-000012	dividendAndInterest							0	0.0
0001434234-10-000012	currentAgent							0	0.0
0001434234-10-000012	directRegistrationSystem							0	
0001054508-10-000053	transNotMaintMasterSecHolder								
0001054508-10-000053	currentAgent								
0001054508-10-000053	dividendAndInterest								
0001054508-10-000053	dividendReinvDirectPurchasePlan								
0001054508-10-000053	notTransMaintMasterSecHolder								
0001054508-10-000053	priorAgent								
0001054508-10-000053	securityHolderAccounts	97.0	0.0	0.0	0.0	3.0	0.0		
0001054508-10-000053	transMaintainMasterSecHolder								
0001054508-10-000053	directRegistrationSystem								
0001054508-10-000052	directRegistrationSystem								
0001054508-10-000052	transNotMaintMasterSecHolder								
0001054508-10-000052	transMaintainMasterSecHolder								
0001054508-10-000052	securityHolderAccounts	97.0	0.0	0.0	0.0	3.0	0.0		
0001054508-10-000052	currentAgent								
0001054508-10-000052	notTransMaintMasterSecHolder								
0001054508-10-000052	dividendReinvDirectPurchasePlan								
0001054508-10-000052	dividendAndInterest								
0001054508-10-000052	priorAgent								
0001054508-10-000051	currentAgent								
0001054508-10-000051	transNotMaintMasterSecHolder								
0001054508-10-000051	transMaintainMasterSecHolder								
0001054508-10-000051	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0001054508-10-000051	priorAgent								
0001054508-10-000051	notTransMaintMasterSecHolder								
0001054508-10-000051	directRegistrationSystem								
0001054508-10-000051	dividendAndInterest								
0001054508-10-000051	dividendReinvDirectPurchasePlan								
