ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001434234-14-000001	36	12-NOV-2013	1	0
0001434234-14-000001	37	29-NOV-2013	1	0
0001573302-14-000004	1	08-OCT-2013	558	58
0000883757-14-000006	1		0	0
0000950123-14-003485	1	31-DEC-2013	0	0
0000950123-14-003483	4	17-JUN-2013	49	2
0000950123-14-003483	1	15-MAR-2013	1683	90
0000950123-14-003483	10	16-DEC-2013	1589	109
0000950123-14-003483	9	15-NOV-2013	257	37
0000950123-14-003483	8	15-OCT-2013	59	11
0000950123-14-003483	7	16-SEP-2013	161	24
0000950123-14-003483	6	15-AUG-2013	180	30
0000950123-14-003483	5	15-JUL-2013	77	12
0000950123-14-003483	3	15-MAY-2013	66	14
0000950123-14-003483	2	15-APR-2013	9	1
0000107034-14-000001	1	31-DEC-2013	0	0
0001575705-14-000024	1		0	0
0000769188-14-000004	4	26-OCT-2013	6302	5285
0000769188-14-000004	3	26-JUL-2013	2759	2269
0000769188-14-000004	2	26-APR-2013	10759	6625
0000769188-14-000004	1	22-JAN-2013	3173	2744
0000769188-14-000003	3	23-JUL-2012	2958	2515
0000769188-14-000003	1	02-FEB-2012	4125	3608
0000769188-14-000003	4	22-OCT-2012	3063	2597
0000769188-14-000003	2	23-APR-2012	2465	2116
0001077455-14-000002	1		0	0
0001144204-14-019362	1	12-NOV-2013	28	9
0000839287-14-000002	1	15-AUG-2013	1	1
0001171520-14-000261	4	05-NOV-2013	2	0
0001171520-14-000261	3	04-JUN-2013	2	0
0001171520-14-000261	2	03-MAY-2013	4	0
0001171520-14-000261	1	19-MAR-2013	4	0
0001171520-14-000261	5	13-DEC-2013	2	0
0001146230-14-000006	2	05-DEC-2013	162318	119086
0001146230-14-000006	1	04-JUN-2013	273858	220351
0001316141-14-000003	1	28-FEB-2013	88	25
0001049169-14-000006	1	30-JAN-2013	1108	658
0001049169-14-000006	2	30-OCT-2013	2165	1135
0001387131-14-001198	1	30-JUN-2013	4	1
0001387131-14-001198	2	30-AUG-2013	21	9
0001387131-14-001198	3	30-SEP-2013	34	20
0001387131-14-001198	4	30-OCT-2013	42	24
0001387131-14-001198	5	30-NOV-2013	8	4
0001387131-14-001198	6	30-DEC-2013	2	0
0001388002-14-000001	1	10-MAY-2013	112	7
0001388002-14-000001	2	22-NOV-2013	101	6
0000882734-14-000002	1		0	0
0001041134-14-000003	1	31-DEC-2013	0	0
0001114874-14-000001	1	28-MAR-2013	2	0
0001114874-14-000001	2	30-OCT-2013	6	0
0001227021-14-000005	1	20-MAR-2014	0	0
0000710386-14-000002	1	01-JUN-2013	2	0
0001458661-14-000016	3	02-JUL-2013	20	6
0001458661-14-000016	1	31-JAN-2013	30	0
0001458661-14-000016	2	05-APR-2013	15	7
0000874230-14-000002	1	30-AUG-2013	1711	146
0001398344-14-001934	1		0	0
0000818238-14-000003	3	15-JUN-2013	289	11
0000818238-14-000003	2	16-APR-2013	301	4
0000818238-14-000003	1	14-FEB-2013	299	21
0000818238-14-000003	4	15-SEP-2013	290	4
0001096906-14-000394	3	26-JUL-2013	517	4
0001096906-14-000394	2	10-JUN-2013	1196	48
0001096906-14-000394	1	04-JAN-2013	526	11
0001096906-14-000394	4	16-DEC-2013	1150	20
0001096906-14-000393	1	04-JAN-2013	2	0
0001096906-14-000393	2	26-JUL-2013	9	2
0000740583-14-000156	2	21-JUN-2013	1949	172
0000740583-14-000156	3	25-SEP-2013	2115	400
0000740583-14-000156	1	11-FEB-2013	1882	687
0000889231-14-000005	2	16-JUL-2013	20	3
0000889231-14-000005	1	04-JAN-2013	27	12
0001393905-14-000146	1	04-FEB-2013	134	35
0001393905-14-000146	2	14-AUG-2013	97	11
0001144204-14-019068	1		0	0
0001022115-14-000002	1	31-DEC-2013	0	0
0000734846-14-000001	1	29-MAR-2013	71	27
0000734846-14-000001	4	31-DEC-2013	97	46
0000734846-14-000001	3	30-SEP-2013	128	65
0000734846-14-000001	2	28-JUN-2013	106	49
0000950123-14-003427	1	15-JAN-2013	3	1
0000911282-14-000003	1	03-JUL-2013	201	21
0000950123-14-003427	3	15-JUL-2013	1	0
0000950123-14-003427	4	15-OCT-2013	1	0
0000005732-14-000001	1	26-JAN-2012	3	0
0000005732-14-000001	2	22-MAR-2012	28	6
0000005732-14-000001	3	08-JUN-2012	27	0
0000005732-14-000001	4	03-OCT-2012	47	1
0000005732-14-000001	5	15-OCT-2012	22	1
0000005732-14-000001	6	20-NOV-2012	6	0
0000005732-14-000002	1	04-APR-2013	3	1
0000005732-14-000002	2	06-AUG-2013	5	0
0000950123-14-003429	1	01-JAN-2013	11	5
0000950123-14-003429	2	01-FEB-2013	3	1
0000950123-14-003429	3	01-MAR-2013	5	0
0000950123-14-003429	4	01-APR-2013	5	3
0000950123-14-003429	5	01-MAY-2013	12	2
0000950123-14-003429	6	01-JUN-2013	21	17
0000950123-14-003429	7	01-JUL-2013	17	11
0000950123-14-003429	8	01-AUG-2013	10	3
0000950123-14-003429	9	01-SEP-2013	6	5
0000950123-14-003429	10	01-OCT-2013	8	2
0000950123-14-003429	11	01-NOV-2013	126	0
0000950123-14-003429	12	01-DEC-2013	18	49
0000950123-14-003429	13	14-MAY-2013	78349	57094
0000950123-14-003429	14	15-NOV-2013	76921	56173
0001139576-14-000002	1	29-MAR-2013	9	9
0001139576-14-000002	2	28-JUN-2013	12	12
0001139576-14-000002	3	30-SEP-2013	12	12
0001139576-14-000002	4	30-DEC-2013	11	11
0000950123-14-003427	2	15-APR-2013	4	0
0000896852-14-000006	3	01-MAR-2013	1575	521
0000896852-14-000006	8	01-AUG-2013	240	71
0000896852-14-000006	11	02-DEC-2013	1166	261
0000896852-14-000006	10	01-NOV-2013	3016	695
0000896852-14-000006	9	03-SEP-2013	2694	733
0000896852-14-000006	2	01-FEB-2013	1207	342
0000896852-14-000006	7	01-JUL-2013	1199	305
0000896852-14-000006	6	03-JUN-2013	3052	1040
0000896852-14-000006	5	01-MAY-2013	352	62
0000896852-14-000006	4	01-APR-2013	925	323
0000896852-14-000006	1	02-JAN-2013	523	175
0000838617-14-000002	1	12-MAR-2013	1	1
0001202048-14-000005	1	10-JUN-2013	15451	4738
0001202048-14-000005	2	16-SEP-2013	10873	446
0001202048-14-000005	3	16-DEC-2013	10525	265
0001085284-14-000001	1	15-MAR-2013	29	7
0001085284-14-000001	2	26-APR-2013	38	8
0001144204-14-018774	1	08-MAY-2013	122012	65315
0001144204-14-018774	2	24-DEC-2013	83194	55112
0001144204-14-018768	1	01-JAN-2013	0	0
0000891010-14-000002	1		0	0
0001145722-14-000002	1	13-NOV-2013	11	11
0000746972-14-000001	2	08-JUL-2013	41	0
0000746972-14-000001	1	15-JAN-2013	66	0
0001018490-14-000018	1	05-FEB-2013	73	31
0001018490-14-000018	2	01-AUG-2013	34	19
0000810704-14-000003	1		0	0
0000950123-14-003409	1	26-MAR-2014	0	0
0000839196-14-000001	12	20-DEC-2013	0	0
0000839196-14-000001	11	20-NOV-2013	61	10
0000839196-14-000001	10	21-OCT-2013	0	0
0000839196-14-000001	9	20-SEP-2013	0	0
0000839196-14-000001	8	20-AUG-2013	1	0
0000839196-14-000001	7	17-JUL-2013	1	0
0000839196-14-000001	5	20-MAY-2013	21	14
0000839196-14-000001	4	23-APR-2013	3	0
0000839196-14-000001	3	28-MAR-2012	17	5
0000839196-14-000001	2	20-FEB-2013	97	18
0000839196-14-000001	1	22-JAN-2013	19	5
0000839196-14-000001	6	27-JUN-2013	5	0
0000733598-14-000002	3	11-MAR-2013	239	75
0000733598-14-000002	2	11-FEB-2013	40	10
0000733598-14-000002	1	10-JAN-2013	61	16
0000733598-14-000002	12	10-DEC-2013	73	17
0000733598-14-000002	11	11-NOV-2013	223	32
0000733598-14-000002	4	10-APR-2013	55	8
0000733598-14-000002	9	10-SEP-2013	292	70
0000733598-14-000002	8	12-AUG-2013	216	31
0000733598-14-000002	7	10-JUL-2013	82	15
0000733598-14-000002	6	10-JUN-2013	213	45
0000733598-14-000002	5	10-MAY-2013	63	17
0000733598-14-000002	10	10-OCT-2013	54	8
0000838966-14-000001	1	01-FEB-2013	1	0
0000838966-14-000001	2	01-MAR-2013	1	1
0000838966-14-000001	3	01-APR-2013	7	6
0000838966-14-000001	4	01-MAY-2013	2	2
0000838966-14-000001	5	01-JUL-2013	3	3
0000838966-14-000001	6	01-SEP-2013	1	1
0000838966-14-000001	7	01-OCT-2013	3	3
0000734611-14-000005	65	12-NOV-2013	4	0
0000734611-14-000005	66	13-NOV-2013	3	2
0000734611-14-000005	67	15-NOV-2013	2	1
0000734611-14-000005	68	18-NOV-2013	4	2
0000734611-14-000005	69	27-NOV-2013	1	1
0000734611-14-000005	70	14-DEC-2013	1	0
0000734611-14-000005	71	19-DEC-2013	1	0
0000734611-14-000005	72	26-DEC-2013	3	0
0000734611-14-000005	15	05-FEB-2013	1	1
0000734611-14-000005	16	09-FEB-2013	1	1
0000734611-14-000005	17	13-FEB-2013	1	1
0000734611-14-000005	18	19-FEB-2013	2	1
0000734611-14-000005	19	26-FEB-2013	1	1
0000734611-14-000005	20	12-MAR-2013	1	1
0000734611-14-000005	21	25-MAR-2013	1	0
0000734611-14-000005	22	08-APR-2013	1	1
0000734611-14-000005	23	15-APR-2013	1	0
0000734611-14-000005	24	16-APR-2013	1	1
0000734611-14-000005	25	20-APR-2013	1	1
0000734611-14-000005	26	22-APR-2013	1	1
0000734611-14-000005	27	23-APR-2013	3	3
0000734611-14-000005	28	25-APR-2013	2	2
0000734611-14-000005	29	27-APR-2013	1	1
0000734611-14-000005	30	02-MAY-2013	1	1
0000734611-14-000005	31	10-MAY-2013	2	2
0000734611-14-000005	32	11-MAY-2013	1	1
0000734611-14-000005	33	14-MAY-2013	1	0
0000734611-14-000005	34	15-MAY-2013	1	1
0000734611-14-000005	35	20-MAY-2013	2	1
0000734611-14-000005	36	21-MAY-2013	1	1
0000734611-14-000005	37	26-MAY-2013	1	1
0000734611-14-000005	38	28-MAY-2013	5	4
0000734611-14-000005	39	01-JUN-2013	1	1
0000734611-14-000005	40	07-JUN-2013	1	0
0000734611-14-000005	41	08-JUN-2013	1	1
0000734611-14-000005	42	09-JUL-2013	1	1
0000734611-14-000005	1	15-JAN-2013	1	0
0000734611-14-000005	2	16-JAN-2013	7	2
0000734611-14-000005	3	18-JAN-2013	1	0
0000734611-14-000005	4	22-JAN-2013	15	13
0000734611-14-000005	5	23-JAN-2013	3	2
0000734611-14-000005	6	25-JAN-2013	1	1
0000734611-14-000005	7	26-JAN-2013	2	2
0000734611-14-000005	8	27-JAN-2013	17	13
0000734611-14-000005	9	28-JAN-2013	4	4
0000734611-14-000005	10	29-JAN-2013	1	1
0000734611-14-000005	11	31-JAN-2013	1	0
0000734611-14-000005	12	01-FEB-2013	3	2
0000734611-14-000005	13	02-FEB-2013	1	1
0000734611-14-000005	14	04-FEB-2013	2	2
0000734611-14-000005	43	19-JUL-2013	1	1
0000734611-14-000005	44	22-JUL-2013	1	1
0000734611-14-000005	45	25-JUL-2013	3	2
0000734611-14-000005	46	26-JUL-2013	4	3
0000734611-14-000005	47	29-JUL-2013	2	2
0000734611-14-000005	48	30-JUL-2013	4	3
0000734611-14-000005	49	02-AUG-2013	1	1
0000734611-14-000005	50	05-AUG-2013	3	2
0000734611-14-000005	51	07-AUG-2013	2	1
0000734611-14-000005	52	09-AUG-2013	4	2
0000734611-14-000005	53	12-AUG-2013	2	2
0000734611-14-000005	54	23-AUG-2013	1	0
0000734611-14-000005	55	26-AUG-2013	2	2
0000734611-14-000005	56	03-SEP-2013	1	1
0000734611-14-000005	57	12-SEP-2013	1	0
0000734611-14-000005	58	16-SEP-2013	1	1
0000734611-14-000005	59	18-OCT-2013	3	2
0000734611-14-000005	60	21-OCT-2013	2	1
0000734611-14-000005	61	26-OCT-2013	2	1
0000734611-14-000005	62	29-OCT-2013	1	1
0000734611-14-000005	63	31-OCT-2013	3	2
0000734611-14-000005	64	06-NOV-2013	1	0
0000793347-14-000012	1	02-JAN-2013	7	5
0000793347-14-000012	27	26-NOV-2013	2	2
0000793347-14-000012	3	04-FEB-2013	3706	1608
0000793347-14-000012	4	06-FEB-2013	5	5
0000793347-14-000012	5	04-MAR-2013	5283	2148
0000793347-14-000012	6	04-MAR-2013	4	4
0000793347-14-000012	7	03-APR-2013	1134	478
0000793347-14-000012	8	03-APR-2013	13	5
0000793347-14-000012	9	04-APR-2013	6	6
0000793347-14-000012	10	01-MAY-2013	5	1
0000793347-14-000012	11	03-MAY-2013	2953	1192
0000793347-14-000012	12	03-MAY-2013	2	2
0000793347-14-000012	13	03-JUN-2013	5160	1858
0000793347-14-000012	14	07-JUN-2013	25	19
0000793347-14-000012	15	10-JUN-2013	7	7
0000793347-14-000012	16	11-JUN-2013	12	12
0000793347-14-000012	17	03-JUL-2013	1549	644
0000793347-14-000012	18	03-JUL-2013	6	6
0000793347-14-000012	19	05-AUG-2013	5846	2273
0000793347-14-000012	20	15-AUG-2013	13	13
0000793347-14-000012	21	03-SEP-2013	1595	711
0000793347-14-000012	22	10-SEP-2013	16	14
0000793347-14-000012	23	17-SEP-2013	5	5
0000793347-14-000012	24	02-OCT-2013	3	3
0000793347-14-000012	25	03-OCT-2013	2816	732
0000793347-14-000012	26	04-NOV-2013	6607	2437
0000793347-14-000012	2	03-JAN-2013	2713	1021
0000838135-14-000003	1		0	0
0001030030-14-000001	3	08-NOV-2013	1	1
0001030030-14-000001	1	25-FEB-2013	1	1
0001030030-14-000001	2	25-JUL-2013	1	1
0001020337-14-000002	2	06-DEC-2013	6519	4614
0001020337-14-000002	1	27-MAR-2013	5627	4108
0000067590-14-000248	24	08-FEB-2013	6	6
0000067590-14-000248	25	11-FEB-2013	11	11
0000067590-14-000248	26	12-FEB-2013	5	5
0000067590-14-000248	27	13-FEB-2013	25	19
0000067590-14-000248	28	14-FEB-2013	7	7
0000067590-14-000248	29	15-FEB-2013	12	12
0000067590-14-000248	30	19-FEB-2013	16	16
0000067590-14-000248	31	20-FEB-2013	15	15
0000067590-14-000248	32	21-FEB-2013	49	46
0000067590-14-000248	33	22-FEB-2013	22	21
0000067590-14-000248	34	25-FEB-2013	21	20
0000067590-14-000248	35	26-FEB-2013	22	19
0000067590-14-000248	36	27-FEB-2013	18	17
0000067590-14-000248	37	28-FEB-2013	42	33
0000067590-14-000248	38	01-MAR-2013	66	64
0000067590-14-000248	39	04-MAR-2013	40	32
0000067590-14-000248	40	06-MAR-2013	6	5
0000067590-14-000248	41	07-MAR-2013	53	50
0000067590-14-000248	42	11-MAR-2013	6	6
0000067590-14-000248	43	12-MAR-2013	23	22
0000067590-14-000248	44	13-MAR-2013	37	32
0000067590-14-000248	45	14-MAR-2013	15	15
0000067590-14-000248	46	15-MAR-2013	2	2
0000067590-14-000248	47	18-MAR-2013	79	72
0000067590-14-000248	48	19-MAR-2013	21	21
0000067590-14-000248	49	20-MAR-2013	10	10
0000067590-14-000248	50	22-MAR-2013	27	26
0000067590-14-000248	51	25-MAR-2013	69	64
0000067590-14-000248	52	26-MAR-2013	64	61
0000067590-14-000248	53	27-MAR-2013	55	49
0000067590-14-000248	54	28-MAR-2013	20	16
0000067590-14-000248	55	01-APR-2013	23	21
0000067590-14-000248	1	02-JAN-2013	26	23
0000067590-14-000248	2	03-JAN-2013	52	51
0000067590-14-000248	3	07-JAN-2013	311	295
0000067590-14-000248	4	08-JAN-2013	188	183
0000067590-14-000248	5	10-JAN-2013	8	7
0000067590-14-000248	6	11-JAN-2013	16	15
0000067590-14-000248	7	14-JAN-2013	6	6
0000067590-14-000248	8	15-JAN-2013	22	20
0000067590-14-000248	9	16-JAN-2013	39	35
0000067590-14-000248	10	17-JAN-2013	3	3
0000067590-14-000248	11	18-JAN-2013	4	4
0000067590-14-000248	12	22-JAN-2013	1	1
0000067590-14-000248	13	23-JAN-2013	10	10
0000067590-14-000248	14	25-JAN-2013	6	5
0000067590-14-000248	15	28-JAN-2013	11	7
0000067590-14-000248	16	29-JAN-2013	17	12
0000067590-14-000248	17	30-JAN-2013	5	4
0000067590-14-000248	18	31-JAN-2013	16	14
0000067590-14-000248	19	01-FEB-2013	13	13
0000067590-14-000248	20	04-FEB-2013	3	3
0000067590-14-000248	21	05-FEB-2013	16	15
0000067590-14-000248	22	06-FEB-2013	2	2
0000067590-14-000248	23	07-FEB-2013	4	4
0000067590-14-000248	192	14-NOV-2013	21	21
0000067590-14-000248	193	15-NOV-2013	2	2
0000067590-14-000248	194	18-NOV-2013	7	5
0000067590-14-000248	195	20-NOV-2013	15	15
0000067590-14-000248	196	22-NOV-2013	30	30
0000067590-14-000248	197	29-NOV-2013	1	1
0000067590-14-000248	198	02-DEC-2013	1	1
0000067590-14-000248	199	04-DEC-2013	4	4
0000067590-14-000248	200	10-DEC-2013	2	2
0000067590-14-000248	201	12-DEC-2013	2	2
0000067590-14-000248	202	13-DEC-2013	15	13
0000067590-14-000248	203	16-DEC-2013	5	5
0000067590-14-000248	204	18-DEC-2013	17	16
0000067590-14-000248	205	19-DEC-2013	7	7
0000067590-14-000248	206	20-DEC-2013	7	7
0000067590-14-000248	207	23-DEC-2013	1	1
0000067590-14-000248	208	24-DEC-2013	1	1
0000067590-14-000248	209	26-DEC-2013	1	1
0000067590-14-000248	210	27-DEC-2013	1	1
0000067590-14-000248	211	30-DEC-2013	6	6
0000067590-14-000248	153	30-AUG-2013	33	32
0000067590-14-000248	154	03-SEP-2013	22	21
0000067590-14-000248	155	04-SEP-2013	62	58
0000067590-14-000248	156	05-SEP-2013	43	40
0000067590-14-000248	157	06-SEP-2013	3	3
0000067590-14-000248	158	10-SEP-2013	15	15
0000067590-14-000248	159	11-SEP-2013	2	2
0000067590-14-000248	160	12-SEP-2013	14	12
0000067590-14-000248	161	13-SEP-2013	22	22
0000067590-14-000248	162	16-SEP-2013	10	10
0000067590-14-000248	163	18-SEP-2013	18	18
0000067590-14-000248	164	19-SEP-2013	23	23
0000067590-14-000248	165	23-SEP-2013	15	15
0000067590-14-000248	166	24-SEP-2013	9	8
0000067590-14-000248	167	25-SEP-2013	9	9
0000067590-14-000248	168	26-SEP-2013	19	18
0000067590-14-000248	169	27-SEP-2013	34	33
0000067590-14-000248	170	30-SEP-2013	40	38
0000067590-14-000248	171	01-OCT-2013	21	21
0000067590-14-000248	172	02-OCT-2013	33	32
0000067590-14-000248	173	03-OCT-2013	28	28
0000067590-14-000248	174	04-OCT-2013	10	10
0000067590-14-000248	175	08-OCT-2013	1	1
0000067590-14-000248	176	09-OCT-2013	1	1
0000067590-14-000248	177	14-OCT-2013	6	6
0000067590-14-000248	178	17-OCT-2013	41	40
0000067590-14-000248	179	22-OCT-2013	7	7
0000067590-14-000248	180	23-OCT-2013	31	31
0000067590-14-000248	181	24-OCT-2013	12	12
0000067590-14-000248	182	25-OCT-2013	7	7
0000067590-14-000248	183	28-OCT-2013	17	16
0000067590-14-000248	184	29-OCT-2013	1	1
0000067590-14-000248	185	30-OCT-2013	144	140
0000067590-14-000248	186	31-OCT-2013	38	38
0000067590-14-000248	187	01-NOV-2013	146	145
0000067590-14-000248	188	04-NOV-2013	16	16
0000067590-14-000248	189	05-NOV-2013	32	32
0000067590-14-000248	190	12-NOV-2013	15	15
0000067590-14-000248	191	13-NOV-2013	4	4
0000067590-14-000248	64	12-APR-2013	3	3
0000067590-14-000248	65	15-APR-2013	6	5
0000067590-14-000248	66	16-APR-2013	25	24
0000067590-14-000248	67	17-APR-2013	25	23
0000067590-14-000248	68	18-APR-2013	8	8
0000067590-14-000248	69	19-APR-2013	25	21
0000067590-14-000248	70	22-APR-2013	40	39
0000067590-14-000248	71	23-APR-2013	28	22
0000067590-14-000248	72	24-APR-2013	32	31
0000067590-14-000248	73	29-APR-2013	2	2
0000067590-14-000248	74	30-APR-2013	13	13
0000067590-14-000248	75	01-MAY-2013	17	16
0000067590-14-000248	76	02-MAY-2013	15	13
0000067590-14-000248	77	04-MAY-2013	32	29
0000067590-14-000248	78	06-MAY-2013	55	53
0000067590-14-000248	79	07-MAY-2013	17	17
0000067590-14-000248	80	08-MAY-2013	4	4
0000067590-14-000248	81	09-MAY-2013	28	26
0000067590-14-000248	82	10-MAY-2013	23	21
0000067590-14-000248	83	13-MAY-2013	17	14
0000067590-14-000248	84	14-MAY-2013	50	48
0000067590-14-000248	85	15-MAY-2013	32	29
0000067590-14-000248	86	16-MAY-2013	6	6
0000067590-14-000248	87	17-MAY-2013	7	7
0000067590-14-000248	88	20-MAY-2013	38	30
0000067590-14-000248	89	21-MAY-2013	25	23
0000067590-14-000248	90	22-MAY-2013	29	25
0000067590-14-000248	91	23-MAY-2013	19	18
0000067590-14-000248	92	24-MAY-2013	12	11
0000067590-14-000248	93	28-MAY-2013	19	16
0000067590-14-000248	94	29-MAY-2013	64	60
0000067590-14-000248	95	30-MAY-2013	9	9
0000067590-14-000248	96	31-MAY-2013	65	62
0000067590-14-000248	212	31-DEC-2013	7	7
0000067590-14-000248	105	13-JUN-2013	58	58
0000067590-14-000248	106	14-JUN-2013	95	95
0000067590-14-000248	107	17-JUN-2013	51	49
0000067590-14-000248	108	18-JUN-2013	15	15
0000067590-14-000248	109	19-JUN-2013	9	9
0000067590-14-000248	110	20-JUN-2013	24	23
0000067590-14-000248	111	21-JUN-2013	21	21
0000067590-14-000248	112	24-JUN-2013	19	18
0000067590-14-000248	113	25-JUN-2013	17	17
0000067590-14-000248	114	01-JUL-2013	4	4
0000067590-14-000248	115	02-JUL-2013	11	11
0000067590-14-000248	116	03-JUL-2013	15	15
0000067590-14-000248	117	08-JUL-2013	32	27
0000067590-14-000248	118	09-JUL-2013	12	12
0000067590-14-000248	119	10-JUL-2013	55	53
0000067590-14-000248	120	11-JUL-2013	18	17
0000067590-14-000248	121	12-JUL-2013	14	12
0000067590-14-000248	122	15-JUL-2013	13	12
0000067590-14-000248	123	16-JUL-2013	13	13
0000067590-14-000248	124	17-JUL-2013	32	29
0000067590-14-000248	125	18-JUL-2013	9	8
0000067590-14-000248	126	22-JUL-2013	20	20
0000067590-14-000248	127	23-JUL-2013	14	14
0000067590-14-000248	128	24-JUL-2013	6	6
0000067590-14-000248	129	25-JUL-2013	11	11
0000067590-14-000248	130	26-JUL-2013	7	5
0000067590-14-000248	131	29-JUL-2013	159	152
0000067590-14-000248	132	30-JUL-2013	9	9
0000067590-14-000248	133	31-JUL-2013	7	7
0000067590-14-000248	134	01-AUG-2013	9	9
0000067590-14-000248	135	02-AUG-2013	14	14
0000067590-14-000248	136	06-AUG-2013	12	12
0000067590-14-000248	137	07-AUG-2013	13	13
0000067590-14-000248	138	08-AUG-2013	15	14
0000067590-14-000248	139	09-AUG-2013	82	80
0000067590-14-000248	140	12-AUG-2013	64	61
0000067590-14-000248	141	13-AUG-2013	39	38
0000067590-14-000248	142	14-AUG-2013	27	27
0000067590-14-000248	143	15-AUG-2013	4	4
0000067590-14-000248	144	16-AUG-2013	7	7
0000067590-14-000248	145	19-AUG-2013	28	28
0000067590-14-000248	146	21-AUG-2013	1	1
0000067590-14-000248	147	22-AUG-2013	28	28
0000067590-14-000248	148	23-AUG-2013	15	15
0000067590-14-000248	149	26-AUG-2013	17	17
0000067590-14-000248	150	27-AUG-2013	30	30
0000067590-14-000248	151	28-AUG-2013	47	46
0000067590-14-000248	152	29-AUG-2013	37	37
0000067590-14-000248	56	02-APR-2013	18	18
0000067590-14-000248	57	03-APR-2013	15	14
0000067590-14-000248	58	04-APR-2013	20	18
0000067590-14-000248	59	05-APR-2013	10	10
0000067590-14-000248	60	08-APR-2013	5	5
0000067590-14-000248	61	09-APR-2013	5	5
0000067590-14-000248	62	10-APR-2013	20	20
0000067590-14-000248	63	11-APR-2013	29	26
0000067590-14-000248	97	03-JUN-2013	47	45
0000067590-14-000248	98	04-JUN-2013	79	75
0000067590-14-000248	99	05-JUN-2013	29	29
0000067590-14-000248	100	06-JUN-2013	61	59
0000067590-14-000248	101	07-JUN-2013	35	35
0000067590-14-000248	102	10-JUN-2013	7	6
0000067590-14-000248	103	11-JUN-2013	12	12
0000067590-14-000248	104	12-JUN-2013	33	30
0000849542-14-000002	6	20-DEC-2013	50	27
0000849542-14-000002	7	26-DEC-2013	22860	16550
0000849542-14-000002	1	24-MAY-2013	34362	23842
0000849542-14-000002	2	20-JUN-2013	29742	21667
0000849542-14-000002	3	28-JUN-2013	81	21
0000849542-14-000002	5	17-DEC-2013	36827	25563
0000849542-14-000002	4	04-SEP-2013	9503	7381
0000839266-14-000002	1		0	0
0001410578-14-000114	3	01-MAR-2013	13	8
0001410578-14-000114	12	01-DEC-2013	0	0
