ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001144204-14-019362	priorAgent							0	0.0
0001144204-14-019362	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-14-019362	dividendReinvDirectPurchasePlan							0	
0001144204-14-019362	currentAgent							0	0.0
0001144204-14-019362	dividendAndInterest							0	0.0
0000839287-14-000002	currentAgent							0	0.0
0000839287-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839287-14-000002	directRegistrationSystem							5	
0000839287-14-000002	dividendAndInterest							3192	42734276926.0
0000839287-14-000002	dividendReinvDirectPurchasePlan							150	
0000839287-14-000002	securityHolderAccounts	1.23	0.0	85.73	2.13	0.0	10.91		
0000839287-14-000002	priorAgent							0	0.0
0000839287-14-000002	notTransMaintMasterSecHolder	2.0	0.0	1326.0	25.0	0.0	778.0		
0000839287-14-000002	transMaintainMasterSecHolder	6.0	0.0	212.0	28.0	0.0	726.0		
0001171520-14-000261	dividendReinvDirectPurchasePlan							0	
0001171520-14-000261	currentAgent							0	0.0
0001171520-14-000261	directRegistrationSystem							0	
0001171520-14-000261	dividendAndInterest							0	0.0
0001171520-14-000261	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001171520-14-000261	priorAgent							0	0.0
0001171520-14-000261	transMaintainMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001171520-14-000261	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001171520-14-000261	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-14-000006	securityHolderAccounts	98.0	0.0	0.0	0.0	0.0	2.0		
0001146230-14-000006	currentAgent							7	927524.0
0001146230-14-000006	priorAgent							4	1055177.0
0001146230-14-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-14-000006	transNotMaintMasterSecHolder	226.0	0.0	0.0	0.0	0.0	0.0		
0001146230-14-000006	dividendAndInterest							4729	358767419105.0
0001146230-14-000006	directRegistrationSystem							2501	
0001146230-14-000006	transMaintainMasterSecHolder	6352.0	163.0	0.0	84.0	0.0	2129.0		
0001146230-14-000006	dividendReinvDirectPurchasePlan							996	
0001316141-14-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001316141-14-000003	transMaintainMasterSecHolder	101.0	0.0	0.0	0.0	0.0	0.0		
0001316141-14-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001316141-14-000003	priorAgent							0	0.0
0001316141-14-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001316141-14-000003	directRegistrationSystem							1	
0001316141-14-000003	currentAgent							0	0.0
0001316141-14-000003	dividendAndInterest							0	0.0
0001316141-14-000003	dividendReinvDirectPurchasePlan							0	
0001049169-14-000006	currentAgent							0	0.0
0001049169-14-000006	directRegistrationSystem							567	
0001049169-14-000006	dividendAndInterest							456	2929490698.33
0001049169-14-000006	dividendReinvDirectPurchasePlan							567	
0001049169-14-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001049169-14-000006	priorAgent							0	0.0
0001049169-14-000006	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001049169-14-000006	transMaintainMasterSecHolder	0.0	0.0	567.0	0.0	0.0	0.0		
0001049169-14-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-14-001198	currentAgent							0	0.0
0001387131-14-001198	directRegistrationSystem							0	
0001387131-14-001198	dividendAndInterest							1	115130.49
0001387131-14-001198	dividendReinvDirectPurchasePlan							0	
0001387131-14-001198	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-14-001198	priorAgent							0	0.0
0001387131-14-001198	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001387131-14-001198	transMaintainMasterSecHolder	0.0	0.0	0.0	8.0	0.0	0.0		
0001387131-14-001198	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001388002-14-000001	priorAgent							0	0.0
0001388002-14-000001	transMaintainMasterSecHolder	24.0	3710.0	0.0	0.0	0.0	0.0		
0001388002-14-000001	securityHolderAccounts	6.0	89.0	0.0	0.0	5.0	0.0		
0001388002-14-000001	currentAgent							0	0.0
0001388002-14-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001388002-14-000001	dividendAndInterest							1546	8142330839.96
0001388002-14-000001	dividendReinvDirectPurchasePlan							0	
0001388002-14-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001388002-14-000001	directRegistrationSystem							0	
0000882734-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-14-000002	transMaintainMasterSecHolder	268.0	0.0	0.0	0.0	0.0	0.0		
0000882734-14-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-14-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-14-000002	priorAgent							0	0.0
0000882734-14-000002	dividendReinvDirectPurchasePlan							0	
0000882734-14-000002	dividendAndInterest							0	0.0
0000882734-14-000002	directRegistrationSystem							0	
0000882734-14-000002	currentAgent							0	0.0
0001041134-14-000003	priorAgent								
0001041134-14-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001041134-14-000003	transMaintainMasterSecHolder								
0001041134-14-000003	transNotMaintMasterSecHolder								
0001041134-14-000003	currentAgent								
0001041134-14-000003	dividendReinvDirectPurchasePlan								
0001041134-14-000003	dividendAndInterest								
0001041134-14-000003	directRegistrationSystem								
0001041134-14-000003	notTransMaintMasterSecHolder								
0001114874-14-000001	transNotMaintMasterSecHolder								
0001114874-14-000001	transMaintainMasterSecHolder								
0001114874-14-000001	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-14-000001	priorAgent								
0001114874-14-000001	dividendReinvDirectPurchasePlan								
0001114874-14-000001	dividendAndInterest								
0001114874-14-000001	directRegistrationSystem								
0001114874-14-000001	currentAgent								
0001114874-14-000001	notTransMaintMasterSecHolder								
0001227021-14-000005	transMaintainMasterSecHolder	2.0	0.0	0.0	15.0	0.0	33.0		
0001227021-14-000005	securityHolderAccounts	18.0	0.0	0.0	45.0	0.0	37.0		
0001227021-14-000005	priorAgent							0	0.0
0001227021-14-000005	notTransMaintMasterSecHolder	26.0	0.0	0.0	28.0	0.0	723.0		
0001227021-14-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001227021-14-000005	currentAgent							0	0.0
0001227021-14-000005	dividendAndInterest							7970	16764420564.32
0001227021-14-000005	directRegistrationSystem							41	
0001227021-14-000005	dividendReinvDirectPurchasePlan							386	
0000710386-14-000002	transMaintainMasterSecHolder	28.0	0.0	0.0	0.0	0.0	0.0		
0000710386-14-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000710386-14-000002	priorAgent							0	0.0
0000710386-14-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000710386-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000710386-14-000002	dividendAndInterest							0	0.0
0000710386-14-000002	directRegistrationSystem							0	
0000710386-14-000002	currentAgent							0	0.0
0000710386-14-000002	dividendReinvDirectPurchasePlan							0	
0001458661-14-000016	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001458661-14-000016	transMaintainMasterSecHolder	0.0	2817.0	0.0	0.0	23146.0	6856.0		
0001458661-14-000016	securityHolderAccounts	0.0	10.73	0.0	0.0	60.980000000000004	28.29		
0001458661-14-000016	priorAgent							0	0.0
0001458661-14-000016	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001458661-14-000016	dividendReinvDirectPurchasePlan							0	
0001458661-14-000016	dividendAndInterest							30234	20734071863.0
0001458661-14-000016	currentAgent							0	0.0
0001458661-14-000016	directRegistrationSystem							0	
0000874230-14-000002	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000874230-14-000002	directRegistrationSystem							0	
0000874230-14-000002	currentAgent							0	0.0
0000874230-14-000002	dividendAndInterest							2	547262618.0
0000874230-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000874230-14-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000874230-14-000002	priorAgent							0	0.0
0000874230-14-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000874230-14-000002	dividendReinvDirectPurchasePlan							0	
0001398344-14-001934	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-14-001934	transMaintainMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
0001398344-14-001934	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001398344-14-001934	priorAgent							0	0.0
0001398344-14-001934	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-14-001934	dividendReinvDirectPurchasePlan							0	
0001398344-14-001934	dividendAndInterest							0	0.0
0001398344-14-001934	directRegistrationSystem							0	
0001398344-14-001934	currentAgent							0	0.0
0000818238-14-000003	currentAgent							0	0.0
0000818238-14-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000818238-14-000003	transMaintainMasterSecHolder	0.0	0.0	29.0	0.0	0.0	0.0		
0000818238-14-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-14-000003	directRegistrationSystem							27	
0000818238-14-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000818238-14-000003	dividendReinvDirectPurchasePlan							27	
0000818238-14-000003	dividendAndInterest							12	31847615.52
0000818238-14-000003	priorAgent							0	0.0
0001096906-14-000394	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000394	transMaintainMasterSecHolder	783.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000394	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000394	priorAgent							0	0.0
0001096906-14-000394	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000394	dividendReinvDirectPurchasePlan							0	
0001096906-14-000394	dividendAndInterest							5	5631400.24
0001096906-14-000394	currentAgent							0	0.0
0001096906-14-000394	directRegistrationSystem							44	
0001096906-14-000393	dividendReinvDirectPurchasePlan							0	
0001096906-14-000393	dividendAndInterest							1	7329483.66
0001096906-14-000393	directRegistrationSystem							1	
0001096906-14-000393	currentAgent							0	0.0
0001096906-14-000393	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000393	priorAgent							0	0.0
0001096906-14-000393	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000393	transMaintainMasterSecHolder	9.0	0.0	0.0	0.0	0.0	0.0		
0001096906-14-000393	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-14-000156	currentAgent							0	0.0
0000740583-14-000156	directRegistrationSystem							0	
0000740583-14-000156	dividendAndInterest							0	0.0
0000740583-14-000156	dividendReinvDirectPurchasePlan							0	
0000740583-14-000156	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-14-000156	priorAgent							0	0.0
0000740583-14-000156	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0000740583-14-000156	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	310.0		
0000740583-14-000156	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-14-003437	transNotMaintMasterSecHolder								
0000950123-14-003437	dividendReinvDirectPurchasePlan								
0000950123-14-003437	currentAgent								
0000950123-14-003437	directRegistrationSystem								
0000950123-14-003437	dividendAndInterest								
0000950123-14-003437	notTransMaintMasterSecHolder								
0000950123-14-003437	priorAgent								
0000950123-14-003437	transMaintainMasterSecHolder								
0000950123-14-003437	securityHolderAccounts								
0001218371-14-000002	transMaintainMasterSecHolder								
0001218371-14-000002	securityHolderAccounts								
0001218371-14-000002	priorAgent								
0001218371-14-000002	notTransMaintMasterSecHolder								
0001218371-14-000002	dividendReinvDirectPurchasePlan								
0001218371-14-000002	dividendAndInterest								
0001218371-14-000002	directRegistrationSystem								
0001218371-14-000002	currentAgent								
0001218371-14-000002	transNotMaintMasterSecHolder								
0000889231-14-000005	transMaintainMasterSecHolder	0.0	0.0	37.0	0.0	0.0	0.0		
0000889231-14-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000889231-14-000005	priorAgent							0	0.0
0000889231-14-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000889231-14-000005	transNotMaintMasterSecHolder	0.0	0.0	6.0	0.0	0.0	0.0		
0000889231-14-000005	dividendAndInterest							42	11645285.0
0000889231-14-000005	directRegistrationSystem							0	
0000889231-14-000005	currentAgent							0	0.0
0000889231-14-000005	dividendReinvDirectPurchasePlan							37	
0001393905-14-000146	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-14-000146	dividendReinvDirectPurchasePlan							0	
0001393905-14-000146	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001393905-14-000146	transMaintainMasterSecHolder	326.0	0.0	0.0	0.0	0.0	0.0		
0001393905-14-000146	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-14-000146	priorAgent							0	0.0
0001393905-14-000146	dividendAndInterest							1	351113.8
0001393905-14-000146	directRegistrationSystem							33	
0001393905-14-000146	currentAgent							0	0.0
0001144204-14-019068	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-14-019068	priorAgent							0	0.0
0001144204-14-019068	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001144204-14-019068	transMaintainMasterSecHolder	12.0	0.0	0.0	0.0	0.0	0.0		
0001144204-14-019068	currentAgent							0	0.0
0001144204-14-019068	dividendReinvDirectPurchasePlan							0	
0001144204-14-019068	dividendAndInterest							0	0.0
0001144204-14-019068	directRegistrationSystem							0	
0001144204-14-019068	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022115-14-000002	currentAgent								
0001022115-14-000002	directRegistrationSystem								
0001022115-14-000002	dividendAndInterest								
0001022115-14-000002	dividendReinvDirectPurchasePlan								
0001022115-14-000002	transNotMaintMasterSecHolder								
0001022115-14-000002	priorAgent								
0001022115-14-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001022115-14-000002	transMaintainMasterSecHolder								
0001022115-14-000002	notTransMaintMasterSecHolder								
0000734846-14-000001	currentAgent							0	0.0
0000734846-14-000001	directRegistrationSystem							13	
0000734846-14-000001	dividendAndInterest							21	394658852.0
0000734846-14-000001	dividendReinvDirectPurchasePlan							1	
0000734846-14-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734846-14-000001	priorAgent							0	0.0
0000734846-14-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000734846-14-000001	transMaintainMasterSecHolder	21.0	0.0	0.0	0.0	0.0	0.0		
0000734846-14-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000855870-14-000002	dividendAndInterest								
0000005732-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000855870-14-000002	notTransMaintMasterSecHolder								
0000855870-14-000002	priorAgent								
0000855870-14-000002	securityHolderAccounts								
0000855870-14-000002	transMaintainMasterSecHolder								
0000855870-14-000002	transNotMaintMasterSecHolder								
0001139576-14-000002	currentAgent							0	0.0
0001139576-14-000002	directRegistrationSystem							0	
0001139576-14-000002	dividendAndInterest							16	27671779.22
0001139576-14-000002	dividendReinvDirectPurchasePlan							0	
0001139576-14-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	7.0	0.0	0.0		
0001139576-14-000002	priorAgent							0	0.0
0001139576-14-000002	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001139576-14-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001139576-14-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	4.0	0.0	0.0		
0000911282-14-000003	currentAgent							0	0.0
0000911282-14-000003	directRegistrationSystem							0	
0000911282-14-000003	dividendAndInterest							146801	105788475.41
0000911282-14-000003	dividendReinvDirectPurchasePlan							13	
0000911282-14-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000911282-14-000003	priorAgent							0	0.0
0000911282-14-000003	securityHolderAccounts	18.0	0.0	0.0	62.0	0.0	20.0		
0000911282-14-000003	transMaintainMasterSecHolder	13.0	0.0	0.0	110.0	0.0	13.0		
0000911282-14-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-14-003429	currentAgent							4	72176.0
0000950123-14-003429	directRegistrationSystem							631	
0000950123-14-003429	dividendAndInterest							145179	171065687886.85
0000950123-14-003429	dividendReinvDirectPurchasePlan							613	
0000950123-14-003429	notTransMaintMasterSecHolder	169.0	0.0	0.0	1.0	0.0	0.0		
0000950123-14-003429	priorAgent							6	243741.0
0000950123-14-003429	securityHolderAccounts	96.0	1.0	0.0	1.0	1.0	1.0		
0000950123-14-003429	transMaintainMasterSecHolder	2727.0	119658.0	0.0	107.0	92309.0	954.0		
0000950123-14-003429	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000855870-14-000002	currentAgent								
0000855870-14-000002	directRegistrationSystem								
0000950123-14-003427	currentAgent							0	0.0
0000950123-14-003427	directRegistrationSystem							0	
0000950123-14-003427	dividendAndInterest							1	39155491.0
0000950123-14-003427	dividendReinvDirectPurchasePlan							1	
0000950123-14-003427	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-14-003427	priorAgent							0	0.0
0000950123-14-003427	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000950123-14-003427	transMaintainMasterSecHolder	0.0	0.0	1.0	0.0	0.0	0.0		
0000950123-14-003427	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000005732-14-000001	currentAgent							0	0.0
0000005732-14-000001	directRegistrationSystem							0	
0000005732-14-000001	dividendAndInterest							0	0.0
