ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001018490-22-000020	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001018490-22-000020	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0000769188-22-000006	serviceCompany	1	DST Asset Manager Solutions, Inc.	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0000842657-22-000011	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City MO 64105
0001062993-22-015013	serviceCompanyTransferAgent	10	Securities Transfer Corporation	084-01567	    
0001062993-22-015013	asServiceCompanyTransferAgent	9	TSX Trust Company	084-06506	    
0001062993-22-015013	asServiceCompanyTransferAgent	2	Computershare Inc.	084-05925	    
0001062993-22-015013	asServiceCompanyTransferAgent	6	Philadelphia Stock Transfer, Inc.	084-06456	    
0001062993-22-015013	asServiceCompanyTransferAgent	5	Nevada Agency and Trust Company	084-00076	    
0001062993-22-015013	serviceCompanyTransferAgent	6	Equiniti Trust Co.	084-06578	    
0001062993-22-015013	asServiceCompanyTransferAgent	4	Equiniti Trust Co.	084-06578	    
0001062993-22-015013	asServiceCompanyTransferAgent	1	American Stock Transfer & Trust Company, LLC	084-00416	    
0001062993-22-015013	asServiceCompanyTransferAgent	3	Continental Stock Transfer & Trust Co.	084-00034	    
0001062993-22-015013	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001062993-22-015013	serviceCompanyTransferAgent	4	Computershare Investor Services Inc.	084-06111	    
0001062993-22-015013	serviceCompanyTransferAgent	7	Equity Stock Transfer, LLC.	084-06453	    
0001062993-22-015013	serviceCompanyTransferAgent	1	American Stock Transfer & Trust Company, LLC	084-00416	    
0001062993-22-015013	serviceCompanyTransferAgent	8	Globex Transfer LLC.	084-06307	    
0001062993-22-015013	serviceCompanyTransferAgent	11	TMX Investor Services	084-06416	    
0001062993-22-015013	serviceCompanyTransferAgent	9	Nevada Agency and Trust Company	084-00076	    
0001062993-22-015013	serviceCompanyTransferAgent	2	Broadridge Corporate Issuer Solutions Inc.	084-01007	    
0001062993-22-015013	serviceCompanyTransferAgent	5	Continental Stock Transfer & Trust Co.	084-00034	    
0001062993-22-015013	asServiceCompanyTransferAgent	8	Transhare Corp.	084-06143	    
0001062993-22-015013	serviceCompanyTransferAgent	12	Vstock Transfer LLC.	084-06380	    
0001062993-22-015013	asServiceCompanyTransferAgent	7	Transfer Online Inc.	084-05808	    
0001062993-22-014934	serviceCompany	5	Capital Transfer Agency	084-06117	390 Bay Street Suite 920 Toronto A6 M5H 2Y2
0001062993-22-014934	asServiceCompany	5	Philadelphia Stock Transfer, Inc.	084-06456	2320 Haverford Rd STE 230 Ardmore PA 19003
0001062993-22-014934	asServiceCompany	7	Transhare Corp.	084-06143	2849 Executive Drive Suite 200 Clearwater FL 33762
0001062993-22-014934	serviceCompany	9	Equity Stock Transfer, LLC	084-06453	237 W 37th Street Suite 602 New York NY 10018
0001062993-22-014934	serviceCompany	1	American Stock Transfer & Trust Company, LLC	084-06416	Operations Center 620 15th Avenue Brooklyn NY 11219
0001062993-22-014934	serviceCompany	2	Computershare Investor Services Inc.	084-06111	100 University Avenue 8th Floor Toronto A6 M5J 2Y1
0001062993-22-014934	serviceCompany	3	TMX Investor Solutions Inc.	084-06416	100 Adelaide Street West Suite 300 Toronto A6 M5H 1S3
0001062993-22-014934	serviceCompany	8	Equiniti Trust Company	084-01356	1110 Centre Point Curve  Medonta Heights MN 55120
0001062993-22-014934	asServiceCompany	4	Equiniti Trust Company	084-01356	1110 Centre Point Curve  Medonta Heights MN 55120
0001062993-22-014934	serviceCompany	4	Broadridge Corporate Issuer Solutions Inc.	084-01007	51 Mercedes Way  Edgewood NY 11717
0001062993-22-014934	asServiceCompany	6	Transfer Online Inc.	084-05808	512 SE Salmon Street  Portland OR 97214
0001062993-22-014934	asServiceCompany	2	Computershare Inc.	084-05925	480 Washington Blvd  Jersey City NJ 07310
0001062993-22-014934	serviceCompany	7	Continental Stock Transfer & Trust Co	084-00034	1 State Street 30th Floor New York NY 1004-1561
0001062993-22-014934	asServiceCompany	8	VStock Transfer, LLC.	084-06380	18 Lafayette Place  Woodmere NY 11598
0001062993-22-014934	asServiceCompany	3	Continental Stock Transfer & Trust Co.	084-00034	1 State Street 30th Floor 30th Floor NY 1004-1561
0001062993-22-014934	serviceCompany	6	Computershare Inc.	084-05925	480 Washington Blvd  Jersey City NJ 07310
0001062993-22-014934	serviceCompany	10	Globex Transfer LLC	084-06307	780 Deltona Blvd Suite 201 Deltona FL 32725
0001062993-22-014934	serviceCompany	11	Securities Transfer Corporation	084-06085	2901 N Dallas Parkway Suite 380 Plano TX 75093
0001062993-22-014934	serviceCompany	12	Odyssey Trust Company	084-06568	1 State Street 30th Floor New York NY 10004
0001062993-22-014934	serviceCompany	13	VStock Transfer, LLC	084-06380	18 Lafayette Place  Woodmere NY 11598
0001062993-22-014934	asServiceCompany	1	American Stock Transfer & Trust Company, LLC	084-00416	Operations Center 6201 15th Avenue Brooklyn NY 11219
0001419454-22-000004	asServiceCompany	1	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0001018490-22-000018	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-22-000018	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	1 Columbus Circle Mail Stop NYC01-1710 New York NY 10019-8735
0001718015-22-000006	asServiceCompany	2	Philadelphia Stock Transfer, Inc	084-06456	2320 Haverford Rd. STE 230  Ardmore PA 19003
0001718015-22-000006	asServiceCompany	4	TSX TRUST Co	084-06502	100 ADELAIDE ST. WEST SUITE 301  TORONTO Z4 M5H 4H1
0001718015-22-000006	asServiceCompany	1	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-22-000006	serviceCompany	2	VSTOCK TRANSFER LLC	084-06380	77 SPRUCE ST SUITE 201  CEDARHURST NY 11516
0001718015-22-000006	serviceCompany	4	Dynamic Stock Transfer Inc	084-06547	45 W. EASY STREET, SUITE 28,  SIMI VALLEY CA 93065
0001718015-22-000006	serviceCompany	1	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-22-000006	serviceCompany	3	EQUITY STOCK TRANSFER LLC	084-06453	237 W 37TH ST SUITE 602  NEW YORK NY 11018
0001718015-22-000006	asServiceCompany	3	Computershare Trust Co of Canada	084-06112	100 UNIVERSITY AVENUE  TORONTO A6 M5J 2Y1
