ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001398344-21-018331	serviceCompany	1	Ultimus Fund Solutions, LLC	084-05829	225 Pictoria Drive Suite 450 Cincinnati OH 45246
0001398344-21-018329	asServiceCompany	1	DeAWM Service Company	084-01713	222 South Riverside Plaza  Chicago IL 60606
0001398344-21-018329	asServiceCompany	4	Ultimus Asset Services, LLC	084-00142	9465 Counselors Row Suite 200 Indianapolis IN 46240
0001398344-21-018329	asServiceCompany	2	Federated Shareholder Services Company	084-01869	5800 Corporate Drive  Pittsburgh PA 15237
0001398344-21-018329	serviceCompany	1	American Stock Transfer & Trust Company, LLC	084-00416	6201 15th Ave  Brooklyn NY 11219
0001398344-21-018329	asServiceCompany	3	Lee Financial Recordkeeping, Inc.	084-05507	3113 Olu Street  Honolulu HI 96816
0001398344-21-018329	asServiceCompany	5	Fenimore Asset Management Trust	084-05483	384 North Grand Street PO Box 399 Cobleskill NY 12043
0001213900-21-045843	asServiceCompanyTransferAgent	1	MADISON STOCK TRANSFER INC /TA	084-05639	    
0001213900-21-045843	asServiceCompanyTransferAgent	2	TSX TRUST Co	084-06502	    
0001213900-21-045793	asServiceCompany	2	TSX TRUST Co	084-06502	100 Adelaide St. West Suite 301 Toronto A6 M5H 1S3
0001213900-21-045793	asServiceCompany	1	MADISON STOCK TRANSFER INC /TA	084-05639	2500 Coney Island Ave  2500 Coney Island Ave NY 11223
0001557183-21-000003	serviceCompany	1	The Vanguard Group, Inc.	084-00772	100 Vanguard Boulevard V26 Malvern PA 19355-2900
0000842657-21-000020	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City MO 64105
0001721868-21-000529	asServiceCompany	1	PACIFIC STOCK TRANSFER COMPANY	084-01145	6725 Via Austi Parkway SUITE 300 Las Vegas NV 89118
0001721868-21-000529	serviceCompany	1	PACIFIC STOCK TRANSFER COMPANY	084-01145	6725 Via Austi Parkway SUITE 300 LAS VEGAS NV 89118
0001133702-21-000003	asServiceCompany	1	Fidelity Investments Institutional Operations Company LLC	084-01839	245 Summer Street  Boston MA 02210
0000862124-21-000006	serviceCompany	1	National Financial Services, LLC	084-05888	499 Washington Blvd  Jersey City NJ 07310
0000862124-21-000006	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560071
0001018490-21-000023	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street Mail Stop NYC60-1635 New York NY 10005-2836
0001018490-21-000023	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0000849542-21-000005	asServiceCompany	6	BNY Mellon Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-21-000005	asServiceCompany	5	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-21-000005	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-21-000005	serviceCompany	1	Computershare	084-05925	250 Royall Street  Canton MA 02021
0000849542-21-000005	asServiceCompany	4	Virtus Fund Services, LLC	084-06485	101 Munson Street Ste 104 Greenfield MA 01301
0000849542-21-000005	asServiceCompany	3	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Ave.  San Juan PR 00936
0000849542-21-000005	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-21-000005	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286
0000842657-21-000018	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City MO 64105
0001018490-21-000021	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-21-000021	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street Mail Stop NYC60-1635 New York NY 10005-2836
0000275143-21-000004	asServiceCompany	13	DST Systems, Inc.	084-00448	210 W 10TH ST  Kansas City MO 64105
0000275143-21-000004	asServiceCompany	1	Goldman Sachs & Company LLC	084-01100	71 S. Wacker Drive Ste 500 Chicago IL 60606
0000275143-21-000004	asServiceCompany	6	MFS Service Center, Inc.	084-01316	111 HUNTINGTON AVENUE  BOSTON MA 02199
0000275143-21-000004	asServiceCompany	10	Citibank, N.A.	085-10232	388 Greenwich St  New York NY 10013
0000275143-21-000004	asServiceCompany	14	Waddell & Reed Services Co (dba WI Services Company)/TA	084-01062	6301 Glenwood  Overland Park KS 66202
0000275143-21-000004	asServiceCompany	5	Principal Shareholder Services, Inc.	084-05657	620 COOLIDGE DR SUITE 300 FOLSOM CA 95630-3183
0000275143-21-000004	asServiceCompany	12	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000275143-21-000004	asServiceCompany	4	Columbia Management Investment Services Corp.	084-05685	225 Franklin Street 25th Floor Boston MA 02110
0000275143-21-000004	asServiceCompany	3	NYLIM Service Company LLC	084-05844	30 Hudson Street  Jersey City NJ 07302
0000275143-21-000004	asServiceCompany	2	Weitz Investment Management, Inc.	084-01858	1125 S. 103rd Street  Omaha NE 68124
0000275143-21-000004	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City MO 64105
0000275143-21-000004	serviceCompany	2	DST Worldwide Services India Private Limited- TA	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000275143-21-000004	asServiceCompany	9	Hartford Administrative Services Company	084-00353	690 LEE ROAD  WAYNE PA 19087
0000275143-21-000004	asServiceCompany	8	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston MA 02116
0000275143-21-000004	asServiceCompany	15	Virtus Fund Services LLC	084-06485	C/O Virtus Partners Inc 101 Munson Street Suite 104 Greenfield MA 01301
0000275143-21-000004	asServiceCompany	11	Russell Investments Fund Services, LLC	084-06276	1301 SECOND AVENUE, 18TH FLOOR  SEATTLE WA 98101
0000275143-21-000004	asServiceCompany	7	Transamerica Fund Services, Inc.	084-06130	1801 California Street Suite 5200  Denver CO 80202
0000027048-21-000003	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington IL 61709
0000027048-21-000003	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-21-000003	serviceCompany	2	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-21-000003	serviceCompany	1	DST Asset Manager Solutions Inc.	084-00896	2000 Crown Colony Dr  Quincy MA 02169
0000027048-21-000003	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-21-000003	asServiceCompany	7	Goldman, Sachs & Co. LLC	084-01100	71 South Wacker Drive Suite 400 Chicago IL 60606
0000027048-21-000003	asServiceCompany	3	DWS Service Co.	084-01713	222 South Riverside Plaza  Chicago IL 60606
0000027048-21-000003	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-21-000003	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0001808525-21-000003	asServiceCompany	1	Invesco Investment Services, Inc.	084-05432	11 Greenway Plaza Suite 1000 Houston TX 77046
0000896852-21-000017	serviceCompany	3	DST SYSTEMS, INC.	084-00448	210 W 10TH ST,  KANSAS CITY MO 64105
0000896852-21-000017	serviceCompany	2	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0000896852-21-000017	serviceCompany	1	Invesco (India) Private Ltd.	084-06707	Divyasree Orion, B6 15th Floor Raidurgam, Serilingampalli Hyderabad K7 500032
0000735286-21-000010	asServiceCompany	1	Ascensus College Savings Recordkeeping Services, LLC.	084-06488	95 Wells Avenue Suite 160 Newton MA 02459
0000896852-21-000014	asServiceCompany	1	INVESCO INVESTMENT SERVICES, INC.	084-05432	11 GREENWAY PLAZA STE 1000  HOUSTON TX 77046
0001432532-21-000007	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive, ATTN: GSS R&C  Rancho Cordova CA 95670
0000353291-21-000012	serviceCompany	2	Franklin Templeton Investments Poland sp. z o.o.	084-06302	Nowy Rynek complex, Building B Przemyslowa 3 str. Poznan R9 61-579
0000353291-21-000012	serviceCompany	1	Franklin Templeton International Service (India) Private Limited	084-06303	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001432531-21-000012	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001718015-21-000006	serviceCompany	1	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-21-000006	serviceCompany	3	EQUITY STOCK TRANSFER LLC	084-06453	237 W 37TH ST SUITE 602  NEW YORK NY 11018
0001718015-21-000006	asServiceCompany	2	SIGNATURE STOCK TRANSFER, INC.	084-05674	14673 MIDWAY ROAD SUITE 220  ADDISON TX 75001
0001718015-21-000006	asServiceCompany	1	EQ BY EQUINITI	084-06578	3200 Cherry Creek Dr South #430  Denver CO 80209
0001718015-21-000006	serviceCompany	2	VSTOCK TRANSFER LLC	084-06380	77 SPRUCE ST SUITE 201  CEDARHURST NY 11516
0001718015-21-000006	asServiceCompany	3	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-21-000006	asServiceCompany	4	Philadelphia Stock Transfer, Inc	084-06456	2320 Haverford Rd. STE 230  Ardmore PA 19003
0000950123-21-008612	serviceCompany	1	DST ASSET MANAGER SOLUTIONS, INC.	084-00896	2000 CROWN COLONY DR.  QUINCY MA 02169
0001062993-21-006209	serviceCompany	1	Equity Stock Transfer LLC	084-06453	237 W 37th St Suite 602  New York NY 11018
0000849542-21-000004	serviceCompany	1	Computershare	084-05925	250 Royall Street  Canton MA 02021
0000849542-21-000004	asServiceCompany	4	Virtus Fund Services, LLC	084-06485	101 Munson Street Ste 104 Greenfield MA 01301
0000849542-21-000004	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286
0000849542-21-000004	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3 Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-21-000004	asServiceCompany	6	BNY Mellon Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-21-000004	asServiceCompany	3	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Ave.  San Juan PR 00936
0000849542-21-000004	asServiceCompany	5	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-21-000004	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0001432531-21-000010	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
