ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000838927-08-000004	currentAgent							0	0.0
0000838927-08-000004	directRegistrationSystem							0	
0000838927-08-000004	dividendAndInterest							21194	49518025500.87
0000838927-08-000004	dividendReinvDirectPurchasePlan							0	
0000838927-08-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838927-08-000004	priorAgent							0	0.0
0000838927-08-000004	securityHolderAccounts	0.0	2.0	0.0	0.0	9.0	89.0		
0000838927-08-000004	transMaintainMasterSecHolder	0.0	26.0	0.0	0.0	284.0	24948.0		
0000838927-08-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-08-054828	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-08-054828	currentAgent							0	0.0
0001144204-08-054828	directRegistrationSystem							0	
0001144204-08-054828	dividendAndInterest							0	0.0
0001144204-08-054828	dividendReinvDirectPurchasePlan							0	
0001144204-08-054828	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-08-054828	priorAgent							0	0.0
0001144204-08-054828	transMaintainMasterSecHolder	29.0	0.0	0.0	0.0	0.0	0.0		
0001144204-08-054828	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000899635-08-000016	transMaintainMasterSecHolder	3.0	2.0	18.0	0.0	0.0	0.0		
0000899635-08-000016	securityHolderAccounts	2.0	1.0	97.0	0.0	0.0	0.0		
0000899635-08-000016	priorAgent							0	0.0
0000899635-08-000016	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-08-000016	dividendReinvDirectPurchasePlan							0	
0000899635-08-000016	dividendAndInterest							21	23710767.0
0000899635-08-000016	directRegistrationSystem							0	
0000899635-08-000016	currentAgent							0	0.0
0000899635-08-000016	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-08-000014	transMaintainMasterSecHolder	3.0	2.0	20.0	0.0	0.0	0.0		
0000899635-08-000014	securityHolderAccounts	2.0	1.0	97.0	0.0	0.0	0.0		
0000899635-08-000014	priorAgent							0	0.0
0000899635-08-000014	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-08-000014	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000899635-08-000014	dividendAndInterest							20	20480404.0
0000899635-08-000014	directRegistrationSystem							0	
0000899635-08-000014	currentAgent							0	0.0
0000899635-08-000014	dividendReinvDirectPurchasePlan							0	
0000950149-08-000091	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0000950149-08-000091	priorAgent								
0000950149-08-000091	transMaintainMasterSecHolder								
0000950149-08-000091	transNotMaintMasterSecHolder								
0000950149-08-000091	currentAgent								
0000950149-08-000091	directRegistrationSystem								
0000950149-08-000091	dividendAndInterest								
0000950149-08-000091	dividendReinvDirectPurchasePlan								
0000950149-08-000091	notTransMaintMasterSecHolder								
0000854922-08-000004	securityHolderAccounts	80.0	1.0	0.0	1.0	5.0	13.0		
0000854922-08-000004	priorAgent							22	1354521.0
0000854922-08-000004	transNotMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000854922-08-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854922-08-000004	transMaintainMasterSecHolder	10873.0	112454.0	0.0	782.0	363034.0	716880.0		
0000854922-08-000004	dividendAndInterest							580805	494215141512.5
0000854922-08-000004	directRegistrationSystem							240	
0000854922-08-000004	currentAgent							29	75987258.0
0000854922-08-000004	dividendReinvDirectPurchasePlan							7785	
0000353291-08-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000008	transMaintainMasterSecHolder	4.0	0.0	428.0	0.0	0.0	0.0		
0000353291-08-000008	securityHolderAccounts	0.19	0.0	99.81	0.0	0.0	0.0		
0000353291-08-000008	priorAgent							0	0.0
0000353291-08-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000008	dividendReinvDirectPurchasePlan							0	
0000353291-08-000008	dividendAndInterest							417	29166481546.0
0000353291-08-000008	directRegistrationSystem							0	
0000353291-08-000008	currentAgent							0	0.0
0000353291-08-000007	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000007	securityHolderAccounts	0.14	0.0	99.86	0.0	0.0	0.0		
0000353291-08-000007	priorAgent							0	0.0
0000353291-08-000007	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000007	transMaintainMasterSecHolder	4.0	0.0	424.0	0.0	0.0	0.0		
0000353291-08-000007	dividendAndInterest							409	21945919671.0
0000353291-08-000007	directRegistrationSystem							0	
0000353291-08-000007	currentAgent							0	0.0
0000353291-08-000007	dividendReinvDirectPurchasePlan							0	
0000353291-08-000006	dividendReinvDirectPurchasePlan							0	
0000353291-08-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000006	transMaintainMasterSecHolder	4.0	0.0	395.0	0.0	0.0	0.0		
0000353291-08-000006	securityHolderAccounts	0.11	0.0	99.89	0.0	0.0	0.0		
0000353291-08-000006	priorAgent							0	0.0
0000353291-08-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000353291-08-000006	dividendAndInterest							367	14823015120.0
0000353291-08-000006	directRegistrationSystem							0	
0000353291-08-000006	currentAgent							0	0.0
0001227023-08-000003	directRegistrationSystem								
0001227023-08-000003	dividendAndInterest								
0001227023-08-000003	dividendReinvDirectPurchasePlan								
