ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000810704-08-000015	asServiceCompany	1	PNC Global Investment Services, Inc. fka PFPC Global Fund Services, Inc.	084-01761	400 Bellevue Parkway  Wilmington  19809
0000810704-08-000015	asServiceCompany	2	Van Kampen Investor Services	084-01621	Harborside Financial Center Plaza Two  Jersey City  07311-3977
0001018490-08-000017	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2836
0000838927-08-000004	asServiceCompanyTransferAgent	1	U S Bank National Association	085-11347	    
0000838927-08-000004	serviceCompanyTransferAgent	1	Mellon Investor Services LLC	084-05579	    
0001128776-08-000007	serviceCompany	1	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000862124-08-000007	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-08-000007	serviceCompany	1	National Financial Services, LLC	084-05888	200 Liberty Street  New York  10281
0000862124-08-000007	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001288763-08-000008	asServiceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001288763-08-000008	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-08-000008	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288763-08-000008	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001288763-08-000008	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288763-08-000008	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288777-08-000011	asServiceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001288777-08-000011	asServiceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-08-000011	asServiceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001288777-08-000011	serviceCompany	1	Computershare Investor Services Inc.	084-06111	100 University Avenue 9th Floor Toronto  M5J 2Y1
0001288777-08-000011	serviceCompany	2	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001288777-08-000011	serviceCompany	3	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0001133702-08-000012	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0001104659-08-057905	serviceCompany	1	PNC Global Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough  01851
0000950149-08-000091	serviceCompanyTransferAgent	1	ACS Securities Services, Inc.	084-05605	    
0000909567-08-000974	asServiceCompany	1	Invesco Aim Investment Services, Inc. (former name, AIM Investment Services, Inc.)	084-05432	11 Greenway Plaza Ste 100 Houston  77046
0001277690-08-000014	serviceCompany	1	Mellon Investor Services LLC	084-05579	Newport Office Centre VII 480 Washington Boulevard Jersey City  07310
0000950149-08-000089	serviceCompany	1	ACS Securities Services, Inc.	084-05605	3988 N. Central Expressway Bldg. 5, 6th Floor Dallas  75204
0001018490-08-000014	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2858
0000854922-08-000004	asServiceCompanyTransferAgent	1	The Bank of New York Trust Company NA	085-11396	    
0000854922-08-000004	asServiceCompanyTransferAgent	2	BNY Midwest Trust Company	085-05527	    
0000854922-08-000004	asServiceCompanyTransferAgent	3	The Bank of New York Delaware	085-00868	    
0000854922-08-000004	asServiceCompanyTransferAgent	4	JP Morgan Chase Bank	085-11399	    
0000854922-08-000004	serviceCompanyTransferAgent	1	The Colbent Corporation	084-05927	    
0000854922-08-000004	serviceCompanyTransferAgent	2	Mellon Investor Services LLC	084-05579	    
0000842657-08-000006	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0000842657-08-000005	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0000950137-08-010041	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000944496-08-000004	asServiceCompany	1	LaSalle Bank N.A.	085-10189	135 S. LaSalle Street  Chicago  60603
0000944496-08-000004	asServiceCompany	2	CIBC Mellon Trust Company	084-06096	320 Bay Street  Toronto  M5H 4A6
0000944496-08-000004	asServiceCompany	3	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000948010-08-000011	serviceCompanyTransferAgent	1	Vista Fiduciary Services Inc.	084-06058	    
0001285911-08-000004	serviceCompany	1	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0000734611-08-000009	serviceCompany	1	Computershare Investor Services LLC	084-05489	2 North LaSalle Street  Chicago  60602
0001144204-08-040838	asServiceCompany	1	Pioneer Investment Management Shareholder Services Inc.	084-01359	60 State Street 16th Floor Boston  07109
0001144204-08-040838	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street  New York  10005
0001018490-08-000012	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2858
0000849542-08-000004	asServiceCompany	1	Seligman Data Corp.	084-01895	100 Park Avenue  New York  10017
0000849542-08-000004	asServiceCompany	2	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-08-000004	asServiceCompany	3	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-08-000004	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-08-000004	serviceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0000849542-08-000004	serviceCompany	3	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000772037-08-000006	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  North Quincy  02190
0000353291-08-000004	serviceCompany	1	Franklin Templeton International Services (India) Private Limited	084-06303	Q4 3rd Floor, Cyber Towers  Madhapur, Hyderabad  500081
0000353291-08-000004	serviceCompany	2	Franklin Templeton Investments Poland Sp. z o.o.	084-06302	Andersia Tower Plac Andersia 3, 14th Floor Poznan  61-894
0000898745-08-000036	serviceCompany	1	Boston Financial Data Services	084-01078	330 W 9th St  Kansas City  64105
0000898745-08-000035	serviceCompany	1	BFDS	084-01078	330 W 9th St  Kansas City  64105
0000817712-08-000024	serviceCompany	1	DST Systems, Inc.	084-00448	301 W. 11th Street  Kansas City  64105
