ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001352156-16-000016	serviceCompany	2	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0000276398-16-000010	asServiceCompany	1	OFI Global Asset Management, Inc.	084-06477	6803 South Tucson Way  Centennial  80112
0000950123-16-018530	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000005732-16-000006	serviceCompany	1	Direct Transfer, LLC	084-06338	500 Perimeter Park Dr, Ste D  Morrisville  27560
0000721748-16-001481	asServiceCompany	1	Capital Transfer Agency, ULC	084-06117	121 Richmond Street W Suite 401 Toronto  M5H 2K1
0001665086-16-000003	serviceCompany	1	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0000721748-16-001473	serviceCompany	1	Pacific Stock Transfer Company	084-01145	6725 Via Austi Parkway Suite 300 Las Vegas  89119
0000721748-16-001473	serviceCompany	2	Worldwide Stock Transfer LLC	085-06163	One University Plaza Suite 505 Hackensack  07601
0000842657-16-000045	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City  64105
0001018490-16-000040	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0000275143-16-000028	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000275143-16-000028	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-16-000028	asServiceCompany	3	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000275143-16-000028	asServiceCompany	4	Goldman Sachs & Company	084-01100	71 S. Wacker Drive  Chicago  60606
0000275143-16-000028	asServiceCompany	5	Weitz Investment Management, Inc.	084-01858	1125 S. 103rd Street  Omaha  68124
0000275143-16-000028	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-16-000028	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony  Quincy  02169
0000275143-16-000027	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000275143-16-000027	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-16-000027	asServiceCompany	3	NYLIM Service Company LLC	084-05844	169 Lackwanna Avenue  Parsippany  07054
0000275143-16-000027	asServiceCompany	4	Columbia Management Investment Services Corp.	084-05685	225 Franklin Street 25th Floor Boston  02110
0000275143-16-000027	asServiceCompany	5	Principal Shareholder Services, Inc.	084-05657	1100 Investment Boulevard Suite 200 El Dorado Hills  95762
0000275143-16-000027	asServiceCompany	6	MFS Service Center, Inc.	084-01316	500 Boylston Street  Boston  02116
0000275143-16-000027	asServiceCompany	7	Transamerica Fund Services, Inc.	084-06130	4600 S Syracuse St Ste 1100  Denver  80237
0000275143-16-000027	asServiceCompany	8	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston  02116
0000275143-16-000027	asServiceCompany	9	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive Suite 500 Woodbury  55125
0000275143-16-000027	asServiceCompany	10	Citibank, N.A.	085-10232	388 Granite Street  New York  10013
0000275143-16-000027	asServiceCompany	11	Sentinel Administrative Services, Inc.	084-06175	One National Life Drive  Montpelier  05604
0000275143-16-000027	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-16-000027	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 W. 9th Street  Kansas City  64105
0000019617-16-001051	asServiceCompanyTransferAgent	1	Vantagepoints Transfer Agents, LLC	084-05796	    
0000019617-16-001051	serviceCompanyTransferAgent	1	Wells Fargo Bank, NA	085-10133	    
0000019617-16-001051	serviceCompanyTransferAgent	2	Bank of New York	085-11396	    
0000019617-16-001051	serviceCompanyTransferAgent	3	U.S. Bancorp	085-11357	    
0001146230-16-000033	asServiceCompany	1	Citibank, N.A.	085-10232	111 Wall Street  New York  10043
0001146230-16-000033	asServiceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021-1011
0001146230-16-000033	asServiceCompany	3	State Street Bank and Trust Company	085-05003	Two Avenue de Lafayette 6th Floor Boston  02110
0001146230-16-000033	asServiceCompany	4	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-16-000033	asServiceCompany	5	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001146230-16-000033	asServiceCompany	6	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001146230-16-000033	asServiceCompany	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001146230-16-000033	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto  M5J 2Y1
0001559963-16-000007	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0001559963-16-000007	asServiceCompany	2	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286-0001
0000849542-16-000021	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-16-000021	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-16-000021	asServiceCompany	3	Manning & Napier Advisors, LLC	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-16-000021	asServiceCompany	4	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio  78288
0000849542-16-000021	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000849542-16-000021	asServiceCompany	6	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan  00936
0000849542-16-000021	asServiceCompany	7	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield  01301
0000849542-16-000021	asServiceCompany	8	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia  19103
0000849542-16-000021	asServiceCompany	9	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale  11556-0144
0000849542-16-000021	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0000849542-16-000021	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune  411013
0001418054-16-000009	serviceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111
0001285911-16-000032	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000842657-16-000043	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City  64105
0001018490-16-000038	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
