ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001520138-21-000183	priorAgent							0	0.0
0001520138-21-000183	dividendAndInterest							2	11193.67
0001520138-21-000183	directRegistrationSystem							19	
0001520138-21-000183	dividendReinvDirectPurchasePlan							0	
0001520138-21-000183	currentAgent							0	0.0
0001520138-21-000183	transNotMaintMasterSecHolder	14.0	0.0	0.0	0.0	0.0	0.0		
0001520138-21-000183	transMaintainMasterSecHolder	151.0	4.0	0.0	0.0	0.0	0.0		
0001520138-21-000183	securityHolderAccounts	99.87	0.13	0.0	0.0	0.0	0.0		
0001520138-21-000183	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001721868-21-000188	currentAgent							0	0.0
0001721868-21-000188	priorAgent							0	0.0
0001721868-21-000188	dividendAndInterest							11	12436922.2
0001721868-21-000188	directRegistrationSystem							76	
0001721868-21-000188	dividendReinvDirectPurchasePlan							0	
0001721868-21-000188	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001721868-21-000188	transNotMaintMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0001721868-21-000188	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001721868-21-000188	transMaintainMasterSecHolder	2958.0	0.0	0.0	0.0	0.0	0.0		
0001798677-21-000001	dividendReinvDirectPurchasePlan							0	
0001798677-21-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001798677-21-000001	dividendAndInterest							0	0.0
0001798677-21-000001	priorAgent								
0001798677-21-000001	currentAgent							0	0.0
0001798677-21-000001	directRegistrationSystem							0	
0001798677-21-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001798677-21-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001798677-21-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001146032-21-000002	securityHolderAccounts	69.0	0.0	26.0	0.0	4.0	1.0		
0001146032-21-000002	transMaintainMasterSecHolder	27.0	13.0	5.0	0.0	404.0	61.0		
0001146032-21-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
