ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001721868-21-000177	asServiceCompanyTransferAgent	1	Pacific Stock Transfer	084-01145	    
0001721868-21-000177	serviceCompanyTransferAgent	1	Pacific Stock Transfer	084-01145	    
0000071138-21-000003	asServiceCompanyTransferAgent	1	Sedona Equity Registrar & Transfer Inc.	084-06562	    
0000071138-21-000003	asServiceCompanyTransferAgent	2	Odyssey Trust Co	084-06568	    
0001410382-21-000001	asServiceCompanyTransferAgent	4	Principal	084-05657	    
0001410382-21-000001	asServiceCompanyTransferAgent	5	Federated	084-01869	    
0001410382-21-000001	asServiceCompanyTransferAgent	3	Janus	084-06024	    
0001410382-21-000001	asServiceCompanyTransferAgent	1	T Rowe Price	084-01079	    
0001410382-21-000001	asServiceCompanyTransferAgent	2	Fidelity	084-06287	    
0001398344-21-007368	asServiceCompanyTransferAgent	3	DeAWM Service Company	084-01713	    
0001398344-21-007368	asServiceCompanyTransferAgent	5	Fenimore Asset Management Trust	084-05483	    
0001398344-21-007368	asServiceCompanyTransferAgent	2	Ultimus Asset Services, LLC	084-00142	    
0001398344-21-007368	asServiceCompanyTransferAgent	4	Federated Shareholder Services Company	084-01869	    
0001398344-21-007368	serviceCompanyTransferAgent	1	American Stock Transfer & Trust Company, LLC	084-00416	    
0001398344-21-007368	asServiceCompanyTransferAgent	1	Lee Financial Recordkeeping, Inc.	084-05507	    
0001398344-21-007360	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0001253179-21-000004	serviceCompanyTransferAgent	1	Rydex Fund Services, LLC	084-05475	    
0001145892-21-000004	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001145892-21-000004	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001145892-21-000004	asServiceCompanyTransferAgent	4	Computershare Trust Company, N.A.	085-11340	    
0001145892-21-000004	asServiceCompanyTransferAgent	6	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001145892-21-000004	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001145892-21-000004	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001145892-21-000004	asServiceCompanyTransferAgent	7	Computershare Investor Services Ltd	084-06720	    
0001145892-21-000004	asServiceCompanyTransferAgent	5	The Bank of New York Mellon	085-05006	    
0001285911-21-000003	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001285911-21-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001145892-21-000003	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001145892-21-000003	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001145892-21-000003	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001145892-21-000003	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000914717-21-000004	serviceCompany	1	Ultimus Fund Solutions LLC /TA	084-05829	225 Pictoria Drive Suite 450 Cincinnati OH 45246
0001073944-21-000001	asServiceCompanyTransferAgent	2	Lee Financial Record Keeping Inc/HI/TA	084-05507	    
0001073944-21-000001	asServiceCompanyTransferAgent	1	SEI Institutional Transfer Agency Inc	084-06349	    
0000842657-21-000011	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001776449-21-000001	serviceCompanyTransferAgent	1	Manhattan Transfer Registrar	084-01868	    
0001676177-21-000003	asServiceCompanyTransferAgent	1	Globex Transfer, LLC	084-06307	    
0000842657-21-000010	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001550840-21-000005	asServiceCompanyTransferAgent	1	SS&C (USA) Inc.	084-06471	    
0001213900-21-018549	asServiceCompanyTransferAgent	2	TSX TRUST Co	084-06502	    
0001213900-21-018549	asServiceCompanyTransferAgent	1	MADISON STOCK TRANSFER INC /TA	084-05639	    
0001104659-21-043765	asServiceCompanyTransferAgent	2	American Funds Service Company	084-00316	    
0001104659-21-043765	asServiceCompanyTransferAgent	17	John Hancock Signature Services Inc/TA	084-01885	    
0001104659-21-043765	asServiceCompanyTransferAgent	5	Bank of New York/Mellon	085-05006	    
0001104659-21-043765	asServiceCompanyTransferAgent	15	Harbor Services Group Inc.	084-05901	    
0001104659-21-043765	asServiceCompanyTransferAgent	27	State Street Bank & Trust Company	085-05003	    
0001104659-21-043765	asServiceCompanyTransferAgent	29	UMB Fund Services Inc.	084-05792	    
0001104659-21-043765	asServiceCompanyTransferAgent	25	Russel Fund Services Co.	084-06276	    
0001104659-21-043765	asServiceCompanyTransferAgent	7	DST Asset Manager Solutions Inc./TA	084-00896	    
0001104659-21-043765	asServiceCompanyTransferAgent	30	US Bancorp Fund Services, LLC	085-11357	    
0001104659-21-043765	asServiceCompanyTransferAgent	16	Invesco Investment Services Inc	084-05432	    
0001104659-21-043765	asServiceCompanyTransferAgent	4	Bank of New York Mellon Trust Co. NA	085-11396	    
0001104659-21-043765	asServiceCompanyTransferAgent	12	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001104659-21-043765	asServiceCompanyTransferAgent	19	MFS Service Center, Inc.	084-01316	    
0001104659-21-043765	asServiceCompanyTransferAgent	8	Citibank NA/TA	085-10232	    
0001104659-21-043765	asServiceCompanyTransferAgent	18	JPMorgan Chase Bank NA	085-11399	    
0001104659-21-043765	asServiceCompanyTransferAgent	28	T. Rowe Price Services, Inc.	084-01079	    
0001104659-21-043765	asServiceCompanyTransferAgent	24	Putnam Investor Services Inc.	084-06331	    
0001104659-21-043765	asServiceCompanyTransferAgent	6	BNY Mellon Investment Servicing	084-01761	    
0001104659-21-043765	asServiceCompanyTransferAgent	20	Northeast Retirement Services LLC	084-06495	    
0001104659-21-043765	asServiceCompanyTransferAgent	22	Parnassus Investments	084-01519	    
0001104659-21-043765	asServiceCompanyTransferAgent	14	Franklin Templeton Investor Services LLC	084-01036	    
0001104659-21-043765	asServiceCompanyTransferAgent	9	Columbia Management Investor Services Corp	084-05685	    
0001104659-21-043765	asServiceCompanyTransferAgent	10	Diamond Hill	084-06385	    
0001104659-21-043765	asServiceCompanyTransferAgent	13	FIS Investor Services, LLC	084-06522	    
0001104659-21-043765	asServiceCompanyTransferAgent	32	Waddell & Reed Services Company	084-01062	    
0001104659-21-043765	asServiceCompanyTransferAgent	21	Northern Trust Co.	085-05127	    
0001104659-21-043765	asServiceCompanyTransferAgent	23	Prudential Mutual Fund Services LLC	084-05681	    
0001104659-21-043765	asServiceCompanyTransferAgent	26	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001104659-21-043765	asServiceCompanyTransferAgent	3	Atlantic Shareholder Services	084-06277	    
0001104659-21-043765	asServiceCompanyTransferAgent	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	    
0001104659-21-043765	asServiceCompanyTransferAgent	31	Vanguard Group Inc.	084-00772	    
0001104659-21-043765	asServiceCompanyTransferAgent	11	DST Systems, Inc.	084-00448	    
0001424912-21-000002	asServiceCompanyTransferAgent	1	MUFG INVESTOR SERVICE (US), LLC	084-05475	    
0001809901-21-000003	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001022116-21-000004	serviceCompanyTransferAgent	1	U.S. Bank National Association	085-11347	    
0001145893-21-000005	asServiceCompanyTransferAgent	6	People's United Bank, N.A	085-15004	    
0001145893-21-000005	asServiceCompanyTransferAgent	3	Commerce Bank	085-10700	    
0001145893-21-000005	asServiceCompanyTransferAgent	4	Bank of America, N.A.	085-10189	    
0001145893-21-000005	asServiceCompanyTransferAgent	5	BOKF, National Association	085-10438	    
0001145893-21-000005	asServiceCompanyTransferAgent	2	Wells Fargo Bank, N.A.	085-10133	    
0001145893-21-000005	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001060257-21-000001	serviceCompanyTransferAgent	1	BNY MELLON INVESTMENT SERVICES	084-01761	    
0001104659-21-043722	asServiceCompanyTransferAgent	1	Columbia Stock Transfer Company	084-01153	    
0001458682-21-000001	asServiceCompanyTransferAgent	2	The Ohio Valley Bank Company	085-00512	    
0001458682-21-000001	asServiceCompanyTransferAgent	1	First Guaranty Bank	085-00139	    
0001718015-21-000004	serviceCompanyTransferAgent	1	NEVADA AGENCY & TRANSFER COMPANY	084-00076	    
0001718015-21-000004	asServiceCompanyTransferAgent	2	SIGNATURE STOCK TRANSFER, INC	084-05674	    
0001718015-21-000004	asServiceCompanyTransferAgent	1	EQ BY EQUINITI	084-06578	    
0000920493-21-000003	serviceCompanyTransferAgent	1	UMB Fund Services, Inc.	084-05792	    
0001062993-21-003101	serviceCompanyTransferAgent	1	Equity Stock Transfer LLC	084-06453	    
0001718015-21-000004	serviceCompanyTransferAgent	3	EQUITY STOCK TRANSFER LLC	084-06453	    
0001718015-21-000004	serviceCompanyTransferAgent	2	VSTOCK TRANSFER LLC	084-06380	    
0000839287-21-000001	asServiceCompanyTransferAgent	1	The Vanguard Group, Inc	084-00772	    
0000839287-21-000001	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000854922-21-000002	asServiceCompanyTransferAgent	3	BNY Mellon Trust Co. of Illinois	085-05527	    
0000854922-21-000002	asServiceCompanyTransferAgent	2	BNY Mellon Trust of Delaware	085-00868	    
0000854922-21-000002	serviceCompanyTransferAgent	2	Computershare Inc/TA	084-05925	    
0000854922-21-000002	serviceCompanyTransferAgent	3	BNY Mellon International Operations (India) Private Ltd	084-06496	    
0000854922-21-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000854922-21-000002	asServiceCompanyTransferAgent	1	Bank of New York Mellon Trust Co. NA	085-11396	    
0000950123-21-003945	serviceCompanyTransferAgent	1	DST ASSET MANAGER SOLUTIONS, INC.	084-00896	    
0000857128-21-000001	serviceCompanyTransferAgent	1	ClearTrust LLC	084-06351	    
0001018490-21-000011	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0001018490-21-000011	serviceCompanyTransferAgent	2	Deutsche Bank Trust Company Americas	085-05212	    
0001018490-21-000011	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0001018490-21-000010	serviceCompanyTransferAgent	3	Deutsche Bank National Trust Company	085-11220	    
0001018490-21-000010	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0001018490-21-000010	serviceCompanyTransferAgent	2	American Stock Transfer & Trust Company, LLC	084-00416	    
0001018490-21-000010	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0001630490-21-000002	asServiceCompanyTransferAgent	2	Victory Capital Transfer Agency, Inc.	084-01197	    
0001630490-21-000002	asServiceCompanyTransferAgent	1	Boston Trust & Investment Management Inc	085-00174	    
0000913181-21-000001	asServiceCompanyTransferAgent	1	Gemini Fund Services	084-06083	    
0001018490-21-000009	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0001018490-21-000009	asServiceCompanyTransferAgent	2	Deutsche Bank Trust Company Americas	085-05212	    
0000914717-21-000003	serviceCompanyTransferAgent	1	ULTIMUS FUND SOLUTIONS LLC /TA	084-05829	    
0001104659-21-042912	serviceCompanyTransferAgent	1	Ultimus Fund Solutions	084-05829	    
0001432531-21-000009	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001432531-21-000007	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001718015-21-000003	asServiceCompany	3	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-21-000003	serviceCompany	3	EQUITY STOCK TRANSFER LLC	084-06453	237 W 37TH ST SUITE 602  NEW YORK NY 11018
0001718015-21-000003	asServiceCompany	2	SIGNATURE STOCK TRANSFER, INC.	084-05674	14673 MIDWAY ROAD SUITE 220  ADDISON TX 75001
0001718015-21-000003	serviceCompany	2	VSTOCK TRANSFER LLC	084-06380	77 SPRUCE ST SUITE 201  CEDARHURST NY 11516
0001718015-21-000003	serviceCompany	1	NEVADA AGENCY & TRANSFER COMPANY	084-00076	50 W LIBERTY ST STE 880  RENO NV 89501
0001718015-21-000003	asServiceCompany	1	EQ BY EQUINITI	084-06578	3200 Cherry Creek Dr South #430  Denver CO 80209
0000275143-21-000002	asServiceCompanyTransferAgent	7	Transamerica Fund Services, Inc.	084-06130	    
0000275143-21-000002	asServiceCompanyTransferAgent	4	Columbia Management Investment Services Corp	084-05685	    
0000275143-21-000002	asServiceCompanyTransferAgent	14	Waddell & Reed Services Co dba WI Services Company	084-01062	    
0000275143-21-000002	asServiceCompanyTransferAgent	3	NYLIM Service Company LLC	084-05844	    
0000275143-21-000002	serviceCompanyTransferAgent	1	DST Systems Inc.	084-00448	    
0000275143-21-000002	asServiceCompanyTransferAgent	2	Weitz Investment Management, Inc.	084-01858	    
0000275143-21-000002	asServiceCompanyTransferAgent	10	Citibank, N.A.	085-10232	    
0000275143-21-000002	asServiceCompanyTransferAgent	1	Goldman Sachs & Company LLC	084-01100	    
0000275143-21-000002	serviceCompanyTransferAgent	2	DST Worldwide Services India Private Limited	084-06342	    
0000275143-21-000002	asServiceCompanyTransferAgent	8	John Hancock Signature Services, Inc.	084-01885	    
0000275143-21-000002	asServiceCompanyTransferAgent	12	State Street Bank & Trust Company	085-05003	    
0000275143-21-000002	asServiceCompanyTransferAgent	6	MFS Service Center, Inc.	084-01316	    
0000275143-21-000002	asServiceCompanyTransferAgent	11	Russell Investments Fund Services, LLC.	084-06276	    
0000275143-21-000002	asServiceCompanyTransferAgent	13	DST Systems, Inc.	084-00448	    
0000275143-21-000002	asServiceCompanyTransferAgent	9	Hartford Administrative Services Company	084-00353	    
0000275143-21-000002	asServiceCompanyTransferAgent	5	Principal Shareholder Services, Inc.	084-05657	    
0000896852-21-000010	serviceCompanyTransferAgent	3	Invesco (India) Private Ltd.	084-06707	    
0000896852-21-000010	serviceCompanyTransferAgent	1	Invesco Canada Ltd./Invesco Canada Ltee, dba Invesco Enterprise Services/Services Enterprise Invesco, and Invesco	084-06210	    
0000896852-21-000010	serviceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000896852-21-000007	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc.	084-05432	    
0000950123-21-003917	asServiceCompanyTransferAgent	1	Tri-Continental Corporation	084-00458	    
0000950123-21-003917	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000869442-21-000003	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000027048-21-000001	asServiceCompanyTransferAgent	3	DWS Service Co	084-01713	    
0000027048-21-000001	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-21-000001	serviceCompanyTransferAgent	2	DST Worldwide India Private Limited	084-06342	    
0000027048-21-000001	asServiceCompanyTransferAgent	5	Transamerica Fund Services, Inc.	084-06130	    
0000027048-21-000001	asServiceCompanyTransferAgent	4	State Farm Investment Management Corp	084-00839	    
0000027048-21-000001	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services, Inc	084-01547	    
0000027048-21-000001	asServiceCompanyTransferAgent	7	Goldman Sachs & Co. LLC.	084-01100	    
0000027048-21-000001	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000027048-21-000001	asServiceCompanyTransferAgent	6	American Century Services, LLC.	084-01406	    
0000950123-21-003913	serviceCompanyTransferAgent	1	Columbia Management Investment Services Corp	084-05685	    
0000854890-21-000001	serviceCompanyTransferAgent	1	FIS Investor Services	084-06522	    
0000894189-21-001801	asServiceCompanyTransferAgent	1	JP Morgan Chase Bank, National Association	085-11399	    
0000795029-21-000003	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions Inc.	084-01007	    
0000795029-21-000003	serviceCompanyTransferAgent	2	American Family Life Assurance Co. of Columbus	084-06422	    
0001452780-21-000001	asServiceCompanyTransferAgent	1	DST Systems, Inc.	084-0048	    
0001452780-21-000001	asServiceCompanyTransferAgent	2	DST Asset Manger Solutions, Inc.	084-00896	    
0000737074-21-000003	serviceCompanyTransferAgent	1	FIS Investor Services LLC	084-06522	    
0000735286-21-000005	asServiceCompanyTransferAgent	1	Acensus College Savings Recordkeeping Services, LLC	084-06488	    
0000897101-21-000237	serviceCompany	1	Equiniti Trust Company	084-06578	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0000897101-21-000237	asServiceCompany	1	Equiniti Trust Company	084-06578	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0000897101-21-000236	asServiceCompanyTransferAgent	1	Equiniti Trust Company	084-06578	    
0000897101-21-000236	serviceCompanyTransferAgent	1	Equiniti Trust Company	084-06578	    
0000897101-21-000235	asServiceCompanyTransferAgent	4	JP Morgan AG	085-11419	    
0000897101-21-000235	asServiceCompanyTransferAgent	7	Corporate Stock Transfer	084-01356	    
0000897101-21-000235	asServiceCompanyTransferAgent	1	Apache Corp /TA	084-00549	    
0000897101-21-000235	serviceCompanyTransferAgent	1	Equiniti India Pvt. Ltd	084-06598	    
0000897101-21-000235	asServiceCompanyTransferAgent	2	Consumers Energy Co /TA	084-00160	    
0000897101-21-000235	asServiceCompanyTransferAgent	3	Bank of New York Mellon/TA	085-05006	    
0000897101-21-000235	asServiceCompanyTransferAgent	5	Wells Fargo Bank NA/TA	085-10133	    
0000897101-21-000235	asServiceCompanyTransferAgent	6	Duke Energy Corp	084-00879	    
0001104659-21-041403	serviceCompanyTransferAgent	1	WORLDWIDE STOCK TRANSFER LLC	084-06153	    
0001418054-21-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc	084-00896	    
0001020337-21-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000353291-21-000006	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0000353291-21-000004	serviceCompanyTransferAgent	2	Franklin Templeton Investments Poland sp. z o. o	084-06302	    
0000353291-21-000004	serviceCompanyTransferAgent	1	Franklin Templeton International Services (India) Private Limited	084-06303	    
0000353291-21-000004	serviceCompanyTransferAgent	3	Franklin Templeton Investment Services, GmbH	084-06340	    
0000950123-21-003872	asServiceCompanyTransferAgent	9	SEI Investments	084-05652	    
0000950123-21-003872	asServiceCompanyTransferAgent	2	American Funds	084-00316	    
0000950123-21-003872	asServiceCompanyTransferAgent	8	Northern Trust Co	085-05127	    
0000950123-21-003872	asServiceCompanyTransferAgent	5	Federated Shareholder Services	084-01869	    
0000950123-21-003872	asServiceCompanyTransferAgent	1	American Century	084-01406	    
0000950123-21-003872	asServiceCompanyTransferAgent	4	DST Asset Manager Solutions	084-00896	    
0000950123-21-003872	asServiceCompanyTransferAgent	11	Vanguard Group	084-00772	    
0000950123-21-003872	asServiceCompanyTransferAgent	12	Wells Fargo	085-10133	    
0000950123-21-003872	asServiceCompanyTransferAgent	10	SSga Funds	085-05003	    
0000950123-21-003872	asServiceCompanyTransferAgent	6	MFS Investment Management	084-05568	    
0000950123-21-003872	asServiceCompanyTransferAgent	3	Bank of New York Mellon	085-11396	    
0000950123-21-003872	asServiceCompanyTransferAgent	7	Morgan Stanley	084-05710	    
0001557183-21-000002	serviceCompanyTransferAgent	1	The Vanguard Group, Inc.	084-00772	    
0000896852-21-000005	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc	084-05432	    
0000950123-21-003830	serviceCompanyTransferAgent	1	EQ SHAREOWNER SERVICES	085-10133	    
0000019617-21-000245	serviceCompanyTransferAgent	1	JP Morgan Chase Bank NA	085-11399	    
0000019617-21-000245	serviceCompanyTransferAgent	2	Equinity Trust Co	084-06578	    
0000817712-21-000005	serviceCompanyTransferAgent	1	DST Systems Inc.	084-00448	    
0000019617-21-000244	serviceCompanyTransferAgent	2	Equinity Trust Company	084-06578	    
0000019617-21-000244	serviceCompanyTransferAgent	1	U S Bancorp	085-11357	    
0001493152-21-006566	asServiceCompanyTransferAgent	3	TSX Trust	084-06502	    
0001104659-21-039806	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc./TA	084-00896	    
