ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001455353-15-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001455353-15-000002	transMaintainMasterSecHolder	56.0	0.0	0.0	0.0	0.0	0.0		
0001455353-15-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001455353-15-000002	priorAgent							0	0.0
0001455353-15-000002	currentAgent							0	0.0
0001455353-15-000002	dividendReinvDirectPurchasePlan							0	
0001455353-15-000002	dividendAndInterest							0	0.0
0001455353-15-000002	directRegistrationSystem							0	
0001455353-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000874230-15-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000874230-15-000002	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000874230-15-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000874230-15-000002	priorAgent							0	0.0
0000874230-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000874230-15-000002	dividendReinvDirectPurchasePlan							0	
0000874230-15-000002	dividendAndInterest							2	577222749.48
0000874230-15-000002	currentAgent							0	0.0
0000874230-15-000002	directRegistrationSystem							0	
0000950123-15-004188	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-15-004188	dividendReinvDirectPurchasePlan							338	
0000950123-15-004188	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000950123-15-004188	priorAgent							0	0.0
0000950123-15-004188	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-15-004188	transMaintainMasterSecHolder	0.0	0.0	338.0	0.0	0.0	0.0		
0000950123-15-004188	dividendAndInterest							318	4860739128.21
0000950123-15-004188	directRegistrationSystem							0	
0000950123-15-004188	currentAgent							0	0.0
0001146230-15-000016	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-15-000016	priorAgent							6	1266415.0
0001146230-15-000016	securityHolderAccounts	98.0	0.0	0.0	0.0	0.0	2.0		
0001146230-15-000016	transMaintainMasterSecHolder	7393.0	227.0	0.0	96.0	0.0	1886.0		
0001146230-15-000016	currentAgent							0	0.0
0001146230-15-000016	dividendReinvDirectPurchasePlan							1084	
0001146230-15-000016	dividendAndInterest							4512	435244780715.0
0001146230-15-000016	directRegistrationSystem							2798	
0001146230-15-000016	transNotMaintMasterSecHolder	291.0	0.0	0.0	0.0	0.0	0.0		
0000882734-15-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-15-000002	transMaintainMasterSecHolder	278.0	0.0	0.0	0.0	0.0	0.0		
0000882734-15-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-15-000002	dividendReinvDirectPurchasePlan							0	
0000882734-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-15-000002	priorAgent							0	0.0
0000882734-15-000002	dividendAndInterest							0	0.0
0000882734-15-000002	directRegistrationSystem							0	
0000882734-15-000002	currentAgent							0	0.0
0000842517-15-000053	dividendAndInterest							1	6842350.0
0000842517-15-000053	directRegistrationSystem							1	
0000842517-15-000053	currentAgent							0	0.0
0000842517-15-000053	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842517-15-000053	dividendReinvDirectPurchasePlan							1	
0000842517-15-000053	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000842517-15-000053	priorAgent							0	0.0
0000842517-15-000053	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842517-15-000053	transMaintainMasterSecHolder	3057.0	0.0	0.0	0.0	0.0	0.0		
0001410578-15-000135	directRegistrationSystem							0	
0001410578-15-000135	dividendAndInterest							0	0.0
0001410578-15-000135	dividendReinvDirectPurchasePlan							0	
0001410578-15-000135	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410578-15-000135	transMaintainMasterSecHolder	1131.0	180.0	0.0	0.0	0.0	0.0		
0001410578-15-000135	securityHolderAccounts	86.0	14.0	0.0	0.0	0.0	0.0		
0001410578-15-000135	currentAgent							0	0.0
0001410578-15-000135	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410578-15-000135	priorAgent							0	0.0
0001073944-15-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001073944-15-000003	transMaintainMasterSecHolder	18.0	0.0	288.0	30.0	0.0	0.0		
0001073944-15-000003	currentAgent							0	0.0
0001073944-15-000003	directRegistrationSystem							287	
0001073944-15-000003	dividendAndInterest							261	4202869617.76
0001073944-15-000003	dividendReinvDirectPurchasePlan							303	
0001073944-15-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001073944-15-000003	priorAgent							0	0.0
0001073944-15-000003	securityHolderAccounts	2.0	0.0	95.60000000000001	2.4	0.0	0.0		
0000005076-15-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000005076-15-000002	priorAgent							0	0.0
0000005076-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000005076-15-000002	dividendReinvDirectPurchasePlan							825	
0000005076-15-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000005076-15-000002	directRegistrationSystem							0	
0000005076-15-000002	currentAgent							0	0.0
0000005076-15-000002	transMaintainMasterSecHolder	0.0	0.0	825.0	0.0	0.0	0.0		
0000005076-15-000002	dividendAndInterest							825	74340563823.14
0000733598-15-000002	dividendReinvDirectPurchasePlan							980	
0000733598-15-000002	directRegistrationSystem							980	
0000733598-15-000002	currentAgent							0	0.0
0000733598-15-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-15-000002	transMaintainMasterSecHolder	1.0	0.0	543.0	0.0	0.0	436.0		
0000733598-15-000002	securityHolderAccounts	0.78	0.0	55.4	0.0	0.0	43.82		
0000733598-15-000002	priorAgent							0	0.0
0000733598-15-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-15-000002	dividendAndInterest							516	3405400149.0
0001398344-15-002173	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-15-002173	transMaintainMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
0001398344-15-002173	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001398344-15-002173	dividendReinvDirectPurchasePlan							0	
0001398344-15-002173	dividendAndInterest							0	0.0
0001398344-15-002173	directRegistrationSystem							0	
0001398344-15-002173	currentAgent							0	0.0
0001398344-15-002173	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001398344-15-002173	priorAgent							0	0.0
0001144204-15-020061	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001144204-15-020061	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-15-020061	priorAgent							0	0.0
0001144204-15-020061	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-15-020061	transMaintainMasterSecHolder	154.0	0.0	0.0	0.0	0.0	0.0		
0001144204-15-020061	dividendAndInterest							0	0.0
0001144204-15-020061	directRegistrationSystem							2	
0001144204-15-020061	currentAgent							0	0.0
0001144204-15-020061	dividendReinvDirectPurchasePlan							0	
0001114874-15-000001	transMaintainMasterSecHolder								
0001114874-15-000001	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-15-000001	priorAgent								
0001114874-15-000001	notTransMaintMasterSecHolder								
0001114874-15-000001	transNotMaintMasterSecHolder								
0001114874-15-000001	dividendAndInterest								
0001114874-15-000001	directRegistrationSystem								
0001114874-15-000001	currentAgent								
0001114874-15-000001	dividendReinvDirectPurchasePlan								
0001140361-15-013685	transNotMaintMasterSecHolder								
0001140361-15-013685	transMaintainMasterSecHolder								
0001140361-15-013685	currentAgent								
0001140361-15-013685	directRegistrationSystem								
0001140361-15-013685	dividendAndInterest								
0001140361-15-013685	dividendReinvDirectPurchasePlan								
0001140361-15-013685	notTransMaintMasterSecHolder								
0001140361-15-013685	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001140361-15-013685	priorAgent								
0001393905-15-000155	dividendAndInterest							0	0.0
0001393905-15-000155	dividendReinvDirectPurchasePlan							0	
0001393905-15-000155	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-15-000155	priorAgent							0	0.0
0001393905-15-000155	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001393905-15-000155	transMaintainMasterSecHolder	446.0	0.0	0.0	0.0	0.0	0.0		
0001393905-15-000155	directRegistrationSystem							37	
0001393905-15-000155	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001393905-15-000155	currentAgent							0	0.0
0001387131-15-001124	dividendAndInterest								
0001387131-15-001124	dividendReinvDirectPurchasePlan								
0001387131-15-001124	notTransMaintMasterSecHolder								
0001387131-15-001124	priorAgent								
0001387131-15-001124	currentAgent								
0001387131-15-001124	transMaintainMasterSecHolder								
0001387131-15-001124	transNotMaintMasterSecHolder								
0001387131-15-001124	directRegistrationSystem								
0001387131-15-001124	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001022437-15-000002	currentAgent								
0001022437-15-000002	transNotMaintMasterSecHolder								
0001022437-15-000002	transMaintainMasterSecHolder								
0001022437-15-000002	directRegistrationSystem								
0001022437-15-000002	priorAgent								
0001022437-15-000002	notTransMaintMasterSecHolder								
0001022437-15-000002	dividendReinvDirectPurchasePlan								
0001022437-15-000002	dividendAndInterest								
0001022437-15-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000001	dividendAndInterest							0	0.0
0001431194-15-000001	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000001	priorAgent							0	0.0
0001431194-15-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001431194-15-000001	dividendReinvDirectPurchasePlan							0	
0001431194-15-000001	directRegistrationSystem							0	
0001431194-15-000001	currentAgent							0	0.0
0001431194-15-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001139576-15-000001	currentAgent							0	0.0
0001139576-15-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
0001139576-15-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	13.0	0.0	0.0		
0001139576-15-000001	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001139576-15-000001	directRegistrationSystem							0	
0001139576-15-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	7.0	0.0	0.0		
0001139576-15-000001	dividendReinvDirectPurchasePlan							0	
0001139576-15-000001	dividendAndInterest							17	23042165.42
0001139576-15-000001	priorAgent							0	0.0
0001145892-15-000002	currentAgent								
0001145892-15-000002	transMaintainMasterSecHolder								
0001145892-15-000002	transNotMaintMasterSecHolder								
0001145892-15-000002	priorAgent								
0001145892-15-000002	notTransMaintMasterSecHolder								
0001145892-15-000002	dividendReinvDirectPurchasePlan								
0001145892-15-000002	dividendAndInterest								
0001145892-15-000002	directRegistrationSystem								
0001145892-15-000002	securityHolderAccounts								
0001146230-15-000014	currentAgent							0	0.0
0001146230-15-000014	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-15-000014	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-15-000014	priorAgent							0	0.0
0001146230-15-000014	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-15-000014	dividendReinvDirectPurchasePlan							0	
0001146230-15-000014	dividendAndInterest							463	3150352440.0
0001146230-15-000014	directRegistrationSystem							0	
0001146230-15-000014	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-15-000175	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-15-000175	transMaintainMasterSecHolder	1432.0	0.0	0.0	0.0	0.0	0.0		
0000721748-15-000175	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000721748-15-000175	priorAgent							0	0.0
0000721748-15-000175	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-15-000175	dividendReinvDirectPurchasePlan							0	
0000721748-15-000175	directRegistrationSystem							0	
0000721748-15-000175	dividendAndInterest							1	14700.0
0000721748-15-000175	currentAgent							0	0.0
0001146230-15-000013	transNotMaintMasterSecHolder								
0001146230-15-000013	transMaintainMasterSecHolder								
0001146230-15-000013	currentAgent								
0001146230-15-000013	directRegistrationSystem								
0001146230-15-000013	securityHolderAccounts								
0001146230-15-000013	dividendReinvDirectPurchasePlan								
0001146230-15-000013	notTransMaintMasterSecHolder								
0001146230-15-000013	priorAgent								
0001146230-15-000013	dividendAndInterest								
0000740583-15-000162	priorAgent							0	0.0
0000740583-15-000162	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	339.0		
0000740583-15-000162	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-15-000162	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
