ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001114874-15-000001	1	25-MAR-2014	4	0
0001114874-15-000001	2	28-OCT-2014	3	0
0001140361-15-013685	1	27-MAR-2015	0	0
0001393905-15-000155	1	28-MAR-2014	942	35
0001393905-15-000155	3	12-SEP-2014	983	7
0001393905-15-000155	2	14-APR-2014	695	22
0001387131-15-001124	1	31-MAR-2014	8	8
0001387131-15-001124	2	30-JUN-2014	5	5
0001387131-15-001124	3	30-SEP-2014	11	11
0001387131-15-001124	4	31-DEC-2014	0	0
0001431194-15-000001	2	30-APR-2014	2	0
0001431194-15-000001	6	22-AUG-2014	2	0
0001431194-15-000001	5	21-AUG-2014	32	0
0001431194-15-000001	4	20-JUN-2014	1	0
0001431194-15-000001	1	21-FEB-2014	13	5
0001431194-15-000001	7	16-SEP-2014	1	0
0001431194-15-000001	3	18-JUN-2014	5	3
0001139576-15-000001	4	30-DEC-2014	11	7
0001139576-15-000001	3	30-SEP-2014	16	16
0001139576-15-000001	2	30-JUN-2014	12	12
0001139576-15-000001	1	31-MAR-2014	5	5
0001146230-15-000014	2	25-AUG-2014	4023	1975
0001146230-15-000014	1	28-JAN-2014	4117	1878
0000721748-15-000175	1	12-MAR-2014	31	0
0000721748-15-000175	2	30-JUN-2014	33	7
0000721748-15-000175	3	30-SEP-2014	35	12
0000740583-15-000162	2	10-JUN-2014	1886	195
0000740583-15-000162	1	18-JAN-2014	1899	203
0000740583-15-000162	3	17-OCT-2014	1965	190
0000818238-15-000001	3	25-JUN-2014	218	9
0000818238-15-000001	2	15-APR-2014	222	8
0000818238-15-000001	1	17-FEB-2014	241	17
0000818238-15-000001	4	15-SEP-2014	221	1
0001144204-15-019856	1		0	0
0001077455-15-000001	1		0	0
0001030030-15-000001	3	20-OCT-2014	1	1
0001030030-15-000001	2	23-MAY-2014	1	2
0001030030-15-000001	1	06-MAR-2014	1	2
0001030030-15-000001	4	19-DEC-2014	1	2
0001398344-15-002154	1	01-MAY-2014	63	21
0001398344-15-002154	3	01-DEC-2014	42	8
0001398344-15-002154	2	01-AUG-2014	58	15
0000899635-15-000002	1		0	0
0001179706-15-000031	1	31-DEC-2014	0	0
0001144204-15-019805	1	30-DEC-2014	316	143
0001430805-15-000001	11	22-DEC-2014	2	0
0001430805-15-000001	10	20-DEC-2014	24	2
0001430805-15-000001	9	20-NOV-2014	114	5
0001430805-15-000001	8	20-OCT-2014	16	2
0001430805-15-000001	7	20-AUG-2014	6	0
0001430805-15-000001	6	21-JUL-2014	56	7
0001430805-15-000001	5	20-JUN-2014	37	8
0001430805-15-000001	4	20-MAY-2014	8	3
0001430805-15-000001	3	18-APR-2014	43	17
0001430805-15-000001	2	20-MAR-2014	31	9
0001430805-15-000001	1	20-FEB-2014	42	14
0001171520-15-000247	1		0	0
0000838141-15-000003	2	20-OCT-2014	28	18
0000838141-15-000003	1	19-MAR-2014	30	23
0001077223-15-000003	1		46	21
0001354488-15-001455	5	19-MAY-2014	11	6
0001354488-15-001455	6	30-MAY-2014	3	0
0001354488-15-001455	7	29-OCT-2014	39	25
0001354488-15-001455	3	21-APR-2014	18	10
0001354488-15-001455	2	13-MAR-2014	22	11
0001354488-15-001455	1	12-MAR-2014	14	6
0001354488-15-001455	4	23-MAY-2014	12	5
0001354488-15-001450	1	15-AUG-2014	336	164
0001354488-15-001446	1	31-DEC-2014	0	0
0000950123-15-004174	1	17-JUN-2014	84	42
0001410578-15-000127	60	18-NOV-2014	93	88
0001410578-15-000127	61	20-NOV-2014	35	28
0001410578-15-000127	62	01-DEC-2014	1677	1533
0001410578-15-000127	63	01-DEC-2014	80	60
0001410578-15-000127	64	03-DEC-2014	857	794
0001410578-15-000127	65	17-DEC-2014	592	112
0001410578-15-000127	66	18-DEC-2014	22300	21561
0001410578-15-000127	67	29-DEC-2014	1287	956
0001410578-15-000127	68	29-DEC-2014	81	52
0001410578-15-000127	1	01-JAN-2014	326	170
0001410578-15-000127	2	01-JAN-2014	225	110
0001410578-15-000127	3	01-FEB-2014	5	5
0001410578-15-000127	4	01-FEB-2014	1894	1771
0001410578-15-000127	5	01-FEB-2014	739	685
0001410578-15-000127	6	01-FEB-2014	568	258
0001410578-15-000127	7	25-FEB-2014	498	437
0001410578-15-000127	8	01-MAR-2014	20	20
0001410578-15-000127	9	01-MAR-2014	100	65
0001410578-15-000127	10	31-MAR-2014	460	341
0001410578-15-000127	11	01-APR-2014	675	451
0001410578-15-000127	12	28-APR-2014	528	528
0001410578-15-000127	13	01-MAY-2014	2726	484
0001410578-15-000127	14	01-MAY-2014	131	67
0001410578-15-000127	15	01-MAY-2014	2591	2391
0001410578-15-000127	16	01-MAY-2014	5350	5155
0001410578-15-000127	17	01-MAY-2014	2114	1713
0001410578-15-000127	18	14-MAY-2014	1155	1148
0001410578-15-000127	19	16-MAY-2014	372	136
0001410578-15-000127	20	22-MAY-2014	2993	2270
0001410578-15-000127	21	01-JUN-2014	2190	324
0001410578-15-000127	22	01-JUN-2014	150	95
0001410578-15-000127	23	01-JUN-2014	719	404
0001410578-15-000127	24	18-JUN-2014	25	13
0001410578-15-000127	25	01-JUL-2014	397	95
0001410578-15-000127	26	01-JUL-2014	3549	529
0001410578-15-000127	27	01-JUL-2014	511	105
0001410578-15-000127	28	01-JUL-2014	110	79
0001410578-15-000127	29	01-JUL-2014	531	248
0001410578-15-000127	30	01-JUL-2014	7032	3106
0001410578-15-000127	31	02-JUL-2014	299	298
0001410578-15-000127	32	08-JUL-2014	1993	1974
0001410578-15-000127	33	01-AUG-2014	421	189
0001410578-15-000127	34	01-AUG-2014	11220	10817
0001410578-15-000127	35	01-AUG-2014	348	52
0001410578-15-000127	36	01-AUG-2014	34	17
0001410578-15-000127	37	11-AUG-2014	1991	1969
0001410578-15-000127	38	19-AUG-2014	1376	668
0001410578-15-000127	39	25-AUG-2014	1992	1975
0001410578-15-000127	40	27-AUG-2014	10	7
0001410578-15-000127	41	01-SEP-2014	3334	3327
0001410578-15-000127	42	01-SEP-2014	739	259
0001410578-15-000127	43	01-SEP-2014	3	3
0001410578-15-000127	44	01-SEP-2014	25	25
0001410578-15-000127	45	01-SEP-2014	2804	1074
0001410578-15-000127	46	01-SEP-2014	115	75
0001410578-15-000127	47	01-SEP-2014	4793	4793
0001410578-15-000127	48	02-SEP-2014	472	399
0001410578-15-000127	49	09-SEP-2014	469	407
0001410578-15-000127	50	12-SEP-2014	1273	313
0001410578-15-000127	51	22-SEP-2014	3404	2969
0001410578-15-000127	52	30-SEP-2014	820	586
0001410578-15-000127	53	01-OCT-2014	537	118
0001410578-15-000127	54	01-OCT-2014	427	321
0001410578-15-000127	55	01-NOV-2014	2986	419
0001410578-15-000127	56	01-NOV-2014	1265	260
0001410578-15-000127	57	01-NOV-2014	487	412
0001410578-15-000127	58	01-NOV-2014	3089	783
0001410578-15-000127	59	07-NOV-2014	436	434
0001545030-15-000001	1		0	0
0000839287-15-000003	1	13-MAR-2014	1	0
0000839287-15-000003	2	14-MAR-2014	1	1
0000839287-15-000003	3	07-APR-2014	1	1
0000839287-15-000003	4	14-APR-2014	1	1
0000826074-15-000002	1	07-MAR-2014	8	3
0000839287-15-000003	6	19-JUL-2014	5	5
0000839287-15-000003	7	27-AUG-2014	1	1
0000839287-15-000003	8	29-AUG-2014	3	2
0000839287-15-000003	5	02-MAY-2014	1	1
0001146028-15-000001	1	31-DEC-2014	0	0
0001354488-15-001414	1	29-SEP-2014	61	2
0001288763-15-000002	2	17-DEC-2014	6737	2522
0001288763-15-000002	1	11-JUN-2014	12340	5977
0001288777-15-000002	2	17-DEC-2014	9905	6172
0001288777-15-000002	1	11-JUN-2014	6494	4156
0000788603-15-000006	7	24-FEB-2014	624	196
0000788603-15-000006	8	10-MAR-2014	269	85
0000788603-15-000006	9	17-MAR-2014	6	1
0000788603-15-000006	10	24-MAR-2014	635	232
0000788603-15-000006	11	10-APR-2014	46	26
0000788603-15-000006	12	15-APR-2014	14	5
0000788603-15-000006	13	22-APR-2014	464	99
0000788603-15-000006	20	23-JUN-2014	556	166
0000788603-15-000006	21	25-JUL-2014	4	0
0000788603-15-000006	22	11-AUG-2014	209	12
0000788603-15-000006	23	15-AUG-2014	20	2
0000788603-15-000006	24	22-AUG-2014	5	0
0000788603-15-000006	25	25-AUG-2014	525	90
0000788603-15-000006	26	10-SEP-2014	191	31
0000788603-15-000006	27	15-SEP-2014	3	0
0000788603-15-000006	28	22-SEP-2014	10	0
0000788603-15-000006	29	23-SEP-2014	606	91
0000788603-15-000006	30	10-OCT-2014	24	4
0000788603-15-000006	31	15-OCT-2014	11	2
0000788603-15-000006	32	22-OCT-2014	362	46
0000788603-15-000006	33	23-OCT-2014	293	59
0000788603-15-000006	34	10-NOV-2014	225	32
0000788603-15-000006	35	17-NOV-2014	14	3
0000788603-15-000006	36	24-NOV-2014	1253	221
0000788603-15-000006	37	10-DEC-2014	404	39
0000788603-15-000006	38	15-DEC-2014	65	1
0000788603-15-000006	39	22-DEC-2014	445	20
0000788603-15-000006	40	23-DEC-2014	530	51
0000788603-15-000006	14	23-APR-2014	564	167
0000788603-15-000006	15	12-MAY-2014	233	55
0000788603-15-000006	16	22-MAY-2014	20	7
0000788603-15-000006	17	23-MAY-2014	635	195
0000788603-15-000006	18	10-JUN-2014	157	46
0000788603-15-000006	6	18-FEB-2014	90	21
0000788603-15-000006	5	10-FEB-2014	8	3
0000788603-15-000006	4	23-JAN-2014	809	242
0000788603-15-000006	3	22-JAN-2014	443	122
0000788603-15-000006	19	16-JUN-2014	18	2
0000788603-15-000006	1	10-JAN-2014	78	22
0000788603-15-000006	2	15-JAN-2014	13	1
0000275143-15-000007	10	15-MAY-2014	5194	1672
0000275143-15-000007	11	10-JUN-2014	8	3
0000275143-15-000007	12	16-JUN-2014	4995	1314
0000275143-15-000007	13	10-JUL-2014	26	0
0000275143-15-000007	14	15-JUL-2014	4137	1086
0000275143-15-000007	15	11-AUG-2014	51	3
0000275143-15-000007	16	15-AUG-2014	5172	1127
0000275143-15-000007	17	10-SEP-2014	37	1
0000275143-15-000007	18	15-SEP-2014	2374	668
0000275143-15-000007	19	10-OCT-2014	52	8
0000275143-15-000007	20	15-OCT-2014	3566	8
0000275143-15-000007	21	10-NOV-2014	271	19
0000275143-15-000007	22	17-NOV-2014	2505	629
0000275143-15-000007	23	03-DEC-2014	402	45
0000275143-15-000007	24	10-DEC-2014	22	2
0000275143-15-000007	25	15-DEC-2014	3519	512
0000275143-15-000007	1	10-JAN-2014	50	3
0000275143-15-000007	2	15-JAN-2014	4656	1217
0000275143-15-000007	3	10-FEB-2014	61	2
0000275143-15-000007	4	18-FEB-2014	6378	1697
0000275143-15-000007	5	10-MAR-2014	43	4
0000275143-15-000007	6	17-MAR-2014	4902	1347
0000275143-15-000007	7	10-APR-2014	640	56
0000275143-15-000007	8	15-APR-2014	4723	1043
0000275143-15-000007	9	12-MAY-2014	29	2
0001144204-15-019383	1	01-JAN-2014	0	0
0001380486-15-000010	1	03-NOV-2014	0	0
0001227021-15-000004	1	26-MAR-2015	0	0
0001049169-15-000007	1	02-JUL-2014	671	468
0001434234-15-000001	26	03-NOV-2014	1	0
0001434234-15-000001	27	07-NOV-2014	1	0
0001434234-15-000001	34	17-DEC-2014	3	1
0001434234-15-000001	35	19-DEC-2014	1	1
0001434234-15-000001	28	10-NOV-2014	1	1
0001434234-15-000001	29	12-NOV-2014	1	0
0001434234-15-000001	30	17-NOV-2014	3	1
0001434234-15-000001	31	26-NOV-2014	2	0
0001434234-15-000001	32	01-DEC-2014	1	0
0001434234-15-000001	33	11-DEC-2014	1	1
0001434234-15-000001	1	31-JAN-2014	1	1
0001434234-15-000001	2	04-FEB-2014	1	1
0001434234-15-000001	3	13-FEB-2014	4	0
0001434234-15-000001	4	24-FEB-2014	1	0
0001434234-15-000001	5	21-APR-2014	2	0
0001434234-15-000001	6	16-MAY-2014	1	1
0001434234-15-000001	7	09-JUN-2014	1	1
0001434234-15-000001	8	26-JUN-2014	1	0
0001434234-15-000001	9	27-JUN-2014	1	1
0001434234-15-000001	10	01-JUL-2014	6	4
0001434234-15-000001	11	02-JUL-2014	1	0
0001434234-15-000001	12	07-JUL-2014	1	0
0001434234-15-000001	13	08-JUL-2014	1	0
0001434234-15-000001	14	28-AUG-2014	1	0
0001434234-15-000001	15	10-SEP-2014	3	0
0001434234-15-000001	16	19-SEP-2014	6	0
0001434234-15-000001	17	02-OCT-2014	4	0
0001434234-15-000001	18	10-OCT-2014	1	0
0001434234-15-000001	19	17-OCT-2014	4	3
0001434234-15-000001	20	20-OCT-2014	2	2
0001434234-15-000001	21	21-OCT-2014	1	1
0001434234-15-000001	22	22-OCT-2014	1	1
0001434234-15-000001	23	24-OCT-2014	1	1
0001434234-15-000001	24	27-OCT-2014	1	0
0001434234-15-000001	25	31-OCT-2014	2	0
0001133796-15-000028	1	06-FEB-2014	9255	2408
0001133796-15-000028	2	07-OCT-2014	44578	2337
0000950123-15-004167	1	15-APR-2014	1	1
0000950123-15-004167	2	15-SEP-2014	1	1
0000759458-15-000004	1		0	0
0000759458-15-000003	1		0	0
0001073944-15-000002	1	14-MAR-2014	219	128
0001073944-15-000002	2	27-AUG-2014	260	205
0000950123-15-004165	1	31-DEC-2014	0	0
0001103598-15-000003	1		0	0
0001347211-15-000011	1	19-NOV-2014	30	0
0001145888-15-000002	3	13-NOV-2014	13	13
0001145888-15-000002	2	30-JUL-2014	5	5
0001145888-15-000002	1	24-JUN-2014	23	18
0001283467-15-000003	1	29-APR-2014	3037	915
0001283467-15-000003	2	25-NOV-2013	2082	230
0001096906-15-000305	2	03-APR-2014	323	0
0001096906-15-000305	1	03-JAN-2014	160	0
0001146032-15-000004	10	26-SEP-2014	3	1
0001146032-15-000004	11	23-OCT-2014	13	1
0001146032-15-000004	12	20-NOV-2014	2	1
0001146032-15-000004	13	15-DEC-2014	1	0
0001146032-15-000004	9	11-AUG-2014	1	1
0001146032-15-000004	8	10-JUL-2014	6	3
0001146032-15-000004	7	26-JUN-2014	14	10
0001146032-15-000004	6	29-MAY-2014	3	1
0001146032-15-000004	5	09-APR-2014	2	0
0001146032-15-000004	4	27-MAR-2014	8	2
0001146032-15-000004	3	27-FEB-2014	47	26
0001146032-15-000004	1	07-JAN-2014	29	23
0001146032-15-000004	2	10-FEB-2014	14	3
0001085284-15-000001	2	25-APR-2014	31	6
0001085284-15-000001	1	14-MAR-2014	17	5
0001020337-15-000002	1	24-JUL-2014	7576	4751
0001128769-15-000002	1	31-DEC-2014	0	0
0000889231-15-000010	2	11-AUG-2014	28	5
0000889231-15-000010	1	11-FEB-2014	22	5
0000891804-15-000202	6	23-SEP-2014	1	0
0000891804-15-000202	7	24-NOV-2014	1	0
0000891804-15-000202	4	23-JUN-2014	2	1
0000891804-15-000202	3	23-MAY-2014	4	0
0000891804-15-000202	2	24-FEB-2014	1	0
0000891804-15-000202	1	23-JAN-2014	2	1
0000891804-15-000202	5	25-AUG-2014	2	0
0000913801-15-000001	1		0	0
0000734700-15-000001	2	12-AUG-2014	906	704
0000734700-15-000001	3	14-AUG-2014	1654	1116
0000734700-15-000001	1	12-FEB-2014	2623	1878
0001451316-15-000004	1	31-DEC-2014	654	166
0000870156-15-000017	1	27-MAR-2015	0	0
0000353291-15-000002	1	31-DEC-2014	10712	7531
0001459537-15-000001	1		0	0
0001432531-15-000004	1		0	0
0001432532-15-000002	1		0	0
0000769188-15-000004	4	29-OCT-2014	7328	5920
0000769188-15-000004	3	26-JUL-2014	3215	2780
0000769188-15-000004	2	01-MAY-2014	7080	5619
0000769188-15-000004	1	28-JAN-2014	3239	2687
0000027048-15-000003	1	10-JAN-2014	199	53
0000027048-15-000003	24	22-DEC-2014	828	98
0000027048-15-000003	3	10-FEB-2014	344	82
0000027048-15-000003	4	24-FEB-2014	1958	479
0000027048-15-000003	5	10-MAR-2014	362	93
0000027048-15-000003	6	24-MAR-2014	1012	264
0000027048-15-000003	7	10-APR-2014	102	29
0000027048-15-000003	8	22-APR-2014	454	138
0000027048-15-000003	9	12-MAY-2014	285	45
0000027048-15-000003	10	22-MAY-2014	1285	369
0000027048-15-000003	11	10-JUN-2014	340	69
0000027048-15-000003	12	23-JUN-2014	943	216
0000027048-15-000003	13	10-JUL-2014	190	46
0000027048-15-000003	14	22-JUL-2014	517	113
0000027048-15-000003	15	11-AUG-2014	469	120
0000027048-15-000003	16	22-AUG-2014	844	167
0000027048-15-000003	17	10-SEP-2014	255	49
0000027048-15-000003	18	22-SEP-2014	1170	261
0000027048-15-000003	19	10-OCT-2014	96	11
0000027048-15-000003	20	22-OCT-2014	737	107
0000027048-15-000003	21	10-NOV-2014	128	30
0000027048-15-000003	22	24-NOV-2014	2204	338
0000027048-15-000003	23	10-DEC-2014	494	55
0000027048-15-000003	2	22-JAN-2014	1308	312
0001387131-15-001057	17	05-NOV-2014	1	1
0001387131-15-001057	18	23-DEC-2014	3	1
0001387131-15-001057	15	17-JUN-2014	14	7
0001387131-15-001057	14	13-JUN-2014	11	6
0001387131-15-001057	13	30-APR-2014	1	0
0001387131-15-001057	12	28-APR-2014	5	3
0001387131-15-001057	11	24-APR-2014	1	1
0001387131-15-001057	10	14-APR-2014	2	1
0001387131-15-001057	9	07-APR-2014	7	4
0001387131-15-001057	8	27-MAR-2014	13	7
0001387131-15-001057	7	25-MAR-2014	4	3
0001387131-15-001057	6	13-MAR-2014	7	3
0001387131-15-001057	5	05-FEB-2014	10	4
0001387131-15-001057	4	04-FEB-2014	11	5
0001387131-15-001057	3	30-JAN-2014	12	7
0001387131-15-001057	2	27-JAN-2014	9	4
0001387131-15-001057	1	16-JAN-2014	6	3
0001387131-15-001057	16	10-SEP-2014	17	6
0000868275-15-000004	15	13-OCT-2014	1	1
0000868275-15-000004	4	18-JUN-2014	1	1
0000868275-15-000004	3	13-JUN-2014	4	3
0000868275-15-000004	2	11-JUN-2014	1	1
0000868275-15-000004	1	21-MAR-2014	1	1
0000868275-15-000004	16	14-OCT-2014	4	4
0000868275-15-000004	14	10-OCT-2014	6	6
0000868275-15-000004	13	09-OCT-2014	17	17
0000868275-15-000004	12	08-OCT-2014	1	1
0000868275-15-000004	11	07-OCT-2014	1	1
0000868275-15-000004	10	06-OCT-2014	3	3
0000868275-15-000004	9	01-OCT-2014	2	2
0000868275-15-000004	8	12-AUG-2014	1	1
0000868275-15-000004	7	06-AUG-2014	9	7
0000868275-15-000004	6	05-AUG-2014	10	10
0000868275-15-000004	5	20-JUN-2014	2	1
0000891010-15-000002	1	01-SEP-2014	350	5
0000710386-15-000003	1	01-JUN-2014	2	0
0001316141-15-000002	1		0	0
0001054377-15-000006	1	31-DEC-2014	0	0
0000927395-15-000001	2	21-OCT-2014	151	38
0000927395-15-000001	1	07-MAY-2014	134	43
0001452780-15-000003	1		0	0
0001133796-15-000022	1	30-JAN-2014	84667	55112
0001133796-15-000022	2	22-AUG-2014	62862	43400
0000838135-15-000003	1		0	0
0000920493-15-000002	1		0	0
0000817712-15-000007	1	22-DEC-2014	0	0
0000746972-15-000001	1	02-JAN-2014	86	0
0000746972-15-000001	2	01-JUL-2014	52	0
0000950123-15-004126	3	29-DEC-2014	35	20
0000950123-15-004126	2	15-JUN-2014	36	14
0000950123-15-004126	1	15-FEB-2014	42	17
0001145697-15-000001	4	02-OCT-2014	10	0
0001145697-15-000001	2	13-APR-2014	8	0
0001145697-15-000001	3	02-JUL-2014	22	0
0001145697-15-000001	1	02-JAN-2014	9	0
0001202048-15-000006	1	01-DEC-2014	8333	6648
0001202048-15-000006	3	11-JUN-2014	9785	299
0001202048-15-000006	2	10-SEP-2014	9288	7489
0001202048-15-000006	4	10-MAR-2014	10739	383
0001388002-15-000001	1	03-JUL-2014	101	9
0001359797-15-000002	1		0	0
0000853452-15-000002	1	20-FEB-2014	0	0
0000870156-15-000016	1	23-MAR-2015	0	0
0000870156-15-000015	1	20-MAR-2015	0	0
0001003297-15-000158	1	24-JAN-2014	32	32
0001022116-15-000005	6	30-JUN-2014	522	386
0001022116-15-000005	7	31-JUL-2014	166	113
0001022116-15-000005	8	31-AUG-2014	111	85
0001022116-15-000005	9	30-SEP-2014	57	38
0001022116-15-000005	10	31-OCT-2014	157	113
0001022116-15-000005	11	30-NOV-2014	149	108
0001022116-15-000005	12	31-DEC-2014	167	126
0001022116-15-000005	3	31-MAR-2014	96	74
0001022116-15-000005	2	28-FEB-2014	230	172
0001022116-15-000005	1	31-JAN-2014	556	411
0001022116-15-000005	4	30-APR-2014	108	79
0001022116-15-000005	5	31-MAY-2014	187	126
0001451217-15-000002	1		0	0
0001410578-15-000121	1		0	0
0001458661-15-000006	2	30-JUN-2014	13	11
0001458661-15-000006	1	30-JAN-2014	15	14
0001323210-15-000006	1		0	0
0001323210-15-000004	1		0	0
0000950123-15-004109	1	31-DEC-2014	888	521
0001144204-15-018560	9	22-SEP-2014	169	95
0001144204-15-018560	8	22-AUG-2014	23	15
0001144204-15-018560	7	22-JUL-2014	5	1
0001144204-15-018560	6	23-JUN-2014	13	2
0001144204-15-018560	5	22-MAY-2014	33	13
0001144204-15-018560	4	22-APR-2014	24	10
0001144204-15-018560	3	24-MAR-2014	36	7
0001144204-15-018560	2	24-FEB-2014	310	63
0001144204-15-018560	1	22-JAN-2014	57	10
0001144204-15-018560	10	22-OCT-2014	12	1
0001144204-15-018560	12	22-DEC-2014	4	0
0001144204-15-018560	11	24-NOV-2014	11	2
0000276398-15-000001	1	27-FEB-2014	42784	26244
0000276398-15-000001	2	13-SEP-2014	32356	19174
0000896852-15-000004	8	01-AUG-2014	307	121
0000896852-15-000004	9	02-SEP-2014	1588	383
0000896852-15-000004	10	03-NOV-2014	1597	329
0000896852-15-000004	11	01-DEC-2014	896	167
0000896852-15-000004	1	02-JAN-2014	368	127
0000896852-15-000004	2	03-FEB-2014	1277	366
0000896852-15-000004	3	03-MAR-2014	1258	385
0000896852-15-000004	4	01-APR-2014	343	78
0000896852-15-000004	5	01-MAY-2014	468	149
0000896852-15-000004	6	02-JUN-2014	1888	565
0000896852-15-000004	7	01-JUL-2014	1557	310
0000795029-15-000005	3	30-SEP-2014	323	4
0000795029-15-000005	2	30-JUN-2014	627	63
0000795029-15-000005	1	31-MAR-2014	997	518
0000795029-15-000005	4	31-DEC-2014	405	1
0000950123-15-004106	1	01-NOV-2014	25	22
0000950123-15-004106	2	01-JAN-2015	17	14
0000810417-15-000001	2	09-SEP-2014	1076	761
0000810417-15-000001	1	11-MAR-2014	934	624
0001448300-15-000002	4	24-OCT-2014	14858	9426
0001448300-15-000002	1	10-FEB-2014	16065	10522
0001448300-15-000002	3	24-JUL-2014	4691	3126
0001448300-15-000002	2	23-APR-2014	1543	976
0000724935-15-000004	2	01-MAY-2014	462	25
0000724935-15-000004	1	03-NOV-2014	1472	185
0000950123-15-004096	1	22-APR-2014	2	0
0000854922-15-000002	1	25-MAR-2014	1721	997
0000854922-15-000002	2	19-SEP-2014	1178	620
0000854922-15-000002	6	29-OCT-2014	218	116
0000854922-15-000002	4	15-DEC-2014	1120	663
0000854922-15-000002	5	31-MAR-2014	264	131
0000854922-15-000002	3	27-MAY-2014	1791	373
0000067590-15-000258	18	31-JAN-2014	30	30
0000067590-15-000258	73	07-MAY-2014	8	8
0000067590-15-000258	74	08-MAY-2014	6	6
0000067590-15-000258	75	09-MAY-2014	6	6
0000067590-15-000258	76	12-MAY-2014	16	16
0000067590-15-000258	77	13-MAY-2014	14	14
0000067590-15-000258	78	14-MAY-2014	7	7
0000067590-15-000258	79	15-MAY-2014	28	28
0000067590-15-000258	80	16-MAY-2014	17	17
0000067590-15-000258	81	19-MAY-2014	2	2
0000067590-15-000258	82	20-MAY-2014	15	15
0000067590-15-000258	83	21-MAY-2014	31	29
0000067590-15-000258	84	22-MAY-2014	10	9
0000067590-15-000258	85	23-MAY-2014	23	23
0000067590-15-000258	86	27-MAY-2014	21	21
0000067590-15-000258	87	28-MAY-2014	18	16
0000067590-15-000258	88	29-MAY-2014	4	4
0000067590-15-000258	89	30-MAY-2014	6	6
0000067590-15-000258	90	02-JUN-2014	9	9
0000067590-15-000258	91	03-JUN-2014	7	7
0000067590-15-000258	92	04-JUN-2014	11	11
0000067590-15-000258	93	06-JUN-2014	3	3
0000067590-15-000258	94	09-JUN-2014	6	6
0000067590-15-000258	95	10-JUN-2014	8	8
0000067590-15-000258	96	11-JUN-2014	7	7
0000067590-15-000258	97	12-JUN-2014	8	8
0000067590-15-000258	98	13-JUN-2014	3	3
0000067590-15-000258	99	17-JUN-2014	7	7
0000067590-15-000258	100	19-JUN-2014	6	6
0000067590-15-000258	101	20-JUN-2014	12	12
0000067590-15-000258	102	23-JUN-2014	6	6
0000067590-15-000258	103	24-JUN-2014	5	5
0000067590-15-000258	104	25-JUN-2014	11	11
0000067590-15-000258	105	27-JUN-2014	5	5
0000067590-15-000258	106	30-JUN-2014	9	8
0000067590-15-000258	107	01-JUL-2014	7	7
0000067590-15-000258	108	02-JUL-2014	5	5
0000067590-15-000258	109	03-JUL-2014	17	17
0000067590-15-000258	110	08-JUL-2014	36	35
0000067590-15-000258	111	09-JUL-2014	7	7
0000067590-15-000258	112	10-JUL-2014	6	6
0000067590-15-000258	113	11-JUL-2014	3	3
0000067590-15-000258	114	14-JUL-2014	11	11
0000067590-15-000258	115	15-JUL-2014	5	5
0000067590-15-000258	116	16-JUL-2014	13	13
