ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001104659-21-043765	36	13-JUL-2020	430	287
0001104659-21-043765	37	17-JUL-2020	2111	203
0001104659-21-043765	38	31-JUL-2020	1	1
0001104659-21-043765	39	03-AUG-2020	447	216
0001104659-21-043765	40	03-AUG-2020	1915	1703
0001104659-21-043765	41	03-AUG-2020	1608	1132
0001104659-21-043765	42	03-AUG-2020	1787	1393
0001104659-21-043765	43	03-AUG-2020	645	270
0001104659-21-043765	44	03-AUG-2020	188	125
0001104659-21-043765	45	03-AUG-2020	3885	411
0001104659-21-043765	46	03-AUG-2020	1056	1031
0001104659-21-043765	47	04-AUG-2020	301	130
0001104659-21-043765	48	05-AUG-2020	183	171
0001104659-21-043765	49	06-AUG-2020	2774	2424
0001104659-21-043765	50	07-AUG-2020	563	166
0001104659-21-043765	51	20-AUG-2020	507	447
0001104659-21-043765	52	01-SEP-2020	3888	2995
0001104659-21-043765	53	01-SEP-2020	1054	867
0001104659-21-043765	54	01-SEP-2020	1971	450
0001104659-21-043765	55	01-SEP-2020	17	15
0001104659-21-043765	56	16-SEP-2020	1412	1095
0001104659-21-043765	57	16-SEP-2020	2062	1732
0001104659-21-043765	58	22-SEP-2020	2225	1567
0001104659-21-043765	59	23-SEP-2020	2577	1769
0001104659-21-043765	60	01-OCT-2020	460	374
0001104659-21-043765	61	01-OCT-2020	175	153
0001104659-21-043765	62	01-OCT-2020	1108	742
0001104659-21-043765	63	01-OCT-2020	374	250
0001104659-21-043765	64	01-OCT-2020	307	307
0001104659-21-043765	65	06-OCT-2020	92	19
0001104659-21-043765	1	06-JAN-2020	224	183
0001049169-21-000002	1	21-JUL-2020	173	89
0001424912-21-000002	3	14-SEP-2020	504	6
0001424912-21-000002	2	20-MAY-2020	511	180
0001424912-21-000002	1	14-JAN-2020	555	4
0001104659-21-043744	1	31-DEC-2020	0	0
0001809901-21-000003	1	31-DEC-2020	0	0
0001145893-21-000005	4	30-APR-2020	21	15
0001145893-21-000005	12	31-DEC-2020	36	19
0001145893-21-000005	11	30-NOV-2020	33	24
0001145893-21-000005	10	31-OCT-2020	10	5
0001145893-21-000005	9	30-SEP-2020	18	9
0001145893-21-000005	8	31-AUG-2020	22	13
0001145893-21-000005	7	31-JUL-2020	66	47
0001145893-21-000005	6	30-JUN-2020	105	81
0001145893-21-000005	5	31-MAY-2020	11	7
0001145893-21-000005	3	31-MAR-2020	8	3
0001145893-21-000005	2	29-FEB-2020	14	9
0001145893-21-000005	1	31-JAN-2020	87	60
0001060257-21-000001	1		0	0
0001104659-21-043722	2	02-NOV-2020	206	142
0001104659-21-043722	1	04-JUN-2020	1001	377
0001104659-21-043722	3	28-DEC-2020	156	111
0001458682-21-000001	2	17-APR-2020	400	133
0001458682-21-000001	3	05-NOV-2020	299	116
0001458682-21-000001	1	09-JUN-2020	169	105
0000940394-21-000693	1	31-DEC-2020	0	0
0001062993-21-003101	1	28-APR-2020	20	18
0001062993-21-003101	2	15-OCT-2020	50	44
0001718015-21-000004	2	28-DEC-2020	795	271
0001718015-21-000004	1	31-JUL-2020	889	206
0000920493-21-000003	1	01-APR-2020	1	0
0000839287-21-000001	5	29-JAN-2020	2	2
0000839287-21-000001	6	11-FEB-2020	2	2
0000839287-21-000001	7	19-FEB-2020	1	1
0000839287-21-000001	8	27-FEB-2020	1	1
0000839287-21-000001	9	16-MAR-2020	2	2
0000839287-21-000001	10	18-MAR-2020	6	4
0000839287-21-000001	11	19-MAR-2020	1	1
0000839287-21-000001	12	20-MAR-2020	2	2
0000839287-21-000001	13	04-MAY-2020	2	2
0000839287-21-000001	14	05-MAY-2020	2	2
0000839287-21-000001	15	12-MAY-2020	1	1
0000839287-21-000001	16	26-MAY-2020	3	3
0000839287-21-000001	17	01-JUN-2020	1	1
0000839287-21-000001	18	09-JUN-2020	3	3
0000839287-21-000001	19	15-JUN-2020	1	1
0000839287-21-000001	20	24-JUN-2020	1	1
0000839287-21-000001	21	29-JUN-2020	2	2
0000839287-21-000001	22	10-JUL-2020	1	1
0000839287-21-000001	23	16-JUL-2020	1	1
0000839287-21-000001	24	20-JUL-2020	3	2
0000839287-21-000001	25	21-JUL-2020	1	0
0000839287-21-000001	26	28-JUL-2020	6	3
0000839287-21-000001	27	06-AUG-2020	2	0
0000839287-21-000001	28	12-AUG-2020	5	3
0000839287-21-000001	29	14-AUG-2020	9	7
0000839287-21-000001	30	18-AUG-2020	3	2
0000839287-21-000001	31	26-AUG-2020	6	6
0000839287-21-000001	32	04-SEP-2020	1	1
0000839287-21-000001	33	08-SEP-2020	2	2
0000839287-21-000001	34	16-SEP-2020	1	1
0000839287-21-000001	35	08-OCT-2020	5	5
0000839287-21-000001	36	20-OCT-2020	1	1
0000839287-21-000001	37	23-OCT-2020	2	2
0000839287-21-000001	38	29-OCT-2020	1	1
0000839287-21-000001	39	10-NOV-2020	5	4
0000839287-21-000001	40	02-DEC-2020	4	4
0000839287-21-000001	41	21-DEC-2020	2	2
0000839287-21-000001	1	17-JAN-2020	1	1
0000839287-21-000001	2	21-JAN-2020	2	2
0000839287-21-000001	3	22-JAN-2020	1	1
0000839287-21-000001	4	28-JAN-2020	1	1
0001769408-21-000003	1	30-DEC-2020	0	0
0000911282-21-000004	1	29-MAY-2020	107	23
0000911282-21-000004	2	08-DEC-2020	225	53
0000854922-21-000002	5	06-OCT-2020	145	53
0000854922-21-000002	4	16-MAR-2020	131	33
0000854922-21-000002	1	19-MAY-2020	427	204
0000854922-21-000002	2	27-FEB-2020	36	15
0000854922-21-000002	3	28-SEP-2020	37	15
0000950123-21-003945	11	16-NOV-2020	0	0
0000950123-21-003945	12	15-DEC-2020	0	0
0000950123-21-003945	10	15-OCT-2020	0	0
0000950123-21-003945	9	15-SEP-2020	0	0
0000950123-21-003945	8	17-AUG-2020	0	0
0000950123-21-003945	7	15-JUL-2020	0	0
0000950123-21-003945	6	15-JUN-2020	0	0
0000950123-21-003945	5	15-MAY-2020	0	0
0000950123-21-003945	4	15-APR-2020	0	0
0000950123-21-003945	3	16-MAR-2020	0	0
0000950123-21-003945	2	18-FEB-2020	0	0
0000950123-21-003945	1	15-JAN-2020	0	0
0001493152-21-007038	1	31-DEC-2020	0	0
0000838981-21-000001	2	27-OCT-2020	239	160
0000838981-21-000001	1	14-APR-2020	266	188
0000857128-21-000001	3	30-SEP-2020	7	3
0000857128-21-000001	1	31-MAR-2020	9	3
0000857128-21-000001	2	30-JUN-2020	9	4
0000857128-21-000001	4	31-DEC-2020	6	2
0001018490-21-000011	1		0	0
0001018490-21-000010	1		0	0
0001630490-21-000002	1	21-MAY-2020	3701	1066
0000913181-21-000001	1	30-APR-2020	798	616
0000913181-21-000001	2	06-NOV-2020	811	619
0001018490-21-000009	1	27-JAN-2020	10	3
0001018490-21-000009	2	28-JAN-2020	6	5
0001018490-21-000009	3	29-JAN-2020	18	12
0001018490-21-000009	6	21-APR-2020	14	5
0001018490-21-000009	5	13-MAR-2020	5	3
0001018490-21-000009	7	15-MAY-2020	5	3
0001018490-21-000009	8	08-JUN-2020	3	3
0001018490-21-000009	9	06-JUL-2020	6	6
0001018490-21-000009	10	20-AUG-2020	3	3
0001018490-21-000009	11	21-SEP-2020	5	4
0001018490-21-000009	12	20-NOV-2020	3	2
0001018490-21-000009	4	20-FEB-2020	8	5
0001018490-21-000009	15	29-DEC-2020	3	3
0001018490-21-000009	14	24-NOV-2020	3	1
0001018490-21-000009	13	23-NOV-2020	2	2
0000914717-21-000003	1	31-JAN-2020	41	0
0000914717-21-000003	2	29-FEB-2020	41	0
0000914717-21-000003	3	31-MAR-2020	43	0
0000914717-21-000003	4	30-APR-2020	43	0
0000914717-21-000003	5	31-MAY-2020	41	0
0000914717-21-000003	6	30-JUN-2020	43	0
0000914717-21-000003	7	31-JUL-2020	40	0
0000914717-21-000003	8	31-AUG-2020	49	0
0001104659-21-042912	1	01-JAN-2020	0	0
0000734751-21-000001	1	28-AUG-2020	3634	1893
0001432531-21-000009	2	16-JUN-2020	14	3
0001432531-21-000009	1	31-MAR-2020	140	5
0001432531-21-000007	1	31-DEC-2020	0	0
0001771186-21-000001	1	31-DEC-2020	0	0
0001451217-21-000002	1		0	0
0000734846-21-000001	1	31-MAR-2020	73	16
0000275143-21-000002	1	10-JAN-2020	40	0
0000275143-21-000002	46	23-DEC-2020	36	2
0000275143-21-000002	3	22-JAN-2020	1023	229
0000275143-21-000002	4	23-JAN-2020	61	23
0000275143-21-000002	5	10-FEB-2020	78	4
0000275143-21-000002	6	18-FEB-2020	6325	2070
0000275143-21-000002	7	24-FEB-2020	297	97
0000275143-21-000002	8	10-MAR-2020	12	0
0000275143-21-000002	9	16-MAR-2020	4280	1358
0000275143-21-000002	10	23-MAR-2020	677	235
0000275143-21-000002	11	13-APR-2020	52	8
0000275143-21-000002	12	15-APR-2020	9129	2700
0000275143-21-000002	13	22-APR-2020	562	163
0000275143-21-000002	14	23-APR-2020	146	6
0000275143-21-000002	15	11-MAY-2020	44	6
0000275143-21-000002	16	15-MAY-2020	3535	1146
0000275143-21-000002	17	22-MAY-2020	263	67
0000275143-21-000002	18	26-MAY-2020	45	9
0000275143-21-000002	19	10-JUN-2020	6	2
0000275143-21-000002	20	15-JUN-2020	5321	1834
0000275143-21-000002	21	22-JUN-2020	295	49
0000275143-21-000002	22	23-JUN-2020	57	6
0000275143-21-000002	23	10-JUL-2020	54	0
0000275143-21-000002	24	15-JUL-2020	8562	2192
0000275143-21-000002	25	22-JUL-2020	590	145
0000275143-21-000002	26	23-JUL-2020	44	12
0000275143-21-000002	27	27-JUL-2020	16	4
0000275143-21-000002	28	10-AUG-2020	66	12
0000275143-21-000002	29	17-AUG-2020	18403	2788
0000275143-21-000002	30	24-AUG-2020	522	147
0000275143-21-000002	31	10-SEP-2020	32	6
0000275143-21-000002	32	15-SEP-2020	4775	1450
0000275143-21-000002	33	22-SEP-2020	179	43
0000275143-21-000002	34	23-SEP-2020	166	12
0000275143-21-000002	35	12-OCT-2020	66	14
0000275143-21-000002	36	15-OCT-2020	6809	1058
0000275143-21-000002	37	22-OCT-2020	565	84
0000275143-21-000002	38	23-OCT-2020	25	8
0000275143-21-000002	39	10-NOV-2020	20	0
0000275143-21-000002	40	16-NOV-2020	1935	464
0000275143-21-000002	41	23-NOV-2020	314	62
0000275143-21-000002	42	10-DEC-2020	14	0
0000275143-21-000002	43	15-DEC-2020	4784	798
0000275143-21-000002	44	21-DEC-2020	0	0
0000275143-21-000002	45	22-DEC-2020	400	77
0000275143-21-000002	2	15-JAN-2020	6838	1610
0000878605-21-000002	1	03-JUN-2020	1	0
0000878605-21-000002	2	15-DEC-2020	2	2
0001202048-21-000003	4	09-DEC-2020	17690	12477
0001202048-21-000003	2	10-JUN-2020	19903	15136
0001202048-21-000003	1	10-MAR-2020	17951	14051
0001202048-21-000003	3	10-SEP-2020	18105	13148
0000896852-21-000010	1	02-JAN-2020	8339	3061
0000896852-21-000010	2	03-FEB-2020	4494	2304
0000896852-21-000010	3	02-MAR-2020	507	249
0000896852-21-000010	4	01-APR-2020	469	233
0000896852-21-000010	5	01-MAY-2020	6815	2094
0000896852-21-000010	6	01-JUN-2020	2912	932
0000896852-21-000010	7	01-JUL-2020	1186	368
0000896852-21-000010	8	03-AUG-2020	1759	488
0000896852-21-000010	9	02-NOV-2020	5972	728
0000896852-21-000010	10	01-DEC-2020	2227	360
0000896852-21-000007	1	26-MAR-2021	0	0
0000950123-21-003917	1	31-DEC-2020	1140	1041
0000869442-21-000003	3	03-FEB-2020	21	9
0000869442-21-000003	4	10-FEB-2020	40	3
0000869442-21-000003	5	02-MAR-2020	22	8
0000869442-21-000003	6	19-MAR-2020	41	7
0000869442-21-000003	7	01-APR-2020	65	25
0000869442-21-000003	8	13-APR-2020	44	5
0000869442-21-000003	9	01-MAY-2020	40	20
0000869442-21-000003	10	11-MAY-2020	26	5
0000869442-21-000003	11	01-JUN-2020	29	11
0000869442-21-000003	12	10-JUN-2020	38	4
0000869442-21-000003	13	01-JUL-2020	43	21
0000869442-21-000003	14	10-JUL-2020	49	6
0000869442-21-000003	15	03-AUG-2020	100	53
0000869442-21-000003	16	10-AUG-2020	12	2
0000869442-21-000003	17	01-SEP-2020	88	38
0000869442-21-000003	18	10-SEP-2020	12	3
0000869442-21-000003	19	01-OCT-2020	68	35
0000869442-21-000003	20	12-OCT-2020	40	3
0000869442-21-000003	21	02-NOV-2020	41	11
0000869442-21-000003	22	10-NOV-2020	20	5
0000869442-21-000003	23	01-DEC-2020	42	14
0000869442-21-000003	24	10-DEC-2020	17	5
0000869442-21-000003	1	02-JAN-2020	97	47
0000869442-21-000003	2	10-JAN-2020	44	17
0000027048-21-000001	20	15-SEP-2020	6	0
0000027048-21-000001	21	22-SEP-2020	276	52
0000027048-21-000001	22	23-SEP-2020	4	0
0000027048-21-000001	23	15-OCT-2020	10	0
0000027048-21-000001	24	22-OCT-2020	1302	218
0000027048-21-000001	25	23-OCT-2020	2	0
0000027048-21-000001	26	16-NOV-2020	2	0
0000027048-21-000001	27	23-NOV-2020	652	60
0000027048-21-000001	28	15-DEC-2020	8	0
0000027048-21-000001	29	21-DEC-2020	0	0
0000027048-21-000001	30	22-DEC-2020	1010	152
0000027048-21-000001	1	15-JAN-2020	4	0
0000027048-21-000001	2	22-JAN-2020	2712	638
0000027048-21-000001	3	23-JAN-2020	2	2
0000027048-21-000001	4	18-FEB-2020	6	0
0000027048-21-000001	5	24-FEB-2020	1554	398
0000027048-21-000001	6	23-MAR-2020	1498	522
0000027048-21-000001	7	15-APR-2020	6	0
0000027048-21-000001	8	22-APR-2020	1026	336
0000027048-21-000001	9	23-APR-2020	4	0
0000027048-21-000001	10	15-MAY-2020	2	0
0000027048-21-000001	11	22-MAY-2020	1052	250
0000027048-21-000001	12	26-MAY-2020	2	2
0000027048-21-000001	13	15-JUN-2020	2	0
0000027048-21-000001	14	22-JUN-2020	860	250
0000027048-21-000001	15	23-JUN-2020	2	0
0000027048-21-000001	16	15-JUL-2020	8	0
0000027048-21-000001	17	22-JUL-2020	1218	244
0000027048-21-000001	18	17-AUG-2020	6	0
0000027048-21-000001	19	24-AUG-2020	982	244
0000854890-21-000001	1	31-DEC-2020	0	0
0000894189-21-001801	1	24-JAN-2020	6044	4182
0000894189-21-001801	2	11-SEP-2020	6616	4159
0001829807-21-000003	1	26-MAR-2021	0	0
0000899635-21-000002	2	30-JUL-2020	1	1
0000899635-21-000002	4	10-NOV-2020	1	1
0000899635-21-000002	5	19-NOV-2020	1	1
0000899635-21-000002	6	02-DEC-2020	1	1
0000899635-21-000002	3	17-SEP-2020	1	1
0000899635-21-000002	1	02-JUN-2020	2	2
0000795029-21-000003	1	02-MAR-2020	1069	650
0000810417-21-000001	2	08-SEP-2020	4450	2695
0000810417-21-000001	1	10-MAR-2020	3655	2111
0001452780-21-000001	1	22-DEC-2020	0	0
0000737074-21-000003	1	31-DEC-2020	0	0
0000874230-21-000006	7	15-OCT-2020	740	733
0000874230-21-000006	6	09-SEP-2020	907	891
0000874230-21-000006	5	14-JUL-2020	884	876
0000874230-21-000006	4	05-JUN-2020	1138	1122
0000874230-21-000006	3	14-APR-2020	740	739
0000874230-21-000006	8	09-DEC-2020	815	799
0000874230-21-000006	2	09-MAR-2020	915	904
0000874230-21-000006	1	13-JAN-2020	831	830
0000927395-21-000002	3	14-OCT-2020	29	13
0000927395-21-000002	2	15-JUL-2020	140	52
0000927395-21-000002	1	03-JUN-2020	20	7
0000735286-21-000005	2	31-DEC-2020	11091	8176
0000735286-21-000005	1	31-DEC-2020	27349	25206
0000897101-21-000236	1	31-DEC-2020	0	0
0000897101-21-000235	1	18-MAY-2020	43150	24709
0000897101-21-000235	2	19-NOV-2020	54898	31924
0001104659-21-041403	1	01-JAN-2020	0	0
0001418054-21-000002	1	15-JUL-2020	2	2
0001020337-21-000002	8	17-AUG-2020	400	108
0001020337-21-000002	9	15-SEP-2020	222	62
0001020337-21-000002	10	15-OCT-2020	314	44
0001020337-21-000002	12	15-DEC-2020	187	33
0001020337-21-000002	7	15-JUL-2020	750	183
0001020337-21-000002	6	15-JUN-2020	240	56
0001020337-21-000002	5	15-MAY-2020	124	38
0001020337-21-000002	4	15-APR-2020	470	165
0001020337-21-000002	3	16-MAR-2020	270	97
0001020337-21-000002	2	18-FEB-2020	238	103
0001020337-21-000002	1	15-JAN-2020	344	161
0001020337-21-000002	11	16-NOV-2020	68	22
0001104659-21-041296	1	31-DEC-2020	0	0
0000353291-21-000006	1	31-DEC-2020	0	0
0000353291-21-000004	3	16-DEC-2020	2288	1509
0000353291-21-000004	2	31-JUL-2020	2881	148
0000353291-21-000004	1	24-MAR-2020	2329	17
0000950123-21-003872	1	31-DEC-2019	0	0
0001557183-21-000002	2	29-DEC-2020	2564	603
0001557183-21-000002	1	24-SEP-2020	13204	9239
0001465533-21-000001	1		0	0
0001139578-21-000001	4	15-APR-2020	3	0
0001139578-21-000001	12	15-DEC-2020	4	1
0001139578-21-000001	11	16-NOV-2020	11	2
0001139578-21-000001	10	15-OCT-2020	4	3
0001139578-21-000001	9	15-SEP-2020	11	4
0001139578-21-000001	8	17-AUG-2020	7	3
0001139578-21-000001	7	15-JUL-2020	9	3
0001139578-21-000001	6	15-JUN-2020	5	2
0001139578-21-000001	1	15-JAN-2020	11	2
0001139578-21-000001	2	18-FEB-2020	18	5
0001139578-21-000001	3	16-MAR-2020	4	4
0001139578-21-000001	5	15-MAY-2020	15	2
0000896852-21-000005	1	23-MAR-2021	0	0
0001145888-21-000001	2	02-JUL-2020	3	3
0001145888-21-000001	1	20-FEB-2020	6	5
0001526156-21-000003	1	26-MAR-2020	31	30
0001526156-21-000003	2	26-JUN-2020	29	23
0001526156-21-000003	3	28-SEP-2020	20	15
0001526156-21-000003	4	16-DEC-2020	16	13
0000950123-21-003830	1		0	0
0001413398-21-000002	1	10-FEB-2020	0	0
0001413398-21-000002	2	10-MAR-2020	0	0
0001413398-21-000002	3	13-APR-2020	1	1
0001413398-21-000002	4	11-MAY-2020	0	0
0001413398-21-000002	5	10-JUN-2020	0	0
0001413398-21-000002	6	10-JUL-2020	0	0
0001413398-21-000002	7	10-AUG-2020	0	0
0001413398-21-000002	8	10-SEP-2020	0	0
