ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001573302-19-000001	serviceCompanyTransferAgent	7	Globex Transfer LLC	084-06307	    
0001573302-19-000001	serviceCompanyTransferAgent	8	Island Capital Management LLC	084-06085	    
0001573302-19-000001	serviceCompanyTransferAgent	9	Pacific Stock Transfer Company	084-001145	    
0001573302-19-000001	serviceCompanyTransferAgent	10	VStock Transfer, LLC.	084-06380	    
0001573302-19-000001	serviceCompanyTransferAgent	11	Worldwide Stock Transfer LLC.	084-06153	    
0001199835-19-000010	serviceCompanyTransferAgent	1	Nevada Agency & Transfer Company	084-00076	    
0001434234-19-000001	serviceCompanyTransferAgent	1	DIRECT TRANSFER, LLC	084-06338	    
0001410382-19-000002	asServiceCompanyTransferAgent	1	T Rowe Price	084-01079	    
0001410382-19-000002	asServiceCompanyTransferAgent	2	Fidelity	084-06287	    
0001410382-19-000002	asServiceCompanyTransferAgent	3	Janus	084-06024	    
0001410382-19-000002	asServiceCompanyTransferAgent	4	Principal	084-05657	    
0001410382-19-000002	asServiceCompanyTransferAgent	5	Federated	084-01869	    
0001718015-19-000002	serviceCompanyTransferAgent	1	Nevada Agency & Transfer Company	084-00076	    
0001718015-19-000002	serviceCompanyTransferAgent	2	VStock Transfer, LLC	084-06380	    
0001718015-19-000002	serviceCompanyTransferAgent	3	Integral Transfer Agency	084-06451	    
0001718015-19-000002	serviceCompanyTransferAgent	4	Equity Stock Transfer, LLC	084-06453	    
0001145893-19-000002	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-19-000002	asServiceCompanyTransferAgent	2	Wells Fargo Bank, N.A.	085-10133	    
0001145893-19-000002	asServiceCompanyTransferAgent	3	BOKF, National Association	085-10438	    
0001145893-19-000002	asServiceCompanyTransferAgent	4	Commerce Bank	085-10700	    
0001145893-19-000002	asServiceCompanyTransferAgent	5	Bank Of America, N.A.	085-10189	    
0000071138-19-000001	asServiceCompanyTransferAgent	1	Odyssey Trust Co	084-06568	    
0000071138-19-000001	asServiceCompanyTransferAgent	2	Sedona Equity Registrar & Transfer, Inc.	084-06562	    
0001022116-19-000002	serviceCompanyTransferAgent	1	U.S. Bank National Association	085-11347	    
0001145892-19-000003	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001145892-19-000003	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001145892-19-000003	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001145892-19-000003	asServiceCompanyTransferAgent	4	FlashFunders Shareholder Services, LLC	084-06541	    
0001145892-19-000003	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000350797-19-000018	asServiceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000950123-19-002922	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0001144204-19-016813	serviceCompanyTransferAgent	1	Conduent Securities Services, Inc.	084-05605	    
0001424912-19-000002	asServiceCompanyTransferAgent	1	MUFG INVESTOR SERVICE (US), LLC	084-05475	    
0000019617-19-000057	serviceCompanyTransferAgent	1	U.S. Bancorp	085-11357	    
0000019617-19-000057	serviceCompanyTransferAgent	2	Equiniti Trust Co	084-06578	    
0001144204-19-016611	asServiceCompanyTransferAgent	1	Columbia Stock Transfer Company	084-01153	    
0001285911-19-000003	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0000275143-19-000001	asServiceCompanyTransferAgent	1	State Street Bank and Trust	085-05003	    
0000275143-19-000001	asServiceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000275143-19-000001	asServiceCompanyTransferAgent	3	NYLIM Service Company LLC.	084-05844	    
0000275143-19-000001	asServiceCompanyTransferAgent	4	Principal Shareholder Services, Inc.	084-05657	    
0000275143-19-000001	asServiceCompanyTransferAgent	5	MFS Service Center, Inc.	084-01316	    
0000275143-19-000001	asServiceCompanyTransferAgent	6	Transamerica Fund Services, Inc.	084-06130	    
0000275143-19-000001	asServiceCompanyTransferAgent	7	Columbia Management Investment Services Corp.	084-05685	    
0000275143-19-000001	asServiceCompanyTransferAgent	8	John Hancock Signature Services, Inc.	084-01885	    
0000275143-19-000001	asServiceCompanyTransferAgent	9	Hartford Administrative Services Company	084-00353	    
0000275143-19-000001	asServiceCompanyTransferAgent	10	Citibank, N.A.	085-10232	    
0000275143-19-000001	asServiceCompanyTransferAgent	11	Goldman Sachs & Company LLC	084-01100	    
0000275143-19-000001	asServiceCompanyTransferAgent	12	Weitz Investment Management, Inc.	084-01858	    
0000275143-19-000001	asServiceCompanyTransferAgent	13	Russell Investments Fund Servcies, LLC	084-06276	    
0000275143-19-000001	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000842657-19-000002	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001410578-19-000160	asServiceCompanyTransferAgent	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	    
0001410578-19-000160	asServiceCompanyTransferAgent	2	American Century Services Corporation	084-01406	    
0001410578-19-000160	asServiceCompanyTransferAgent	3	American Funds Service Company	084-00316	    
0001410578-19-000160	asServiceCompanyTransferAgent	4	American Stock Transfer and Trust Company	084-00416	    
0001410578-19-000160	asServiceCompanyTransferAgent	5	Atlantic Shareholder Services	084-06277	    
0001410578-19-000160	asServiceCompanyTransferAgent	6	Bank of New York Mellon Trust Co. NA	085-11396	    
0001410578-19-000160	asServiceCompanyTransferAgent	7	Bank of New York/Mellon	085-05006	    
0001410578-19-000160	asServiceCompanyTransferAgent	8	BNY Mellon Investment Servicing	084-01761	    
0001410578-19-000160	asServiceCompanyTransferAgent	9	DST Asset Manager Solutions Inc./TA	084-00896	    
0001410578-19-000160	asServiceCompanyTransferAgent	10	Citibank NA/TA	085-10232	    
0001410578-19-000160	asServiceCompanyTransferAgent	11	Columbia Management Investor Services Corp	084-05685	    
0001410578-19-000160	asServiceCompanyTransferAgent	12	Diamond Hill	084-06385	    
0001410578-19-000160	asServiceCompanyTransferAgent	13	DST Systems, Inc.	084-00448	    
0001410578-19-000160	asServiceCompanyTransferAgent	14	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001410578-19-000160	asServiceCompanyTransferAgent	15	FIS Investor Services, LLC	084-06522	    
0001410578-19-000160	asServiceCompanyTransferAgent	16	Franklin Templeton Investor Services LLC	084-01036	    
0001410578-19-000160	asServiceCompanyTransferAgent	17	Harbor Services Group Inc.	084-05901	    
0001410578-19-000160	asServiceCompanyTransferAgent	18	Invesco Investment Services Inc	084-05432	    
0001410578-19-000160	asServiceCompanyTransferAgent	19	Janus Services, LLC	084-06024	    
0001410578-19-000160	asServiceCompanyTransferAgent	20	John Hancock Signature Services Inc/TA	084-01885	    
0001410578-19-000160	asServiceCompanyTransferAgent	21	JPMorgan Chase Bank NA	085-11399	    
0001410578-19-000160	asServiceCompanyTransferAgent	22	MFS Service Center, Inc.	084-01316	    
0001410578-19-000160	asServiceCompanyTransferAgent	23	Northeast Retirement Services LLC	084-06495	    
0001410578-19-000160	asServiceCompanyTransferAgent	24	Northern Trust Co.	085-05127	    
0001410578-19-000160	asServiceCompanyTransferAgent	25	Parnassus Investments	084-01519	    
0001410578-19-000160	asServiceCompanyTransferAgent	26	Prudential Mutual Fund Services LLC	084-05681	    
0001410578-19-000160	asServiceCompanyTransferAgent	27	Putnam Investor Services Inc.	084-06331	    
0001410578-19-000160	asServiceCompanyTransferAgent	28	Russel Fund Services Co.	084-06276	    
0001410578-19-000160	asServiceCompanyTransferAgent	29	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001410578-19-000160	asServiceCompanyTransferAgent	30	State Farm Investment Management Corp	084-00839	    
0001410578-19-000160	asServiceCompanyTransferAgent	31	State Street Bank & Trust Company	085-05003	    
0001410578-19-000160	asServiceCompanyTransferAgent	32	T. Rowe Price Services, Inc.	084-01079	    
0001410578-19-000160	asServiceCompanyTransferAgent	33	UMB Fund Services Inc.	084-05792	    
0001410578-19-000160	asServiceCompanyTransferAgent	34	US Bancorp Fund Services, LLC	085-11357	    
0001410578-19-000160	asServiceCompanyTransferAgent	35	Vanguard Group Inc.	084-00772	    
0001410578-19-000160	asServiceCompanyTransferAgent	36	Waddell & Reed Services Company	084-01062	    
0000839287-19-000001	asServiceCompanyTransferAgent	1	The Vanguard Group, Inc.	084-00772	    
0000839287-19-000001	serviceCompanyTransferAgent	1	DST ASSET MANAGER SOLUTIONS, INC.	084-00896	    
0001535872-19-000001	serviceCompanyTransferAgent	1	TSX Trust Co.	084-06502	    
0001654954-19-003512	serviceCompanyTransferAgent	1	ClearTrust, LLC	084-06351	    
0000854922-19-000002	asServiceCompanyTransferAgent	1	The Bank of New York Mellon Trust Company NA	085-11396	    
0000854922-19-000002	asServiceCompanyTransferAgent	2	BNY Mellon Trust Company of Delaware	085-00868	    
0000854922-19-000002	asServiceCompanyTransferAgent	3	BNY Mellon Trust Company of Illinois	085-05527	    
0000854922-19-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000854922-19-000002	serviceCompanyTransferAgent	2	Computershare	084-05925	    
0000854922-19-000002	serviceCompanyTransferAgent	3	BNY Mellon International Operations (India) Private Limited	084-06496	    
0000838966-19-000001	asServiceCompanyTransferAgent	1	Hancock Bank	085-00191	    
0000735286-19-000002	asServiceCompanyTransferAgent	1	Ascensus College Savings Recordkeeping Services, LLC	084-06488	    
0000950123-19-002894	asServiceCompanyTransferAgent	1	Wells Fargo Delaware Trust Company NA	085-11339	    
0000950123-19-002894	asServiceCompanyTransferAgent	2	Wells Fargo Bank Northwest, NA.	085-10988	    
0000950123-19-002894	asServiceCompanyTransferAgent	3	JP Morgan AG	085-11419	    
0000950123-19-002894	asServiceCompanyTransferAgent	4	Allete Inc	084-00959	    
0000950123-19-002894	asServiceCompanyTransferAgent	5	Appache Corp	084-00549	    
0000950123-19-002894	asServiceCompanyTransferAgent	6	Consumer Energy Co	084-00160	    
0000950123-19-002894	serviceCompanyTransferAgent	1	Wells Fargo EGS (India) Private Limited	085-11421	    
0000019617-19-000056	serviceCompanyTransferAgent	1	JP Morgan Chase Bank NA	085-11399	    
0000019617-19-000056	serviceCompanyTransferAgent	2	Equiniti Trust Co	084-06578	    
0000854890-19-000002	serviceCompanyTransferAgent	1	FIS Investor Services LLC	084-06522	    
0000950123-19-002881	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001073944-19-000003	asServiceCompanyTransferAgent	1	SEI Institutional Transfer Agency Inc	084-06349	    
0001493152-19-004032	asServiceCompanyTransferAgent	1	Odyssey Trust Co.	084-06568	    
0001493152-19-004032	asServiceCompanyTransferAgent	2	TSX Trust Co.	084-06502	    
0001493152-19-004032	asServiceCompanyTransferAgent	3	Computershare Trust Co of Canada	084-06112	    
0001506388-19-000005	asServiceCompany	1	Aflac Incorporated	084-00501	1947 Wynnton Road  Columbus GA 31999
0001398344-19-005684	asServiceCompanyTransferAgent	1	Lee Financial Recordkeeping, Inc.	084-05507	    
0001398344-19-005684	asServiceCompanyTransferAgent	2	Ultimus Asset Services, LLC	084-00142	    
0001398344-19-005684	asServiceCompanyTransferAgent	3	DeAWM Service Company	084-01713	    
0001398344-19-005684	asServiceCompanyTransferAgent	4	Federated Shareholder Services Company	084-01869	    
0001020337-19-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0001398344-19-005679	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0000950123-19-002870	asServiceCompanyTransferAgent	1	Tri-Continental Corporation	084-00458	    
0000950123-19-002870	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000769188-19-000002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000950123-19-002867	serviceCompanyTransferAgent	1	EQ SHAREOWNER SERVICES	085-10133	    
0001178677-19-000002	serviceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0000950123-19-002865	asServiceCompanyTransferAgent	1	Wells Fargo Delaware Trust Company, N.A.	085-11339	    
0000950123-19-002865	asServiceCompanyTransferAgent	2	Wells Fargo Trust Company, NA	085-10988	    
0000950123-19-002865	asServiceCompanyTransferAgent	3	Equiniti Trust Company	084-06578	    
0000950123-19-002865	serviceCompanyTransferAgent	1	Wells Fargo EGS(India) Private Limited	085-11421	    
0001506388-19-000003	asServiceCompanyTransferAgent	1	Aflac Incorporated	084-00501	    
0000817712-19-000010	serviceCompanyTransferAgent	1	DST Systems Inc.	084-00448	    
0000854729-19-000002	asServiceCompanyTransferAgent	1	UMB BANK & TRUST, NATIONAL ASSOCIATION	085-11314	    
0000795029-19-000005	serviceCompanyTransferAgent	1	American Family Life Assurance Company	084-06422	    
0000857128-19-000002	serviceCompanyTransferAgent	1	Clear Trust, LLC	085-07128	    
0001545615-19-000001	serviceCompanyTransferAgent	1	Continental Stock Transfer & Trust Co	084-00034	    
0001459537-19-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, Inc	084-01007	    
0001144204-19-016002	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc./TA	084-00896	    
0000066756-19-000039	serviceCompanyTransferAgent	1	Equiniti Trust Co.	084-06578	    
0000896852-19-000012	asServiceCompanyTransferAgent	1	Invesco Investment Services, Inc.	084-05432	    
0000794265-19-000002	serviceCompanyTransferAgent	1	DST Systems, Inc	084-00448	    
0001511164-19-000040	asServiceCompany	1	TSX Trust Company	084-06502	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0001511164-19-000040	asServiceCompany	2	Alliance Trust Company	084-61131	#1010, 407 2nd Street SW  Calgary A0 T2P 2Y3
0000896852-19-000010	asServiceCompany	1	INVESCO INVESTMENT SERVICES, INC.	084-05432	11 GREENWAY PLAZA STE 1000  HOUSTON TX 77046
0001511164-19-000039	asServiceCompanyTransferAgent	1	TSX Trust Company	084-06502	    
0001511164-19-000039	asServiceCompanyTransferAgent	2	Alliance Trust Co.	084-00000	    
0001511164-19-000039	asServiceCompanyTransferAgent	3	Advanced Share Registry, Ltd.	084-00000	    
0001511164-19-000039	asServiceCompanyTransferAgent	4	Security Transfer Australia Pty, Ltd.	084-00000	    
0001174540-19-000005	asServiceCompanyTransferAgent	1	Alps Fund Services	084-05730	    
0001174540-19-000005	asServiceCompanyTransferAgent	2	American Century	084-01406	    
0001174540-19-000005	asServiceCompanyTransferAgent	3	American Funds	084-00316	    
0001174540-19-000005	asServiceCompanyTransferAgent	4	Barclays Global Investors	085-11336	    
0001174540-19-000005	asServiceCompanyTransferAgent	5	Columbia Fund Services	084-01329	    
0001174540-19-000005	asServiceCompanyTransferAgent	6	Federated Shareholder Services	084-01869	    
0001174540-19-000005	asServiceCompanyTransferAgent	7	Fidelity Investments	084-01839	    
0001174540-19-000005	asServiceCompanyTransferAgent	8	Franklin Templeton	084-01036	    
0001174540-19-000005	asServiceCompanyTransferAgent	9	Goldman Sachs	084-01100	    
0001174540-19-000005	asServiceCompanyTransferAgent	10	Harbor Capital	085-05128	    
0001174540-19-000005	asServiceCompanyTransferAgent	11	Harris Insight funds	085-05128	    
0001174540-19-000005	asServiceCompanyTransferAgent	12	Hartford Investors	084-05882	    
0001174540-19-000005	asServiceCompanyTransferAgent	13	INVESCO	084-01909	    
0001174540-19-000005	asServiceCompanyTransferAgent	14	IXIS Asset Management	084-05731	    
0001174540-19-000005	asServiceCompanyTransferAgent	15	MFS Investment Management	084-05568	    
0001174540-19-000005	asServiceCompanyTransferAgent	16	Morgan Stanley	084-05710	    
0001174540-19-000005	asServiceCompanyTransferAgent	17	Northern Trust Co	085-05127	    
0001174540-19-000005	asServiceCompanyTransferAgent	18	Prudential Mutual Fund Services	084-05681	    
0001174540-19-000005	asServiceCompanyTransferAgent	19	Schwab	084-05632	    
0001174540-19-000005	asServiceCompanyTransferAgent	20	SEI Investments	084-05652	    
0001174540-19-000005	asServiceCompanyTransferAgent	21	SSga Funds	085-05003	    
0001174540-19-000005	asServiceCompanyTransferAgent	22	Vanguard Group	084-00772	    
0001174540-19-000005	asServiceCompanyTransferAgent	23	Wells Fargo	085-01033	    
0001144204-19-015878	serviceCompanyTransferAgent	1	WORLDWIDE STOCK TRANSFER LLC	084-06153	    
0000869442-19-000004	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0001022437-19-000002	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000950123-19-002811	serviceCompanyTransferAgent	1	Wells Fargo Bank, N.A.	085-10133	    
0000950123-19-002809	serviceCompany	1	Conduent HR Services (formerly Xerox HR Solutions LLC)	084-06035	485 Lexington Avenue Suite 2220 New York NY 10017
0000950123-19-002809	serviceCompany	2	National Financial Services, LLC	085-05888	499 Washington Blvd. 5th FL Jersey City NJ 07310
0000950123-19-002809	serviceCompany	3	Alight Solutions LLC	084-01996	4 Overlook Point  Lincolnshire IL 60069
0000950123-19-002809	serviceCompany	4	LPL Financial LLC	084-05637	4707 Executive Drive  San Diego CA 92121
0000950123-19-002809	serviceCompany	5	The Vanguard Group, Inc.	084-00772	100 Vanguard Blvd.  Malvern PA 19355
0000950123-19-002809	serviceCompany	6	BNY Mellon Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0000950123-19-002809	serviceCompany	7	Valic Retirement Services Co.	084-06057	2929 Allen Parkway L4-01  Houston TX 77109
0000950123-19-002809	serviceCompany	8	Edward D Jones & Co LP	084-01496	12555 Manchester Rd  St. Louis MO 63131
0000950123-19-002809	serviceCompany	9	Fidelity Investments Institutional Operations Co Inc.	084-01839	245 Summer Street  Boston MA 02210
0000950123-19-002809	serviceCompany	10	UMB Bank NA	085-10225	1010 Grand Blvd  Kansas City MO 64106
0000950123-19-002809	serviceCompany	11	Wilmington Trust Co	085-05557	1100 North Market Street  Wilmington DE 19890
0000950123-19-002809	serviceCompany	12	Wells Fargo Bank NA	085-10133	161 Concord Exchange N. N9100-030 So. Saint Paul MN 55075
0000950123-19-002807	asServiceCompanyTransferAgent	1	Wells Fargo Bank, N.A.	085-10133	    
0000920493-19-000002	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0000950123-19-002804	serviceCompanyTransferAgent	1	Wells Fargo Bank, N.A.	085-10133	    
0000950123-19-002802	serviceCompanyTransferAgent	1	Conduent HR Services, LLC (formerly Xerox HR Solutions LLC)	084-06035	    
0000950123-19-002802	serviceCompanyTransferAgent	2	National Financial Services LLC	084-05888	    
0000950123-19-002802	serviceCompanyTransferAgent	3	Alight Solutions LLC	084-01996	    
0000950123-19-002802	serviceCompanyTransferAgent	4	LPL Financial LLC	084-05637	    
0000950123-19-002802	serviceCompanyTransferAgent	5	Vanguard Group Inc.	084-00772	    
0000950123-19-002802	serviceCompanyTransferAgent	6	Valic Retirement Services Co	084-06057	    
0000950123-19-002802	serviceCompanyTransferAgent	7	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0000950123-19-002802	serviceCompanyTransferAgent	8	Edward D Jones & Co LP	084-01496	    
0000950123-19-002802	serviceCompanyTransferAgent	9	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000950123-19-002802	serviceCompanyTransferAgent	10	UMB Bank NA	085-10225	    
0000950123-19-002802	serviceCompanyTransferAgent	11	Wilmington Trust Co	085-05557	    
0000950123-19-002802	serviceCompanyTransferAgent	12	Wells Fargo Bank NA	085-10133	    
0000950123-19-002802	serviceCompanyTransferAgent	13	TD Ameritrade Clearing Inc	084-06196	    
0001371431-19-000006	asServiceCompanyTransferAgent	1	Fifth Third Bank/OH	085-05080	    
0001371431-19-000006	asServiceCompanyTransferAgent	2	Banknorth, N.A.	085-11375	    
0001371431-19-000006	serviceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0001371431-19-000006	serviceCompanyTransferAgent	2	American Stock Transfer & Trust CO., LLC	084-00416	    
0001603694-19-000003	serviceCompanyTransferAgent	1	CLEARTRUST LLC	084-06351	    
0000276398-19-000003	asServiceCompanyTransferAgent	1	OFI Global Asset Management, Inc.	084-06477	    
0001558234-19-000002	serviceCompanyTransferAgent	1	Shareholder Services, Inc.	084-00907	    
0001558234-19-000002	serviceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000024179-19-000002	asServiceCompanyTransferAgent	1	TMX Equity	084-06502	    
0000005732-19-000001	serviceCompanyTransferAgent	1	DIRECT TRANSFER LLC	084-06338	    
0000897101-19-000261	asServiceCompanyTransferAgent	1	Allete Inc / TA	084-00959	    
0000897101-19-000261	asServiceCompanyTransferAgent	2	Apache Corp / TA	084-00549	    
0000897101-19-000261	asServiceCompanyTransferAgent	3	Consumers Energy Co / TA	084-00160	    
0000897101-19-000261	asServiceCompanyTransferAgent	4	JP Morgan AG	085-11419	    
0000897101-19-000261	asServiceCompanyTransferAgent	5	Wells Fargo Bank NA / TA	085-10133	    
0000897101-19-000261	serviceCompanyTransferAgent	1	Wells Fargo India Solutions Private Ltd	085-11421	    
0000913181-19-000001	asServiceCompanyTransferAgent	1	Gemini Fund Services	084-06083	    
0001253179-19-000009	serviceCompanyTransferAgent	1	Rydex Fund Services, LLC	084-05475	    
0001418054-19-000004	serviceCompanyTransferAgent	1	DST Asset Manager Solutions, Inc.	084-00896	    
0000896852-19-000006	serviceCompanyTransferAgent	1	Invesco Canada Ltd./Invesco Canada Ltee, dba Invesco Enterprise Services/Services Enterprise Invesco, and Invesco	084-06210	    
0001451316-19-000004	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001432532-19-000004	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001432531-19-000008	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0000353291-19-000004	serviceCompanyTransferAgent	1	Franklin Templeton International Services (India) Private Limited	084-06303	    
0000353291-19-000004	serviceCompanyTransferAgent	2	Franklin Templeton Investments Poland sp. z o.o	084-06302	    
0000353291-19-000004	serviceCompanyTransferAgent	3	Franklin Templeton Investment Services, GmbH	084-06340	    
0001451316-19-000002	asServiceCompany	1	Franklin Templeton Investor Services, Inc.	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001432532-19-000002	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive, ATTN: GRC US  Rancho Cordova CA 95670
0001432531-19-000007	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0000353291-19-000003	serviceCompany	1	Franklin Templeton International Service (India) Private Limited	084-06303	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0000353291-19-000003	serviceCompany	2	Franklin Templeton Investments Poland sp. z o.o.	084-06302	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0000353291-19-000003	serviceCompany	3	Franklin Templeton Investment Services GmbH	084-06340	Mainzer Landstrasse 16  D-60325 Frankfurt am Main 2M D-60325
