ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001388002-17-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001388002-17-000006	priorAgent							0	0.0
0001388002-17-000006	securityHolderAccounts	5.0	90.0	0.0	0.0	5.0	0.0		
0001388002-17-000006	transMaintainMasterSecHolder	38.0	4643.0	0.0	0.0	6.0	0.0		
0001388002-17-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001388002-17-000006	currentAgent							0	0.0
0000024179-17-000002	transMaintainMasterSecHolder	2194.0	1.0	0.0	0.0	0.0	115.0		
0000024179-17-000002	securityHolderAccounts	99.0	0.0	0.0	0.0	0.0	1.0		
0000024179-17-000002	priorAgent							0	0.0
0000024179-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000024179-17-000002	transNotMaintMasterSecHolder	14.0	0.0	0.0	0.0	0.0	0.0		
0000024179-17-000002	dividendAndInterest							270	2777675245.0
0000024179-17-000002	directRegistrationSystem							248	
0000024179-17-000002	currentAgent							0	0.0
0000024179-17-000002	dividendReinvDirectPurchasePlan							19	
0001020337-17-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001020337-17-000003	transMaintainMasterSecHolder	0.0	0.0	597.0	0.0	0.0	0.0		
0001020337-17-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001020337-17-000003	priorAgent							0	0.0
0001020337-17-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001020337-17-000003	dividendReinvDirectPurchasePlan							597	
0001020337-17-000003	dividendAndInterest							585	6383366563.0
0001020337-17-000003	currentAgent							0	0.0
0001020337-17-000003	directRegistrationSystem							0	
0001445546-17-001626	currentAgent							0	0.0
0001445546-17-001626	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001445546-17-001626	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001445546-17-001626	priorAgent							0	0.0
0001445546-17-001626	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001445546-17-001626	dividendReinvDirectPurchasePlan							0	
0001445546-17-001626	dividendAndInterest							366	1002369.0
0001445546-17-001626	directRegistrationSystem							0	
0001445546-17-001626	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-17-000005	currentAgent							0	0.0
0000724935-17-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-17-000005	transMaintainMasterSecHolder	70.0	0.0	0.0	0.0	0.0	0.0		
0000724935-17-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000724935-17-000005	directRegistrationSystem							0	
0000724935-17-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000724935-17-000005	dividendReinvDirectPurchasePlan							0	
0000724935-17-000005	dividendAndInterest							0	0.0
0000724935-17-000005	priorAgent							0	0.0
0000882734-17-000001	currentAgent							0	0.0
0000882734-17-000001	directRegistrationSystem							0	
0000882734-17-000001	dividendAndInterest							0	0.0
0000882734-17-000001	dividendReinvDirectPurchasePlan							0	
0000882734-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-17-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-17-000001	priorAgent							0	0.0
0000882734-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-17-000001	transMaintainMasterSecHolder	300.0	0.0	0.0	0.0	0.0	0.0		
0001145697-17-000001	currentAgent							0	0.0
0001145697-17-000001	directRegistrationSystem							1	
0001145697-17-000001	dividendAndInterest							2386	191310879.45
0001145697-17-000001	dividendReinvDirectPurchasePlan							1	
0001145697-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001145697-17-000001	priorAgent							0	0.0
0001145697-17-000001	securityHolderAccounts	88.72	0.01	0.0	0.0	11.27	0.0		
0001145697-17-000001	transMaintainMasterSecHolder	7.0	2.0	0.0	0.0	2132.0	0.0		
0001145697-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410578-17-000121	dividendReinvDirectPurchasePlan								
0001410578-17-000121	dividendAndInterest								
0001410578-17-000121	directRegistrationSystem								
0001410578-17-000121	currentAgent								
0001410578-17-000121	notTransMaintMasterSecHolder								
0001410578-17-000121	transNotMaintMasterSecHolder								
0001410578-17-000121	transMaintainMasterSecHolder								
0001410578-17-000121	securityHolderAccounts	0.0	0.0	4.0	0.0	0.0	96.0		
0001410578-17-000121	priorAgent								
0001103598-17-000005	currentAgent							0	0.0
0001103598-17-000005	directRegistrationSystem							0	
0001103598-17-000005	dividendAndInterest							0	0.0
0001103598-17-000005	dividendReinvDirectPurchasePlan							0	
0001103598-17-000005	transNotMaintMasterSecHolder	0.0	0.0	394.0	0.0	0.0	0.0		
0001103598-17-000005	priorAgent							0	0.0
0001103598-17-000005	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001103598-17-000005	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001103598-17-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000230234-17-000001	dividendReinvDirectPurchasePlan								
0000230234-17-000001	dividendAndInterest								
0000230234-17-000001	directRegistrationSystem								
0000230234-17-000001	currentAgent								
0000230234-17-000001	notTransMaintMasterSecHolder								
0000230234-17-000001	priorAgent								
0000230234-17-000001	securityHolderAccounts								
0000230234-17-000001	transMaintainMasterSecHolder								
0000230234-17-000001	transNotMaintMasterSecHolder								
0001144204-17-018001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-018001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-018001	priorAgent							0	0.0
0001144204-17-018001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-018001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-018001	directRegistrationSystem							0	
0001144204-17-018001	currentAgent							0	0.0
0001144204-17-018001	dividendReinvDirectPurchasePlan							0	
0001144204-17-018001	dividendAndInterest							0	0.0
0001146032-17-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146032-17-000004	transMaintainMasterSecHolder	25.0	1.0	0.0	0.0	91.0	40.0		
0001146032-17-000004	securityHolderAccounts	14.0	1.0	4.0	0.0	56.0	25.0		
0001146032-17-000004	priorAgent							0	0.0
0001146032-17-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146032-17-000004	dividendReinvDirectPurchasePlan							8	
0001146032-17-000004	dividendAndInterest							163	1454124405.97
0001146032-17-000004	currentAgent							0	0.0
0001146032-17-000004	directRegistrationSystem							2	
0001146230-17-000005	transMaintainMasterSecHolder	7338.0	263.0	0.0	111.0	0.0	1634.0		
0001146230-17-000005	transNotMaintMasterSecHolder	422.0	0.0	0.0	0.0	0.0	0.0		
0001146230-17-000005	securityHolderAccounts	97.83	0.01	0.0	0.14	0.0	2.02		
0001146230-17-000005	priorAgent							3	264699.34
0001146230-17-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001146230-17-000005	dividendReinvDirectPurchasePlan							1017	
0001146230-17-000005	dividendAndInterest							4480	499446184707.66
0001146230-17-000005	directRegistrationSystem							2768	
0001146230-17-000005	currentAgent							0	0.0
0000839287-17-000002	transMaintainMasterSecHolder	11.0	0.0	8.0	12.0	0.0	977.0		
0000839287-17-000002	securityHolderAccounts	3.33	0.0	82.15	1.73	0.0	12.790000000000001		
0000839287-17-000002	priorAgent							0	0.0
0000839287-17-000002	notTransMaintMasterSecHolder	8.0	0.0	1508.0	74.0	0.0	2110.0		
0000839287-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839287-17-000002	dividendAndInterest							2463	56470785634.09
0000839287-17-000002	directRegistrationSystem							4	
0000839287-17-000002	currentAgent							0	0.0
0000839287-17-000002	dividendReinvDirectPurchasePlan							186	
0000734751-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734751-17-000001	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000734751-17-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000734751-17-000001	priorAgent							0	0.0
0000734751-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000734751-17-000001	dividendReinvDirectPurchasePlan							1	
0000734751-17-000001	dividendAndInterest							1	2323455112.0
0000734751-17-000001	currentAgent							0	0.0
0000734751-17-000001	directRegistrationSystem							1	
0000733598-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000733598-17-000002	transMaintainMasterSecHolder	1.0	0.0	450.0	0.0	0.0	32.0		
0000733598-17-000002	securityHolderAccounts	1.3	0.0	98.59	0.0	0.0	0.11		
0000733598-17-000002	priorAgent							0	0.0
0000733598-17-000002	currentAgent							0	0.0
0000733598-17-000002	dividendReinvDirectPurchasePlan							483	
0000733598-17-000002	dividendAndInterest							450	2219442362.0
0000733598-17-000002	directRegistrationSystem							483	
0000733598-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022437-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022437-17-000001	priorAgent							0	0.0
0001022437-17-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001022437-17-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022437-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001022437-17-000001	dividendAndInterest							0	0.0
0001022437-17-000001	directRegistrationSystem							0	
0001022437-17-000001	currentAgent							0	0.0
0001022437-17-000001	dividendReinvDirectPurchasePlan							0	
0001213900-17-003080	dividendReinvDirectPurchasePlan							0	
0001213900-17-003080	dividendAndInterest							126	13164177.53
0001213900-17-003080	directRegistrationSystem							0	
0001213900-17-003080	currentAgent							0	0.0
0001213900-17-003080	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001213900-17-003080	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001213900-17-003080	transMaintainMasterSecHolder	106.0	154.0	0.0	0.0	0.0	0.0		
0001213900-17-003080	securityHolderAccounts	88.96000000000001	11.040000000000001	0.0	0.0	0.0	0.0		
0001213900-17-003080	priorAgent							0	0.0
0000810704-17-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-17-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-17-000002	priorAgent								
0000810704-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000810704-17-000002	currentAgent								
0000810704-17-000002	directRegistrationSystem								
0000810704-17-000002	dividendAndInterest								
0000810704-17-000002	dividendReinvDirectPurchasePlan								
0001144204-17-017951	currentAgent							0	0.0
0001144204-17-017951	directRegistrationSystem							11	
0001144204-17-017951	dividendAndInterest							11	28562523.06
0001144204-17-017951	dividendReinvDirectPurchasePlan							11	
0001144204-17-017951	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-017951	priorAgent							0	0.0
0001144204-17-017951	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001144204-17-017951	transMaintainMasterSecHolder	0.0	0.0	11.0	0.0	0.0	0.0		
0001144204-17-017951	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-017948	transNotMaintMasterSecHolder	6.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-017948	currentAgent							0	0.0
0001144204-17-017948	directRegistrationSystem							44	
0001144204-17-017948	dividendAndInterest							4	6627464.51
0001144204-17-017948	dividendReinvDirectPurchasePlan							0	
0001144204-17-017948	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-017948	priorAgent							0	0.0
0001144204-17-017948	transMaintainMasterSecHolder	760.0	0.0	0.0	0.0	0.0	0.0		
0001144204-17-017948	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000005	transMaintainMasterSecHolder	3082.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000005	priorAgent							0	0.0
0001526156-17-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000005	dividendReinvDirectPurchasePlan							1	
0001526156-17-000005	dividendAndInterest							1	7653672.0
0001526156-17-000005	directRegistrationSystem							1	
0001526156-17-000005	currentAgent							0	0.0
0001526156-17-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000003	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000003	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0001526156-17-000003	priorAgent							0	0.0
0001526156-17-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001526156-17-000003	dividendAndInterest							1	7653672.0
0001526156-17-000003	directRegistrationSystem							1	
0001526156-17-000003	currentAgent							0	0.0
0001526156-17-000003	dividendReinvDirectPurchasePlan							1	
0000839097-17-000003	dividendAndInterest							67226	73257105036.05
0000839097-17-000003	dividendReinvDirectPurchasePlan							0	
0000839097-17-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-17-000003	priorAgent							1	1010000.0
0000839097-17-000003	securityHolderAccounts	0.0	100.0	0.0	0.0	0.0	0.0		
0000839097-17-000003	transMaintainMasterSecHolder	0.0	38013.0	0.0	0.0	0.0	0.0		
0000839097-17-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288763-17-000002	currentAgent							0	0.0
0001114874-17-000001	priorAgent							0	0.0
0001114874-17-000001	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-17-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001114874-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288763-17-000002	directRegistrationSystem							87	
0001288763-17-000002	dividendAndInterest							58	684997459.5
0001288763-17-000002	dividendReinvDirectPurchasePlan							9	
0001288763-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288763-17-000002	priorAgent							0	0.0
0001288763-17-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001288763-17-000002	transMaintainMasterSecHolder	323.0	0.0	0.0	0.0	0.0	0.0		
0001288763-17-000002	transNotMaintMasterSecHolder	334.0	27.0	0.0	0.0	0.0	0.0		
0000005732-17-000002	currentAgent							0	0.0
0000005732-17-000002	directRegistrationSystem							0	
0000005732-17-000002	dividendAndInterest							0	0.0
0000005732-17-000002	dividendReinvDirectPurchasePlan							0	
0000005732-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000005732-17-000002	priorAgent							0	0.0
0000848027-17-000001	currentAgent							0	0.0
0000848027-17-000001	directRegistrationSystem							0	
0000848027-17-000001	dividendAndInterest							0	0.0
0000848027-17-000001	dividendReinvDirectPurchasePlan							0	
0000848027-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000001	priorAgent							0	0.0
0000848027-17-000001	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001114874-17-000001	currentAgent							0	0.0
0001114874-17-000001	directRegistrationSystem							0	
0001114874-17-000001	dividendAndInterest							0	0.0
0001114874-17-000001	dividendReinvDirectPurchasePlan							0	
0001114874-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000002	currentAgent							0	0.0
0000848027-17-000002	directRegistrationSystem							0	
0000848027-17-000002	dividendAndInterest							0	0.0
0000848027-17-000002	dividendReinvDirectPurchasePlan							0	
0000848027-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000002	priorAgent							0	0.0
0000848027-17-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000848027-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001493152-17-003071	currentAgent							0	0.0
0001493152-17-003071	directRegistrationSystem							81	
0001493152-17-003071	dividendAndInterest							3	6263148.5
0001493152-17-003071	dividendReinvDirectPurchasePlan							1	
0001493152-17-003071	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001493152-17-003071	priorAgent							0	0.0
0001493152-17-003071	securityHolderAccounts	98.4	1.6	0.0	0.0	0.0	0.0		
0001493152-17-003071	transMaintainMasterSecHolder	121.0	2.0	0.0	0.0	0.0	0.0		
0001493152-17-003071	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000005732-17-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000005732-17-000002	transMaintainMasterSecHolder	65.0	0.0	0.0	0.0	0.0	0.0		
0000005732-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288777-17-000002	currentAgent							0	0.0
0001288777-17-000002	directRegistrationSystem							60	
0001288777-17-000002	dividendAndInterest							294	2354093650.23
0001288777-17-000002	dividendReinvDirectPurchasePlan							18	
0001288777-17-000002	notTransMaintMasterSecHolder	333.0	26.0	0.0	0.0	0.0	0.0		
0001288777-17-000002	priorAgent							0	0.0
0001288777-17-000002	securityHolderAccounts	99.60000000000001	0.4	0.0	0.0	0.0	0.0		
0001288777-17-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288777-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000839097-17-000003	currentAgent							0	0.0
0000839097-17-000003	directRegistrationSystem							0	
0001667174-17-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000002	priorAgent							0	0.0
0001667174-17-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000002	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001667174-17-000002	dividendAndInterest							0	0.0
0001667174-17-000002	directRegistrationSystem							0	
0001667174-17-000002	currentAgent							0	0.0
0001667174-17-000002	dividendReinvDirectPurchasePlan							0	
0001038199-17-000008	dividendReinvDirectPurchasePlan							2	
0001038199-17-000008	dividendAndInterest							2	719137.0
0001038199-17-000008	directRegistrationSystem							2	
0001038199-17-000008	currentAgent							0	0.0
0001038199-17-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001038199-17-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001038199-17-000008	transMaintainMasterSecHolder	0.0	0.0	2.0	0.0	0.0	0.0		
0001038199-17-000008	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001038199-17-000008	priorAgent							0	0.0
0001535872-17-000001	transMaintainMasterSecHolder	74.0	0.0	0.0	0.0	0.0	0.0		
0001535872-17-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001535872-17-000001	priorAgent							0	0.0
0001535872-17-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001535872-17-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001535872-17-000001	directRegistrationSystem							20	
0001535872-17-000001	dividendAndInterest							3	1155032.03
