ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000839287-17-000002	63	15-DEC-2016	1	1
0000839287-17-000002	64	16-DEC-2016	1	1
0000839287-17-000002	1	26-JAN-2016	1	1
0000839287-17-000002	2	02-FEB-2016	2	2
0000839287-17-000002	3	03-FEB-2016	1	1
0000839287-17-000002	4	04-FEB-2016	3	3
0000839287-17-000002	5	08-FEB-2016	5	5
0000839287-17-000002	6	10-FEB-2016	1	1
0000839287-17-000002	7	17-FEB-2016	1	1
0000839287-17-000002	8	22-FEB-2016	2	2
0000839287-17-000002	9	23-FEB-2016	7	7
0000839287-17-000002	10	24-FEB-2016	1	1
0000839287-17-000002	11	03-MAR-2016	4	4
0000839287-17-000002	12	24-MAR-2016	1	1
0000839287-17-000002	13	28-MAR-2016	1	1
0000839287-17-000002	14	29-MAR-2016	2	2
0000839287-17-000002	15	30-MAR-2016	2	2
0000839287-17-000002	16	01-APR-2016	2	2
0000839287-17-000002	17	04-APR-2016	1	1
0000839287-17-000002	18	11-APR-2016	2	2
0000839287-17-000002	19	13-APR-2016	1	1
0000839287-17-000002	20	14-APR-2016	1	1
0000839287-17-000002	21	18-APR-2016	1	1
0000839287-17-000002	22	20-APR-2016	2	2
0000839287-17-000002	23	05-MAY-2016	4	4
0000839287-17-000002	24	18-MAY-2016	7	7
0000839287-17-000002	25	01-JUN-2016	2	2
0000839287-17-000002	26	02-JUN-2016	5	5
0000839287-17-000002	27	10-JUN-2016	1	1
0000734751-17-000001	1	14-MAR-2016	2675	1596
0000734751-17-000001	2	11-NOV-2016	3538	1456
0000733598-17-000002	2	10-FEB-2016	107	33
0000733598-17-000002	12	12-DEC-2016	71	13
0000733598-17-000002	4	11-APR-2016	43	14
0000733598-17-000002	10	10-OCT-2016	32	6
0000733598-17-000002	9	12-SEP-2016	75	18
0000733598-17-000002	8	10-AUG-2016	58	13
0000733598-17-000002	7	11-JUL-2016	27	10
0000733598-17-000002	6	10-JUN-2016	105	37
0000733598-17-000002	5	10-MAY-2016	121	14
0000733598-17-000002	3	10-MAR-2016	114	46
0000733598-17-000002	1	11-JAN-2016	70	10
0000733598-17-000002	11	10-NOV-2016	57	6
0001022437-17-000001	1		0	0
0001213900-17-003080	1		0	0
0000810704-17-000002	1		0	0
0001144204-17-017951	1	01-JAN-2016	0	0
0001144204-17-017948	1	20-DEC-2016	453	177
0001526156-17-000005	3	12-FEB-2016	1	1
0001526156-17-000005	2	08-JAN-2016	1	1
0001526156-17-000005	1	07-JAN-2016	1	0
0001526156-17-000003	2	08-JAN-2016	1	1
0001526156-17-000003	3	12-FEB-2016	1	1
0001526156-17-000003	1	07-JAN-2016	1	0
0001493152-17-003071	1	07-MAR-2016	16100	175
0000848027-17-000002	1		0	0
0001114874-17-000001	1	01-JUL-2016	2	1
0001288763-17-000002	2	16-DEC-2016	2528	1502
0001288763-17-000002	1	17-JUN-2016	2528	1502
0000839097-17-000003	1		0	0
0001288777-17-000002	2	16-DEC-2016	8679	5347
0001288777-17-000002	1	17-JUN-2016	8679	5347
0000005732-17-000002	3	08-JUL-2016	28	21
0000005732-17-000002	2	18-MAY-2016	1	0
0001493152-17-003071	2	02-AUG-2016	15926	20
0000848027-17-000001	1		0	0
0000005732-17-000002	1	05-JAN-2016	7	5
0001667174-17-000002	1	30-MAR-2017	0	0
0001038199-17-000008	1	31-OCT-2016	0	0
0001535872-17-000001	4	29-JUN-2016	51	14
0001535872-17-000001	5	30-JUN-2016	15	0
0001535872-17-000001	2	23-JUN-2016	37	28
0001535872-17-000001	3	27-JUN-2016	31	4
0001535872-17-000001	1	21-JUN-2016	28	16
0001409842-17-000002	1		0	0
0001447135-17-000001	1	31-DEC-2016	0	0
0001451217-17-000003	1		0	0
0000740583-17-000077	2	20-MAY-2016	549	304
0000740583-17-000077	3	09-SEP-2016	8	1
0000740583-17-000077	1	27-JAN-2016	221	105
0000940394-17-000612	1	31-DEC-2016	0	0
0000927395-17-000001	2	11-NOV-2016	140	68
0000927395-17-000001	1	04-MAY-2016	123	59
0001398344-17-004158	1	12-APR-2016	17	13
0001398344-17-004158	2	10-NOV-2016	17	15
0001410578-17-000118	1		0	0
0001410578-17-000118	2		0	0
0001041134-17-000001	1		0	0
0000774710-17-000003	2	14-FEB-2012	2	2
0000774710-17-000003	4	13-DEC-2012	1	0
0000774710-17-000003	3	07-MAY-2012	1	0
0000774710-17-000003	1	09-FEB-2012	2	2
0001410578-17-000117	1	27-FEB-2017	0	0
0000002380-17-000002	4	18-OCT-2016	416	313
0000002380-17-000002	2	15-APR-2016	417	322
0000002380-17-000002	3	22-JUL-2016	497	366
0000735190-17-000002	1	29-MAR-2017	0	0
0000002380-17-000002	1	25-JAN-2016	433	341
0001564590-17-005536	1		0	0
0001410578-17-000116	1		0	0
0001506388-17-000005	1		0	0
0001410578-17-000115	1	05-JAN-2016	617	237
0001410578-17-000115	2	01-FEB-2016	107	85
0001410578-17-000115	3	01-FEB-2016	4664	2109
0001410578-17-000115	11	01-MAR-2016	2263	2032
0001410578-17-000115	12	01-MAR-2016	1647	166
0001410578-17-000115	13	07-MAR-2016	132	31
0001410578-17-000115	14	31-MAR-2016	12	9
0001410578-17-000115	15	31-MAR-2016	124	61
0001410578-17-000115	16	01-APR-2016	447	345
0001410578-17-000115	17	01-APR-2016	2575	256
0001410578-17-000115	18	01-APR-2016	2	2
0001410578-17-000115	19	01-APR-2016	2171	340
0001410578-17-000115	20	06-APR-2016	83	50
0001410578-17-000115	21	25-APR-2016	11	9
0001410578-17-000115	22	01-MAY-2016	2304	215
0001410578-17-000115	23	01-MAY-2016	12	11
0001410578-17-000115	24	02-MAY-2016	385	60
0001410578-17-000115	25	04-MAY-2016	423	423
0001410578-17-000115	26	01-JUN-2016	2220	1925
0001410578-17-000115	27	01-JUN-2016	264	217
0001410578-17-000115	28	01-JUN-2016	1957	1636
0001410578-17-000115	29	06-JUN-2016	1211	1209
0001410578-17-000115	30	06-JUN-2016	1330	1049
0001410578-17-000115	31	10-JUN-2016	1183	1017
0001410578-17-000115	32	16-JUN-2016	1562	1412
0001410578-17-000115	33	30-JUN-2016	6342	5094
0001410578-17-000115	34	01-JUL-2016	53	10
0001410578-17-000115	35	01-JUL-2016	5502	4681
0001410578-17-000115	36	01-JUL-2016	143	116
0001410578-17-000115	37	01-JUL-2016	100	80
0001410578-17-000115	38	01-JUL-2016	6755	2293
0001410578-17-000115	39	08-JUL-2016	3128	1281
0001410578-17-000115	40	14-JUL-2016	3881	812
0001410578-17-000115	41	26-JUL-2016	119	118
0001410578-17-000115	42	01-AUG-2016	1167	81
0001410578-17-000115	43	01-AUG-2016	952	353
0001410578-17-000115	44	01-AUG-2016	131	89
0001410578-17-000115	45	04-AUG-2016	850	767
0001410578-17-000115	46	04-AUG-2016	12	11
0001410578-17-000115	47	04-AUG-2016	3251	2305
0001410578-17-000115	48	31-AUG-2016	1	1
0001410578-17-000115	49	01-SEP-2016	206	8
0001410578-17-000115	50	01-SEP-2016	368	327
0001410578-17-000115	51	01-SEP-2016	1168	56
0001410578-17-000115	52	01-SEP-2016	22	5
0001410578-17-000115	53	01-SEP-2016	525	451
0001410578-17-000115	54	06-SEP-2016	5	2
0001410578-17-000115	55	08-SEP-2016	2140	1545
0001410578-17-000115	56	12-SEP-2016	725	600
0001410578-17-000115	57	19-SEP-2016	614	608
0001410578-17-000115	58	26-SEP-2016	1	0
0001410578-17-000115	59	27-SEP-2016	364	361
0001410578-17-000115	60	01-OCT-2016	70	50
0001410578-17-000115	61	01-OCT-2016	526	355
0001410578-17-000115	62	01-OCT-2016	2637	1296
0001410578-17-000115	63	01-OCT-2016	3051	2579
0001410578-17-000115	64	01-OCT-2016	2549	528
0001410578-17-000115	65	01-OCT-2016	110	21
0001410578-17-000115	66	07-OCT-2016	3131	1383
0001410578-17-000115	67	11-OCT-2016	313	308
0001410578-17-000115	68	20-OCT-2016	30723	11123
0001410578-17-000115	69	21-OCT-2016	1	0
0001410578-17-000115	70	26-OCT-2016	850	617
0001410578-17-000115	71	26-OCT-2016	81	44
0001410578-17-000115	72	31-OCT-2016	1612	655
0001410578-17-000115	73	01-NOV-2016	1532	1069
0001410578-17-000115	74	01-NOV-2016	2162	218
0001410578-17-000115	75	01-NOV-2016	32	31
0001410578-17-000115	76	01-NOV-2016	834	104
0001410578-17-000115	77	03-NOV-2016	1	1
0001410578-17-000115	78	15-NOV-2016	6704	385
0001410578-17-000115	79	17-NOV-2016	2966	205
0001410578-17-000115	80	17-NOV-2016	124	60
0001410578-17-000115	81	17-NOV-2016	11	7
0001410578-17-000115	82	22-NOV-2016	3	3
0001410578-17-000115	83	30-NOV-2016	1272	1109
0001410578-17-000115	84	01-DEC-2016	621	471
0001410578-17-000115	85	01-DEC-2016	266	239
0001410578-17-000115	86	05-DEC-2016	362	337
0001410578-17-000115	87	09-DEC-2016	6	6
0001410578-17-000115	88	09-DEC-2016	3688	1013
0001410578-17-000115	89	15-DEC-2016	2734	2451
0001410578-17-000115	4	03-FEB-2016	1639	643
0001410578-17-000115	5	05-FEB-2016	2042	214
0001410578-17-000115	6	17-FEB-2016	137	136
0001410578-17-000115	7	01-MAR-2016	2376	1855
0001410578-17-000115	8	01-MAR-2016	2023	1572
0001410578-17-000115	9	01-MAR-2016	233	37
0001410578-17-000115	10	01-MAR-2016	2554	2100
0001073944-17-000007	3	10-MAY-2016	118	91
0001073944-17-000007	5	08-NOV-2016	30	17
0001073944-17-000007	1	19-FEB-2016	23	21
0001073944-17-000007	2	07-MAR-2016	465	170
0001073944-17-000007	4	15-SEP-2016	469	225
0001397265-17-000003	3	08-DEC-2016	3	2
0001397265-17-000003	2	15-JUL-2016	2	1
0001397265-17-000003	1	10-FEB-2016	1	0
0001388002-17-000004	1	22-APR-2016	4	2
0001388002-17-000004	2	31-OCT-2016	2	2
0001654954-17-002722	1	30-DEC-2016	525	87
0000746972-17-000001	2	02-JAN-2016	61	0
0000746972-17-000001	1	01-JUL-2015	50	4
0000774710-17-000002	1	12-FEB-2016	1	0
0000774710-17-000002	2	16-FEB-2016	2	0
0000774710-17-000002	3	18-JAN-2016	3	1
0000774710-17-000002	4	19-JAN-2016	1	1
0000774710-17-000002	5	25-JAN-2016	2	2
0000774710-17-000002	6	01-MAR-2016	1	1
0000774710-17-000002	9	27-JUN-2016	1	1
0000774710-17-000002	8	16-MAY-2016	1	0
0000774710-17-000002	7	22-MAR-2016	1	0
0000950123-17-003128	1	31-DEC-2016	0	0
0000950123-17-003122	1	27-MAR-2017	0	0
0000735286-17-000008	1	02-JAN-2016	1	0
0001492746-17-000005	4	19-FEB-2016	9	1
0001492746-17-000005	9	22-SEP-2016	13	3
0001492746-17-000005	8	23-AUG-2016	16	2
0001492746-17-000005	7	26-JUL-2016	7	1
0001492746-17-000005	6	25-JUL-2016	5	1
0001492746-17-000005	5	05-JUL-2016	33	6
0001492746-17-000005	3	09-FEB-2016	9	2
0001492746-17-000005	2	25-JAN-2016	16	3
0001492746-17-000005	1	07-JAN-2016	15	7
0001493152-17-002935	1		0	0
0000950123-17-003109	5	01-MAY-2016	53	45
0001398344-17-004041	1	31-DEC-2016	0	0
0000911282-17-000003	1	30-MAR-2016	212	31
0001060257-17-000001	1		0	0
0000911282-17-000003	2	07-NOV-2016	227	37
0000950123-17-003109	1	01-JAN-2016	33	18
0000950123-17-003109	2	01-FEB-2016	52	42
0000950123-17-003109	3	01-MAR-2016	60	47
0000950123-17-003110	1	27-MAR-2017	0	0
0000950123-17-003109	14	01-DEC-2016	1305	377
0000950123-17-003109	13	21-NOV-2016	67177	34074
0000950123-17-003109	12	01-NOV-2016	40	21
0000950123-17-003109	11	01-OCT-2016	9	8
0000950123-17-003109	10	01-SEP-2016	43	29
0000950123-17-003109	9	01-AUG-2016	22	13
0000950123-17-003109	8	01-JUL-2016	32	21
0000950123-17-003109	7	01-JUN-2016	37	26
0000950123-17-003109	6	20-MAY-2016	50144	29580
0001064418-17-000004	1	28-MAR-2017	0	0
0000950123-17-003109	4	01-APR-2016	23	10
0000769188-17-000001	3	09-AUG-2016	7109	4714
0000769188-17-000001	2	06-MAY-2016	1819	1365
0000769188-17-000001	1	11-FEB-2016	6509	4600
0000769188-17-000001	4	10-NOV-2016	6927	4567
0000920493-17-000005	2	10-NOV-2016	2	0
0000920493-17-000005	1	12-APR-2016	2	0
0001686742-17-000001	1		0	0
0000728889-17-000516	1	20-JUN-2016	24426	7873
0000027048-17-000004	16	22-AUG-2016	2468	508
0000027048-17-000004	17	22-SEP-2016	2458	506
0000027048-17-000004	18	24-OCT-2016	1660	360
0000027048-17-000004	19	22-NOV-2016	2238	454
0000027048-17-000004	20	22-DEC-2016	9050	866
0000027048-17-000004	1	11-JAN-2016	168	14
0000027048-17-000004	2	22-JAN-2016	1354	380
0000027048-17-000004	3	10-FEB-2016	620	100
0000027048-17-000004	4	22-FEB-2016	1454	608
0000027048-17-000004	5	10-MAR-2016	474	86
0000027048-17-000004	6	22-MAR-2016	3238	986
0000027048-17-000004	7	11-APR-2016	78	18
0000027048-17-000004	8	22-APR-2016	1318	326
0000027048-17-000004	9	10-MAY-2016	550	94
0000027048-17-000004	10	23-MAY-2016	2758	676
0000027048-17-000004	11	10-JUN-2016	578	124
0000027048-17-000004	12	22-JUN-2016	7902	1310
0000027048-17-000004	13	11-JUL-2016	238	38
0000027048-17-000004	14	22-JUL-2016	1360	310
0000027048-17-000004	15	10-AUG-2016	636	130
0000950123-17-003105	1	30-DEC-2016	0	0
0001644506-17-000003	2	02-DEC-2016	5	1
0001644506-17-000003	1	14-JUN-2016	5	0
0000839196-17-000002	3	18-MAR-2016	0	0
0000839196-17-000002	12	20-DEC-2016	50	50
0000839196-17-000002	11	18-NOV-2016	43	43
0000839196-17-000002	10	20-OCT-2016	20	20
0000839196-17-000002	9	20-SEP-2016	18	18
0000839196-17-000002	8	19-AUG-2016	5	5
0000839196-17-000002	7	20-JUL-2016	42	42
0000839196-17-000002	6	20-JUN-2016	106	106
0000839196-17-000002	5	20-MAY-2016	0	0
0000839196-17-000002	1	20-JAN-2016	0	0
0000839196-17-000002	2	19-FEB-2016	0	0
0000839196-17-000002	4	20-APR-2016	157	157
0000838041-17-000001	2	24-MAY-2016	3	0
0000838041-17-000001	1	24-MAY-2016	3	0
0000838041-17-000001	3	24-MAY-2016	3	0
0000353291-17-000003	4	16-NOV-2016	3984	2273
0000353291-17-000003	2	03-MAY-2016	2960	1703
0000353291-17-000003	3	19-AUG-2016	12232	6864
0000353291-17-000003	1	08-FEB-2016	4994	3146
0001162044-17-000281	1	28-JAN-2016	119	70
0001162044-17-000281	2	23-AUG-2016	136	70
0000735407-17-000001	1	02-APR-2016	66	40
0000735407-17-000001	2	14-JUL-2016	43	22
0001432532-17-000001	1	31-DEC-2016	0	0
0000891010-17-000008	1		0	0
0001451316-17-000001	2	16-JUN-2016	77	27
0001451316-17-000001	1	11-MAR-2016	273	98
0001077223-17-000002	1	21-MAR-2017	71	125
0001432531-17-000001	1	31-DEC-2016	0	0
0000950123-17-003100	1	31-DEC-2016	1557	1231
0001253179-17-000003	1	11-MAY-2016	1085	575
0001253179-17-000003	2	29-DEC-2016	1154	507
0001145893-17-000002	3	31-MAR-2016	129	67
0001145893-17-000002	4	30-APR-2016	49	29
0001145893-17-000002	5	31-MAY-2016	154	99
0001145893-17-000002	6	30-JUN-2016	486	272
0001145893-17-000002	7	31-JUL-2016	74	33
0001145893-17-000002	9	30-SEP-2016	139	78
0001145893-17-000002	10	31-OCT-2016	66	43
0001145893-17-000002	11	30-NOV-2016	51	23
0001145893-17-000002	12	31-DEC-2016	42	23
0001145893-17-000002	8	31-AUG-2016	20	13
0001145893-17-000002	1	31-JAN-2016	268	153
0001145893-17-000002	2	28-FEB-2016	19	13
0001545615-17-000004	2	30-DEC-2016	96	51
0001545615-17-000004	1	15-JUN-2016	76	48
0001003297-17-000069	2	16-NOV-2016	13	9
0001003297-17-000069	1	25-JAN-2016	3	1
0001003297-17-000069	3	15-DEC-2016	15	4
0000950123-17-003096	1		0	0
0001511164-17-000129	3	06-SEP-2016	130	59
0001511164-17-000129	2	01-JUN-2016	132	78
0001511164-17-000129	1	14-JUL-2016	68	19
0001458682-17-000003	2	20-SEP-2016	15	8
0001458682-17-000003	1	02-MAY-2016	39	15
0001564590-17-005398	1	09-MAR-2016	8148	4843
0001564590-17-005398	2	21-SEP-2016	6927	3327
0000838927-17-000006	1	31-MAR-2016	20	0
0000759458-17-000007	1	31-DEC-2016	0	0
0000838927-17-000005	1	31-MAR-2016	20	0
0001452780-17-000001	1	01-JAN-2016	0	0
0001145722-17-000002	2	10-MAR-2016	8	8
0001145722-17-000002	1	11-FEB-2016	6	6
0000826074-17-000004	2	17-FEB-2016	14	11
0000826074-17-000004	1	14-NOV-2016	7	3
0001145722-17-000002	4	02-DEC-2016	21	21
0001316141-17-000003	1	29-SEP-2016	56	25
0001145722-17-000002	3	22-SEP-2016	3	3
0001049169-17-000131	1	28-MAR-2016	590	345
0001049169-17-000131	2	24-OCT-2016	674	343
0001227021-17-000007	1		0	0
0000838966-17-000001	1	31-JAN-2016	11	6
0000838966-17-000001	9	31-DEC-2016	3	2
0000838966-17-000001	8	30-SEP-2016	3	1
0000838966-17-000001	7	31-AUG-2016	7	4
0000838966-17-000001	6	31-JUL-2016	3	2
0000838966-17-000001	5	31-MAY-2016	1	1
0000838966-17-000001	4	30-APR-2016	4	2
0000838966-17-000001	3	31-MAR-2016	3	1
0000838966-17-000001	2	29-FEB-2016	15	11
0001096906-17-000197	1		0	0
0001096906-17-000196	2	11-NOV-2016	200	7
0001096906-17-000196	1	08-APR-2016	203	22
0000710386-17-000001	1		0	0
0001418054-17-000006	1		0	0
0001073944-17-000006	1	19-FEB-2016	23	21
0001073944-17-000006	4	15-SEP-2016	469	225
0001073944-17-000006	5	08-NOV-2016	30	17
0001073944-17-000006	3	10-MAY-2016	118	91
0001073944-17-000006	2	07-MAR-2016	465	170
0000067590-17-000213	72	07-NOV-2016	43	42
0000067590-17-000213	73	08-NOV-2016	44	44
0000067590-17-000213	74	10-NOV-2016	3	3
0000067590-17-000213	75	14-NOV-2016	3	3
0000067590-17-000213	76	17-NOV-2016	1	1
0000067590-17-000213	77	25-NOV-2016	1	1
0000067590-17-000213	78	28-NOV-2016	4	4
0000067590-17-000213	79	30-NOV-2016	1	1
0000067590-17-000213	80	01-DEC-2016	3	3
0000067590-17-000213	81	02-DEC-2016	6	5
0000067590-17-000213	82	07-DEC-2016	6	6
0000067590-17-000213	18	30-MAR-2016	25	23
0000067590-17-000213	19	04-APR-2016	1	1
0000067590-17-000213	20	06-APR-2016	1	1
0000067590-17-000213	21	08-APR-2016	1	1
0000067590-17-000213	22	11-APR-2016	1	1
0000067590-17-000213	23	15-APR-2016	2	2
0000067590-17-000213	24	19-APR-2016	7	7
0000067590-17-000213	25	26-APR-2016	1	1
0000067590-17-000213	26	28-APR-2016	5	5
0000067590-17-000213	27	04-MAY-2016	1	1
0000067590-17-000213	28	05-MAY-2016	1	1
0000067590-17-000213	29	10-MAY-2016	2	2
0000067590-17-000213	30	13-MAY-2016	1	1
0000067590-17-000213	31	16-MAY-2016	21	21
0000067590-17-000213	32	17-MAY-2016	3	3
0000067590-17-000213	33	18-MAY-2016	14	14
0000067590-17-000213	34	19-MAY-2016	16	16
0000067590-17-000213	35	31-MAY-2016	6	6
0000067590-17-000213	36	01-JUN-2016	1	1
0000067590-17-000213	37	15-JUN-2016	3	3
0000067590-17-000213	38	16-JUN-2016	2	2
0000067590-17-000213	39	29-JUN-2016	1	1
0000067590-17-000213	40	14-JUL-2016	1	1
0000067590-17-000213	41	29-JUL-2016	6	6
0000067590-17-000213	42	01-AUG-2016	24	24
0000067590-17-000213	43	02-AUG-2016	2	2
0000067590-17-000213	44	03-AUG-2016	2	1
0000067590-17-000213	45	04-AUG-2016	19	19
0000067590-17-000213	46	09-AUG-2016	12	11
0000067590-17-000213	47	11-AUG-2016	5	5
0000067590-17-000213	48	12-AUG-2016	4	3
0000067590-17-000213	49	16-AUG-2016	4	2
0000067590-17-000213	50	24-AUG-2016	2	2
0000067590-17-000213	51	25-AUG-2016	1	1
0000067590-17-000213	52	01-SEP-2016	2	2
0000067590-17-000213	53	02-SEP-2016	1	1
0000067590-17-000213	54	08-SEP-2016	3	3
0000067590-17-000213	55	13-SEP-2016	1	1
0000067590-17-000213	56	14-SEP-2016	3	3
0000067590-17-000213	57	19-SEP-2016	1	1
0000067590-17-000213	58	23-SEP-2016	1	1
0000067590-17-000213	59	26-SEP-2016	14	14
0000067590-17-000213	60	27-SEP-2016	25	25
0000067590-17-000213	61	28-SEP-2016	21	21
0000067590-17-000213	62	29-SEP-2016	19	19
0000067590-17-000213	63	30-SEP-2016	26	26
0000067590-17-000213	64	05-OCT-2016	2	2
0000067590-17-000213	65	06-OCT-2016	2	2
0000067590-17-000213	66	07-OCT-2016	2	2
0000067590-17-000213	67	10-OCT-2016	1	1
0000067590-17-000213	68	18-OCT-2016	1	1
0000067590-17-000213	69	19-OCT-2016	2	2
0000067590-17-000213	70	28-OCT-2016	2	2
0000067590-17-000213	71	04-NOV-2016	1	1
0000067590-17-000213	83	08-DEC-2016	11	11
0000067590-17-000213	84	12-DEC-2016	4	4
0000067590-17-000213	85	13-DEC-2016	8	6
0000067590-17-000213	86	15-DEC-2016	2	2
0000067590-17-000213	87	19-DEC-2016	6	6
0000067590-17-000213	88	21-DEC-2016	3	3
0000067590-17-000213	89	28-DEC-2016	17	16
0000067590-17-000213	90	30-DEC-2016	37	36
0000067590-17-000213	1	05-JAN-2016	14	14
0000067590-17-000213	2	08-JAN-2016	1	1
0000067590-17-000213	3	11-JAN-2016	4	4
0000067590-17-000213	4	12-JAN-2016	2	2
0000067590-17-000213	5	13-JAN-2016	4	4
0000067590-17-000213	6	15-JAN-2016	1	1
0000067590-17-000213	7	19-JAN-2016	2	2
0000067590-17-000213	8	22-JAN-2016	2	2
0000067590-17-000213	9	25-JAN-2016	2	2
0000067590-17-000213	10	26-JAN-2016	1	1
0000067590-17-000213	11	27-JAN-2016	1	1
0000067590-17-000213	12	25-FEB-2016	1	1
0000067590-17-000213	13	10-MAR-2016	4	3
0000067590-17-000213	14	11-MAR-2016	31	31
0000067590-17-000213	15	17-MAR-2016	1	1
0000067590-17-000213	16	23-MAR-2016	5	5
0000067590-17-000213	17	28-MAR-2016	7	7
0001410578-17-000102	3	29-DEC-2016	3	0
0001410578-17-000102	1	10-FEB-2016	1	0
0001410578-17-000102	2	21-JUL-2016	1	0
0001169743-17-000003	2	05-DEC-2016	95	57
0001169743-17-000003	1	03-JUN-2016	391	64
0001431194-17-000002	3	10-MAR-2016	10	1
0001431194-17-000002	6	13-JUL-2016	41	4
0001431194-17-000002	5	04-MAY-2016	1	1
0001431194-17-000002	7	18-JUL-2016	1	0
0001431194-17-000002	8	07-SEP-2016	1	0
0001431194-17-000002	2	09-MAR-2016	1	0
0001431194-17-000002	1	03-MAR-2016	3	1
0001431194-17-000002	4	18-MAR-2016	1	1
0000734846-17-000006	4	30-DEC-2016	63	17
0000734846-17-000006	1	31-MAR-2016	125	47
0000734846-17-000006	2	30-JUN-2016	124	54
0000734846-17-000006	3	30-SEP-2016	100	34
0001214659-17-002154	1	30-DEC-2016	506	2
0000838135-17-000002	1		0	0
0001437749-17-005281	2	03-AUG-2016	67	6
0001437749-17-005281	1	08-MAR-2016	114	8
