ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001410382-17-000002	asServiceCompanyTransferAgent	4	Principal	084-05657	    
0000024179-17-000002	asServiceCompanyTransferAgent	1	Pacific Stock Transfer & Trust Company	084-01145	    
0000024179-17-000002	asServiceCompanyTransferAgent	2	TMX Equity	085-05212	    
0001020337-17-000003	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0000724935-17-000005	serviceCompanyTransferAgent	1	VSTOCK TRANSFER	084-06380	    
0000724935-17-000005	serviceCompanyTransferAgent	2	FIRST AMERICAN STOCK TRANSFER	084-05795	    
0001103598-17-000005	serviceCompanyTransferAgent	1	Boston Financial Data Services	084-00896	    
0000230234-17-000001	serviceCompanyTransferAgent	1	J P MORGAN TRUST COMPANY	084-11351	    
0001146032-17-000004	serviceCompanyTransferAgent	1	BNY MELLON INVESTMENT SERVICING (US) INC	084-01761	    
0001146230-17-000005	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001146230-17-000005	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001146230-17-000005	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001146230-17-000005	asServiceCompanyTransferAgent	4	State Street Bank and Trust Company	085-05003	    
0001146230-17-000005	asServiceCompanyTransferAgent	5	Computershare Trust Company, N.A.	085-11340	    
0001146230-17-000005	asServiceCompanyTransferAgent	6	The Bank of New York Mellon	085-05006	    
0001146230-17-000005	asServiceCompanyTransferAgent	7	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001146230-17-000005	asServiceCompanyTransferAgent	8	Citi Fund Services Ohio, Inc.	085-11408	    
0001146230-17-000005	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0000839287-17-000002	asServiceCompanyTransferAgent	1	Goldman Sachs & Co.	084-01100	    
0000839287-17-000002	asServiceCompanyTransferAgent	2	Russell Fund Services Company	084-06276	    
0000839287-17-000002	asServiceCompanyTransferAgent	3	The Vanguard Group, Inc.	084-00772	    
0000839287-17-000002	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc	084-00896	    
0000839287-17-000002	serviceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000839287-17-000002	serviceCompanyTransferAgent	3	National Financial Data Services, Inc.	084-01078	    
0000839287-17-000002	serviceCompanyTransferAgent	4	Computershare Inc.	084-05925	    
0000849542-17-000006	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-17-000006	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan PR 00918
0000849542-17-000006	asServiceCompany	3	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio TX 78288
0000849542-17-000006	asServiceCompany	4	The Bank of New York Mellon	085-05006	101 Barclay Street  New York NY 10286
0000849542-17-000006	asServiceCompany	5	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan PR 00936
0000849542-17-000006	asServiceCompany	6	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield MA 01301
0000849542-17-000006	asServiceCompany	7	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-17-000006	asServiceCompany	8	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-17-000006	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0000849542-17-000006	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000733598-17-000002	asServiceCompanyTransferAgent	1	U.S. Bancorp Fund Services, LLC	085-11357	    
0001022437-17-000001	serviceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0001022437-17-000001	serviceCompanyTransferAgent	2	Computershare Inc	084-05925	    
0001576747-17-000005	serviceCompany	1	Vanguard Group Inc.	084-00772	100 Vanguard Boulevard v26 Malvern PA 19355-2900
0000810704-17-000002	asServiceCompanyTransferAgent	1	PIONEER Investment Management Shareholder Services, Inc	084-01359	    
0000810704-17-000002	asServiceCompanyTransferAgent	2	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000810704-17-000002	asServiceCompanyTransferAgent	3	American Century Services, LLC	084-01406	    
0000810704-17-000002	asServiceCompanyTransferAgent	4	Invesco Investment Services Inc.	084-05432	    
0000810704-17-000002	asServiceCompanyTransferAgent	5	Franklin Templeton Investor Services, LLC	084-01036	    
0000810704-17-000002	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001144204-17-017948	asServiceCompanyTransferAgent	1	Columbia Stock Transfer Company	084-01153	    
0001288777-17-000002	asServiceCompanyTransferAgent	1	Computershare Investor Services Inc.	084-06111	    
0001288763-17-000002	asServiceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-6112	    
0000839097-17-000003	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0001288777-17-000002	asServiceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-17-000002	asServiceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000839097-17-000003	asServiceCompanyTransferAgent	2	Deutsche Bank AG	085-05478	    
0001288777-17-000002	asServiceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288763-17-000002	asServiceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288777-17-000002	serviceCompanyTransferAgent	1	Computershare Investor Services Inc.	084-06111	    
0001288763-17-000002	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0000839097-17-000003	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0000005732-17-000002	serviceCompanyTransferAgent	1	DIRECT TRANSFER LLC	084-06338	    
0000848027-17-000002	serviceCompanyTransferAgent	1	Deutsche Bank Services Americas, Inc.	084-05653	    
0000848027-17-000001	serviceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0000839097-17-000003	serviceCompanyTransferAgent	2	American Stock Transfer & Trust Company, LLC	084-00416	    
0001288777-17-000002	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0001288763-17-000002	serviceCompanyTransferAgent	2	Computershare Trust Company, NA	085-11340	    
0000848027-17-000002	serviceCompanyTransferAgent	2	U.S. Bank National Association	085-11347	    
0000848027-17-000001	serviceCompanyTransferAgent	2	U.S. Bank National Association	085-11347	    
0001288777-17-000002	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0001288763-17-000002	serviceCompanyTransferAgent	3	Computershare Inc.	084-05925	    
0000848027-17-000002	serviceCompanyTransferAgent	3	Continental Stock Transfer & Trust Company	084-00034	    
0000848027-17-000001	serviceCompanyTransferAgent	3	Continental Stock Transfer & Trust Company	084-00034	    
0000839097-17-000003	serviceCompanyTransferAgent	3	U.S. Bank National Association	085-11347	    
0000839097-17-000003	serviceCompanyTransferAgent	4	Continental Stock Transfer & Trust Company	084-00034	    
0001654954-17-002768	asServiceCompany	1	West Coast Stock Transfer	084-06347	721 N. VULCAN AVE. STE. 205 ENCINITAS CA 92024
0001654954-17-002768	asServiceCompany	2	Mountain Share Transfer	084-05790	2389 ELMWOOD CIRCLE S.E  ATLANTA GA 30339
0001654954-17-002768	asServiceCompany	3	GLOBEX TRANSFER, LLC	084-06307	780 DELTONA BLVD., SUITE 202  DELTONA FL 32725
0001654954-17-002768	asServiceCompany	4	American Registrar & Transfer Co.	084-00403	342 East 900 South  Salt Lake City UT 84111
0001654954-17-002768	asServiceCompany	5	Web Stock Transfer Agency Inc.	084-06451	203-100 Queen St. E  Toronto A6 M5C 1S6
0001535872-17-000001	serviceCompanyTransferAgent	1	TMX EQUITY TRANSFER SVCS	084-06502	    
0001535872-17-000001	serviceCompanyTransferAgent	2	Equity Financial Trust Company	084-01990	    
0001451316-17-000002	asServiceCompany	1	Franklin Templeton Investor Services, Inc.	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001451217-17-000003	serviceCompanyTransferAgent	1	UMB Funds Services, Inc.	084-5792	    
0000740583-17-000077	asServiceCompanyTransferAgent	1	MUFG INVESTOR SERVICES (US), LLC	084-05475	    
0000940394-17-000612	asServiceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001398344-17-004159	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0001398344-17-004158	asServiceCompanyTransferAgent	1	Lee Financial Recordkeeping, Inc.	084-05507	    
0001398344-17-004158	asServiceCompanyTransferAgent	2	Ultimus Asset Services, LLC	084-00142	    
0000740583-17-000076	asServiceCompany	1	Rydex Fund Services, LLC	084-05475	805 King Farm Blvd., Suite 600  Rockville MD 20805
0001564590-17-005536	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001564590-17-005536	serviceCompanyTransferAgent	2	BFDS, Inc.	084-00896	    
0001506388-17-000005	asServiceCompanyTransferAgent	1	Aflac Incorporated	084-00501	    
0001145892-17-000004	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001145892-17-000004	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001145892-17-000004	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001145892-17-000004	asServiceCompanyTransferAgent	4	Citi Fund Services Ohio, Inc.	085-11408	    
0001145892-17-000004	asServiceCompanyTransferAgent	5	FlashFunders Shareholder Services, LLC	084-06541	    
0001145892-17-000004	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0001178677-17-000005	serviceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0001410578-17-000115	asServiceCompanyTransferAgent	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	    
0001410578-17-000115	asServiceCompanyTransferAgent	2	ALPS Fund Services, Inc	084-05730	    
0001410578-17-000115	asServiceCompanyTransferAgent	3	American Century Services Corporation	084-01406	    
0001410578-17-000115	asServiceCompanyTransferAgent	4	American Funds Service Company	084-00316	    
0001410578-17-000115	asServiceCompanyTransferAgent	5	Bank of New York Mellon Trust Co. NA	085-11396	    
0001410578-17-000115	asServiceCompanyTransferAgent	6	Bank of New York/Mellon	085-05006	    
0001410578-17-000115	asServiceCompanyTransferAgent	7	BNY Mellon Investment Servicing	084-01761	    
0001410578-17-000115	asServiceCompanyTransferAgent	8	Boston Financial Data Services, Inc.	084-00896	    
0001410578-17-000115	asServiceCompanyTransferAgent	9	Citi Fund Services of Ohio	085-11408	    
0001410578-17-000115	asServiceCompanyTransferAgent	10	Columbia Management Investor Services Corp	084-05685	    
0001410578-17-000115	asServiceCompanyTransferAgent	11	Diamond Hill	084-06385	    
0001410578-17-000115	asServiceCompanyTransferAgent	12	DST Systems, Inc.	084-00448	    
0001410578-17-000115	asServiceCompanyTransferAgent	13	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001410578-17-000115	asServiceCompanyTransferAgent	14	FIS Investor Services, LLC	084-06522	    
0001410578-17-000115	asServiceCompanyTransferAgent	15	Franklin Templeton Investor Services LLC	084-01036	    
0001410578-17-000115	asServiceCompanyTransferAgent	16	Harbor Services Group Inc.	084-05901	    
0001410578-17-000115	asServiceCompanyTransferAgent	17	Invesco Investment Services Inc	084-05432	    
0001410578-17-000115	asServiceCompanyTransferAgent	18	Janus Services, LLC	084-06024	    
0001410578-17-000115	asServiceCompanyTransferAgent	19	JPMorgan Chase Bank NA	085-11399	    
0001410578-17-000115	asServiceCompanyTransferAgent	20	MFS Service Center, Inc.	084-01316	    
0001410578-17-000115	asServiceCompanyTransferAgent	21	Northern Trust Co.	085-05127	    
0001410578-17-000115	asServiceCompanyTransferAgent	22	OppenheimerFunds, Inc.	084-01562	    
0001410578-17-000115	asServiceCompanyTransferAgent	23	Parnassus Investments	084-01519	    
0001410578-17-000115	asServiceCompanyTransferAgent	24	Pioneer Investment Management Shareholder Services, Inc	084-01359	    
0001410578-17-000115	asServiceCompanyTransferAgent	25	Prudential Mutual Fund Services LLC	084-05681	    
0001410578-17-000115	asServiceCompanyTransferAgent	26	Putnam Investor Services Inc.	084-06331	    
0001410578-17-000115	asServiceCompanyTransferAgent	27	Russel Fund Services Co.	084-06276	    
0001410578-17-000115	asServiceCompanyTransferAgent	28	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001410578-17-000115	asServiceCompanyTransferAgent	29	State Farm Investment Management Corp	084-00839	    
0001410578-17-000115	asServiceCompanyTransferAgent	30	State Street Bank & Trust Company	085-05003	    
0001410578-17-000115	asServiceCompanyTransferAgent	31	T. Rowe Price Services, Inc.	084-01079	    
0001410578-17-000115	asServiceCompanyTransferAgent	32	UMB Fund Services Inc.	084-05792	    
0001410578-17-000115	asServiceCompanyTransferAgent	33	US Bancorp Fund Services, LLC	085-11357	    
0001410578-17-000115	asServiceCompanyTransferAgent	34	Vanguard Group Inc.	084-00772	    
0001410578-17-000115	asServiceCompanyTransferAgent	35	Waddell & Reed Services Company	084-01062	    
0001073944-17-000007	asServiceCompanyTransferAgent	1	JD CLARK & CO INC	084-06025	    
0001073944-17-000007	asServiceCompanyTransferAgent	2	SEI INSTITUTIONAL TRANSFER AGENT, INC	084-06349	    
0001073944-17-000007	serviceCompanyTransferAgent	1	JD CLARK & CO INC	084-06025	    
0000353291-17-000004	serviceCompany	1	Franklin Templeton International Service (India) Private Limited	084-06303	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0000353291-17-000004	serviceCompany	2	Franklin Templeton Investments Poland sp. z o.o.	084-06302	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0000353291-17-000004	serviceCompany	3	Franklin Templeton Investment Services GmbH	084-06340	Mainzer Landstrasse 16  D-60325 Frankfurt am Main 2M D-60325
0001654954-17-002722	serviceCompanyTransferAgent	1	Direct Transfer, LLC.	084-06338	    
0000774710-17-000002	serviceCompanyTransferAgent	1	Broadridge Corporate Issuer Solutions, Inc.	084-01007	    
0000950123-17-003122	serviceCompanyTransferAgent	1	DST System, Inc.	084-00448	    
0000735286-17-000008	asServiceCompanyTransferAgent	1	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES, LLC	084-06488	    
0001064418-17-000004	asServiceCompanyTransferAgent	1	Frank Russell Trust Company	084-01626	    
0000950123-17-003109	asServiceCompanyTransferAgent	1	Wells Fargo Bank Northwest, N.A.	085-10988	    
0000950123-17-003110	asServiceCompanyTransferAgent	1	Wells Fargo N.A.	085-10133	    
0000950123-17-003109	asServiceCompanyTransferAgent	2	Wells Fargo Delaware Trust Company N.A.	085-11339	    
0000950123-17-003109	asServiceCompanyTransferAgent	3	J.P. Morgan AG	085-11419	    
0000950123-17-003109	asServiceCompanyTransferAgent	4	Allete Inc/TA	084-00959	    
0000950123-17-003109	asServiceCompanyTransferAgent	5	Apache Corp/TA	084-00549	    
0000950123-17-003109	asServiceCompanyTransferAgent	6	Consumers Energy Co/TA	084-00160	    
0001060257-17-000001	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing	084-01761	    
0000842657-17-000009	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000950123-17-003109	serviceCompanyTransferAgent	1	Wells Fargo India Solutions Private Limited	085-11421	    
0000950123-17-003111	serviceCompanyTransferAgent	1	Wells Fargo, N.A.	085-10133	    
0000950123-17-003113	serviceCompanyTransferAgent	1	Wells Fargo, N.A.	085-10133	    
0000769188-17-000001	serviceCompanyTransferAgent	1	Boston Financial Data Services	084-00896	    
0000920493-17-000005	serviceCompanyTransferAgent	1	Ultimus Fund Solutions, LLC	084-05829	    
0000728889-17-000516	asServiceCompanyTransferAgent	1	OFI Global Asset Management, Inc.	084-06477	    
0000728889-17-000514	serviceCompanyTransferAgent	1	Shareholder Services, Inc.	084-00907	    
0000027048-17-000004	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services, Inc	084-01547	    
0000027048-17-000004	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-17-000004	asServiceCompanyTransferAgent	3	DeAWM Service Company	084-01713	    
0000027048-17-000004	asServiceCompanyTransferAgent	4	State Farm Investment Management Corp	084-00839	    
0000027048-17-000004	asServiceCompanyTransferAgent	5	Transamerica Fund Services, Inc	084-06130	    
0000027048-17-000004	asServiceCompanyTransferAgent	6	American Century Services, LLC	084-01406	    
0000027048-17-000004	asServiceCompanyTransferAgent	7	Morgan Stanley Services Co Inc	084-06270	    
0000027048-17-000004	asServiceCompanyTransferAgent	8	Leaf Financial Corporation	084-05900	    
0000027048-17-000004	asServiceCompanyTransferAgent	9	Pioneer Investment Management Shareholder Services, Inc	084-01359	    
0000027048-17-000004	asServiceCompanyTransferAgent	10	Goldman, Sachs & Co	084-01100	    
0000027048-17-000004	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0000027048-17-000004	serviceCompanyTransferAgent	2	National Financial Data Services, Inc.	084-01078	    
0000027048-17-000004	serviceCompanyTransferAgent	3	DST Worldwide Services India Private Limited	084-06342	    
0000353291-17-000003	serviceCompanyTransferAgent	1	Franklin Templeton International Services (India) Private Limited	084-06303	    
0000353291-17-000003	serviceCompanyTransferAgent	2	Franklin Templeton Investments Poland sp. z o.o.	084-06302	    
0000353291-17-000003	serviceCompanyTransferAgent	3	Franklin Templeton Investment Services GmbH	084-06340	    
0000735407-17-000001	serviceCompanyTransferAgent	1	Continental Stock Transfer & Trust	084-00034	    
0001432532-17-000001	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001451316-17-000001	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0001077223-17-000002	serviceCompanyTransferAgent	1	JP Morgan	085-11399	    
0001432531-17-000001	asServiceCompanyTransferAgent	1	Franklin Templeton Investor Services, LLC	084-01036	    
0000950123-17-003100	asServiceCompanyTransferAgent	1	Tri-Continental Corporation	084-00458	    
0000950123-17-003100	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0001253179-17-000003	serviceCompanyTransferAgent	1	Rydex Fund Services, LLC	084-05475	    
0001145893-17-000002	asServiceCompanyTransferAgent	1	U.S. Bank Trust National Association	085-11299	    
0001145893-17-000002	asServiceCompanyTransferAgent	2	Wells Fargo Bank, N.A.	085-10133	    
0001145893-17-000002	asServiceCompanyTransferAgent	3	BOKF, National Association	085-10438	    
0001145893-17-000002	asServiceCompanyTransferAgent	4	Commerce Bank	085-10700	    
0001145893-17-000002	asServiceCompanyTransferAgent	5	Bank of America, N.A.	085-10189	    
0001022116-17-000002	serviceCompanyTransferAgent	1	U.S. Bank National Association	085-11347	    
0001545615-17-000004	serviceCompanyTransferAgent	1	Continental Stock Transfer & Trust Co	084-00034	    
0000950123-17-003096	serviceCompanyTransferAgent	1	Wells Fargo	085-10133	    
0001511164-17-000129	asServiceCompanyTransferAgent	1	Equity Financial Trust Company	084-01990	    
0001458682-17-000003	asServiceCompanyTransferAgent	1	Jersey Stock Transfer, LLC	084-06457	    
0001458682-17-000003	asServiceCompanyTransferAgent	2	First Guaranty Bank	085-00139	    
0001458682-17-000003	asServiceCompanyTransferAgent	3	The Ohio Valley Bank Company	085-00512	    
0000838927-17-000006	serviceCompanyTransferAgent	1	U. S. BANK NATIONAL ASSOCIATION	085-11347	    
0000838927-17-000005	serviceCompanyTransferAgent	1	U.S.BANK NATIONAL ASSOCIATION	085-11347	    
0001452780-17-000001	asServiceCompanyTransferAgent	1	DST Systems Inc	084-00448	    
0001352156-17-000007	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0000027048-17-000003	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-17-000003	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-17-000003	asServiceCompany	3	DeAWM Service Company	084-01713	222 South Riverside Plaza  Chicago IL 60606
0000027048-17-000003	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington IL 61709
0000027048-17-000003	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0000027048-17-000003	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-17-000003	asServiceCompany	7	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City NJ 07311
0000027048-17-000003	asServiceCompany	8	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia PA 19103
0000027048-17-000003	asServiceCompany	9	Pioneer Investment Management Shareholder Services, Inc	084-01359	60 State Street  Boston MA 02109
0000027048-17-000003	asServiceCompany	10	Goldman, Sachs & Co	084-01100	71 South Wacker Drive Suite 400 Chicago IL 60606
0000027048-17-000003	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Dr  Quincy MA 02169
0000027048-17-000003	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 W 9th St  Kansas City MO 64105
0000027048-17-000003	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-17-000003	serviceCompany	4	DST Worldwide Services India Private Limited	084-06342	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000027048-17-000003	serviceCompany	5	DST Worldwide Services India Private Limited	084-06342	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune K7 411006
0000950123-17-003079	serviceCompany	1	Xerox HR Solutions, LLC (formerly ACS HR Solutions, LLC)	084-06035	485 Lexington Avenue  New York NY 10017
0000950123-17-003079	serviceCompany	2	National Financial Services, LLC	085-05888	499 Washington Blvd. 5th FL Jersey City NJ 07310
0000950123-17-003079	serviceCompany	3	Hewitt Associates LLC	084-01996	100 Half Day Rd  Lincolnshire IL 60069
0000950123-17-003079	serviceCompany	4	LPL Financial LLC	084-05637	4707 Executive Drive  San Diego CA 92121
0000950123-17-003079	serviceCompany	5	The Vanguard Group, Inc.	084-00772	100 Vanguard Blvd.  Malvern PA 19355
0000950123-17-003079	serviceCompany	6	BNY Mellon Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0000950123-17-003079	serviceCompany	7	Valic Retirement Services Co.	084-06057	2929 Allen Parkway L4-01  Houston TX 77109
0000950123-17-003079	serviceCompany	8	Edward D Jones & Co LP	084-01496	12555 Manchester Rd  St. Louis MO 63131
0000950123-17-003079	serviceCompany	9	Fidelity Investments Institutional Operations Co Inc	084-01839	245 Summer Street  Boston MA 02210
0000950123-17-003079	serviceCompany	10	UMB Bank NA	085-10225	1010 Grand Blvd  Kansas City MO 64106
0000950123-17-003079	serviceCompany	11	Wilmington Trust Co	085-05557	1100 North Market Street  Wilmington DE 19890
0000950123-17-003079	serviceCompany	12	Nationwide Fund Management LLC	084-00825	1000 Continental Drive Suite 400 King of Prussia PA 19406
0000950123-17-003079	serviceCompany	13	Wells Fargo Bank NA	085-10133	161 Concord Exchange N. N9100-030 So. Saint Paul MN 55075
0000950123-17-003079	serviceCompany	14	TD Ameritrade Clearing Inc	084-06196	200 South 108th Avenue  Omaha NE 68154
0000838966-17-000001	asServiceCompanyTransferAgent	1	Hancock Bank	085-00191	    
0001096906-17-000197	serviceCompanyTransferAgent	1	Interwest Transfer, Inc.	084-00273	    
0001096906-17-000196	asServiceCompanyTransferAgent	1	Progressive Transfer Corp.	084-01335	    
0000831495-17-000008	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000831495-17-000007	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001418054-17-000006	serviceCompanyTransferAgent	1	State Street Bank and Trust Company	085-05003	    
0001073944-17-000006	asServiceCompanyTransferAgent	1	JD Clark & Co Inc	084-06025	    
0001073944-17-000006	asServiceCompanyTransferAgent	2	SEI Institutional Transfer Agent	084-06349	    
0001073944-17-000006	serviceCompanyTransferAgent	1	JD Clark & Co Inc	084-06025	    
0000067590-17-000213	serviceCompanyTransferAgent	1	Xerox HR Solutions LLC (formerly ACS HR Solutions, LLC)	084-06035	    
0000067590-17-000213	serviceCompanyTransferAgent	2	National Financial Services LLC	084-05888	    
0000067590-17-000213	serviceCompanyTransferAgent	3	Hewitt Associates LLC	084-01996	    
