ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000898432-11-001460	asServiceCompanyTransferAgent	41	Northern Trust Co.	085-05127	    
0000898432-11-001460	asServiceCompanyTransferAgent	42	SEI Institutional Transfer Agent, Inc.	084-06349	    
0000898432-11-001460	asServiceCompanyTransferAgent	43	Manning & Napier Advisors, Inc.	084-01344	    
0000898432-11-001460	asServiceCompanyTransferAgent	44	Columbia Management Investor Services Corp	084-05685	    
0000898432-11-001459	asServiceCompany	1	Alliance Bernstein Global Investor Services, Inc.	084-01187	500 Plaza Drive  Secaucas  07094
0000898432-11-001459	asServiceCompany	2	American Century Services Corporation	084-01406	4500 Main Street  Kansas City  64111
0000898432-11-001459	asServiceCompany	3	American Funds Service Company	084-00316	135 State College Boulevard  Brea  92621
0000898432-11-001459	asServiceCompany	4	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000898432-11-001459	asServiceCompany	5	JP Morgan Investor Services Company	085-11374	73 Tremont Avenue  Boston  02108
0000898432-11-001459	asServiceCompany	6	Dreyfus Transfer, Inc.	085-11312	1 American Express Plaza  Providence  02903
0000898432-11-001459	asServiceCompany	7	DST Systems, Inc.	084-00448	210 West 10th Street  Kansas City  64105
0000898432-11-001459	asServiceCompany	8	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  01752
0000898432-11-001459	asServiceCompany	9	US Bancorp Fund Services LLC	085-11357	615 East Wisconsin Avenue  Milwaukee  53202
0000898432-11-001459	asServiceCompany	10	Frank Russell Investment Management Company	084-01626	909 A Street  Tacoma  98402
0000898432-11-001459	asServiceCompany	11	Franklin Templeton Investor Services LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000898432-11-001459	asServiceCompany	12	Harbor Transfer, Inc.	084-05901	One Seagate  Toledo  43666
0000898432-11-001459	asServiceCompany	13	Hartford Investor Services Company, LLC	084-05882	200 Hopmeadow Street  Simsbury  06089
0000898432-11-001459	asServiceCompany	14	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston  02116
0000898432-11-001459	asServiceCompany	15	DWS Investments Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000898432-11-001459	asServiceCompany	16	Mellon Bank, N.A.	085-10089	1 Mellon Bank Center  Pittsburgh  15258
0000898432-11-001459	asServiceCompany	17	MFS Service Center, Inc.	084-01316	500 Boylston Street  Boston  02116
0000898432-11-001459	asServiceCompany	18	Mutual Funds Service Company	084-01441	6000 Memorial Drive  Dublin  43017
0000898432-11-001459	asServiceCompany	19	OppenheimerFunds, Inc.	084-01562	6803 South Tucson Way  Centennial  80112
0000898432-11-001459	asServiceCompany	20	BNY Mellon Investment Servicing	084-01761	4400 Computer Drive  Westborough  01581
0000898432-11-001459	asServiceCompany	21	Putnam Fiduciary Trust Company	085-00747	One Post Office Square  Boston  02109
0000898432-11-001459	asServiceCompany	22	Shareholder Services, Inc.	084-00907	6803 South Tucson Way  Centennial  80112
0000898432-11-001459	asServiceCompany	23	State Street Bank & Trust Company	085-05003	1200 Crown Colony Drive  Quincy  02169
0000898432-11-001459	asServiceCompany	24	T. Rowe Price Services, Inc.	084-01079	4515 Painters Mill Road  Owings Mills  21117
0000898432-11-001459	asServiceCompany	25	USAA Transfer Agency Company	084-01197	9800 Fredericksburg Road  San Antonio  78288
0000898432-11-001459	asServiceCompany	26	National Financial Data Services, Inc.	084-01078	330 West 9th Street  Kansas City  64105
0000898432-11-001459	asServiceCompany	27	Fidelity Service Company, Inc.	084-05679	200 Seaport Boulevard  Boston  02210
0000898432-11-001459	asServiceCompany	28	Goldman Sachs & Co.	084-01100	71 South Wacker Drive Suite 500 Chicago  60606
0000898432-11-001459	asServiceCompany	29	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000898432-11-001459	asServiceCompany	30	UMB Fund Services Inc.	084-05792	803 West Michigan Street Suite A Milwaukee  53233
0000898432-11-001459	asServiceCompany	31	JPMorgan Chase Bank NA	085-11399	4 New York Plaza  New York  10004
0000898432-11-001459	asServiceCompany	32	Janus Services LLC	084-06024	720 Colorado Boulevard  Denver  80206
0000898432-11-001459	asServiceCompany	33	Pioneer Investment Management Shareholder Services, Inc.	084-01359	60 State Street  Boston  02109
0000898432-11-001459	asServiceCompany	34	Bank of New York/Mellon	085-05006	101 Barclay St  New York  10286
0000898432-11-001459	asServiceCompany	35	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000898432-11-001459	asServiceCompany	36	Prudential Mutual Fund Services LLC	084-05681	100 Mulberry Street Gateway Center III 10th Floor Newark  07102
0000898432-11-001459	asServiceCompany	37	Citi Fund Services of Ohio	085-011408	3435 Stelzer Road  Columbus  43219
0000898432-11-001459	asServiceCompany	38	Mellon Investor Services LLC	084-05579	Newport Office Center VII 480 Washington Boulevard Jersey City  07310
0000898432-11-001459	asServiceCompany	39	Waddell & Reed Services Company	084-01062	6301 Glenwood  Overland Park  66202
0000898432-11-001459	asServiceCompany	40	Northern Trust Co.	085-05127	801 S. Canal St.  Chicago  60607
0000898432-11-001459	asServiceCompany	41	SEI Institutional Transfer Agent, Inc.	084-06349	1 Freedom Valley Drive  Oaks  19456
0000898432-11-001459	asServiceCompany	42	Manning & Napier Advisors, Inc.	084-01344	290 Woodcliff Drive  Fairport  14450
0000898432-11-001459	asServiceCompany	43	Columbia Management Investor Services Corp.	084-05685	225 Franklin Street, 25th Floor BX25-10319 Boston  02110
0000027048-11-000006	asServiceCompany	1	Thrivent Financial Investor Services Inc.	084-01547	4321 N Ballard Rd  Appleton  54919
0000027048-11-000006	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000027048-11-000006	asServiceCompany	3	DWS Investments Service Company	084-01713	222 South Riverside Plaza  Chicago  60606
0000027048-11-000006	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington  61709
0000027048-11-000006	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	AEGON Purchase Processing 570 Carillon Parkway St Petersburg  33716
0000027048-11-000006	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000027048-11-000006	asServiceCompany	7	Hartford Administrative Services Company	084-00353	500 Bielenberg Drive  Woodbury  55125
0000027048-11-000006	asServiceCompany	8	Morgan Stanley Services Co Inc	084-06270	Harborside Financial Center Plaza Two, Third Floor Jersey City  07311
0000027048-11-000006	asServiceCompany	9	Leaf Financial Corporation	084-05900	1845 Walnut St Ste 100 Philadelphia  19103
0000027048-11-000006	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000027048-11-000006	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 west 9th Street  Kansas City  64105
0000027048-11-000006	serviceCompany	3	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad  500032
0001352156-11-000008	asServiceCompany	1	Reich & Tang Services, Inc.	084-02007	600 Fifth Avenue  New York  10020
0001352156-11-000008	serviceCompany	1	Boston Financial Data Services	084-00896	2000 Crown Colony Drive  Quincy  02169
0001352156-11-000008	serviceCompany	2	DST Systems, Inc.	084-00448	1055 Broadway  Kansas City  64105
0001242588-11-000007	asServiceCompany	1	DST Systems Inc.	084-00448	210 W 10th St  Kansas City  64105
0001455353-11-000003	serviceCompany	1	DIRECT TRANSFER LLC	084-06338	500 PERIMETER PARK DRIVE STE D MORRISVILLE  27560
0000849542-11-000007	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-11-000007	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-11-000007	asServiceCompany	3	Manning & Napier Advisors, LLC.	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-11-000007	asServiceCompany	4	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio  78288
0000849542-11-000007	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0000849542-11-000007	asServiceCompany	6	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan  00936
0000849542-11-000007	asServiceCompany	7	VP Distributors, Inc.	084-05491	101 Munson Street, Ste 104  Greenfield  01301
0000849542-11-000007	asServiceCompany	8	Delaware Service Company, Inc.	084-01640	2005 Market Street  Philadelphia  19103
0000849542-11-000007	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-11-000007	serviceCompany	2	Mellon Investor Services LLC	084-05579	Newport Office Center VII 480 Washington Boulevard Jersey City  07310
0001140361-11-056554	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000216108-11-000002	serviceCompany	1	JP Morgan Chase Bank NA	085-11399	One Beacon Street 18th Floor Boston  02108
0001018490-11-000023	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3220  New York  10005-2836
0001413398-11-000013	serviceCompany	1	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000915794-11-000009	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000854922-11-000008	asServiceCompanyTransferAgent	1	The Bank of New York Mellon Trust Company, National Association	085-11396	    
0000854922-11-000008	asServiceCompanyTransferAgent	2	BNY Mellon Trust of Delaware	085-00868	    
0000854922-11-000008	asServiceCompanyTransferAgent	3	BNY Mellon Trust Company of Illinois	085-05527	    
0000854922-11-000008	serviceCompanyTransferAgent	1	Mellon Investor Services	084-05579	    
0001277690-11-000017	serviceCompany	1	Mellon Investor Services LLC	084-05579	Newport Office Centre VII 480 Washington Boulevard Jersey City  07310
0001277690-11-000017	serviceCompany	2	Canadian Stock Transfer Company, Inc.	084-06416	320 Bay Street  Toronto  M5H 4A6
0001354488-11-004573	asServiceCompany	1	West Coast Stock Transfer Inc	084-06347	2010 HANCOCK STREET STE. A San Diego  92110
0001018490-11-000021	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3220  New York  10005-2836
0000854922-11-000007	asServiceCompanyTransferAgent	1	BNY Mellon Trust Co. N.A.	085-11396	    
0000854922-11-000007	asServiceCompanyTransferAgent	2	BNY Mellon Trust of Delaware	085-00868	    
0000854922-11-000007	asServiceCompanyTransferAgent	3	BNY Mellon Trust of Illinois	085-05527	    
0000854922-11-000007	serviceCompanyTransferAgent	1	Mellon Investor Services	084-05579	    
0000862124-11-000016	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-11-000016	serviceCompany	1	National Financial Services, LLC	084-05888	1000 Plaza 5  Jersey City  07311
0000862124-11-000016	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0001133702-11-000010	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	82 Devonshire Street  Boston  02109
0001419454-11-000016	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	82 Devonshire Street  Boston  02109
0000275143-11-000010	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000275143-11-000010	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-11-000010	asServiceCompany	3	NYLIM Service Company LLC	084-05844	169 Lackwanna Avenue  Parsippany  07054
0000275143-11-000010	asServiceCompany	4	Dreyfus Transfer, Inc.	085-11312	1 American Express Plaza  Providence  02903
0000275143-11-000010	asServiceCompany	5	Columbia Management Investment Services Corp.	084-05685	One Financial Center  Boston  02111
0000275143-11-000010	asServiceCompany	6	Principal Shareholder Services, Inc.	084-05657	1100 Investment Boulevard Suite 200 El Dorado Hills  95762
0000275143-11-000010	asServiceCompany	7	Pioneer Investment Management Shareholder Services, Inc.	084-01359	60 State Street  Boston  02109
0000275143-11-000010	asServiceCompany	8	MFS Service Center, Inc.	084-01316	500 Boylston Street  Boston  02116
0000275143-11-000010	asServiceCompany	9	Sentinel Administrative Services, Inc.	084-06175	One National Life Drive  Montpelier  05604
0000275143-11-000010	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-11-000010	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 W. 9th Street  Kansas City  64105
0001035449-11-000713	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0001242588-11-000004	asServiceCompany	1	DST Systems Inc.	084-00448	210 W 10th St  Kansas City  64105
0001452780-11-000007	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City  64105
0001511164-11-000087	asServiceCompany	1	Equity Financial Trust Company	084-01990	200 University Avenue Suite 400 Toronto  M5H 4H1
0001432531-11-000007	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0001283467-11-000005	serviceCompany	1	BNY Trust Company of Canada/ Bank of New York	085-05006	Suite 1101 - 4 King Street West  Toronto  M5H 1B6
0001283467-11-000005	serviceCompany	2	Continental Stock Transfer and Trust Company	084-00034	17 Battery Place  New York  10004
0001283467-11-000005	serviceCompany	3	Registrar and Transfer Company	084-00436	10 Commerce Drive  Cranford  07016
