ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001039876-07-000030	asServiceCompany	1	Van Kampen Investor Services Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0001039876-07-000030	serviceCompany	1	Van Kampen Investor Services Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0000828403-07-000042	asServiceCompany	1	Morgan Stanley Trust	084-05710	34 Exchange Place - Harborside Financial Plaza II Jersey City  07311-3977
0000828403-07-000042	serviceCompany	1	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000828403-07-000042	serviceCompany	2	Morgan Stanley Trust	084-05710	Harborside Financial Center Plaza II Jersey City  07311-3977
0000828403-07-000042	serviceCompany	3	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000828403-07-000042	serviceCompany	4	Planmember Services Corp.	084-05822	1160 Eugenia Place  Carpinteria  93013
0000828403-07-000042	serviceCompany	5	Computershare Shareholder Services Inc	084-05925	250 Royall Street  Canton  02021
0001178677-07-000005	serviceCompanyTransferAgent	1	The Bank of New York	085-05006	    
0001202048-07-000012	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000735236-07-000005	serviceCompany	1	National City Bank	085-10092	629 Euclid Avenue Suite 635 Cleveland  44114
0001133702-07-000013	asServiceCompany	1	Fidelity Service Company, Inc.	084-05679	200 Seaport Boulevard  Boston  02210
0001133702-07-000013	asServiceCompany	2	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0000862124-07-000010	asServiceCompany	1	Fidelity Service Company, Inc	084-05679	200 Seaport Boulevard  Boston  02210
0000862124-07-000010	asServiceCompany	2	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-07-000010	serviceCompany	1	Fidelity Service Company, Inc.	084-05679	200 Seaport Boulevard  Boston  02210
0000862124-07-000010	serviceCompany	2	National Financial Services, LLC	084-05888	200 Liberty Street  New York  10281
0001035449-07-000662	asServiceCompany	1	Oppenheimer Funds Services	084-01562	3410 S. Galena Street  Denver  80231
0001418054-07-000003	serviceCompany	1	Boston Financial Data Services, a division of State Street Bank and Trust	084-00896	2 Heritage Drive  North Quincy  02171
0000810417-07-000017	asServiceCompany	1	Federated Shareholder Services Company	084-01496	5800 Corporate Drive  Pittsburgh  15237
0001049957-07-000005	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001050311-07-000006	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0001050311-07-000006	serviceCompanyTransferAgent	2	Old Mutual Shareholder Services, Inc.	084-05735	    
0000828403-07-000040	asServiceCompany	1	Morgan Stanley Trust	084-05710	34 Exchange Place - Harborside Financial Plaza II Jersey City  07311-3977
