ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001144204-13-018788	dividendReinvDirectPurchasePlan								
0001144204-13-018788	currentAgent								
0001144204-13-018788	directRegistrationSystem								
0001144204-13-018788	dividendAndInterest								
0001144204-13-018788	transNotMaintMasterSecHolder								
0001144204-13-018788	priorAgent								
0001144204-13-018788	securityHolderAccounts								
0001144204-13-018788	transMaintainMasterSecHolder								
0001144204-13-018788	notTransMaintMasterSecHolder								
0000950123-13-001939	currentAgent							0	0.0
0000950123-13-001939	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-13-001939	transMaintainMasterSecHolder	0.0	0.0	1.0	0.0	0.0	0.0		
0000950123-13-001939	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000950123-13-001939	directRegistrationSystem							0	
0000950123-13-001939	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-13-001939	dividendReinvDirectPurchasePlan							1	
0000950123-13-001939	dividendAndInterest							1	36715924.0
0000950123-13-001939	priorAgent							0	0.0
0001085284-13-000001	dividendReinvDirectPurchasePlan								
0001085284-13-000001	transNotMaintMasterSecHolder								
0001085284-13-000001	transMaintainMasterSecHolder								
0001085284-13-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001085284-13-000001	priorAgent								
0001085284-13-000001	notTransMaintMasterSecHolder								
0001085284-13-000001	currentAgent								
0001085284-13-000001	directRegistrationSystem								
0001085284-13-000001	dividendAndInterest								
0000049824-13-000001	directRegistrationSystem							42	
0000049824-13-000001	dividendReinvDirectPurchasePlan							15	
0000049824-13-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000049824-13-000001	priorAgent							0	0.0
0000049824-13-000001	securityHolderAccounts	99.5	0.5	0.0	0.0	0.0	0.0		
0000049824-13-000001	transMaintainMasterSecHolder	172.0	4.0	0.0	0.0	0.0	0.0		
0000049824-13-000001	transNotMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000049824-13-000001	currentAgent							0	0.0
0000049824-13-000001	dividendAndInterest							108	141690558.16
0000734713-13-000013	transNotMaintMasterSecHolder								
0000734713-13-000013	currentAgent								
0000734713-13-000013	directRegistrationSystem								
0000734713-13-000013	dividendAndInterest								
0000734713-13-000013	transMaintainMasterSecHolder								
0000734713-13-000013	notTransMaintMasterSecHolder								
0000734713-13-000013	priorAgent								
0000734713-13-000013	securityHolderAccounts								
0000734713-13-000013	dividendReinvDirectPurchasePlan								
0000950123-13-001935	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000950123-13-001935	priorAgent								
0000950123-13-001935	notTransMaintMasterSecHolder								
0000950123-13-001935	dividendReinvDirectPurchasePlan								
0000950123-13-001935	dividendAndInterest								
0000950123-13-001935	directRegistrationSystem								
0000950123-13-001935	currentAgent								
0000950123-13-001935	transMaintainMasterSecHolder								
0000950123-13-001935	transNotMaintMasterSecHolder								
0000950123-13-001934	transMaintainMasterSecHolder	2557.0	111.0	0.0	14.0	99.0	42.0		
0000950123-13-001934	securityHolderAccounts	97.0	1.0	0.0	0.0	1.0	1.0		
0000950123-13-001934	priorAgent							6	276684.0
0000950123-13-001934	notTransMaintMasterSecHolder	448.0	0.0	0.0	0.0	0.0	0.0		
0000950123-13-001934	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-13-001934	dividendAndInterest							148285	166207675192.83
0000950123-13-001934	directRegistrationSystem							730	
0000950123-13-001934	currentAgent							6	32055.0
0000950123-13-001934	dividendReinvDirectPurchasePlan							609	
