ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000352083-08-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000352083-08-000002	priorAgent							0	0.0
0000352083-08-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000352083-08-000002	dividendReinvDirectPurchasePlan							0	
0000352083-08-000002	transNotMaintMasterSecHolder	2.0	0.0	0.0	0.0	0.0	0.0		
0000352083-08-000002	directRegistrationSystem							0	
0000352083-08-000002	currentAgent							0	0.0
0000352083-08-000002	transMaintainMasterSecHolder	188.0	0.0	0.0	0.0	0.0	0.0		
0000352083-08-000002	dividendAndInterest							0	0.0
0000950144-08-002480	transNotMaintMasterSecHolder								
0000950144-08-002480	transMaintainMasterSecHolder								
0000950144-08-002480	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000950144-08-002480	priorAgent								
0000950144-08-002480	notTransMaintMasterSecHolder								
0000950144-08-002480	dividendReinvDirectPurchasePlan								
0000950144-08-002480	dividendAndInterest								
0000950144-08-002480	directRegistrationSystem								
0000950144-08-002480	currentAgent								
0001380486-08-000005	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001380486-08-000005	priorAgent								
0001380486-08-000005	notTransMaintMasterSecHolder								
0001380486-08-000005	dividendReinvDirectPurchasePlan								
0001380486-08-000005	transNotMaintMasterSecHolder								
0001380486-08-000005	directRegistrationSystem								
0001380486-08-000005	currentAgent								
0001380486-08-000005	transMaintainMasterSecHolder								
0001380486-08-000005	dividendAndInterest								
0001254834-08-000003	transNotMaintMasterSecHolder								
0001254834-08-000003	transMaintainMasterSecHolder								
0001254834-08-000003	securityHolderAccounts								
0001254834-08-000003	priorAgent								
0001254834-08-000003	notTransMaintMasterSecHolder								
0001254834-08-000003	dividendReinvDirectPurchasePlan								
0001254834-08-000003	dividendAndInterest								
0001254834-08-000003	directRegistrationSystem								
0001254834-08-000003	currentAgent								
0001179706-08-000032	currentAgent								
0001179706-08-000032	directRegistrationSystem								
0001179706-08-000032	dividendAndInterest								
0001179706-08-000032	dividendReinvDirectPurchasePlan								
0001179706-08-000032	transNotMaintMasterSecHolder								
0001179706-08-000032	priorAgent								
0001179706-08-000032	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	100.0		
0001179706-08-000032	transMaintainMasterSecHolder								
0001179706-08-000032	notTransMaintMasterSecHolder								
0000838927-08-000001	currentAgent							0	0.0
0000838927-08-000001	directRegistrationSystem							0	
0000838927-08-000001	dividendAndInterest							21194	49518025500.87
0000838927-08-000001	dividendReinvDirectPurchasePlan							0	
0000838927-08-000001	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000838927-08-000001	priorAgent							0	0.0
0000838927-08-000001	securityHolderAccounts	0.0	2.0	0.0	0.0	9.0	89.0		
0000838927-08-000001	transMaintainMasterSecHolder	0.0	26.0	0.0	0.0	284.0	24948.0		
0000838927-08-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000022	currentAgent							0	0.0
0000823579-08-000022	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000022	transMaintainMasterSecHolder	447.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000022	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000022	priorAgent							0	0.0
0000823579-08-000022	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000022	dividendReinvDirectPurchasePlan							0	
0000823579-08-000022	dividendAndInterest							0	0.0
0000823579-08-000022	directRegistrationSystem							0	
0000823579-08-000021	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000021	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000021	transMaintainMasterSecHolder	228.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000021	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000823579-08-000021	dividendReinvDirectPurchasePlan							0	
0000823579-08-000021	currentAgent							0	0.0
0000823579-08-000021	directRegistrationSystem							0	
0000823579-08-000021	dividendAndInterest							1	5102755.19
0000823579-08-000021	priorAgent							0	0.0
