ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000950123-16-015570	serviceCompany	14	Wells Fargo Bank NA	085-10133	161 Concord Exchange N. N9100-030 So. Saint Paul  55075
0000950123-16-015570	serviceCompany	15	TD Ameritrade Clearing Inc	084-06196	200 South 108th Avenue  Omaha  68154
0000276398-16-000007	asServiceCompanyTransferAgent	1	OFI Global Asset Management, Inc.	084-06477	    
0001558234-16-000003	serviceCompanyTransferAgent	1	Shareholder Services Inc.	084-00907	    
0001169743-16-000028	asServiceCompanyTransferAgent	1	UMB Fund Services, Inc.	084-05792	    
0001169743-16-000028	serviceCompanyTransferAgent	1	UMB Fund Services, Inc.	084-05792	    
0000737074-16-000008	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000733598-16-000004	asServiceCompanyTransferAgent	1	U.S. Bancorp Fund Services, LLC	085-11357	    
0001073944-16-000013	asServiceCompanyTransferAgent	1	JD Clark & Co, Inc.	084-06025	    
0001073944-16-000013	asServiceCompanyTransferAgent	2	SEI Institutional Transfer Agent, Inc.	084-06349	    
0001073944-16-000013	serviceCompanyTransferAgent	1	JD Clark & Co, Inc.	084-06025	    
0000019617-16-000917	asServiceCompanyTransferAgent	1	Vantagepoints Transfer Agents, LLC	084-05796	    
0000019617-16-000917	serviceCompanyTransferAgent	1	Wells Fargo Bank, NA	085-10133	    
0000019617-16-000917	serviceCompanyTransferAgent	2	Bank of New York	085-11396	    
0000019617-16-000917	serviceCompanyTransferAgent	3	U.S. Bancorp	085-11357	    
0000838141-16-000006	serviceCompanyTransferAgent	1	Huntington Nation Bank/OH/TA	085-10275	    
0000721748-16-001098	serviceCompanyTransferAgent	1	Continental Stock Transfer	084-00034	    
0000027048-16-000009	asServiceCompanyTransferAgent	1	Thrivent Financial Investor Services, Inc.	084-01547	    
0000027048-16-000009	asServiceCompanyTransferAgent	2	State Street Bank & Trust Company	085-05003	    
0000027048-16-000009	asServiceCompanyTransferAgent	3	DeAWM Service Company	084-01713	    
0000027048-16-000009	asServiceCompanyTransferAgent	4	State Farm Investment Management Corp	084-00839	    
0000027048-16-000009	asServiceCompanyTransferAgent	5	Transamerica Fund Services, Inc.	084-06130	    
0000027048-16-000009	asServiceCompanyTransferAgent	6	American Century Services, LLC	084-01406	    
0000027048-16-000009	asServiceCompanyTransferAgent	7	Morgan Stanley Services Co Inc.	084-06270	    
0000027048-16-000009	asServiceCompanyTransferAgent	8	Leaf Financial Corporation	084-05900	    
0000027048-16-000009	asServiceCompanyTransferAgent	9	American National Stock Transfer, LLC	084-06479	    
0000027048-16-000009	asServiceCompanyTransferAgent	10	Pioneer Investment Management Shareholder Services, Inc.	084-01359	    
0000027048-16-000009	serviceCompanyTransferAgent	1	Boston Financial Data Services, Inc.	084-00896	    
0000027048-16-000009	serviceCompanyTransferAgent	2	National Financial Data Services, Inc.	084-01078	    
0000027048-16-000009	serviceCompanyTransferAgent	3	DST Worldwide Services India Private Limited	084-06342	    
0001178677-16-000004	serviceCompanyTransferAgent	1	The Bank of New York Mellon	085-05006	    
0001146032-16-000008	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0001354488-16-006723	asServiceCompanyTransferAgent	1	West Coast Stock Transfer Inc.	084-06347	    
0001354488-16-006723	asServiceCompanyTransferAgent	2	Web Stock Transfer Agency Inc.	084-06451	    
0001354488-16-006723	asServiceCompanyTransferAgent	3	Mountain Share Transfer, LLC	084-05790	    
0001354488-16-006723	asServiceCompanyTransferAgent	4	GLOBEX TRANSFER, LLC	084-06307	    
0001354488-16-006723	asServiceCompanyTransferAgent	5	American Registrar & Transfer Co.	084-00403	    
0001354488-16-006723	asServiceCompanyTransferAgent	6	PREMIER STOCK TRANSFER LLC	084-06518	    
0000067590-16-001696	serviceCompanyTransferAgent	1	Xerox HR Solutions LLC (formerly ACS HR Solutions, LLC)	084-06035	    
0000067590-16-001696	serviceCompanyTransferAgent	2	National Financial Services LLC	084-05888	    
0000067590-16-001696	serviceCompanyTransferAgent	3	Hewitt Associates LLC	084-01996	    
0000067590-16-001696	serviceCompanyTransferAgent	4	LPL Financial LLC	084-05637	    
0000067590-16-001696	serviceCompanyTransferAgent	5	Vanguard Group Inc.	084-00772	    
0000067590-16-001696	serviceCompanyTransferAgent	6	Valic Retirement Services Co	084-06057	    
0000067590-16-001696	serviceCompanyTransferAgent	7	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0000067590-16-001696	serviceCompanyTransferAgent	8	Edward D Jones & Co LP	084-01496	    
0000067590-16-001696	serviceCompanyTransferAgent	9	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000067590-16-001696	serviceCompanyTransferAgent	10	Marshall & Ilsley Trust Co National Association	085-11354	    
0000067590-16-001696	serviceCompanyTransferAgent	11	UMB Bank NA	085-10225	    
0000067590-16-001696	serviceCompanyTransferAgent	12	Wilmington Trust Co	085-05557	    
0000067590-16-001696	serviceCompanyTransferAgent	13	Nationwide Fund Management LLC	084-00825	    
0000067590-16-001696	serviceCompanyTransferAgent	14	Wells Fargo Bank NA	085-10133	    
0000067590-16-001696	serviceCompanyTransferAgent	15	TD Ameritrade Clearing Inc	084-06196	    
0001077455-16-000002	asServiceCompanyTransferAgent	1	American Funds	084-05504	    
0000839196-16-000003	asServiceCompanyTransferAgent	1	Amegy Bank National Association	085-11411	    
0001144204-16-090511	serviceCompanyTransferAgent	1	WORLDWIDE STOCK TRANSFER LLC	084-06153	    
0000896852-16-000019	asServiceCompanyTransferAgent	1	Invesco Investment Services Inc	084-05432	    
0001308973-16-000006	serviceCompanyTransferAgent	1	BFDS, Inc.	084-00896	    
0001308973-16-000006	serviceCompanyTransferAgent	2	DST, Inc.	084-00448	    
0000067590-16-001694	serviceCompanyTransferAgent	1	Xerox HR Solutions LLC (formerly ACS HR Solutions, LLC)	084-06035	    
0000067590-16-001694	serviceCompanyTransferAgent	2	National Financial Services LLC	084-05888	    
0000067590-16-001694	serviceCompanyTransferAgent	3	Hewitt Associates LLC	084-01996	    
0000067590-16-001694	serviceCompanyTransferAgent	4	LPL Financial LLC	084-05637	    
0000067590-16-001694	serviceCompanyTransferAgent	5	Vanguard Group Inc.	084-00772	    
0000067590-16-001694	serviceCompanyTransferAgent	6	Valic Retirement Services Co	084-06057	    
0000067590-16-001694	serviceCompanyTransferAgent	7	BNY Mellon Investment Servicing (US) Inc	084-01761	    
0000067590-16-001694	serviceCompanyTransferAgent	8	Edward D Jones & Co LP	084-01496	    
0000067590-16-001694	serviceCompanyTransferAgent	9	Fidelity Investments Institutional Operations Co Inc	084-01839	    
0000067590-16-001694	serviceCompanyTransferAgent	10	Marshall & Ilsley Trust Co National Association	085-11354	    
0000067590-16-001694	serviceCompanyTransferAgent	11	UMB Bank NA	085-10225	    
0000067590-16-001694	serviceCompanyTransferAgent	12	Wilmington Trust Co	085-05557	    
0000067590-16-001694	serviceCompanyTransferAgent	13	Nationwide Fund Management LLC	084-00825	    
0000067590-16-001694	serviceCompanyTransferAgent	14	Wells Fargo Bank NA	085-10133	    
0000067590-16-001694	serviceCompanyTransferAgent	15	TD Ameritrade Clearing Inc	084-06196	    
0000735407-16-000002	serviceCompanyTransferAgent	1	Continental Stock Transfer & Trust	084-00034	    
0001451217-16-000004	serviceCompanyTransferAgent	1	UMB Funds Services, Inc.	084-05792	    
0000838927-16-000010	serviceCompanyTransferAgent	1	U.S. BANK NATIONAL ASSOCIATION	085-11347	    
0001096906-16-001476	asServiceCompanyTransferAgent	1	Progressive Transfer Corp.	084-01335	    
0001096906-16-001475	serviceCompanyTransferAgent	1	Interwest Transfer., Inc.	084-00273	    
0001354488-16-006692	serviceCompanyTransferAgent	1	Direct Transfer, LLC.	084-06338	    
0001474589-16-000008	serviceCompanyTransferAgent	1	FIS Investor Services LLC	084-06522	    
0000735286-16-000018	asServiceCompanyTransferAgent	1	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES, LLC	084-06488	    
0001603694-16-000004	serviceCompanyTransferAgent	1	CLEAR TRUST LLC	084-06351	    
0001506388-16-000004	asServiceCompanyTransferAgent	1	Aflac Incorporated	084-00501	    
0001419454-16-000013	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	    
0001133702-16-000008	asServiceCompanyTransferAgent	1	Fidelity Investments Institutional Operations Company, Inc	084-01839	    
0000862124-16-000017	asServiceCompanyTransferAgent	1	Citbank N.A	085-10232	    
0000862124-16-000017	serviceCompanyTransferAgent	1	National Financial Services LLC	084-05888	    
0000862124-16-000017	serviceCompanyTransferAgent	2	Fidelity Business Services India Private Limited	084-06287	    
0000940394-16-002246	asServiceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000838966-16-000002	asServiceCompanyTransferAgent	1	Hancock Bank	085-00191	    
0000854922-16-000005	asServiceCompanyTransferAgent	1	The Bank of New York Trust Company NA	085-11396	    
0000854922-16-000005	asServiceCompanyTransferAgent	2	BNY Mellon Trust of Delaware	085-00868	    
0000854922-16-000005	asServiceCompanyTransferAgent	3	BNY Mellon Trust Company of Illinois	085-05527	    
0000854922-16-000005	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000854922-16-000005	serviceCompanyTransferAgent	2	Computershare Inc.	084-05925	    
0000854922-16-000005	serviceCompanyTransferAgent	3	BNY Mellon International Operations (India) Private Limited	084-06496	    
0000810704-16-000010	asServiceCompanyTransferAgent	1	PIONEER INVESTMENT MANAGEMENT SHAREHOLDER SERVICES INC	084-01359	    
0000810704-16-000010	asServiceCompanyTransferAgent	2	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000810704-16-000010	asServiceCompanyTransferAgent	3	American Century Services, LLC	084-01406	    
0000810704-16-000010	asServiceCompanyTransferAgent	4	Invesco Investment Services Inc.	084-05432	    
0000810704-16-000010	asServiceCompanyTransferAgent	5	Franklin Templeton Investor Services, LLC	084-01036	    
0000810704-16-000010	serviceCompanyTransferAgent	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0000810704-16-000009	asServiceCompany	1	BNY Mellon Investments Servicing (US) Inc. fka PNC Global Investment Services, Inc.	084-01761	400 Bellevue Parkway  Wilmington  19809
0000810704-16-000009	asServiceCompany	2	Pioneer Investment Management Shareholder Services	084-01359	60 State Street  Boston  02109
0000810704-16-000009	asServiceCompany	3	American Century Services, LLC	084-01406	4500 Main Street  Kansas City  64111
0000810704-16-000009	asServiceCompany	4	Invesco Investment Services Inc	084-05432	11 Greenway Plaza Ste. 100  Houston  77046
0000810704-16-000009	asServiceCompany	5	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000737074-16-000007	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Dr.  Westborough  01581
0001474589-16-000006	serviceCompany	1	FIS Investor Services LLC	084-06522	680 East Swedesford Road  Wayne  19087
0000788603-16-000015	asServiceCompanyTransferAgent	1	State Street Bank and Trust Company	085-05003	    
0000275143-16-000019	asServiceCompanyTransferAgent	1	State Street Bank and Trust Company	085-05003	    
0000788603-16-000015	asServiceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000275143-16-000019	asServiceCompanyTransferAgent	2	DST Systems, Inc.	084-00448	    
0000788603-16-000015	asServiceCompanyTransferAgent	3	Boston Financial Data Services, Inc.	084-00896	    
0000275143-16-000019	asServiceCompanyTransferAgent	3	NYLIM Service Company LLC	084-05844	    
0000275143-16-000019	asServiceCompanyTransferAgent	4	Columbia Management Investment Services Corp.	084-05685	    
0000788603-16-000015	asServiceCompanyTransferAgent	4	Goldman Sachs & Co.	084-00110	    
0000275143-16-000019	asServiceCompanyTransferAgent	5	Principal Shareholder Services, Inc.	084-05657	    
0000788603-16-000015	asServiceCompanyTransferAgent	5	Wallace R. Weitz & Company	084-01858	    
0000275143-16-000019	asServiceCompanyTransferAgent	6	MFS Service Center, Inc.	084-01316	    
0000275143-16-000019	asServiceCompanyTransferAgent	7	Transamerica Fund Services, Inc.	084-06130	    
0000275143-16-000019	asServiceCompanyTransferAgent	8	John Hancock Signature Services, Inc.	084-01885	    
0000275143-16-000019	asServiceCompanyTransferAgent	9	Hartford Administrative Services Company	084-00353	    
0000275143-16-000019	asServiceCompanyTransferAgent	10	Citibank, N.A.	085-10232	    
0000275143-16-000019	asServiceCompanyTransferAgent	11	Sentinel Administrative Services, Inc.	084-06175	    
0000275143-16-000019	asServiceCompanyTransferAgent	12	Pioneer Investment Management Shareholder Services, Inc.	084-01359	    
0000788603-16-000015	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000275143-16-000019	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000788603-16-000015	serviceCompanyTransferAgent	2	Boston Financial Data Services, Inc.	084-00896	    
0000275143-16-000019	serviceCompanyTransferAgent	2	National Financial Data Services, Inc.	084-01078	    
0000842657-16-000034	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City  64105
0001018490-16-000032	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3712  New York  10005-2836
0000838155-16-000010	serviceCompanyTransferAgent	1	Wilmington Trust Company	085-05557	    
0001604325-16-000005	serviceCompanyTransferAgent	1	Wilmington Trust Company	085-05557	    
0001458661-16-000011	asServiceCompanyTransferAgent	1	Wilmington Trust, National Association	085-11422	    
0001458661-16-000011	asServiceCompanyTransferAgent	2	Manufacturers and Traders Trust Company	085-05057	    
0001090027-16-000009	asServiceCompany	1	AIM/Invesco Funds	084-05432	11 Greenway Plaza, Ste. 100  Houston  77046
