ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001169232-07-002590	priorAgent								
0001169232-07-002590	securityHolderAccounts								
0001169232-07-002590	transMaintainMasterSecHolder								
0001169232-07-002590	transNotMaintMasterSecHolder								
0001169232-07-002590	currentAgent								
0001169232-07-002590	directRegistrationSystem								
0001169232-07-002590	dividendAndInterest								
0001169232-07-002590	dividendReinvDirectPurchasePlan								
0000107034-07-000008	currentAgent								
0000107034-07-000008	directRegistrationSystem								
0000107034-07-000008	dividendAndInterest								
0000107034-07-000008	dividendReinvDirectPurchasePlan								
0000107034-07-000008	transNotMaintMasterSecHolder								
0000107034-07-000008	priorAgent								
0000107034-07-000008	securityHolderAccounts	0.0	0.0	0.0	33.0	0.0	67.0		
0000107034-07-000008	transMaintainMasterSecHolder								
0000107034-07-000008	notTransMaintMasterSecHolder								
0000857128-07-000004	transMaintainMasterSecHolder	92.0	0.0	0.0	0.0	0.0	0.0		
0000857128-07-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000857128-07-000004	priorAgent							0	0.0
0000857128-07-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000857128-07-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000857128-07-000004	directRegistrationSystem							0	
0000857128-07-000004	currentAgent							0	0.0
0000857128-07-000004	dividendAndInterest							5559644	3335786.0
0000857128-07-000004	dividendReinvDirectPurchasePlan							0	
0000842581-07-000003	transNotMaintMasterSecHolder								
0000842581-07-000003	transMaintainMasterSecHolder								
0000842581-07-000003	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0000842581-07-000003	priorAgent								
0000842581-07-000003	notTransMaintMasterSecHolder								
0000842581-07-000003	dividendReinvDirectPurchasePlan								
0000842581-07-000003	dividendAndInterest								
0000842581-07-000003	currentAgent								
0000842581-07-000003	directRegistrationSystem								
0001077455-07-000008	transMaintainMasterSecHolder								
0001077455-07-000008	transNotMaintMasterSecHolder								
0001077455-07-000008	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001077455-07-000008	priorAgent								
0001077455-07-000008	notTransMaintMasterSecHolder								
0001077455-07-000008	dividendReinvDirectPurchasePlan								
0001077455-07-000008	dividendAndInterest								
0001077455-07-000008	directRegistrationSystem								
0001077455-07-000008	currentAgent								
0000769188-07-000013	currentAgent							0	0.0
0000769188-07-000013	directRegistrationSystem							0	
0000769188-07-000013	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000769188-07-000013	transMaintainMasterSecHolder	0.0	0.0	759.0	0.0	0.0	0.0		
0000769188-07-000013	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000769188-07-000013	priorAgent							0	0.0
0000769188-07-000013	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000769188-07-000013	dividendReinvDirectPurchasePlan							759	
0000769188-07-000013	dividendAndInterest							556	5144703620.0
0001129193-07-000009	transNotMaintMasterSecHolder								
0001129193-07-000009	directRegistrationSystem								
0001129193-07-000009	dividendAndInterest								
0001129193-07-000009	dividendReinvDirectPurchasePlan								
0001129193-07-000009	currentAgent								
0001129193-07-000009	priorAgent								
0001129193-07-000009	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001129193-07-000009	transMaintainMasterSecHolder								
0001129193-07-000009	notTransMaintMasterSecHolder								
0001018490-07-000010	priorAgent							0	0.0
0001018490-07-000010	securityHolderAccounts	3.0	51.0	0.0	0.0	46.0	0.0		
0001018490-07-000010	transMaintainMasterSecHolder	2.0	20358.0	0.0	0.0	6633.0	0.0		
0001214659-07-001304	currentAgent							0	0.0
0001214659-07-001304	directRegistrationSystem							0	
0001214659-07-001304	dividendAndInterest							0	0.0
0001018490-07-000010	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000879089-07-000006	currentAgent								
0001214659-07-001304	dividendReinvDirectPurchasePlan							0	
0001214659-07-001304	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001214659-07-001304	priorAgent							0	0.0
0001214659-07-001304	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001214659-07-001304	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001214659-07-001304	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000879089-07-000006	directRegistrationSystem								
0000879089-07-000006	dividendAndInterest								
0000879089-07-000006	dividendReinvDirectPurchasePlan								
0000879089-07-000006	notTransMaintMasterSecHolder								
0000879089-07-000006	priorAgent								
0000879089-07-000006	securityHolderAccounts								
0000879089-07-000006	transMaintainMasterSecHolder								
0000879089-07-000006	transNotMaintMasterSecHolder								
0001288763-07-000008	currentAgent							0	0.0
0001288763-07-000008	directRegistrationSystem							0	
0001288763-07-000008	dividendAndInterest							63	206570255.0
0001288763-07-000008	dividendReinvDirectPurchasePlan							0	
0001288763-07-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288763-07-000008	priorAgent							0	0.0
0001288763-07-000008	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001288763-07-000008	transMaintainMasterSecHolder	252.0	0.0	0.0	0.0	0.0	0.0		
0001288763-07-000008	transNotMaintMasterSecHolder	3.0	0.0	0.0	0.0	0.0	0.0		
0001288777-07-000010	currentAgent							0	0.0
0001288777-07-000010	directRegistrationSystem							0	
0001288777-07-000010	dividendAndInterest							256	15735759070.0
0001288777-07-000010	dividendReinvDirectPurchasePlan							24	
0001288777-07-000010	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001288777-07-000010	priorAgent							0	0.0
0001288777-07-000010	securityHolderAccounts	98.0	2.0	0.0	0.0	0.0	0.0		
0001288777-07-000010	transMaintainMasterSecHolder	192.0	177.0	0.0	0.0	0.0	0.0		
0001288777-07-000010	transNotMaintMasterSecHolder	12.0	1.0	0.0	0.0	0.0	0.0		
0001018490-07-000010	currentAgent							0	0.0
0001018490-07-000010	directRegistrationSystem							0	
0001018490-07-000010	dividendAndInterest							35322	449733591985.0
0001018490-07-000010	dividendReinvDirectPurchasePlan							0	
0001018490-07-000010	notTransMaintMasterSecHolder	0.0	213.0	0.0	0.0	149.0	0.0		
