ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001434234-13-000002	4	31-JAN-2012	1	0
0001434234-13-000002	5	10-FEB-2012	1	0
0001434234-13-000002	6	17-FEB-2012	1	0
0001434234-13-000002	7	21-FEB-2012	2	0
0001434234-13-000002	8	24-FEB-2012	1	0
0001434234-13-000002	9	27-FEB-2012	1	0
0001434234-13-000002	10	28-FEB-2012	1	0
0001434234-13-000002	11	17-APR-2012	1	1
0001434234-13-000002	12	11-MAY-2012	5	1
0001434234-13-000002	13	21-MAY-2012	7	2
0001434234-13-000002	14	22-MAY-2012	2	0
0001434234-13-000002	15	29-MAY-2012	2	0
0001434234-13-000002	16	01-JUN-2012	1	0
0001434234-13-000002	17	04-JUN-2012	1	0
0001434234-13-000002	18	15-JUN-2012	2	2
0001434234-13-000002	19	18-JUN-2012	2	2
0001434234-13-000002	20	21-JUN-2012	2	2
0001434234-13-000002	21	25-JUN-2012	7	7
0001434234-13-000002	22	26-JUN-2012	3	0
0001434234-13-000002	23	28-JUN-2012	10	10
0001434234-13-000002	24	29-JUN-2012	2	2
0001434234-13-000002	25	03-JUL-2012	5	1
0001434234-13-000002	26	12-JUL-2012	2	2
0001434234-13-000002	27	13-JUL-2012	2	1
0001434234-13-000002	32	13-AUG-2012	1	1
0001434234-13-000002	33	20-AUG-2012	1	1
0001434234-13-000002	34	24-SEP-2012	2	2
0001434234-13-000002	35	15-OCT-2012	3	3
0001434234-13-000002	28	18-JUL-2012	2	1
0001434234-13-000002	29	30-JUL-2012	3	3
0001434234-13-000002	30	02-AUG-2012	2	2
0000810704-13-000002	1		0	0
0000950123-13-001914	4	23-MAR-2012	7	3
0000950123-13-001914	3	24-FEB-2012	1	0
0000950123-13-001914	2	25-JAN-2012	2	0
0000950123-13-001914	1	06-JAN-2012	4	1
0000950123-13-001912	1		0	0
0001077223-13-000002	1		834	315
0000939057-13-000122	1	11-MAR-2011	2	2
0000939057-13-000122	4	19-SEP-2011	1	0
0000939057-13-000122	2	21-MAR-2011	1	1
0000939057-13-000122	3	20-JUL-2011	2	0
0001455353-13-000003	1	01-DEC-2012	35	0
0000950123-13-001907	1	22-MAR-2013	0	0
0000950123-13-001901	2	22-AUG-2012	7133	3765
0000950123-13-001901	1	25-JAN-2012	7893	3661
0000950123-13-001900	1	16-OCT-2012	399	100
0001004224-13-000002	2	03-DEC-2012	12854	8630
0001004224-13-000002	1	03-APR-2012	16026	6858
0001144204-13-018200	1	31-DEC-2012	0	0
0000839303-13-000001	1	31-JAN-2013	0	0
0001062993-13-001489	1	28-AUG-2012	3048	901
0000950123-13-001899	1	31-DEC-2012	0	0
0001000952-13-000004	3	15-JUN-2012	1104	587
0001000952-13-000004	7	15-DEC-2012	1278	875
0001000952-13-000004	1	15-MAR-2012	1	0
0001000952-13-000004	2	15-MAY-2012	2	0
0001000952-13-000004	4	15-JUL-2012	698	551
0001000952-13-000004	5	15-AUG-2012	121	0
0001000952-13-000004	6	15-NOV-2012	173	165
0001144204-13-018152	1	10-FEB-2012	106542	68441
0001144204-13-018152	2	28-AUG-2012	74185	52611
0000950123-13-001839	1	21-JUN-2012	8955	4888
0000950123-13-001839	2	27-DEC-2012	4678	3001
0000107034-13-000002	1	31-DEC-2012	0	0
0001545030-13-000001	1		0	0
0000838981-13-000009	1	05-JUN-2012	320	185
0000838981-13-000009	2	10-DEC-2012	315	186
0001007444-13-000002	1	31-DEC-2012	0	0
0001030030-13-000002	2	03-DEC-2012	1	0
0001030030-13-000002	1	08-NOV-2012	1	0
0000882734-13-000002	1		0	0
0000734611-13-000002	42	04-MAY-2012	1	1
0000734611-13-000002	43	05-MAY-2012	3	1
0000734611-13-000002	44	07-MAY-2012	3	2
0000734611-13-000002	45	11-MAY-2012	2	1
0000734611-13-000002	46	14-MAY-2012	2	2
0000734611-13-000002	47	09-JUN-2012	1	0
0000734611-13-000002	48	22-JUN-2012	2	2
0000734611-13-000002	49	30-JUN-2012	1	1
0000734611-13-000002	1	21-JAN-2012	1	1
0000734611-13-000002	2	23-JAN-2012	2	2
0000734611-13-000002	3	25-JAN-2012	9	6
0000734611-13-000002	4	26-JAN-2012	8	8
0000734611-13-000002	5	27-JAN-2012	2	2
0000734611-13-000002	6	28-JAN-2012	2	1
0000734611-13-000002	7	30-JAN-2012	13	10
0000734611-13-000002	8	31-JAN-2012	1	1
0000734611-13-000002	9	02-FEB-2012	3	2
0000734611-13-000002	10	03-FEB-2012	7	5
0000734611-13-000002	11	04-FEB-2012	1	1
0000734611-13-000002	12	05-FEB-2012	1	0
0000734611-13-000002	13	06-FEB-2012	7	5
0000734611-13-000002	14	07-FEB-2012	7	6
0000734611-13-000002	15	08-FEB-2012	7	5
0000734611-13-000002	16	09-FEB-2012	8	7
0000734611-13-000002	17	10-FEB-2012	9	6
0000734611-13-000002	18	11-FEB-2012	2	2
0000734611-13-000002	19	13-FEB-2012	5	3
0000734611-13-000002	20	14-FEB-2012	4	4
0000734611-13-000002	21	15-FEB-2012	1	1
0000734611-13-000002	22	18-FEB-2012	2	1
0000734611-13-000002	23	21-FEB-2012	1	1
0000734611-13-000002	24	23-FEB-2012	2	2
0000734611-13-000002	25	02-MAR-2012	1	0
0000734611-13-000002	26	05-MAR-2012	1	0
0000734611-13-000002	27	19-MAR-2012	1	0
0000734611-13-000002	28	20-MAR-2012	1	1
0000734611-13-000002	29	24-MAR-2012	2	2
0000734611-13-000002	30	02-APR-2012	1	1
0000734611-13-000002	31	04-APR-2012	2	2
0000734611-13-000002	32	05-APR-2012	1	0
0000734611-13-000002	33	09-APR-2012	1	1
0000734611-13-000002	34	12-APR-2012	1	1
0000734611-13-000002	35	17-APR-2012	3	2
0000734611-13-000002	36	19-APR-2012	1	1
0000734611-13-000002	37	23-APR-2012	6	4
0000734611-13-000002	38	24-APR-2012	2	2
0000734611-13-000002	39	26-APR-2012	1	1
0000734611-13-000002	40	02-MAY-2012	1	1
0000734611-13-000002	50	16-JUL-2012	2	2
0000734611-13-000002	51	17-JUL-2012	1	1
0000734611-13-000002	52	20-JUL-2012	2	1
0000734611-13-000002	53	21-JUL-2012	1	0
0000734611-13-000002	54	23-JUL-2012	3	3
0000734611-13-000002	55	24-JUL-2012	4	2
0000734611-13-000002	56	27-JUL-2012	3	3
0000734611-13-000002	57	30-JUL-2012	2	0
0000734611-13-000002	58	09-AUG-2012	1	0
0000734611-13-000002	59	20-AUG-2012	1	1
0000734611-13-000002	60	25-AUG-2012	1	1
0000734611-13-000002	61	29-AUG-2012	2	2
0000734611-13-000002	62	04-SEP-2012	6	6
0000734611-13-000002	63	08-SEP-2012	1	1
0000734611-13-000002	64	11-SEP-2012	1	1
0000734611-13-000002	65	24-SEP-2012	1	0
0000734611-13-000002	66	25-OCT-2012	2	0
0000734611-13-000002	67	02-NOV-2012	1	0
0000734611-13-000002	68	05-NOV-2012	1	0
0000734611-13-000002	41	03-MAY-2012	1	1
0001204459-13-000007	2	06-AUG-2012	35423	9289
0001204459-13-000007	1	12-APR-2012	36410	9075
0000838729-13-000002	1	31-DEC-2012	0	0
0001041134-13-000001	1	31-DEC-2012	0	0
0000734846-13-000001	1	30-MAR-2012	58	36
0000734846-13-000001	4	31-DEC-2012	84	39
0000734846-13-000001	3	28-SEP-2012	99	33
0000734846-13-000001	2	29-JUN-2012	164	76
0000950123-13-001834	1	15-DEC-2012	0	0
0001458661-13-000001	1	31-AUG-2012	42	8
0001458661-13-000001	2	21-DEC-2012	40	6
0001090027-13-000004	1	31-DEC-2012	0	0
0000769188-13-000002	1	02-FEB-2012	4125	3608
0000769188-13-000002	4	22-OCT-2012	3063	2597
0000769188-13-000002	3	23-JUL-2012	2958	2515
0000769188-13-000002	2	23-APR-2012	2465	2116
0001410578-13-000082	1	13-JAN-2012	2463	1972
0001410578-13-000082	33	28-DEC-2012	12	0
0001410578-13-000082	3	01-FEB-2012	940	199
0001410578-13-000082	4	02-FEB-2012	200	117
0001410578-13-000082	5	23-FEB-2012	960	518
0001410578-13-000082	6	24-FEB-2012	1591	862
0001410578-13-000082	7	02-MAR-2012	678	274
0001410578-13-000082	8	01-APR-2012	5	2
0001410578-13-000082	9	12-APR-2012	2162	1064
0001410578-13-000082	10	01-MAY-2012	2532	2140
0001410578-13-000082	11	21-MAY-2012	3230	645
0001410578-13-000082	12	01-JUN-2012	10624	6348
0001410578-13-000082	13	01-JUL-2012	1129	225
0001410578-13-000082	14	01-JUL-2012	480	390
0001410578-13-000082	15	01-JUL-2012	1636	692
0001410578-13-000082	16	01-JUL-2012	1300	200
0001410578-13-000082	17	09-JUL-2012	902	290
0001410578-13-000082	18	16-JUL-2012	1049	167
0001410578-13-000082	19	19-JUL-2012	3698	2914
0001410578-13-000082	20	24-JUL-2012	2009	684
0001410578-13-000082	21	31-JUL-2012	241	145
0001410578-13-000082	22	15-AUG-2012	391	222
0001410578-13-000082	23	14-SEP-2012	1084	339
0001410578-13-000082	24	01-OCT-2012	1835	248
0001410578-13-000082	25	01-OCT-2012	854	2
0001410578-13-000082	26	01-OCT-2012	2681	2580
0001410578-13-000082	27	01-OCT-2012	1420	300
0001410578-13-000082	28	18-OCT-2012	298	192
0001410578-13-000082	29	26-OCT-2012	567	187
0001410578-13-000082	30	27-NOV-2012	643	124
0001410578-13-000082	31	01-DEC-2012	16604	8441
0001410578-13-000082	32	10-DEC-2012	2031	1138
0001410578-13-000082	2	20-JAN-2012	3800	1976
0000944496-13-000002	1	03-JAN-2012	74323	35056
0000944496-13-000002	2	02-JUL-2012	72371	33421
0000944496-13-000002	3	09-JUL-2012	141417	73825
0000735241-13-000003	1	20-APR-2012	0	0
0000735241-13-000003	2	20-APR-2012	1	1
0000817712-13-000007	1	10-DEC-2012	0	0
0001214659-13-001676	1		0	0
0001146032-13-000003	2	09-FEB-2012	3	3
0001146032-13-000003	5	23-MAY-2012	1	0
0001146032-13-000003	6	21-JUN-2012	3	2
0001146032-13-000003	7	23-JUL-2012	2	1
0001146032-13-000003	8	10-AUG-2012	2	1
0001146032-13-000003	9	28-SEP-2012	2	1
0001146032-13-000003	10	02-NOV-2012	8	8
0001146032-13-000003	11	09-NOV-2012	15	13
0001146032-13-000003	12	21-NOV-2012	8	8
0001146032-13-000003	13	28-NOV-2012	13	12
0001146032-13-000003	14	27-DEC-2012	60	41
0001146032-13-000003	15	28-DEC-2012	125	81
0001146032-13-000003	16	31-DEC-2012	4	2
0001146032-13-000003	1	11-JAN-2012	4	3
0001146032-13-000003	3	08-MAR-2012	3	1
0001146032-13-000003	4	19-APR-2012	3	1
0000352083-13-000001	1	09-APR-2012	1010	14
0000002380-13-000006	2	09-APR-2012	381	278
0000002380-13-000006	4	08-OCT-2012	381	285
0000002380-13-000006	1	09-JAN-2012	383	275
0000002380-13-000006	3	09-JUL-2012	462	328
0001019687-13-000998	1	31-DEC-2012	0	0
0001354488-13-001502	1		0	0
0000854890-13-000004	1	31-DEC-2012	0	0
0000854922-13-000001	12	21-FEB-2012	673	206
0000854922-13-000001	11	24-SEP-2012	44	25
0000854922-13-000001	10	20-AUG-2012	5	0
0000854922-13-000001	9	15-AUG-2012	7	4
0000854922-13-000001	8	01-AUG-2012	1462	585
0000854922-13-000001	7	13-APR-2012	192	21
0000854922-13-000001	13	23-AUG-2012	691	282
0000854922-13-000001	5	07-MAR-2012	4	2
0000854922-13-000001	4	01-MAR-2012	170	59
0000854922-13-000001	3	15-FEB-2012	1	1
0000854922-13-000001	2	03-FEB-2012	3	2
0000854922-13-000001	1	27-JAN-2012	2383	1148
0000854922-13-000001	6	20-MAR-2012	6	5
0001431194-13-000001	13	21-NOV-2012	4	3
0001431194-13-000001	12	16-NOV-2012	1	0
0001431194-13-000001	11	14-NOV-2012	4	2
0001431194-13-000001	10	24-AUG-2012	34	1
0001431194-13-000001	9	22-AUG-2012	1	0
0001431194-13-000001	8	17-AUG-2012	3	2
0001431194-13-000001	7	01-JUL-2012	3	0
0001431194-13-000001	6	15-JUN-2012	6	0
0001431194-13-000001	5	09-MAY-2012	1	1
0001431194-13-000001	4	25-APR-2012	3	1
0001431194-13-000001	3	23-FEB-2012	3	0
0001431194-13-000001	1	09-FEB-2012	3	2
0001431194-13-000001	2	17-FEB-2012	1	1
0000911282-13-000002	2	16-NOV-2012	613	39
0000911282-13-000002	1	09-MAR-2012	683	33
0001451950-13-000008	1	11-JAN-2012	306	98
0001451950-13-000008	2	03-SEP-2012	308	150
0001073944-13-000007	5	06-NOV-2012	279	204
0001073944-13-000007	3	22-MAY-2012	124	101
0001073944-13-000007	2	03-FEB-2012	274	213
0001073944-13-000007	1	04-JAN-2012	137	89
0001073944-13-000007	4	10-SEP-2012	240	163
0001202048-13-000006	1	04-JUN-2012	14667	9818
0001202048-13-000006	2	05-DEC-2012	15593	5142
0001492746-13-000003	5	30-OCT-2012	23	6
0001492746-13-000003	6	06-DEC-2012	3	1
0001492746-13-000003	1	02-AUG-2012	1	1
0001492746-13-000003	2	07-SEP-2012	6	3
0001492746-13-000003	3	10-SEP-2012	43	10
0001492746-13-000003	4	17-OCT-2012	14	4
0000733598-13-000002	1	10-JAN-2012	58	27
0000733598-13-000002	2	10-FEB-2012	95	21
0000733598-13-000002	3	12-MAR-2012	215	93
0000733598-13-000002	4	10-APR-2012	64	7
0000733598-13-000002	5	10-MAY-2012	95	7
0000733598-13-000002	6	11-JUN-2012	165	48
0000733598-13-000002	7	10-JUL-2012	34	15
0000733598-13-000002	8	10-AUG-2012	20	14
0000733598-13-000002	9	10-SEP-2012	394	72
0000733598-13-000002	10	10-OCT-2012	99	17
0000733598-13-000002	11	12-NOV-2012	147	19
0000733598-13-000002	12	10-DEC-2012	153	32
0001431216-13-000003	1	20-JAN-2012	82	55
0001431216-13-000003	2	06-AUG-2012	198	175
0000759458-13-000022	1		0	0
0000838966-13-000003	1	07-FEB-2012	2	1
0000838966-13-000003	3	12-DEC-2012	3	3
0000838966-13-000003	2	20-JUL-2012	2	2
0001398344-13-001603	2	05-NOV-2012	9	8
0001398344-13-001603	1	16-APR-2012	11	4
0001253179-13-000021	1	06-SEP-2012	409	235
0000927395-13-000001	2	15-SEP-2012	592	386
0000927395-13-000001	1	10-JAN-2012	119	74
0001139576-13-000001	2	30-MAR-2012	12	12
0001139576-13-000001	3	29-JUN-2012	10	10
0001139576-13-000001	4	28-SEP-2012	12	12
0001139576-13-000001	1	31-JAN-2012	8	8
0001139576-13-000001	5	28-DEC-2012	10	10
0000849542-13-000002	1	30-MAR-2012	51731	35564
0000849542-13-000002	2	31-JUL-2012	28101	17946
0000849542-13-000002	3	06-NOV-2012	3399	2351
0000849542-13-000002	4	21-NOV-2012	33609	25692
0001145697-13-000001	2	06-JUL-2012	24	0
0001145697-13-000001	4	31-DEC-2012	28	0
0001145697-13-000001	3	28-SEP-2012	6	0
0001145697-13-000001	1	30-MAR-2012	16	0
0001096906-13-000376	2	13-NOV-2012	12	1
0001096906-13-000376	1	07-MAY-2012	17	6
0001096906-13-000375	2	13-NOV-2012	572	6
0001096906-13-000375	1	07-MAY-2012	299	12
0000734700-13-000012	1	23-MAY-2012	3006	2060
0000734700-13-000012	3	05-NOV-2012	2475	1950
0000734700-13-000012	2	31-AUG-2012	513	434
0001410578-13-000078	1	08-AUG-2012	2	1
0001410578-13-000078	3	31-DEC-2012	2	1
0001410578-13-000078	2	28-DEC-2012	3	1
0000794265-13-000003	5	23-MAY-2012	350	197
0000794265-13-000003	6	25-JUN-2012	1040	604
0000794265-13-000003	7	23-JUL-2012	93	48
0000794265-13-000003	8	23-AUG-2012	341	184
0000794265-13-000003	9	24-SEP-2012	164	86
0000794265-13-000003	10	23-OCT-2012	84	39
0000794265-13-000003	11	23-NOV-2012	537	307
0000794265-13-000003	12	24-DEC-2012	196	107
0000794265-13-000003	1	23-JAN-2012	53	22
0000794265-13-000003	2	23-FEB-2012	255	136
0000794265-13-000003	3	23-MAR-2012	148	79
0000794265-13-000003	4	23-APR-2012	441	342
0001445546-13-001732	1	31-DEC-2012	0	0
0000838041-13-000002	1	17-APR-2012	14	0
0001038199-13-000006	1	31-DEC-2012	0	0
0001288763-13-000003	2	10-DEC-2012	4700	3060
0001288763-13-000003	1	05-JUN-2012	7743	4992
0001288777-13-000004	1	05-JUN-2012	4568	3585
0001288777-13-000004	2	10-DEC-2012	5677	4240
0001064418-13-000001	1	31-DEC-2012	0	0
0001451316-13-000002	1	31-DEC-2012	197	56
0000353291-13-000002	1	31-DEC-2012	9684	6169
0000840464-13-000001	2	30-NOV-2012	1	1
0000840464-13-000001	1	31-MAY-2012	2	1
0001432531-13-000002	1		0	0
0001432532-13-000002	1		0	0
0001283467-13-000003	1	28-AUG-2012	4141	536
0000950123-13-001791	12	01-DEC-2012	22	13
0000950123-13-001791	11	01-NOV-2012	45	22
0000950123-13-001791	10	01-OCT-2012	9	3
0000950123-13-001791	9	01-SEP-2012	18	13
0000950123-13-001791	8	01-AUG-2012	38	22
0000950123-13-001791	6	01-JUN-2012	26	14
0000950123-13-001791	5	01-MAY-2012	48	21
0000950123-13-001791	4	01-APR-2012	22	11
0000950123-13-001791	3	01-MAR-2012	9	3
0000950123-13-001791	2	01-FEB-2012	39	30
0000950123-13-001791	1	01-JAN-2012	53	28
0000950123-13-001791	7	01-JUL-2012	42	23
0001140361-13-014000	1	31-DEC-2012	0	0
0000899635-13-000002	2	01-NOV-2012	1	0
0000899635-13-000002	1	30-MAY-2012	2	0
0000950123-13-001789	1		0	0
0000913181-13-000001	1	07-MAY-2012	396	169
0001295361-13-000005	1	31-DEC-2012	0	0
0001171520-13-000242	1		0	0
0001398344-13-001590	1		0	0
0000950123-13-001782	1	31-DEC-2012	0	0
0000350819-13-000002	1	15-MAY-2012	171	96
0000940394-13-000516	1	31-DEC-2012	0	0
0000067517-13-000013	1		0	0
0001140370-13-000002	1	28-JUN-2012	5	0
0000737074-13-000001	1	31-DEC-2012	1229	207
0000870156-13-000011	1	22-MAR-2013	0	0
0000350852-13-000051	1	04-JAN-2012	5	5
0000350852-13-000051	2	17-FEB-2012	2	1
0000350852-13-000051	3	08-MAR-2012	6	3
0000350852-13-000051	4	17-JUL-2012	6	4
0000350852-13-000051	5	07-NOV-2012	1	1
0001169743-13-000026	1		0	0
0000896852-13-000010	6	01-JUN-2012	1259	446
0000896852-13-000010	7	03-JUL-2012	1735	375
0000896852-13-000010	5	01-MAY-2012	2109	388
0000896852-13-000010	4	02-APR-2012	525	174
0000896852-13-000010	11	03-DEC-2012	2673	455
0000896852-13-000010	10	01-NOV-2012	1692	407
0000896852-13-000010	9	04-SEP-2012	1981	516
0000896852-13-000010	8	08-AUG-2012	539	130
0000896852-13-000010	3	05-MAR-2012	1100	345
0000896852-13-000010	2	01-FEB-2012	984	311
0000896852-13-000010	1	03-JAN-2012	1145	387
0001410578-13-000074	5	21-JUN-2012	8	6
0001410578-13-000074	4	20-JUN-2012	6	6
0001410578-13-000074	3	19-JUN-2012	5	3
0001410578-13-000074	2	11-JUN-2012	2	0
0001410578-13-000074	1	31-MAY-2012	2	1
0001419200-13-000002	1	10-AUG-2012	153	75
0001111830-13-000255	2	18-SEP-2012	31	13
0001111830-13-000255	1	17-FEB-2012	23	11
0000838927-13-000001	2	27-DEC-2012	4	0
0000838927-13-000001	1	25-APR-2012	8	0
0000896852-13-000007	1	03-JAN-2012	1145	389
0000896852-13-000007	2	01-FEB-2012	984	311
0000896852-13-000007	3	05-MAR-2012	1100	345
0000896852-13-000007	4	02-APR-2012	525	174
0000896852-13-000007	5	01-MAY-2012	2109	388
0000896852-13-000007	6	01-JUN-2012	1259	446
0000896852-13-000007	7	03-JUL-2012	1735	375
0000896852-13-000007	8	08-AUG-2012	542	133
0000896852-13-000007	9	04-SEP-2012	1981	516
0000896852-13-000007	10	01-NOV-2012	1692	407
0000896852-13-000007	11	03-DEC-2012	2673	455
0000071138-13-000002	8	12-AUG-2012	1	1
0000071138-13-000002	18	28-SEP-2012	2	2
0000071138-13-000002	17	24-SEP-2012	8	7
0000071138-13-000002	16	20-SEP-2012	5	5
0000071138-13-000002	1	04-JAN-2012	2	2
0000071138-13-000002	2	26-JAN-2012	2	1
0000071138-13-000002	3	27-JAN-2012	1	1
0000071138-13-000002	4	02-FEB-2012	1	0
0000071138-13-000002	5	25-APR-2012	131	92
0000071138-13-000002	6	26-APR-2012	13	7
0000071138-13-000002	7	10-AUG-2012	4	4
0000071138-13-000002	19	05-NOV-2012	18	15
0000071138-13-000002	9	13-AUG-2012	3	1
0000071138-13-000002	10	16-AUG-2012	34	29
0000071138-13-000002	11	17-AUG-2012	3	2
0000071138-13-000002	12	29-AUG-2012	6	4
0000071138-13-000002	13	31-AUG-2012	1	0
0000071138-13-000002	14	07-SEP-2012	5	5
0000071138-13-000002	15	19-SEP-2012	13	12
0000710386-13-000002	1	01-JUN-2012	3	0
0001410382-13-000001	1	25-MAR-2013	22508	15380
0001001920-13-000003	1	20-DEC-2012	18	0
0001567137-13-000003	1	12-JAN-2012	0	0
0000067590-13-000174	138	05-OCT-2012	28	21
0000067590-13-000174	139	08-OCT-2012	18	18
0000067590-13-000174	140	09-OCT-2012	29	22
0000067590-13-000174	141	10-OCT-2012	6	6
0000067590-13-000174	142	11-OCT-2012	20	18
0000067590-13-000174	143	12-OCT-2012	20	20
0000067590-13-000174	144	15-OCT-2012	10	10
0000067590-13-000174	145	16-OCT-2012	16	16
0000067590-13-000174	146	18-OCT-2012	2	2
0000067590-13-000174	147	19-OCT-2012	11	10
0000067590-13-000174	148	22-OCT-2012	28	26
0000067590-13-000174	52	25-MAY-2012	18	18
0000067590-13-000174	53	29-MAY-2012	40	39
0000067590-13-000174	167	30-NOV-2012	635	609
0000067590-13-000174	168	03-DEC-2012	31	27
0000067590-13-000174	169	04-DEC-2012	4	4
0000067590-13-000174	170	05-DEC-2012	76	73
0000067590-13-000174	171	06-DEC-2012	24	23
0000067590-13-000174	172	07-DEC-2012	91	86
0000067590-13-000174	173	12-DEC-2012	72	68
0000067590-13-000174	174	13-DEC-2012	93	89
0000067590-13-000174	175	14-DEC-2012	10	10
0000067590-13-000174	176	17-DEC-2012	10	10
0000067590-13-000174	177	18-DEC-2012	40	35
0000067590-13-000174	178	20-DEC-2012	8	8
0000067590-13-000174	179	26-DEC-2012	59	53
0000067590-13-000174	180	27-DEC-2012	59	54
0000067590-13-000174	181	28-DEC-2012	38	38
0000067590-13-000174	62	11-JUN-2012	19	16
0000067590-13-000174	63	12-JUN-2012	7	7
0000067590-13-000174	64	13-JUN-2012	20	20
0000067590-13-000174	65	14-JUN-2012	11	11
0000067590-13-000174	66	15-JUN-2012	10	10
0000067590-13-000174	67	18-JUN-2012	8	7
