ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000734611-09-000005	18	24-JAN-2008	3	3
0000734611-09-000005	70	27-AUG-2008	1	1
0000734611-09-000005	71	19-SEP-2008	1	1
0000734611-09-000005	72	27-SEP-2008	1	0
0000734611-09-000005	73	17-OCT-2008	1	1
0000734611-09-000005	74	20-OCT-2008	5	3
0000734611-09-000005	75	21-OCT-2008	7	3
0000734611-09-000005	76	22-OCT-2008	1	1
0000734611-09-000005	77	23-OCT-2008	7	5
0000734611-09-000005	78	24-OCT-2008	2	1
0000734611-09-000005	79	25-OCT-2008	1	1
0000734611-09-000005	80	27-OCT-2008	4	4
0000734611-09-000005	81	29-OCT-2008	1	1
0000734611-09-000005	82	30-OCT-2008	6	6
0001077455-09-000003	1	01-JAN-2008	0	0
0001202048-09-000003	1	30-DEC-2008	24612	23502
0001202048-09-000003	2	11-JUN-2008	17246	16864
0000734611-09-000005	1	03-JAN-2008	1	1
0000734611-09-000005	2	04-JAN-2008	4	3
0000734611-09-000005	3	05-JAN-2008	5	5
0000734611-09-000005	4	07-JAN-2008	2	1
0000734611-09-000005	5	08-JAN-2008	6	5
0000734611-09-000005	19	25-JAN-2008	1	1
0000734611-09-000005	20	26-JAN-2008	3	3
0000734611-09-000005	21	28-JAN-2008	1	1
0000734611-09-000005	22	29-JAN-2008	1	1
0000734611-09-000005	23	31-JAN-2008	1	1
0000734611-09-000005	24	01-FEB-2008	2	2
0000734611-09-000005	25	02-FEB-2008	3	3
0000734611-09-000005	26	18-FEB-2008	2	1
0000734611-09-000005	27	19-FEB-2008	1	0
0000734611-09-000005	28	27-FEB-2008	1	1
0000734611-09-000005	29	29-FEB-2008	2	2
0000734611-09-000005	30	03-MAR-2008	2	1
0000734611-09-000005	31	06-MAR-2008	2	2
0000734611-09-000005	32	07-MAR-2008	9	9
0000734611-09-000005	33	08-MAR-2009	5	5
0000734611-09-000005	34	10-MAR-2008	9	9
0000734611-09-000005	35	11-MAR-2008	8	8
0000734611-09-000005	36	12-MAR-2008	1	1
0000734611-09-000005	37	13-MAR-2008	5	4
0000734611-09-000005	38	14-MAR-2008	3	3
0000734611-09-000005	39	15-MAR-2008	1	1
0000734611-09-000005	40	17-MAR-2008	1	1
0000734611-09-000005	41	20-MAR-2008	3	2
0000734611-09-000005	42	26-MAR-2008	1	1
0000734611-09-000005	43	27-MAR-2008	1	1
0000734611-09-000005	44	03-APR-2008	1	1
0000734611-09-000005	45	05-APR-2008	1	1
0000734611-09-000005	46	16-APR-2008	4	4
0000734611-09-000005	47	17-APR-2008	1	0
0000734611-09-000005	48	18-APR-2008	6	6
0000734611-09-000005	49	19-APR-2008	6	6
0000734611-09-000005	50	21-APR-2008	3	2
0000734611-09-000005	51	22-APR-2008	2	2
0000734611-09-000005	52	23-APR-2008	1	1
0000734611-09-000005	53	29-APR-2008	1	1
0000734611-09-000005	54	30-APR-2008	2	2
0000734611-09-000005	55	05-MAY-2008	1	1
0000734611-09-000005	56	09-MAY-2008	3	3
0000734611-09-000005	57	19-JUL-2008	6	5
0000734611-09-000005	58	21-JUL-2008	10	7
0000734611-09-000005	59	22-JUL-2008	3	3
0000734611-09-000005	60	23-JUL-2008	1	1
0000734611-09-000005	61	24-JUL-2008	9	9
0000734611-09-000005	62	28-JUL-2008	3	3
0000734611-09-000005	63	29-JUL-2008	5	5
0000734611-09-000005	64	31-JUL-2008	1	1
0000734611-09-000005	65	01-AUG-2008	1	1
0000734611-09-000005	66	02-AUG-2008	1	1
0000734611-09-000005	67	04-AUG-2008	1	1
0000734611-09-000005	68	15-AUG-2008	2	2
0000734611-09-000005	69	18-AUG-2008	2	2
0000734611-09-000005	83	01-NOV-2008	1	1
0000734611-09-000005	84	05-NOV-2008	1	0
0000734611-09-000005	85	06-NOV-2008	1	1
0000734611-09-000005	86	13-NOV-2008	1	1
0000734611-09-000005	87	14-NOV-2008	1	1
0000734611-09-000005	88	20-NOV-2008	1	1
0000734611-09-000005	89	25-NOV-2008	1	1
0000734611-09-000005	90	08-DEC-2008	1	1
0000734611-09-000005	91	13-DEC-2008	1	0
0001362479-09-000004	1	26-DEC-2008	0	0
0001004224-09-000001	1	08-JUL-2008	13683	3502
0000717511-09-000003	1		0	0
0001146230-09-000002	6	07-FEB-2008	2	1
0001146230-09-000002	15	12-JUN-2008	1	0
0001146230-09-000002	14	28-MAY-2008	1	0
0001146230-09-000002	13	19-MAY-2008	3	0
0001146230-09-000002	1	09-JUN-2008	22935	21288
0001146230-09-000002	2	20-JUN-2008	28226	25921
0001146230-09-000002	3	20-JUN-2008	240156	204831
0001146230-09-000002	4	02-JAN-2008	6	5
0001146230-09-000002	5	22-JAN-2008	46	7
0001146230-09-000002	16	24-JUN-2008	14	7
0001146230-09-000002	7	29-FEB-2008	18	4
0001146230-09-000002	8	07-MAR-2008	3	2
0001146230-09-000002	9	11-MAR-2008	6	3
0001146230-09-000002	10	20-MAR-2008	52	20
0001146230-09-000002	11	11-APR-2008	19	9
0001146230-09-000002	12	21-APR-2008	8	2
0001458661-09-000004	3	30-SEP-2008	27	0
0001458661-09-000004	2	31-JUL-2008	27	0
0001458661-09-000004	1	31-MAR-2008	41	15
0001169743-09-000018	1	31-DEC-2008	0	0
0001103598-09-000007	1		0	0
0000773568-09-000005	2	15-AUG-2008	7	0
0000773568-09-000005	1	15-FEB-2008	15	4
0001372678-09-000002	1		0	0
0001133702-09-000004	5	15-MAY-2008	1684	1200
0001133702-09-000004	6	10-JUN-2008	2315	1686
0001133702-09-000004	8	01-AUG-2008	0	0
0001133702-09-000004	9	12-SEP-2008	4380	3359
0001133702-09-000004	10	07-OCT-2008	2398	1783
0001133702-09-000004	11	14-NOV-2008	0	0
0001133702-09-000004	12	10-DEC-2008	11462	9022
0001133702-09-000004	4	07-APR-2008	3604	2792
0001133702-09-000004	3	11-MAR-2008	1791	1337
0001133702-09-000004	2	11-FEB-2008	1960	1520
0001133702-09-000004	1	10-JAN-2008	2920	2264
0001133702-09-000004	7	14-JUL-2008	2340	1758
0001000952-09-000002	2	04-AUG-2008	13108	4263
0001000952-09-000002	1	01-JUL-2008	26	10
0001000952-09-000002	3	15-NOV-2008	281	223
0001258897-09-000076	3	23-DEC-2008	176	109
0001258897-09-000076	2	27-AUG-2008	460	236
0001258897-09-000076	1	08-FEB-2008	1409	837
0000107034-09-000002	1	31-DEC-2008	0	0
0000911282-09-000006	2	24-JUL-2008	851	86
0000911282-09-000006	1	21-JAN-2008	1447	453
0000019617-09-000584	1		0	0
0000883757-09-000004	1	25-NOV-2008	2199	257
0001030030-09-000001	2	11-JUL-2008	2	2
0001030030-09-000001	1	01-MAR-2008	1	1
0000005076-09-000001	4	29-SEP-2008	8673	2994
0000005076-09-000001	6	08-DEC-2008	903	747
0000005076-09-000001	3	25-JUN-2008	8711	3137
0000005076-09-000001	2	03-APR-2008	9132	3319
0000005076-09-000001	1	02-JAN-2008	9441	3414
0000005076-09-000001	5	19-NOV-2008	161	115
0000794265-09-000003	1	23-JAN-2008	119	45
0000794265-09-000003	22	24-DEC-2008	1	0
0000794265-09-000003	2	25-FEB-2008	937	293
0000794265-09-000003	3	26-FEB-2008	3	0
0000794265-09-000003	4	27-FEB-2008	1	0
0000794265-09-000003	5	24-MAR-2008	142	43
0000794265-09-000003	6	23-APR-2008	364	79
0000794265-09-000003	7	24-APR-2008	1	0
0000794265-09-000003	8	25-APR-2008	1	0
0000794265-09-000003	9	23-MAY-2008	1303	390
0000794265-09-000003	10	27-MAY-2008	1	0
0000794265-09-000003	11	28-MAY-2008	1	0
0000794265-09-000003	12	23-JUN-2008	315	141
0000794265-09-000003	13	24-JUN-2008	1	0
0000794265-09-000003	14	23-JUL-2008	244	58
0000794265-09-000003	15	24-JUL-2008	1	0
0000794265-09-000003	16	25-JUL-2008	1	0
0000794265-09-000003	17	25-AUG-2008	1036	290
0000794265-09-000003	18	23-SEP-2008	129	47
0000794265-09-000003	19	23-OCT-2008	209	30
0000794265-09-000003	20	24-NOV-2008	719	233
0000794265-09-000003	21	23-DEC-2008	458	125
0001038199-09-000002	1	31-DEC-2008	0	0
0000024179-09-000002	2	31-DEC-2008	7603	5154
0000024179-09-000002	1	30-JUN-2008	4705	3096
0001139576-09-000003	2	31-MAR-2008	5	5
0001139576-09-000003	1	31-JAN-2008	10	10
0001139576-09-000003	3	30-JUN-2008	9	9
0001139576-09-000003	5	30-DEC-2008	6	6
0001139576-09-000003	4	30-SEP-2008	5	5
0000002380-09-000002	1	15-SEP-2008	6299	4560
0001394833-09-000002	1	19-AUG-2008	1	1
0000862124-09-000004	25	11-DEC-2008	385	127
0000862124-09-000004	24	26-NOV-2008	5853	4765
0000862124-09-000004	26	15-DEC-2008	35005	31828
0000862124-09-000004	23	13-NOV-2008	45647	40927
0000862124-09-000004	1	11-JAN-2008	2119	1629
0000862124-09-000004	2	14-JAN-2008	44040	39600
0000862124-09-000004	3	07-FEB-2008	374	263
0000862124-09-000004	4	12-FEB-2008	7619	6211
0000862124-09-000004	5	04-MAR-2008	2058	1375
0000862124-09-000004	6	11-MAR-2008	3998	2902
0000862124-09-000004	7	09-APR-2008	2708	2045
0000862124-09-000004	8	29-APR-2008	29309	26144
0000862124-09-000004	9	13-MAY-2008	279	205
0000862124-09-000004	10	22-MAY-2008	30078	26957
0000862124-09-000004	11	07-JUN-2008	1321	944
0000862124-09-000004	12	24-JUN-2008	35969	32474
0000862124-09-000004	13	11-JUL-2008	2318	1727
0000862124-09-000004	14	16-JUL-2008	71550	66507
0000862124-09-000004	15	25-JUL-2008	1009	755
0000862124-09-000004	16	11-AUG-2008	2696	1976
0000862124-09-000004	17	08-SEP-2008	933	676
0000862124-09-000004	18	11-SEP-2008	9190	7669
0000862124-09-000004	19	18-SEP-2008	4191	3294
0000862124-09-000004	20	13-OCT-2008	18039	15839
0000862124-09-000004	21	15-OCT-2008	1172	916
0000862124-09-000004	22	07-NOV-2008	692	225
0000092122-09-000027	2	18-SEP-2008	1214	733
0000092122-09-000027	1	17-MAR-2008	1204	759
0000759458-09-000019	1	31-DEC-2008	0	0
0000810704-09-000005	1		0	0
0000896852-09-000002	1	03-JAN-2008	4011	1017
0000896852-09-000002	2	15-APR-2008	3647	1168
0000896852-09-000002	3	01-JUL-2008	7048	2472
0000896852-09-000002	4	17-NOV-2008	5151	852
0001146032-09-000005	15	22-JAN-2009	7	6
0001146032-09-000005	14	10-DEC-2008	33	8
0001146032-09-000005	13	28-NOV-2008	47	30
0001146032-09-000005	12	26-NOV-2008	14	6
0001146032-09-000005	11	09-OCT-2008	3	2
0001146032-09-000005	9	29-AUG-2008	79	58
0001146032-09-000005	10	24-SEP-2008	29	11
0001146032-09-000005	8	24-JUL-2008	41	16
0001146032-09-000005	7	18-JUL-2008	99	44
0001146032-09-000005	6	09-MAY-2008	2	2
0001146032-09-000005	5	08-MAY-2008	10	3
0001146032-09-000005	4	29-APR-2008	80	35
0001146032-09-000005	3	28-APR-2008	49	13
0001146032-09-000005	1	30-JAN-2008	131	57
0001146032-09-000005	2	28-FEB-2008	88	59
0000896852-09-000001	1	03-JAN-2008	4011	1017
0000896852-09-000001	2	15-APR-2008	3647	1168
0000896852-09-000001	4	17-NOV-2008	5151	852
0000896852-09-000001	3	01-JUL-2008	7048	2472
0001352392-09-000051	1	01-JUN-2008	822	0
0001352392-09-000051	2	01-NOV-2008	830	0
0000817712-09-000007	1	31-DEC-2008	0	0
0001419454-09-000003	1		0	0
0000733598-09-000002	14	10-JUN-2008	433	36
0000733598-09-000002	15	11-JUN-2008	2	0
0000733598-09-000002	16	12-JUN-2008	2	0
0000733598-09-000002	17	10-JUL-2008	435	48
0000733598-09-000002	18	11-JUL-2008	3	0
0000733598-09-000002	19	14-JUL-2008	3	0
0000733598-09-000002	20	11-AUG-2008	653	48
0000733598-09-000002	21	12-AUG-2008	3	0
0000733598-09-000002	22	13-AUG-2008	2	0
0000733598-09-000002	23	10-SEP-2008	689	68
0000733598-09-000002	24	11-SEP-2008	4	0
0000733598-09-000002	25	12-SEP-2008	3	0
0000733598-09-000002	12	13-MAY-2008	1	0
0000733598-09-000002	13	14-MAY-2008	1	0
0000733598-09-000002	34	12-DEC-2008	3	0
0000733598-09-000002	33	11-DEC-2008	3	0
0000733598-09-000002	32	10-DEC-2008	486	29
0000733598-09-000002	31	12-NOV-2008	14	0
0000733598-09-000002	30	11-NOV-2008	15	0
0000733598-09-000002	29	10-NOV-2008	636	43
0000733598-09-000002	28	14-OCT-2008	3	0
0000733598-09-000002	27	13-OCT-2008	3	0
0000733598-09-000002	1	10-JAN-2008	119	10
0000733598-09-000002	2	11-JAN-2008	2	0
0000733598-09-000002	3	14-JAN-2008	2	0
0000733598-09-000002	4	11-FEB-2008	327	24
0000733598-09-000002	5	12-FEB-2008	4	0
0000733598-09-000002	6	13-FEB-2008	3	0
0000733598-09-000002	7	10-MAR-2008	846	114
0000733598-09-000002	8	10-APR-2008	418	36
0000733598-09-000002	9	11-APR-2008	4	0
0000733598-09-000002	10	14-APR-2008	3	0
0000733598-09-000002	11	12-MAY-2008	816	116
0000733598-09-000002	26	10-OCT-2008	148	7
0000734846-09-000002	1	31-MAR-2008	95	54
0000734846-09-000002	2	30-JUN-2008	108	56
0000734846-09-000002	3	30-SEP-2008	62	32
0000734846-09-000002	4	31-DEC-2008	101	73
0001012709-09-000004	2	19-MAY-2008	2	2
0001012709-09-000004	3	24-JUN-2008	1	1
0001012709-09-000004	4	25-AUG-2008	1	0
0001012709-09-000004	1	21-APR-2008	11	8
0001012709-09-000004	5	08-OCT-2008	8	5
0000950144-09-002686	2	20-NOV-2008	1395	774
0000950144-09-002686	1	13-FEB-2008	1210	704
0000868275-09-000003	83	06-OCT-2008	1	0
0000005732-09-000004	1	25-JAN-2008	132	0
0000005732-09-000004	2	01-FEB-2008	164	0
0000005732-09-000004	3	13-MAR-2008	44	0
0000005732-09-000004	4	19-MAR-2008	17	0
