ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000838617-11-000003	dividendReinvDirectPurchasePlan								
0000838617-11-000003	dividendAndInterest								
0000838617-11-000003	directRegistrationSystem								
0000838617-11-000003	currentAgent								
0000838617-11-000003	notTransMaintMasterSecHolder								
0000838617-11-000003	transNotMaintMasterSecHolder								
0000838617-11-000003	transMaintainMasterSecHolder								
0000838617-11-000003	securityHolderAccounts	99.0	0.0	0.0	0.0	1.0	0.0		
0000838617-11-000003	priorAgent								
0000939057-11-000090	transMaintainMasterSecHolder								
0000939057-11-000090	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000939057-11-000090	priorAgent								
0000939057-11-000090	notTransMaintMasterSecHolder								
0000939057-11-000090	transNotMaintMasterSecHolder								
0000939057-11-000090	directRegistrationSystem								
0000939057-11-000090	dividendAndInterest								
0000939057-11-000090	dividendReinvDirectPurchasePlan								
0000939057-11-000090	currentAgent								
0001077455-11-000002	currentAgent								
0001077455-11-000002	directRegistrationSystem								
0001077455-11-000002	dividendAndInterest								
0001077455-11-000002	dividendReinvDirectPurchasePlan								
0001077455-11-000002	notTransMaintMasterSecHolder								
0001077455-11-000002	priorAgent								
0001077455-11-000002	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001077455-11-000002	transMaintainMasterSecHolder								
0001077455-11-000002	transNotMaintMasterSecHolder								
0001114874-11-000003	dividendReinvDirectPurchasePlan								
0001114874-11-000003	notTransMaintMasterSecHolder								
0001114874-11-000003	priorAgent								
0001114874-11-000003	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-11-000003	transMaintainMasterSecHolder								
0001114874-11-000003	transNotMaintMasterSecHolder								
0001114874-11-000003	currentAgent								
0001114874-11-000003	directRegistrationSystem								
0001114874-11-000003	dividendAndInterest								
0001323210-11-000003	currentAgent								
0001323210-11-000003	directRegistrationSystem								
0001323210-11-000003	dividendAndInterest								
0001323210-11-000003	dividendReinvDirectPurchasePlan								
0001323210-11-000003	transNotMaintMasterSecHolder								
0001323210-11-000003	priorAgent								
0001323210-11-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001323210-11-000003	transMaintainMasterSecHolder								
0001323210-11-000003	notTransMaintMasterSecHolder								
0001359797-11-000001	transMaintainMasterSecHolder								
0001359797-11-000001	securityHolderAccounts	50.0	50.0	0.0	0.0	0.0	0.0		
0001359797-11-000001	priorAgent								
0001359797-11-000001	notTransMaintMasterSecHolder								
0001359797-11-000001	transNotMaintMasterSecHolder								
0001359797-11-000001	dividendAndInterest								
0001359797-11-000001	directRegistrationSystem								
0001359797-11-000001	currentAgent								
0001359797-11-000001	dividendReinvDirectPurchasePlan								
0001468119-11-000003	transNotMaintMasterSecHolder								
0001468119-11-000003	transMaintainMasterSecHolder								
0001468119-11-000003	securityHolderAccounts								
0001468119-11-000003	priorAgent								
0001468119-11-000003	notTransMaintMasterSecHolder								
0001468119-11-000003	dividendReinvDirectPurchasePlan								
0001468119-11-000003	dividendAndInterest								
0001468119-11-000003	currentAgent								
0001468119-11-000003	directRegistrationSystem								
0001145722-11-000004	currentAgent								
0001145722-11-000004	directRegistrationSystem								
0001145722-11-000004	dividendAndInterest								
0001145722-11-000004	dividendReinvDirectPurchasePlan								
0001145722-11-000004	transNotMaintMasterSecHolder								
0001145722-11-000004	priorAgent								
0001145722-11-000004	securityHolderAccounts	43.0	53.0	0.0	0.0	4.0	0.0		
0001145722-11-000004	transMaintainMasterSecHolder								
0001145722-11-000004	notTransMaintMasterSecHolder								
0000735383-11-000003	transMaintainMasterSecHolder	0.0	0.0	369.0	0.0	0.0	0.0		
0000735383-11-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000735383-11-000003	priorAgent							0	0.0
0000735383-11-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735383-11-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000735383-11-000003	dividendAndInterest							382	733708027.86
0000735383-11-000003	directRegistrationSystem							0	
0000735383-11-000003	currentAgent							0	0.0
0000735383-11-000003	dividendReinvDirectPurchasePlan							369	
0001273515-11-000045	transNotMaintMasterSecHolder								
0001273515-11-000045	transMaintainMasterSecHolder								
0001273515-11-000045	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001273515-11-000045	priorAgent								
0001273515-11-000045	notTransMaintMasterSecHolder								
0001273515-11-000045	dividendReinvDirectPurchasePlan								
0001273515-11-000045	dividendAndInterest								
0001273515-11-000045	currentAgent								
0001273515-11-000045	directRegistrationSystem								
0000950123-11-031637	currentAgent							0	0.0
0001094768-11-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-11-031637	dividendAndInterest							0	0.0
0000950123-11-031637	dividendReinvDirectPurchasePlan							0	
0000950123-11-031637	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-11-031637	priorAgent							0	0.0
0000950123-11-031637	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000950123-11-031637	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-11-031637	transNotMaintMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001140361-11-019829	currentAgent							0	0.0
0001140361-11-019829	directRegistrationSystem							17	
0001140361-11-019829	dividendAndInterest							1	88657.61
0001140361-11-019829	dividendReinvDirectPurchasePlan							0	
0001140361-11-019829	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001140361-11-019829	priorAgent							0	0.0
0001140361-11-019829	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001140361-11-019829	transMaintainMasterSecHolder	283.0	0.0	0.0	0.0	0.0	0.0		
0001140361-11-019829	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001094768-11-000004	currentAgent							0	0.0
0001094768-11-000004	directRegistrationSystem							1	
0001094768-11-000004	dividendAndInterest							1	559884.0
0001094768-11-000004	dividendReinvDirectPurchasePlan							1	
0001094768-11-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001094768-11-000004	priorAgent							0	0.0
0001094768-11-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001094768-11-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-11-031637	directRegistrationSystem							0	
