ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001090027-20-000002	asServiceCompanyTransferAgent	1	AIM	084-05432	    
0001090027-20-000002	asServiceCompanyTransferAgent	2	American Century	084-01406	    
0001090027-20-000002	asServiceCompanyTransferAgent	3	Columbia Management Services	084-01329	    
0001090027-20-000002	asServiceCompanyTransferAgent	4	DWS Investment Service	084-01713	    
0001090027-20-000002	asServiceCompanyTransferAgent	5	Eaton Vance Investment Managers	084-06041	    
0001090027-20-000002	asServiceCompanyTransferAgent	6	Federated Shareholder Services	084-01869	    
0001090027-20-000002	asServiceCompanyTransferAgent	7	Franklin Templeton Investor Services	084-01036	    
0001090027-20-000002	asServiceCompanyTransferAgent	8	Fidelity Investments	084-01839	    
0001090027-20-000002	asServiceCompanyTransferAgent	9	Hartford Investment Services	084-05882	    
0001090027-20-000002	asServiceCompanyTransferAgent	10	Invesco Funds	084-05432	    
0001090027-20-000002	asServiceCompanyTransferAgent	11	Ivy Funds/Waddell & Reed	084-01062	    
0001090027-20-000002	asServiceCompanyTransferAgent	12	Janus Funds	084-01505	    
0001090027-20-000002	asServiceCompanyTransferAgent	13	John Hancock Signature Services	084-01885	    
0001090027-20-000002	asServiceCompanyTransferAgent	14	Lincoln Investment Planning	084-01440	    
0001090027-20-000002	asServiceCompanyTransferAgent	15	MFS Services	084-01316	    
0001090027-20-000002	asServiceCompanyTransferAgent	16	National Financial Services	084-05888	    
0001090027-20-000002	asServiceCompanyTransferAgent	17	Oppenheimer Funds	084-01562	    
0001090027-20-000002	asServiceCompanyTransferAgent	18	Parnassus Investments	084-01519	    
0001090027-20-000002	asServiceCompanyTransferAgent	19	Pioneer Investment Management	084-01359	    
0001090027-20-000002	asServiceCompanyTransferAgent	20	Putnam Investor Services	084-05542	    
0001090027-20-000002	asServiceCompanyTransferAgent	21	Prudential Mutual Fund Services	084-05681	    
0001090027-20-000002	asServiceCompanyTransferAgent	22	Russell Investments	084-06276	    
0001090027-20-000002	asServiceCompanyTransferAgent	23	Rydex Funds	084-05475	    
0001090027-20-000002	asServiceCompanyTransferAgent	24	Sentinel Investments	084-06175	    
0001090027-20-000002	asServiceCompanyTransferAgent	25	T. Rowe Price Funds	084-01917	    
0001090027-20-000002	asServiceCompanyTransferAgent	26	Van Kampen	084-01621	    
0000024179-20-000001	asServiceCompanyTransferAgent	1	TMX Equity	084-06502	    
0001146032-20-000001	serviceCompanyTransferAgent	1	BNY MELLON INVESTMENTSERVICING US INC	084-01761	    
0001146230-20-000004	asServiceCompanyTransferAgent	1	Citibank, N.A.	085-10232	    
0001146230-20-000004	asServiceCompanyTransferAgent	2	Computershare Trust Company of Canada	084-06112	    
0001146230-20-000004	asServiceCompanyTransferAgent	3	Computershare Investor Services Inc.	084-06111	    
0001146230-20-000004	asServiceCompanyTransferAgent	4	Computershare Trust Company, N.A.	085-11340	    
0001146230-20-000004	asServiceCompanyTransferAgent	5	The Bank of New York Mellon	085-05006	    
0001146230-20-000004	asServiceCompanyTransferAgent	6	BNY Mellon Investment Servicing (US) Inc.	084-01761	    
0001146230-20-000004	serviceCompanyTransferAgent	1	Computershare Trust Company of Canada	084-06112	    
0001140361-20-007526	serviceCompanyTransferAgent	1	NAV Consulting, INC	084-06402	    
0001434234-20-000001	serviceCompanyTransferAgent	1	DIRECT TRANSFER LLC	084-06338	    
0001434234-20-000001	serviceCompanyTransferAgent	2	WEST COAST STOCK TRANSFER INC	084-06347	    
0001022437-20-000001	serviceCompanyTransferAgent	1	Computershare Inc.	084-05925	    
0000848027-20-000002	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
