ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001424912-20-000002	1	22-FEB-2019	238	41
0001424912-20-000002	2	30-JUL-2019	622	233
0001424912-20-000002	3	01-NOV-2019	596	24
0001000952-20-000002	1	31-MAY-2019	136	46
0001000952-20-000002	2	31-JUL-2019	573	176
0000870156-20-000012	1		0	0
0000950123-20-003080	2	16-JAN-2020	25	4
0000950123-20-003080	1	12-DEC-2019	47	22
0000950123-20-003080	3	06-FEB-2020	21	8
0000950123-20-003080	4	23-MAR-2020	13	13
0001118414-20-000001	1	31-DEC-2019	7	7
0001460584-20-000001	1	31-MAR-2020	0	0
0001018490-20-000003	50	05-JUN-2019	5	0
0001018490-20-000003	51	06-JUN-2019	5	0
0001018490-20-000003	52	07-JUN-2019	5	0
0001018490-20-000003	53	10-JUN-2019	3	1
0001018490-20-000003	54	11-JUN-2019	10	4
0001018490-20-000003	55	12-JUN-2019	6	2
0001018490-20-000003	56	14-JUN-2019	7	5
0001018490-20-000003	57	17-JUN-2019	16	4
0001018490-20-000003	58	18-JUN-2019	3	0
0001018490-20-000003	59	19-JUN-2019	2	2
0001018490-20-000003	60	20-JUN-2019	24	6
0001018490-20-000003	61	21-JUN-2019	3	2
0001018490-20-000003	62	24-JUN-2019	12	4
0001018490-20-000003	63	25-JUN-2019	10	3
0001018490-20-000003	64	26-JUN-2019	3	3
0001018490-20-000003	65	27-JUN-2019	14	6
0001018490-20-000003	66	28-JUN-2019	7	2
0001018490-20-000003	67	02-JUL-2019	5	2
0001018490-20-000003	68	09-JUL-2019	4	2
0001018490-20-000003	69	10-JUL-2019	2	1
0001018490-20-000003	70	11-JUL-2019	7	2
0001018490-20-000003	71	12-JUL-2019	18	10
0001018490-20-000003	72	15-JUL-2019	4	3
0001018490-20-000003	73	06-AUG-2019	1	0
0001018490-20-000003	74	08-AUG-2019	1	1
0001018490-20-000003	75	13-AUG-2019	5	1
0001018490-20-000003	76	14-AUG-2019	4	2
0001018490-20-000003	77	20-AUG-2019	2	0
0001018490-20-000003	78	21-AUG-2019	4	1
0001018490-20-000003	79	22-AUG-2019	3	0
0001018490-20-000003	80	23-AUG-2019	1	1
0001018490-20-000003	81	28-AUG-2019	6	3
0001018490-20-000003	82	29-AUG-2019	1	1
0001018490-20-000003	83	30-AUG-2019	1	0
0001018490-20-000003	84	10-SEP-2019	27	20
0001018490-20-000003	85	04-OCT-2019	16	7
0001018490-20-000003	86	15-NOV-2019	20	13
0001018490-20-000003	87	18-NOV-2019	16	7
0001018490-20-000003	88	10-DEC-2019	28	19
0001018490-20-000003	89	11-DEC-2019	23	12
0001018490-20-000003	1	04-JAN-2019	6	0
0001018490-20-000003	2	07-JAN-2019	13	8
0001018490-20-000003	3	08-JAN-2019	5	0
0001018490-20-000003	4	09-JAN-2019	12	4
0001018490-20-000003	5	10-JAN-2019	4	0
0001018490-20-000003	6	11-JAN-2019	7	1
0001018490-20-000003	7	22-FEB-2019	3	2
0001018490-20-000003	8	25-FEB-2019	5	4
0001018490-20-000003	9	26-FEB-2019	5	3
0001018490-20-000003	10	27-FEB-2019	19	8
0001018490-20-000003	11	28-FEB-2019	2	1
0001018490-20-000003	12	22-MAR-2019	3	3
0001018490-20-000003	13	28-MAR-2019	1	1
0001018490-20-000003	14	29-MAR-2019	1	1
0001018490-20-000003	15	02-APR-2019	10	3
0001018490-20-000003	16	03-APR-2019	3	1
0001018490-20-000003	17	04-APR-2019	2	2
0001018490-20-000003	18	05-APR-2019	10	6
0001018490-20-000003	19	09-APR-2019	8	3
0001018490-20-000003	20	10-APR-2019	7	4
0001018490-20-000003	21	11-APR-2019	2	0
0001018490-20-000003	22	15-APR-2019	3	2
0001018490-20-000003	23	16-APR-2019	6	2
0001018490-20-000003	24	17-APR-2019	6	3
0001018490-20-000003	25	18-APR-2019	3	1
0001018490-20-000003	26	19-APR-2019	2	0
0001018490-20-000003	27	22-APR-2019	8	3
0001018490-20-000003	28	23-APR-2019	3	2
0001018490-20-000003	29	24-APR-2019	3	2
0001018490-20-000003	30	25-APR-2019	2	1
0001018490-20-000003	31	26-APR-2019	19	7
0001018490-20-000003	32	29-APR-2019	15	4
0001018490-20-000003	33	30-APR-2019	4	1
0001018490-20-000003	34	02-MAY-2019	1	0
0001018490-20-000003	35	03-MAY-2019	11	1
0001018490-20-000003	36	06-MAY-2019	4	2
0001018490-20-000003	37	07-MAY-2019	3	2
0001018490-20-000003	38	08-MAY-2019	3	2
0001018490-20-000003	39	13-MAY-2019	3	2
0001018490-20-000003	40	15-MAY-2019	2	0
0001018490-20-000003	41	16-MAY-2019	3	1
0001018490-20-000003	42	20-MAY-2019	3	1
0001018490-20-000003	43	21-MAY-2019	2	2
0001018490-20-000003	44	22-MAY-2019	7	2
0001018490-20-000003	45	23-MAY-2019	11	1
0001018490-20-000003	46	24-MAY-2019	5	2
0001018490-20-000003	47	28-MAY-2019	7	3
0001018490-20-000003	48	29-MAY-2019	11	7
0001018490-20-000003	49	04-JUN-2019	6	5
0001568437-20-000002	1	31-MAR-2020	0	0
0001654954-20-003556	1	31-DEC-2019	3258	963
0001432532-20-000003	2	13-JUN-2019	77	15
0000838135-20-000002	1	30-MAR-2020	0	0
0001078782-20-000223	1	28-JUN-2019	19	0
0001078782-20-000223	2	27-DEC-2019	39	0
0000353291-20-000002	1		3900	220
0000353291-20-000002	2	15-AUG-2019	1472	35
0000353291-20-000002	3	26-NOV-2019	3458	22
0000734751-20-000001	1	26-MAR-2019	3323	1839
0000734751-20-000001	2	17-DEC-2019	2654	1354
0001432532-20-000003	1	12-MAR-2019	154	11
0001771186-20-000001	1	31-DEC-2019	0	0
0001432531-20-000005	1	31-DEC-2019	0	0
0001432532-20-000002	1	31-DEC-2019	0	0
0001410382-20-000001	1	31-DEC-2019	27535	13944
0001062993-20-001564	1	30-MAR-2020	0	0
0001520138-20-000118	1	31-DEC-2019	0	0
0001062993-20-001563	2	30-OCT-2019	708	439
0001062993-20-001563	1	23-MAY-2019	7407	2975
0001213900-20-008028	1	15-MAR-2017	0	0
0001654954-20-003506	2	31-DEC-2019	121855	3167
0001654954-20-003506	1	28-MAY-2019	3122	932
0000839266-20-000001	1		0	0
0001451217-20-000002	1		0	0
0000896852-20-000010	7	03-JUN-2019	5859	948
0000896852-20-000010	1	02-JAN-2019	2066	792
0000896852-20-000010	2	01-FEB-2019	1882	271
0000896852-20-000010	3	01-MAR-2019	492	104
0000896852-20-000010	4	08-MAR-2019	35512	16491
0000896852-20-000010	5	01-APR-2019	360	69
0000896852-20-000010	6	01-MAY-2019	309	42
0000896852-20-000010	8	01-JUL-2019	4410	1049
0000896852-20-000010	9	01-AUG-2019	8099	1488
0000896852-20-000010	10	01-NOV-2019	8461	2537
0000896852-20-000010	11	02-DEC-2019	1010	290
0001073944-20-000001	3	01-DEC-2019	372	98
0001073944-20-000001	2	01-JUN-2019	366	91
0001073944-20-000001	1	17-APR-2019	222	148
0001073944-20-000001	4	06-DEC-2019	542	362
0001060257-20-000001	1	30-MAR-2020	0	0
0001030030-20-000002	1	09-JAN-2019	5	4
0001030030-20-000002	2	14-JAN-2019	1	1
0001030030-20-000002	7	23-OCT-2019	2	0
0001030030-20-000002	6	16-JUL-2019	1	1
0001030030-20-000002	5	25-JUN-2019	3	2
0001030030-20-000002	3	15-FEB-2019	2	2
0001030030-20-000002	4	18-APR-2019	1	1
0001030030-20-000002	8	29-JUN-2019	1	0
0000927395-20-000001	1	03-JUN-2019	104	48
0000927395-20-000001	2	15-OCT-2019	89	46
0001720655-20-000001	1	30-MAR-2020	1	1
0001145893-20-000002	10	31-OCT-2019	12	9
0001145893-20-000002	9	30-SEP-2019	16	11
0001145893-20-000002	8	31-AUG-2019	31	20
0001145893-20-000002	7	31-JUL-2019	60	38
0001145893-20-000002	6	30-JUN-2019	99	63
0001145893-20-000002	5	31-MAY-2019	24	19
0001145893-20-000002	4	30-APR-2019	90	63
0001145893-20-000002	3	31-MAR-2019	9	6
0001145893-20-000002	2	28-FEB-2019	38	17
0001145893-20-000002	1	31-JAN-2019	154	108
0001145893-20-000002	12	31-DEC-2019	83	56
0001145893-20-000002	11	30-NOV-2019	78	57
0001768378-20-000001	1	30-DEC-2019	0	0
0001227021-20-000003	1	27-MAR-2020	0	0
0001630490-20-000002	1	17-JUL-2019	1823	1204
0001104659-20-040131	2	23-DEC-2019	1324	641
0001104659-20-040131	1	04-APR-2019	108	29
0001573364-20-000002	1		0	0
0000913181-20-000001	2	30-OCT-2019	875	668
0000913181-20-000001	1	22-APR-2019	822	668
0001493152-20-005082	2	06-NOV-2019	20	12
0001493152-20-005082	1	03-MAY-2019	24	18
0001145697-20-000001	4	02-JAN-2020	13	0
0001145697-20-000001	3	02-OCT-2019	27	0
0001145697-20-000001	2	01-JUL-2019	29	0
0001145697-20-000001	1	01-APR-2019	2	0
0001573302-20-000001	1	06-JAN-2020	18047	1408
0001492746-20-000003	1	31-DEC-2019	0	0
0000838927-20-000002	1	02-DEC-2019	1	0
0000027048-20-000001	1	22-JAN-2019	557	190
0000027048-20-000001	20	23-DEC-2019	677	64
0000027048-20-000001	3	22-FEB-2019	2217	1032
0000027048-20-000001	4	25-FEB-2019	4	2
0000027048-20-000001	5	22-MAR-2019	621	220
0000027048-20-000001	6	25-MAR-2019	4	2
0000027048-20-000001	7	22-APR-2019	1178	491
0000027048-20-000001	8	23-APR-2019	6	6
0000027048-20-000001	9	22-MAY-2019	675	413
0000027048-20-000001	10	23-MAY-2019	2	2
0000027048-20-000001	11	24-JUN-2019	1943	578
0000027048-20-000001	12	22-JUL-2019	1466	413
0000027048-20-000001	13	22-AUG-2019	1708	675
0000027048-20-000001	14	23-AUG-2019	4	0
0000027048-20-000001	15	23-SEP-2019	1356	367
0000027048-20-000001	16	22-OCT-2019	774	187
0000027048-20-000001	17	23-OCT-2019	2	0
0000027048-20-000001	18	22-NOV-2019	930	190
0000027048-20-000001	19	25-NOV-2019	4	4
0000027048-20-000001	2	23-JAN-2019	2	0
0001104659-20-039650	92	01-DEC-2019	1770	1551
0001104659-20-039650	93	01-DEC-2019	213	86
0001104659-20-039650	94	01-DEC-2019	1345	1191
0001104659-20-039650	95	01-DEC-2019	346	30
0001104659-20-039650	96	01-DEC-2019	1594	1125
0001104659-20-039650	97	05-DEC-2019	2603	2169
0001104659-20-039650	98	06-DEC-2019	192	161
0001104659-20-039650	99	09-DEC-2019	1112	1044
0001104659-20-039650	100	10-DEC-2019	25	20
0001104659-20-039650	101	20-DEC-2019	246	92
0001104659-20-039650	102	26-DEC-2019	1681	925
0001104659-20-039650	8	01-MAR-2019	2954	2239
0001104659-20-039650	9	01-MAR-2019	1000	852
0001104659-20-039650	10	01-MAR-2019	1	1
0001104659-20-039650	11	01-MAR-2019	4	4
0001104659-20-039650	12	01-MAR-2019	2264	1382
0001104659-20-039650	13	01-MAR-2019	369	42
0001104659-20-039650	14	01-MAR-2019	1573	1244
0001104659-20-039650	15	31-MAR-2019	2894	2793
0001104659-20-039650	16	01-APR-2019	2146	1862
0001104659-20-039650	17	01-APR-2019	2	2
0001104659-20-039650	18	01-APR-2019	483	383
0001104659-20-039650	19	01-APR-2019	477	414
0001104659-20-039650	20	01-APR-2019	273	242
0001104659-20-039650	21	01-MAY-2019	8	7
0001104659-20-039650	22	01-MAY-2019	3	3
0001104659-20-039650	23	01-MAY-2019	5	5
0001104659-20-039650	24	01-MAY-2019	1601	1601
0001104659-20-039650	25	01-MAY-2019	200	5
0001104659-20-039650	26	16-MAY-2019	1123	873
0001104659-20-039650	47	01-AUG-2019	411	77
0001104659-20-039650	48	01-AUG-2019	336	329
0001104659-20-039650	49	01-AUG-2019	2401	2374
0001104659-20-039650	50	06-AUG-2019	2594	2346
0001104659-20-039650	51	16-AUG-2019	5000	3566
0001104659-20-039650	52	19-AUG-2019	923	651
0001104659-20-039650	53	27-AUG-2019	212	142
0001104659-20-039650	54	29-AUG-2019	184	170
0001104659-20-039650	55	01-SEP-2019	1218	683
0001104659-20-039650	56	01-SEP-2019	739	120
0001104659-20-039650	57	05-SEP-2019	303	254
0001104659-20-039650	58	09-SEP-2019	2469	1685
0001104659-20-039650	59	10-SEP-2019	6	4
0001104659-20-039650	60	11-SEP-2019	623	379
0001104659-20-039650	61	11-SEP-2019	715	632
0001104659-20-039650	62	28-SEP-2019	396	286
0001104659-20-039650	63	01-OCT-2019	2415	2182
0001104659-20-039650	64	01-OCT-2019	990	925
0001104659-20-039650	65	01-OCT-2019	1887	1279
0001104659-20-039650	66	01-OCT-2019	2232	2224
0001104659-20-039650	67	01-OCT-2019	1758	1254
0001104659-20-039650	68	01-OCT-2019	497	422
0001104659-20-039650	69	01-OCT-2019	1101	215
0001104659-20-039650	70	01-OCT-2019	939	137
0001104659-20-039650	71	11-OCT-2019	338	37
0001104659-20-039650	72	15-OCT-2019	14	4
0001104659-20-039650	73	21-OCT-2019	475	110
0001104659-20-039650	74	01-NOV-2019	76	66
0001104659-20-039650	75	01-NOV-2019	3257	2522
0001104659-20-039650	76	01-NOV-2019	748	611
0001104659-20-039650	77	01-NOV-2019	2	2
0001104659-20-039650	78	01-NOV-2019	500	72
0001104659-20-039650	79	14-NOV-2019	3195	2913
0001104659-20-039650	80	20-NOV-2019	354	314
0001104659-20-039650	81	22-NOV-2019	3121	2293
0001104659-20-039650	82	25-NOV-2019	808	145
0001104659-20-039650	83	25-NOV-2019	286	6
0001104659-20-039650	84	25-NOV-2019	30	21
0001104659-20-039650	85	30-NOV-2019	64	51
0001104659-20-039650	86	01-DEC-2019	2155	1639
0001104659-20-039650	87	01-DEC-2019	486	0
0001104659-20-039650	88	01-DEC-2019	2263	1806
0001104659-20-039650	89	01-DEC-2019	81	57
0001104659-20-039650	90	01-DEC-2019	389	318
0001104659-20-039650	91	01-DEC-2019	297	254
0001104659-20-039650	27	17-MAY-2019	7868	6198
0001104659-20-039650	28	29-MAY-2019	266	223
0001104659-20-039650	29	01-JUN-2019	553	453
0001104659-20-039650	30	01-JUN-2019	2212	2040
0001104659-20-039650	31	01-JUN-2019	6836	718
0001104659-20-039650	32	10-JUN-2019	829	185
0001104659-20-039650	33	12-JUN-2019	2579	319
0001104659-20-039650	34	01-JUL-2019	3242	2932
0001104659-20-039650	35	01-JUL-2019	260	240
0001104659-20-039650	36	01-JUL-2019	285	180
0001104659-20-039650	37	01-JUL-2019	5327	3531
0001104659-20-039650	38	01-JUL-2019	50	8
0001104659-20-039650	39	10-JUL-2019	256	114
0001104659-20-039650	40	31-JUL-2019	95	78
0001104659-20-039650	41	01-AUG-2019	2406	2121
0001104659-20-039650	42	01-AUG-2019	6	0
0001104659-20-039650	43	01-AUG-2019	900	822
0001104659-20-039650	44	01-AUG-2019	1352	1215
0001104659-20-039650	45	01-AUG-2019	123	34
0001104659-20-039650	46	01-AUG-2019	371	367
0001104659-20-039650	1	01-JAN-2019	570	361
0001104659-20-039650	2	01-JAN-2019	375	365
0001104659-20-039650	3	08-JAN-2019	751	102
0001104659-20-039650	4	01-FEB-2019	1934	1747
0001104659-20-039650	5	01-FEB-2019	27	20
0001104659-20-039650	6	01-MAR-2019	709	641
0001104659-20-039650	7	01-MAR-2019	640	0
0000275143-20-000001	1	15-JAN-2019	3494	1160
0000275143-20-000001	37	23-DEC-2019	450	66
0000275143-20-000001	3	23-JAN-2019	13	7
0000275143-20-000001	4	11-FEB-2019	2	2
0000275143-20-000001	5	15-FEB-2019	9076	2670
0000275143-20-000001	6	22-FEB-2019	556	160
0000275143-20-000001	7	25-FEB-2019	63	27
0000275143-20-000001	8	15-MAR-2019	5410	1630
0000275143-20-000001	9	22-MAR-2019	294	96
0000275143-20-000001	10	25-MAR-2019	28	7
0000275143-20-000001	11	15-APR-2019	4532	1296
0000275143-20-000001	12	22-APR-2019	417	104
0000275143-20-000001	13	23-APR-2019	66	18
0000275143-20-000001	14	15-MAY-2019	9264	2934
0000275143-20-000001	15	22-MAY-2019	170	57
0000275143-20-000001	16	23-MAY-2019	48	14
0000275143-20-000001	17	17-JUN-2019	10030	2620
0000275143-20-000001	18	24-JUN-2019	1154	237
0000275143-20-000001	19	15-JUL-2019	11860	3020
0000275143-20-000001	20	22-JUL-2019	632	110
0000275143-20-000001	21	23-JUL-2019	545	71
0000275143-20-000001	22	25-JUL-2019	4	0
0000275143-20-000001	23	12-AUG-2019	2	0
0000275143-20-000001	24	15-AUG-2019	6564	1488
0000275143-20-000001	25	22-AUG-2019	212	46
0000275143-20-000001	26	23-AUG-2019	52	12
0000275143-20-000001	27	16-SEP-2019	6710	1846
0000275143-20-000001	28	23-SEP-2019	711	110
0000275143-20-000001	29	15-OCT-2019	10914	2036
0000275143-20-000001	30	22-OCT-2019	456	99
0000275143-20-000001	31	23-OCT-2019	48	9
0000275143-20-000001	32	11-NOV-2019	4	0
0000275143-20-000001	33	15-NOV-2019	25726	4892
0000275143-20-000001	34	22-NOV-2019	191	43
0000275143-20-000001	35	25-NOV-2019	90	23
0000275143-20-000001	36	16-DEC-2019	7712	1386
0000275143-20-000001	2	22-JAN-2019	192	87
0000839287-20-000003	9	08-APR-2019	4	1
0000839287-20-000003	10	09-APR-2019	4	2
0000839287-20-000003	11	15-APR-2019	2	1
0000839287-20-000003	12	17-APR-2019	2	2
0000839287-20-000003	13	23-APR-2019	4	3
0000839287-20-000003	14	25-APR-2019	2	1
0000839287-20-000003	15	13-MAY-2019	4	1
0000839287-20-000003	16	14-MAY-2019	1	0
0000839287-20-000003	17	16-MAY-2019	1	1
0000839287-20-000003	18	21-MAY-2019	4	0
0000839287-20-000003	19	22-MAY-2019	9	4
0000839287-20-000003	20	28-MAY-2019	2	2
0000839287-20-000003	21	07-JUN-2019	6	6
0000839287-20-000003	22	12-JUN-2019	3	3
0000839287-20-000003	23	09-JUL-2019	11	10
0000839287-20-000003	24	15-JUL-2019	11	6
0000839287-20-000003	25	16-JUL-2019	7	6
0000839287-20-000003	26	17-JUL-2019	5	5
0000839287-20-000003	27	19-JUL-2019	4	3
0000839287-20-000003	28	13-AUG-2019	16	14
0000839287-20-000003	29	21-AUG-2019	2	2
0000839287-20-000003	30	28-AUG-2019	1	1
0000839287-20-000003	31	09-SEP-2019	5	3
0000839287-20-000003	32	10-SEP-2019	1	1
0000839287-20-000003	33	12-SEP-2019	7	3
0000839287-20-000003	34	17-SEP-2019	1	1
0000839287-20-000003	35	18-SEP-2019	1	1
0000839287-20-000003	36	24-SEP-2019	4	4
0000839287-20-000003	37	01-OCT-2019	2	2
0000839287-20-000003	38	15-OCT-2019	1	1
0000839287-20-000003	39	23-OCT-2019	2	2
0000839287-20-000003	40	30-OCT-2019	2	2
0000839287-20-000003	41	31-OCT-2019	1	1
0000839287-20-000003	42	07-NOV-2019	1	1
0000839287-20-000003	43	22-NOV-2019	2	2
0000839287-20-000003	44	26-NOV-2019	2	2
0000839287-20-000003	45	27-NOV-2019	1	1
0000839287-20-000003	1	08-JAN-2020	1	1
0000839287-20-000003	2	15-JAN-2019	1	1
0000839287-20-000003	3	17-JAN-2019	1	1
0000839287-20-000003	4	25-FEB-2019	1	0
0000839287-20-000003	5	07-MAR-2019	1	1
0000839287-20-000003	6	26-MAR-2019	5	0
0000839287-20-000003	7	01-APR-2019	4	3
0000839287-20-000003	8	04-APR-2019	1	1
0000734846-20-000001	1	29-MAR-2019	136	46
0000734846-20-000001	4	31-DEC-2019	12	8
0000734846-20-000001	3	30-SEP-2019	84	27
0000734846-20-000001	2	28-JUN-2019	89	19
0001452780-20-000001	1	23-DEC-2019	0	0
0000868275-20-000002	1	26-MAR-2019	7	7
0000868275-20-000002	2	27-MAR-2019	9	5
0000868275-20-000002	3	28-MAR-2019	26	16
0000868275-20-000002	7	14-JUN-2019	6	0
0000868275-20-000002	5	11-APR-2019	8	1
0000868275-20-000002	6	12-JUN-2019	1	0
0000868275-20-000002	4	29-MAR-2019	12	5
0001398344-20-006919	2	30-DEC-2019	351	139
0001398344-20-006919	1	08-JUL-2019	320	150
0000025728-20-000004	1	01-FEB-2019	1614	531
0000025728-20-000004	2	01-OCT-2019	1602	645
0000854729-20-000002	1	02-MAY-2019	2	0
0000854729-20-000002	2	01-NOV-2019	2	0
0001049169-20-000010	1	12-JUN-2019	202	107
0001049169-20-000010	2	20-DEC-2019	187	109
0001253179-20-000004	2	11-NOV-2019	895	649
0001253179-20-000004	1	08-APR-2019	894	616
0001535872-20-000001	2	22-JUL-2019	74	42
0001535872-20-000001	1	01-JUL-2019	96	49
0000854922-20-000002	5	05-FEB-2019	140	45
0000854922-20-000002	4	08-AUG-2019	35	19
0000854922-20-000002	3	29-JAN-2019	16	4
0000854922-20-000002	2	07-OCT-2019	397	151
0000854922-20-000002	1	08-FEB-2019	393	178
0000854922-20-000002	6	21-AUG-2019	114	31
0001104659-20-039300	1	31-DEC-2019	0	0
0000737074-20-000002	2	28-FEB-2019	120	22
0000737074-20-000002	6	28-JUN-2019	143	11
0000737074-20-000002	5	31-MAY-2019	270	58
0000737074-20-000002	4	30-APR-2019	138	16
0000737074-20-000002	3	29-MAR-2019	110	15
0000737074-20-000002	1	31-JAN-2019	190	33
0000950123-20-003049	1		0	0
0000874230-20-000002	5	11-JUL-2019	1068	1059
0000874230-20-000002	2	06-MAR-2019	1251	1193
0000874230-20-000002	7	21-OCT-2019	888	883
0000874230-20-000002	6	09-SEP-2019	1271	1249
0000874230-20-000002	4	07-JUN-2019	1470	1402
0000874230-20-000002	8	05-DEC-2019	1036	1029
0000874230-20-000002	1	15-JAN-2019	968	953
0000874230-20-000002	3	09-APR-2019	899	867
0001104659-20-039278	1	23-APR-2019	1	1
0001104659-20-039278	2	30-DEC-2019	3	0
0001030030-20-000001	8	29-JUN-2019	1	0
0001030030-20-000001	4	18-APR-2019	1	1
0001030030-20-000001	5	25-JUN-2019	3	2
0001030030-20-000001	6	16-JUL-2019	1	1
0001030030-20-000001	7	23-OCT-2019	2	0
0001030030-20-000001	2	14-JAN-2019	1	1
0001030030-20-000001	1	09-JAN-2019	5	4
0001030030-20-000001	3	15-FEB-2019	2	2
0000798947-20-000002	53	02-MAY-2019	13	4
0000798947-20-000002	54	06-MAY-2019	27	0
0000798947-20-000002	55	07-MAY-2019	6	3
0000798947-20-000002	56	09-MAY-2019	22	9
0000798947-20-000002	57	10-MAY-2019	11	8
0000798947-20-000002	58	13-MAY-2019	14	4
0000798947-20-000002	59	14-MAY-2019	19	4
0000798947-20-000002	60	12-JUN-2019	1	1
0000798947-20-000002	61	13-JUN-2019	8	1
0000005076-20-000002	1	10-JAN-2019	12544	9052
0000005076-20-000002	2	04-APR-2019	12295	8841
0000005076-20-000002	3	11-JUL-2019	12601	8608
0000005076-20-000002	4	04-OCT-2019	12293	8424
0000810417-20-000001	1	12-MAR-2019	5664	2742
0000810417-20-000001	2	10-SEP-2019	3141	1777
0001770452-20-000003	1	04-APR-2019	23	8
0000798947-20-000002	62	14-JUN-2019	2	1
0000798947-20-000002	63	24-JUN-2019	1	0
0000798947-20-000002	64	05-JUL-2019	1	0
0000798947-20-000002	65	09-JUL-2019	9	5
0000798947-20-000002	66	30-AUG-2019	6	3
0000798947-20-000002	67	16-SEP-2019	7	4
0000798947-20-000002	68	01-OCT-2019	5	2
0000798947-20-000002	69	15-OCT-2019	2	2
0001493152-20-004841	1	31-DEC-2019	0	0
0000950123-20-003032	1	05-FEB-2019	11118	5124
0000950123-20-003032	2	15-NOV-2019	6084	1147
0000950123-20-003032	3	15-DEC-2019	298	54
0000798947-20-000002	1	02-JAN-2019	11	6
0000798947-20-000002	2	04-JAN-2019	9	3
0000798947-20-000002	3	07-JAN-2019	14	9
0000798947-20-000002	4	16-JAN-2019	1	0
0000798947-20-000002	5	23-JAN-2019	18	8
0000798947-20-000002	6	24-JAN-2019	27	14
0000798947-20-000002	7	28-JAN-2019	10	4
0000798947-20-000002	8	29-JAN-2019	3	0
0000798947-20-000002	9	30-JAN-2019	17	9
