ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000019617-16-001021	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000019617-16-001021	currentAgent							0	0.0
0000019617-16-001021	directRegistrationSystem							0	
0000019617-16-001021	dividendAndInterest							67	2267345335.0
0000019617-16-001021	transNotMaintMasterSecHolder	0.0	0.0	206.0	0.0	0.0	0.0		
0000019617-16-001021	priorAgent							0	0.0
0000019617-16-001021	securityHolderAccounts	0.0	0.0	0.0	54.06	0.0	45.94		
0000019617-16-001021	transMaintainMasterSecHolder	0.0	0.0	0.0	324.0	0.0	970.0		
0000019617-16-001021	dividendReinvDirectPurchasePlan							28	
0000740583-16-000458	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-16-000458	currentAgent							0	0.0
0000740583-16-000458	directRegistrationSystem							0	
0000740583-16-000458	dividendAndInterest							0	0.0
0000740583-16-000458	dividendReinvDirectPurchasePlan							0	
0000740583-16-000458	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000740583-16-000458	priorAgent							0	0.0
0000740583-16-000458	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	451.0		
0000740583-16-000458	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0000838041-16-000003	transMaintainMasterSecHolder								
0000838041-16-000003	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000838041-16-000003	priorAgent								
0000838041-16-000003	notTransMaintMasterSecHolder								
0000838041-16-000003	dividendReinvDirectPurchasePlan								
0000838041-16-000003	dividendAndInterest								
0000838041-16-000003	directRegistrationSystem								
0000838041-16-000003	currentAgent								
0000838041-16-000003	transNotMaintMasterSecHolder								
0001227021-16-000019	transMaintainMasterSecHolder	22.0	0.0	0.0	33.0	0.0	27.0		
0001227021-16-000019	securityHolderAccounts	41.0	0.0	0.0	39.0	0.0	20.0		
0001227021-16-000019	priorAgent							0	0.0
0001227021-16-000019	notTransMaintMasterSecHolder	15.0	0.0	0.0	24.0	0.0	965.0		
0001227021-16-000019	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001227021-16-000019	dividendAndInterest							20057	18999357008.6
0001227021-16-000019	directRegistrationSystem							126	
0001227021-16-000019	currentAgent							0	0.0
0001227021-16-000019	dividendReinvDirectPurchasePlan							573	
0001372934-16-000004	transMaintainMasterSecHolder								
0001372934-16-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001372934-16-000004	priorAgent								
0001372934-16-000004	notTransMaintMasterSecHolder								
0001372934-16-000004	transNotMaintMasterSecHolder								
0001372934-16-000004	dividendAndInterest								
0001372934-16-000004	directRegistrationSystem								
0001372934-16-000004	currentAgent								
0001372934-16-000004	dividendReinvDirectPurchasePlan								
0000878605-16-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000878605-16-000008	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0000878605-16-000008	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000878605-16-000008	priorAgent							0	0.0
0000878605-16-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000878605-16-000008	dividendReinvDirectPurchasePlan							1	
0000878605-16-000008	dividendAndInterest							1	4935178.0
0000878605-16-000008	currentAgent							0	0.0
0000878605-16-000008	directRegistrationSystem							0	
0001347211-16-000016	transMaintainMasterSecHolder	60.0	0.0	0.0	0.0	0.0	0.0		
0001347211-16-000016	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001347211-16-000016	priorAgent							0	0.0
0001347211-16-000016	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001347211-16-000016	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001347211-16-000016	dividendAndInterest							0	0.0
0001347211-16-000016	directRegistrationSystem							0	
0001347211-16-000016	currentAgent							0	0.0
0001347211-16-000016	dividendReinvDirectPurchasePlan							0	
0001548233-16-000006	transNotMaintMasterSecHolder								
0001548233-16-000006	transMaintainMasterSecHolder								
0001548233-16-000006	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001548233-16-000006	priorAgent								
0001548233-16-000006	notTransMaintMasterSecHolder								
0001548233-16-000006	dividendReinvDirectPurchasePlan								
0001548233-16-000006	dividendAndInterest								
0001548233-16-000006	currentAgent								
0001548233-16-000006	directRegistrationSystem								
0001144204-16-095262	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-16-095262	currentAgent							0	0.0
0001144204-16-095262	directRegistrationSystem							11	
0001144204-16-095262	dividendAndInterest							11	36500580.52
0001144204-16-095262	transMaintainMasterSecHolder	0.0	0.0	11.0	0.0	0.0	0.0		
0001144204-16-095262	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001144204-16-095262	priorAgent							0	0.0
0001144204-16-095262	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001144204-16-095262	dividendReinvDirectPurchasePlan							11	
0000882734-16-000008	currentAgent							0	0.0
0000882734-16-000008	directRegistrationSystem							0	
0000882734-16-000008	dividendAndInterest							0	0.0
0000882734-16-000008	dividendReinvDirectPurchasePlan							0	
0000882734-16-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000882734-16-000008	priorAgent							0	0.0
0000882734-16-000008	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000882734-16-000008	transMaintainMasterSecHolder	296.0	0.0	0.0	0.0	0.0	0.0		
0000882734-16-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001548847-16-000015	currentAgent							0	0.0
0001548847-16-000015	directRegistrationSystem							0	
0001548847-16-000015	dividendAndInterest							0	0.0
0001548847-16-000015	dividendReinvDirectPurchasePlan							0	
0001548847-16-000015	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001548847-16-000015	priorAgent							0	0.0
0001548847-16-000015	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001548847-16-000015	transMaintainMasterSecHolder	0.0	0.0	0.0	1.0	0.0	0.0		
0001548847-16-000015	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001455353-16-000005	currentAgent							0	0.0
0001455353-16-000005	directRegistrationSystem							0	
0001455353-16-000005	dividendAndInterest							0	0.0
0001455353-16-000005	dividendReinvDirectPurchasePlan							0	
0001455353-16-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001455353-16-000005	priorAgent							0	0.0
0001455353-16-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001455353-16-000005	transMaintainMasterSecHolder	58.0	0.0	0.0	0.0	0.0	0.0		
0001455353-16-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001359797-16-000004	transNotMaintMasterSecHolder								
0001359797-16-000004	currentAgent								
0001359797-16-000004	directRegistrationSystem								
0001359797-16-000004	dividendAndInterest								
0001359797-16-000004	transMaintainMasterSecHolder								
0001359797-16-000004	notTransMaintMasterSecHolder								
0001359797-16-000004	priorAgent								
0001359797-16-000004	securityHolderAccounts	50.0	50.0	0.0	0.0	0.0	0.0		
0001359797-16-000004	dividendReinvDirectPurchasePlan								
0000842517-16-000243	currentAgent							0	0.0
0000842517-16-000243	directRegistrationSystem							1	
0000842517-16-000243	dividendAndInterest							1	7799867.0
0000842517-16-000243	dividendReinvDirectPurchasePlan							1	
0000842517-16-000243	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000842517-16-000243	priorAgent							0	0.0
0000842517-16-000243	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000842517-16-000243	transMaintainMasterSecHolder	3044.0	0.0	0.0	0.0	0.0	0.0		
0000842517-16-000243	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001550840-16-000006	currentAgent							0	0.0
0001550840-16-000006	directRegistrationSystem							0	
0001550840-16-000006	dividendAndInterest							0	0.0
0001550840-16-000006	dividendReinvDirectPurchasePlan							0	
0001550840-16-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001550840-16-000006	priorAgent							0	0.0
0001550840-16-000006	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001550840-16-000006	transMaintainMasterSecHolder	0.0	0.0	0.0	1.0	0.0	0.0		
0001550840-16-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000818238-16-000003	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000818238-16-000003	transMaintainMasterSecHolder	0.0	0.0	32.0	0.0	0.0	0.0		
0000818238-16-000003	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000818238-16-000003	currentAgent							0	0.0
0000818238-16-000003	directRegistrationSystem							36	
0000818238-16-000003	dividendAndInterest							17	66587741.0
0000818238-16-000003	dividendReinvDirectPurchasePlan							36	
0000818238-16-000003	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000818238-16-000003	priorAgent							0	0.0
0001410578-16-000767	currentAgent							0	0.0
0001410578-16-000767	directRegistrationSystem							0	
0001410578-16-000767	dividendAndInterest							0	0.0
0001410578-16-000767	dividendReinvDirectPurchasePlan							0	
0001410578-16-000767	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001410578-16-000767	priorAgent							0	0.0
0001410578-16-000767	securityHolderAccounts	90.0	10.0	0.0	0.0	0.0	0.0		
0001410578-16-000767	transMaintainMasterSecHolder	2010.0	596.0	0.0	0.0	0.0	0.0		
0001410578-16-000767	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001114874-16-000002	currentAgent								
0001114874-16-000002	directRegistrationSystem								
0001114874-16-000002	dividendAndInterest								
0001114874-16-000002	dividendReinvDirectPurchasePlan								
0001114874-16-000002	notTransMaintMasterSecHolder								
0001114874-16-000002	priorAgent								
0001114874-16-000002	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001114874-16-000002	transMaintainMasterSecHolder								
0001114874-16-000002	transNotMaintMasterSecHolder								
0001018490-16-000035	currentAgent							0	0.0
0001018490-16-000035	directRegistrationSystem							0	
